mode,k,bin_index,n_galaxies,log_m200_median,log_m200_min,log_m200_max,re,im,power,phase,rms,bin_snr,mode_snr
7,6.283185,49,70,11.5400,11.5300,11.5400,8.82293341e-2,9.79001169e-2,1.73688483e-2,0.837309,2.97004159e-2,4.988550,4.437343
1,0.897598,50,70,11.5500,11.5400,11.5600,2.83212228e-1,1.71966754e-1,1.09781731e-1,0.545698,4.71497831e-2,7.027249,7.027249
2,1.795196,50,70,11.5500,11.5400,11.5600,1.51666859e-1,2.91705902e-1,1.08095169e-1,1.091332,4.71497831e-2,7.027249,6.973061
3,2.692794,50,70,11.5500,11.5400,11.5600,-2.14175733e-2,3.23838906e-1,1.05330350e-1,1.636837,4.71497831e-2,7.027249,6.883306
4,3.590392,50,70,11.5500,11.5400,11.5600,-1.82911256e-1,2.60956579e-1,1.01554864e-1,2.182144,4.71497831e-2,7.027249,6.758817
5,4.487990,50,70,11.5500,11.5400,11.5600,-2.84879194e-1,1.25315930e-1,9.68602375e-2,2.727177,4.71497831e-2,7.027249,6.600747
6,5.385587,50,70,11.5500,11.5400,11.5600,-2.99695821e-1,-3.92604703e-2,9.13589694e-2,-3.011333,4.71497831e-2,7.027249,6.410559
7,6.283185,50,70,11.5500,11.5400,11.5600,-2.27950110e-1,-1.82262615e-1,8.51809135e-2,-2.467113,4.71497831e-2,7.027249,6.190011
1,0.897598,51,70,11.5600,11.5600,11.5700,-2.04659627e-1,-1.26966897e-1,5.80061562e-2,-2.586322,3.75169054e-2,6.419631,6.419631
2,1.795196,51,70,11.5600,11.5600,11.5700,-1.06071045e-1,-2.13937800e-1,5.70204489e-2,-2.031081,3.75169054e-2,6.419631,6.364852
3,2.692794,51,70,11.5600,11.5600,11.5700,2.23036420e-2,-2.34326490e-1,5.54063563e-2,-1.475900,3.75169054e-2,6.419631,6.274120
4,3.590392,51,70,11.5600,11.5600,11.5700,1.39591681e-1,-1.83630485e-1,5.32059925e-2,-0.920814,3.75169054e-2,6.419631,6.148275
5,4.487990,51,70,11.5600,11.5600,11.5700,2.09800086e-1,-8.03756839e-2,5.04763266e-2,-0.365858,3.75169054e-2,6.419631,5.988484
6,5.385587,51,70,11.5600,11.5600,11.5700,2.13587234e-1,4.08384098e-2,4.72872821e-2,0.188922,3.75169054e-2,6.419631,5.796224
7,6.283185,51,70,11.5600,11.5600,11.5700,1.53916711e-1,1.41524081e-1,4.37194195e-2,0.743477,3.75169054e-2,6.419631,5.573271
1,0.897598,52,70,11.5800,11.5700,11.5800,9.26916228e-2,5.19525373e-2,1.12908031e-2,0.510860,9.20999972e-2,1.153726,1.153726
2,1.795196,52,70,11.5800,11.5700,11.5800,5.52220714e-2,9.02140185e-2,1.11880463e-2,1.021511,9.20999972e-2,1.153726,1.148464
3,2.692794,52,70,11.5800,11.5700,11.5800,4.09843472e-3,1.04894012e-1,1.10195510e-2,1.531744,9.20999972e-2,1.153726,1.139783
4,3.590392,52,70,11.5800,11.5700,11.5800,-4.70936375e-2,9.25826437e-2,1.07893566e-2,2.041353,9.20999972e-2,1.153726,1.127816
5,4.487990,52,70,11.5800,11.5700,11.5800,-8.50744048e-2,5.71423670e-2,1.05029045e-2,2.550131,9.20999972e-2,1.153726,1.112744
6,5.385587,52,70,11.5800,11.5700,11.5800,-1.00477592e-1,8.43138116e-3,1.01668346e-2,3.057876,9.20999972e-2,1.153726,1.094796
7,6.283185,52,70,11.5800,11.5700,11.5800,-9.02259866e-2,-4.05957090e-2,9.78874024e-3,-2.718794,9.20999972e-2,1.153726,1.074246
1,0.897598,53,70,11.5900,11.5800,11.6000,3.90738385e-1,2.33796787e-1,2.07337423e-1,0.539203,1.60532601e-1,2.836453,2.836453
2,1.795196,53,70,11.5900,11.5800,11.6000,2.13932722e-1,3.98770126e-1,2.04784823e-1,1.078391,1.60532601e-1,2.836453,2.818939
3,2.692794,53,70,11.5900,11.5800,11.6000,-2.09331656e-2,4.47379820e-1,2.00586901e-1,1.617553,1.60532601e-1,2.836453,2.789896
4,3.590392,53,70,11.5900,11.5800,11.6000,-2.44058774e-1,3.67779811e-1,1.94826674e-1,2.156673,1.60532601e-1,2.836453,2.749546
5,4.487990,53,70,11.5900,11.5800,11.6000,-3.90804518e-1,1.86786098e-1,1.87617218e-1,2.695738,1.60532601e-1,2.836453,2.698194
6,5.385587,53,70,11.5900,11.5800,11.6000,-4.21366132e-1,-3.93600898e-2,1.79098634e-1,-3.048452,1.60532601e-1,2.836453,2.636228
7,6.283185,53,70,11.5900,11.5800,11.6000,-3.32105429e-1,-2.43187812e-1,1.69434328e-1,-2.509542,1.60532601e-1,2.836453,2.564115
1,0.897598,54,70,11.6100,11.6000,11.6100,2.08006092e-2,-1.70827848e-2,7.24486882e-4,-0.687573,4.62677903e-1,0.364540,0.058175
2,1.795196,54,70,11.6100,11.6000,11.6100,4.82445939e-2,-1.69273977e-2,2.61407763e-3,-0.337446,4.62677903e-1,0.364540,0.110505
3,2.692794,54,70,11.6100,11.6000,11.6100,7.50078424e-2,9.44257650e-3,5.71533867e-3,0.125229,4.62677903e-1,0.364540,0.163396
4,3.590392,54,70,11.6100,11.6000,11.6100,8.13302281e-2,5.78172551e-2,9.95744099e-3,0.618001,4.62677903e-1,0.364540,0.215673
5,4.487990,54,70,11.6100,11.6000,11.6100,5.34624156e-2,1.11290037e-1,1.52437022e-2,1.122961,4.62677903e-1,0.364540,0.266850
6,5.385587,54,70,11.6100,11.6000,11.6100,-9.24971748e-3,1.46179438e-1,2.14539854e-2,1.633989,4.62677903e-1,0.364540,0.316574
7,6.283185,54,70,11.6100,11.6000,11.6100,-9.20964781e-2,1.41300784e-1,2.84476727e-2,2.148419,4.62677903e-1,0.364540,0.364540
1,0.897598,55,70,11.6200,11.6100,11.6300,-4.11720481e-2,-2.50602490e-2,2.32315363e-3,-2.594821,2.65874975e-2,1.812848,1.812848
2,1.795196,55,70,11.6200,11.6100,11.6300,-2.20731399e-2,-4.26850599e-2,2.30923785e-3,-2.048043,2.65874975e-2,1.812848,1.807411
3,2.692794,55,70,11.6200,11.6100,11.6300,3.32263301e-3,-4.76986760e-2,2.28620358e-3,-1.501250,2.65874975e-2,1.812848,1.798374
4,3.590392,55,70,11.6200,11.6100,11.6300,2.74463865e-2,-3.87425124e-2,2.25428640e-3,-0.954435,2.65874975e-2,1.812848,1.785776
5,4.487990,55,70,11.6200,11.6100,11.6300,4.31966799e-2,-1.86509534e-2,2.21381121e-3,-0.407589,2.65874975e-2,1.812848,1.769672
6,5.385587,55,70,11.6200,11.6100,11.6300,4.60808857e-2,6.46060392e-3,2.16518743e-3,0.139293,2.65874975e-2,1.812848,1.750130
7,6.283185,55,70,11.6200,11.6100,11.6300,3.55279503e-2,2.90975550e-2,2.10890296e-3,0.686222,2.65874975e-2,1.812848,1.727233
1,0.897598,56,70,11.6400,11.6300,11.6500,7.14688105e-2,4.09181501e-2,6.78208589e-3,0.519977,2.12646801e-2,3.872780,3.872780
2,1.795196,56,70,11.6400,11.6300,11.6500,4.14692360e-2,7.06283146e-2,6.70805635e-3,1.039881,2.12646801e-2,3.872780,3.851585
3,2.692794,56,70,11.6400,11.6300,11.6500,9.05726293e-4,8.11497685e-2,6.58610527e-3,1.559636,2.12646801e-2,3.872780,3.816414
4,3.590392,56,70,11.6400,11.6300,11.6500,-3.89958633e-2,6.99833460e-2,6.41834608e-3,2.079163,2.12646801e-2,3.872780,3.767495
5,4.487990,56,70,11.6400,11.6300,11.6500,-6.74472966e-2,4.07250923e-2,6.20767096e-3,2.598379,2.12646801e-2,3.872780,3.705147
6,5.385587,56,70,11.6400,11.6300,11.6500,-7.71630742e-2,1.88312289e-3,5.95768618e-3,3.117193,2.12646801e-2,3.872780,3.629777
7,6.283185,56,70,11.6400,11.6300,11.6500,-6.63154243e-2,-3.57056908e-2,5.67263186e-3,-2.647682,2.12646801e-2,3.872780,3.541877
1,0.897598,57,70,11.6600,11.6500,11.6600,5.92977644e-2,4.04549827e-2,5.15283049e-3,0.598703,2.03393310e-1,0.352928,0.352928
2,1.795196,57,70,11.6600,11.6500,11.6600,2.59551802e-2,6.63635570e-2,5.07779308e-3,1.197981,2.03393310e-1,0.352928,0.350349
3,2.692794,57,70,11.6600,11.6500,11.6600,-1.58856225e-2,6.85780218e-2,4.95529807e-3,1.798425,2.03393310e-1,0.352928,0.346097
4,3.590392,57,70,11.6600,11.6500,11.6600,-5.10611312e-2,4.67106506e-2,4.78912399e-3,2.400661,2.03393310e-1,0.352928,0.340245
5,4.487990,57,70,11.6600,11.6500,11.6600,-6.70810839e-2,9.19488965e-3,4.58441782e-3,3.005370,2.03393310e-1,0.352928,0.332894
6,5.385587,57,70,11.6600,11.6500,11.6600,-5.87353356e-2,-2.99619277e-2,4.34755676e-3,-2.669884,2.03393310e-1,0.352928,0.324180
7,6.283185,57,70,11.6600,11.6500,11.6600,-2.99192035e-2,-5.64873304e-2,4.08597723e-3,-2.057891,2.03393310e-1,0.352928,0.314276
1,0.897598,58,70,11.6700,11.6600,11.6800,2.66789899e-1,1.51143070e-1,9.40210777e-2,0.515442,1.89177527e-2,16.208509,16.208509
2,1.795196,58,70,11.6700,11.6600,11.6800,1.57068388e-1,2.62085486e-1,9.33592807e-2,1.030890,1.89177527e-2,16.208509,16.151364
3,2.692794,58,70,11.6700,11.6600,11.6800,7.42396706e-3,3.03659561e-1,9.22642440e-2,1.546353,1.89177527e-2,16.208509,16.056363
4,3.590392,58,70,11.6700,11.6600,11.6800,-1.42049664e-1,2.65649551e-1,9.07477906e-2,2.061837,1.89177527e-2,16.208509,15.923865
5,4.487990,58,70,11.6700,11.6600,11.6800,-2.51839784e-1,1.59383086e-1,8.88262451e-2,2.577350,1.89177527e-2,16.208509,15.754372
6,5.385587,58,70,11.6700,11.6600,11.6800,-2.93794562e-1,1.43166250e-2,8.65202103e-2,3.092901,1.89177527e-2,16.208509,15.548527
7,6.283185,58,70,11.6700,11.6600,11.6800,-2.58581480e-1,-1.30345327e-1,8.38542861e-2,-2.674688,1.89177527e-2,16.208509,15.307106
1,0.897598,59,70,11.6900,11.6800,11.7000,2.77930716e-2,7.03260059e-3,8.21912298e-4,0.247832,1.69316677e-1,0.345919,0.169322
2,1.795196,59,70,11.6900,11.6800,11.7000,2.72035140e-2,1.59536165e-2,9.94549055e-4,0.530400,1.69316677e-1,0.345919,0.186257
3,2.692794,59,70,11.6900,11.6800,11.7000,2.32980157e-2,2.71398912e-2,1.27937123e-3,0.861422,1.69316677e-1,0.345919,0.211251
4,3.590392,59,70,11.6900,11.6800,11.7000,1.34041087e-2,3.86315639e-2,1.67206786e-3,1.236821,1.69316677e-1,0.345919,0.241506
5,4.487990,59,70,11.6900,11.6800,11.7000,-3.52908356e-3,4.64138316e-2,2.16669819e-3,1.646685,1.69316677e-1,0.345919,0.274916
6,5.385587,59,70,11.6900,11.6800,11.7000,-2.56720695e-2,4.57900562e-2,2.75578440e-3,2.081777,1.69316677e-1,0.345919,0.310044
7,6.283185,59,70,11.6900,11.6800,11.7000,-4.81246783e-2,3.33832832e-2,3.43042826e-3,2.535119,1.69316677e-1,0.345919,0.345919
1,0.897598,60,70,11.7100,11.7000,11.7100,2.78351623e-1,1.56665619e-1,1.02023742e-1,0.512643,1.47398364e-2,21.669953,21.669953
2,1.795196,60,70,11.7100,11.7000,11.7100,1.65151018e-1,2.72102461e-1,1.01314608e-1,1.025286,1.47398364e-2,21.669953,21.594511
3,2.692794,60,70,11.7100,11.7000,11.7100,1.03981205e-2,3.16280004e-1,1.00141162e-1,1.537932,1.47398364e-2,21.669953,21.469091
4,3.590392,60,70,11.7100,11.7000,11.7100,-1.44879563e-1,2.78434665e-1,9.85159502e-2,2.050580,1.47398364e-2,21.669953,21.294165
5,4.487990,60,70,11.7100,11.7000,11.7100,-2.60062328e-1,1.69775975e-1,9.64562963e-2,2.563232,1.47398364e-2,21.669953,21.070393
6,5.385587,60,70,11.7100,11.7000,11.7100,-3.05906719e-1,2.01282450e-2,9.39840669e-2,3.075889,1.47398364e-2,21.669953,20.798617
7,6.283185,60,70,11.7100,11.7000,11.7100,-2.72215820e-1,-1.30475749e-1,9.11253738e-2,-2.694634,1.47398364e-2,21.669953,20.479861
1,0.897598,61,70,11.7200,11.7100,11.7300,2.49211334e-1,1.40600933e-1,8.18749116e-2,0.513667,5.85635647e-2,4.885938,4.885938
2,1.795196,61,70,11.7200,11.7100,11.7300,1.47524883e-1,2.44191562e-1,8.13931101e-2,1.027341,5.85635647e-2,4.885938,4.871541
3,2.692794,61,70,11.7200,11.7100,11.7300,8.44974484e-3,2.83767158e-1,8.05951984e-2,1.541028,5.85635647e-2,4.885938,4.847603
4,3.590392,61,70,11.7200,11.7100,11.7300,-1.31176700e-1,2.49562453e-1,7.94887443e-2,2.054735,5.85635647e-2,4.885938,4.814213
5,4.487990,61,70,11.7200,11.7100,11.7300,-2.34784649e-1,1.51526817e-1,7.80842078e-2,2.568468,5.85635647e-2,4.885938,4.771491
6,5.385587,61,70,11.7200,11.7100,11.7300,-2.75909326e-1,1.63966912e-2,7.63948078e-2,3.082235,5.85635647e-2,4.885938,4.719592
7,6.283185,61,70,11.7200,11.7100,11.7300,-2.45138595e-1,-1.19764036e-1,7.44363550e-2,-2.687142,5.85635647e-2,4.885938,4.658703
1,0.897598,62,70,11.7400,11.7300,11.7500,-3.10982145e-1,-1.72555285e-1,1.26485221e-1,-2.635017,1.89577728e-1,1.875999,1.875999
2,1.795196,62,70,11.7400,11.7300,11.7500,-1.87830950e-1,-3.01171218e-1,1.25984569e-1,-2.128437,1.89577728e-1,1.875999,1.872282
3,2.692794,62,70,11.7400,11.7300,11.7500,-1.80541440e-2,-3.53310140e-1,1.25154007e-1,-1.621852,1.89577728e-1,1.875999,1.866101
4,3.590392,62,70,11.7400,11.7300,11.7500,1.54920885e-1,-3.16225872e-1,1.23999283e-1,-1.115257,1.89577728e-1,1.875999,1.857472
5,4.487990,62,70,11.7400,11.7300,11.7500,2.87180823e-1,-2.00138792e-1,1.22528361e-1,-0.608648,1.89577728e-1,1.875999,1.846422
6,5.385587,62,70,11.7400,11.7300,11.7500,3.45686037e-1,-3.53907510e-2,1.20751342e-1,-0.102023,1.89577728e-1,1.875999,1.832984
7,6.283185,62,70,11.7400,11.7300,11.7500,3.16682022e-1,1.35620269e-1,1.18680360e-1,0.404623,1.89577728e-1,1.875999,1.817197
1,0.897598,63,70,11.7600,11.7500,11.7700,1.92279494e-1,1.04817620e-1,4.79581375e-2,0.499098,4.72020392e-2,4.639492,4.639492
2,1.795196,63,70,11.7600,11.7500,11.7700,1.18439447e-1,1.83733908e-1,4.77860514e-2,0.998209,4.72020392e-2,4.639492,4.631160
3,2.692794,63,70,11.7600,11.7500,11.7700,1.59934721e-2,2.17358008e-1,4.75002946e-2,1.497347,4.72020392e-2,4.639492,4.617293
4,3.590392,63,70,11.7600,11.7500,11.7700,-8.96307900e-2,1.97658193e-1,4.71024397e-2,1.996527,4.72020392e-2,4.639492,4.597915
5,4.487990,63,70,11.7600,11.7500,11.7700,-1.72384127e-1,1.29916844e-1,4.65946735e-2,2.495761,4.72020392e-2,4.639492,4.573065
6,5.385587,63,70,11.7600,11.7500,11.7700,-2.12131166e-1,3.13073575e-2,4.59797823e-2,2.995065,4.72020392e-2,4.639492,4.542790
7,6.283185,63,70,11.7600,11.7500,11.7700,-1.99638798e-1,-7.35219931e-2,4.52611331e-2,-2.788731,4.72020392e-2,4.639492,4.507149
1,0.897598,64,70,11.7800,11.7700,11.7900,-6.69153559e-2,-3.53277277e-2,5.72571321e-3,-2.655839,1.55330432e-2,4.871450,4.871450
2,1.795196,64,70,11.7800,11.7700,11.7900,-4.26120554e-2,-6.23799423e-2,5.70704446e-3,-2.170093,1.55330432e-2,4.871450,4.863502
3,2.692794,64,70,11.7800,11.7700,11.7900,-8.53783109e-3,-7.48541366e-2,5.67603633e-3,-1.684365,1.55330432e-2,4.871450,4.850271
4,3.590392,64,70,11.7800,11.7700,11.7900,2.72892746e-2,-6.99152574e-2,5.63284773e-3,-1.198663,1.55330432e-2,4.871450,4.831783
5,4.487990,64,70,11.7800,11.7700,11.7900,5.64913816e-2,-4.88510338e-2,5.57769969e-3,-0.712996,1.55330432e-2,4.871450,4.808073
6,5.385587,64,70,11.7800,11.7700,11.7900,7.23245778e-2,-1.67340780e-2,5.51087393e-3,-0.227374,1.55330432e-2,4.871450,4.779183
7,6.283185,64,70,11.7800,11.7700,11.7900,7.12637167e-2,1.88200328e-2,5.43271095e-3,0.258195,1.55330432e-2,4.871450,4.745170
1,0.897598,65,70,11.8000,11.7900,11.8100,2.25190288e-1,1.22090661e-1,6.56167954e-2,0.496809,4.31210018e-2,5.940441,5.940441
2,1.795196,65,70,11.8000,11.7900,11.8100,1.39537282e-1,2.14299927e-1,6.53951118e-2,0.993627,4.31210018e-2,5.940441,5.930397
3,2.692794,65,70,11.8000,11.7900,11.8100,2.04639768e-2,2.54181346e-1,6.50269310e-2,1.490460,4.31210018e-2,5.940441,5.913680
4,3.590392,65,70,11.8000,11.7900,11.8100,-1.02762490e-1,2.32280117e-1,6.45141821e-2,1.987319,4.31210018e-2,5.940441,5.890318
5,4.487990,65,70,11.8000,11.7900,11.8100,-2.00039380e-1,1.54414358e-1,6.38595475e-2,2.484210,4.31210018e-2,5.940441,5.860357
6,5.385587,65,70,11.8000,11.7900,11.8100,-2.47904701e-1,4.01211317e-2,6.30664460e-2,2.981143,4.31210018e-2,5.940441,5.823852
7,6.283185,65,70,11.8000,11.7900,11.8100,-2.35293742e-1,-8.23156410e-2,6.21390096e-2,-2.805059,4.31210018e-2,5.940441,5.780872
1,0.897598,66,70,11.8300,11.8100,11.8400,6.06028426e-1,3.08273714e-1,4.62303136e-1,0.470566,1.08657867e-2,62.575200,62.575200
2,1.795196,66,70,11.8300,11.8100,11.8400,4.00115800e-1,5.49157720e-1,4.61666855e-1,0.941133,1.08657867e-2,62.575200,62.532123
3,2.692794,66,70,11.8300,11.8100,11.8400,1.07520413e-1,6.70109726e-1,4.60607685e-1,1.411700,1.08657867e-2,62.575200,62.460350
4,3.590392,66,70,11.8300,11.8100,11.8400,-2.07654428e-1,6.44986207e-1,4.59127569e-1,1.882269,1.08657867e-2,62.575200,62.359915
5,4.487990,66,70,11.8300,11.8100,11.8400,-4.76529178e-1,4.79738646e-1,4.57229227e-1,2.352838,1.08657867e-2,62.575200,62.230862
6,5.385587,66,70,11.8300,11.8100,11.8400,-6.40619687e-1,2.11003693e-1,4.54916141e-1,2.823409,1.08657867e-2,62.575200,62.073252
7,6.283185,66,70,11.8300,11.8100,11.8400,-6.64659674e-1,-1.02078779e-1,4.52192560e-1,-2.989203,1.08657867e-2,62.575200,61.887157
1,0.897598,67,70,11.8500,11.8400,11.8600,3.52580381e-1,1.78368100e-1,1.56128104e-1,0.468351,3.45414836e-2,11.439303,11.439303
2,1.795196,67,70,11.8500,11.8400,11.8600,2.33934759e-1,3.18102714e-1,1.55914808e-1,0.936701,3.45414836e-2,11.439303,11.431486
3,2.692794,67,70,11.8500,11.8400,11.8600,6.50744303e-2,3.89005230e-1,1.55559750e-1,1.405047,3.45414836e-2,11.439303,11.418463
4,3.590392,67,70,11.8500,11.8400,11.8600,-1.17344793e-1,3.75890651e-1,1.55063582e-1,1.873388,3.45414836e-2,11.439303,11.400238
5,4.487990,67,70,11.8500,11.8400,11.8600,-2.73822853e-1,2.81865676e-1,1.54427214e-1,2.341722,3.45414836e-2,11.439303,11.376821
6,5.385587,67,70,11.8500,11.8400,11.8600,-3.70637160e-1,1.27592754e-1,1.53651815e-1,2.810047,3.45414836e-2,11.439303,11.348223
7,6.283185,67,70,11.8500,11.8400,11.8600,-3.87168516e-1,-5.32855371e-2,1.52738808e-1,-3.004823,3.45414836e-2,11.439303,11.314457
1,0.897598,68,70,11.8800,11.8600,11.8900,1.15115321e-1,5.61415612e-2,1.64034119e-2,0.453758,9.84343831e-2,1.301129,1.301129
2,1.795196,68,70,11.8800,11.8600,11.8900,7.88353128e-2,1.00891834e-1,1.63941688e-2,0.907510,9.84343831e-2,1.301129,1.300762
3,2.692794,68,70,11.8800,11.8600,11.8900,2.66219208e-2,1.25180093e-1,1.63787824e-2,1.361249,9.84343831e-2,1.301129,1.300152
4,3.590392,68,70,11.8800,11.8600,11.8900,-3.09193622e-2,1.24101870e-1,1.63572810e-2,1.814970,9.84343831e-2,1.301129,1.299298
5,4.487990,68,70,11.8800,11.8600,11.8900,-8.21147380e-2,9.79125829e-2,1.63297041e-2,2.268666,9.84343831e-2,1.301129,1.298202
6,5.385587,68,70,11.8800,11.8600,11.8900,-1.16599870e-1,5.19670336e-2,1.62961023e-2,2.722331,9.84343831e-2,1.301129,1.296866
7,6.283185,68,70,11.8800,11.8600,11.8900,-1.27425841e-1,-4.38090466e-3,1.62565373e-2,-3.107226,9.84343831e-2,1.301129,1.295291
1,0.897598,69,70,11.9000,11.8900,11.9200,-3.64454814e-1,-1.95627230e-1,1.71097324e-1,-2.648966,4.32507873e-1,0.957349,0.956374
2,1.795196,69,70,11.9000,11.8900,11.9200,-2.28613881e-1,-3.44753531e-1,1.71119304e-1,-2.156341,4.32507873e-1,0.957349,0.956435
3,2.692794,69,70,11.9000,11.8900,11.9200,-3.83883628e-2,-4.11925024e-1,1.71155892e-1,-1.663721,4.32507873e-1,0.957349,0.956537
4,3.590392,69,70,11.9000,11.8900,11.9200,1.61012482e-1,-3.81158762e-1,1.71207021e-1,-1.171105,4.32507873e-1,0.957349,0.956680
5,4.487990,69,70,11.9000,11.8900,11.9200,3.22189707e-1,-2.59742931e-1,1.71272598e-1,-0.678498,4.32507873e-1,0.957349,0.956863
6,5.385587,69,70,11.9000,11.8900,11.9200,4.06815272e-1,-7.65103587e-2,1.71352501e-1,-0.185900,4.32507873e-1,0.957349,0.957087
7,6.283185,69,70,11.9000,11.8900,11.9200,3.94740630e-1,1.25005677e-1,1.71446584e-1,0.306687,4.32507873e-1,0.957349,0.957349
1,0.897598,70,70,11.9300,11.9200,11.9400,7.15329000e-2,3.44484290e-2,6.30365004e-3,0.448799,0.00000000e0,0.000000,0.000000
2,1.795196,70,70,11.9300,11.9200,11.9400,4.95023027e-2,6.20739242e-2,6.30365004e-3,0.897598,0.00000000e0,0.000000,0.000000
3,2.692794,70,70,11.9300,11.9200,11.9400,1.76671673e-2,7.74049174e-2,6.30365004e-3,1.346397,0.00000000e0,0.000000,0.000000
4,3.590392,70,70,11.9300,11.9200,11.9400,-1.76671673e-2,7.74049174e-2,6.30365004e-3,1.795196,0.00000000e0,0.000000,0.000000
5,4.487990,70,70,11.9300,11.9200,11.9400,-4.95023027e-2,6.20739242e-2,6.30365004e-3,2.243995,0.00000000e0,0.000000,0.000000
6,5.385587,70,70,11.9300,11.9200,11.9400,-7.15329000e-2,3.44484290e-2,6.30365004e-3,2.692794,0.00000000e0,0.000000,0.000000
7,6.283185,70,70,11.9300,11.9200,11.9400,-7.93955291e-2,9.72314806e-18,6.30365004e-3,3.141593,0.00000000e0,0.000000,0.000000
1,0.897598,71,70,11.9600,11.9400,11.9700,-1.25844605e-1,-6.06035676e-2,1.95096570e-2,-2.692794,0.00000000e0,0.000000,0.000000
2,1.795196,71,70,11.9600,11.9400,11.9700,-8.70871687e-2,-1.09203855e-1,1.95096570e-2,-2.243995,0.00000000e0,0.000000,0.000000
3,2.692794,71,70,11.9600,11.9400,11.9700,-3.10810507e-2,-1.36174980e-1,1.95096570e-2,-1.795196,0.00000000e0,0.000000,0.000000
4,3.590392,71,70,11.9600,11.9400,11.9700,3.10810507e-2,-1.36174980e-1,1.95096570e-2,-1.346397,0.00000000e0,0.000000,0.000000
5,4.487990,71,70,11.9600,11.9400,11.9700,8.70871687e-2,-1.09203855e-1,1.95096570e-2,-0.897598,0.00000000e0,0.000000,0.000000
6,5.385587,71,70,11.9600,11.9400,11.9700,1.25844605e-1,-6.06035676e-2,1.95096570e-2,-0.448799,0.00000000e0,0.000000,0.000000
7,6.283185,71,70,11.9600,11.9400,11.9700,1.39676974e-1,-1.71054959e-17,1.95096570e-2,-0.000000,0.00000000e0,0.000000,0.000000
1,0.897598,72,70,11.9800,11.9700,12.0000,1.91973431e-1,9.24495319e-2,4.54007142e-2,0.448799,0.00000000e0,0.000000,0.000000
2,1.795196,72,70,11.9800,11.9700,12.0000,1.32849736e-1,1.66588300e-1,4.54007142e-2,0.897598,0.00000000e0,0.000000,0.000000
3,2.692794,72,70,11.9800,11.9700,12.0000,4.74135219e-2,2.07732213e-1,4.54007142e-2,1.346397,0.00000000e0,0.000000,0.000000
4,3.590392,72,70,11.9800,11.9700,12.0000,-4.74135219e-2,2.07732213e-1,4.54007142e-2,1.795196,0.00000000e0,0.000000,0.000000
5,4.487990,72,70,11.9800,11.9700,12.0000,-1.32849736e-1,1.66588300e-1,4.54007142e-2,2.243995,0.00000000e0,0.000000,0.000000
6,5.385587,72,70,11.9800,11.9700,12.0000,-1.91973431e-1,9.24495319e-2,4.54007142e-2,2.692794,0.00000000e0,0.000000,0.000000
7,6.283185,72,70,11.9800,11.9700,12.0000,-2.13074433e-1,2.60940923e-17,4.54007142e-2,3.141593,0.00000000e0,0.000000,0.000000
1,0.897598,73,70,12.0200,12.0000,12.0400,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
2,1.795196,73,70,12.0200,12.0000,12.0400,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
3,2.692794,73,70,12.0200,12.0000,12.0400,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
4,3.590392,73,70,12.0200,12.0000,12.0400,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
5,4.487990,73,70,12.0200,12.0000,12.0400,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
6,5.385587,73,70,12.0200,12.0000,12.0400,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
7,6.283185,73,70,12.0200,12.0000,12.0400,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
1,0.897598,74,70,12.0600,12.0400,12.0800,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
2,1.795196,74,70,12.0600,12.0400,12.0800,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
3,2.692794,74,70,12.0600,12.0400,12.0800,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
4,3.590392,74,70,12.0600,12.0400,12.0800,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
5,4.487990,74,70,12.0600,12.0400,12.0800,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
6,5.385587,74,70,12.0600,12.0400,12.0800,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
7,6.283185,74,70,12.0600,12.0400,12.0800,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
1,0.897598,75,70,12.1000,12.0800,12.1100,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
2,1.795196,75,70,12.1000,12.0800,12.1100,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
3,2.692794,75,70,12.1000,12.0800,12.1100,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
