name,gl,gb,p0,p1,dm
PSR J2205+1444,73.89,-31.88,0.93801422813,9E-16,36.71700
PSR J1918+1444,49.10,0.87,1.181201330587,2.12428E-13,27.24000
PSR J1924+1446_P,49.85,-0.51,1.090,null,336.00000
PSR J1909+1450,48.18,2.83,0.9961077952,2.19E-16,119.50000
PSR J1844+1454,45.56,8.15,0.3754650057710,1.8723E-15,41.48560
PSR J1927+1457_P,50.27,-0.90,0.91963,null,211.80000
PSR J1928+1458_P,50.46,-1.23,0.00297,null,86.20000
PSR J1932+1500,50.97,-2.07,1.86433186749,4.59E-16,90.50000
PSR J1919+1502_P,49.52,0.66,0.00365,null,232.60000
PSR J1921+1503_P,49.71,0.35,5.63771,null,479.90000
PSR J1929+1504_P,50.61,-1.29,0.23278,null,91.90000
PSR J1921+1505_P,49.73,0.38,0.61190,null,519.90000
PSR J1937+1505,51.57,-2.98,2.8727736506,5.6E-15,237.00000
PSR J1938+14,51.68,-3.15,2.90250,null,75.00000
PSR J2235+1506,80.88,-36.44,0.059767357984547,1.576E-19,18.09000
PSR J1838+1507_P,45.08,9.61,0.00382,null,54.80000
PSR J1924+1509_P,50.15,-0.26,0.23995,null,296.60000
PSR J1924+1510_P,50.10,-0.14,0.49863,null,115.60000
PSR J1922+1511_P,49.93,0.22,2.35721,null,395.00000
PSR J1928+15,50.64,-1.03,0.403,null,242.00000
PSR J1918+1514_P,49.58,0.97,null,null,134.00000
PSR J1920+1515_P,49.76,0.68,1.60276,null,655.50000
PSR J2253+1516,85.31,-38.81,0.79223598633,6.38E-17,29.20450
PSR J1848+1516,46.33,7.44,2.23376977466,1.6813E-15,77.43600
PSR J2243+1518,82.81,-37.38,0.596799464458,1.125E-16,39.45000
PSR J1918+1521_P,49.61,1.18,0.00407,null,237.00000
PSR J1923+1521_P,50.17,0.12,1.04876,null,346.00000
PSR J2355+1523,103.66,-45.39,1.09439626470,4.2E-16,26.00000
PSR J1838+1523,45.35,9.69,0.5491606020002,2.0278E-17,68.26000
PSR J1911+1525_P,48.93,2.62,3.28249,null,299.80000
PSR J1929+1526_P,51.00,-1.23,0.39187,null,204.60000
PSR J1859+1526,47.64,5.18,0.933971582308,3.9255E-15,97.45000
PSR J1919+1527_P,49.88,0.89,1.37146,null,697.50000
PSR J1850+15,46.69,7.29,1.383965,null,25.00000
PSR J1925+1532_P,50.54,-0.17,1.65510,null,145.90000
PSR J1918+1536_P,49.85,1.26,0.10995,null,123.70000
PSR J1936+1536,51.88,-2.47,0.96733836953,4.039E-15,165.00000
PSR J1931+1536,51.41,-1.60,0.314358779044,5.011E-15,138.04000
PSR J2215+1538,76.78,-32.93,0.3741980103961,2.36712E-15,29.24040
PSR J1918+1540_P,49.90,1.31,0.00428,null,271.20000
PSR J2046+1540,61.11,-16.84,1.1382856833155,1.82318E-16,39.81800
PSR J1918+1541,49.89,1.36,0.37088299877,2.543E-15,11.50000
PSR J1921+1544,50.35,0.61,0.1435756814094,9.8036E-16,385.00000
PSR J1918+1546,50.03,1.30,0.00376417,null,64.64000
PSR J1918+1547_P,50.03,1.31,0.00376,null,64.60000
PSR J2055+1545,62.60,-18.60,0.00216,2.019E-20,40.20000
PSR J0557+1550,192.68,-4.31,0.0025563670767829,7.352E-21,102.57230
PSR J1010+15,221.26,50.98,null,null,42.00000
PSR J1917+1551_P,49.92,1.65,0.80933,null,326.70000
PSR J1136+1551,241.90,69.20,1.1879172746306,3.73386E-15,4.84070
PSR J1917+1556_P,50.02,1.65,0.00292,null,72.00000
PSR J0453+1559,184.12,-17.14,0.045781816872951,1.8612E-19,30.30530
PSR J0241+16,157.96,-39.19,1.5454,null,20.40000
PSR J1915+1606,49.97,2.12,0.059030003217813,8.6183E-18,168.77000
PSR J1925+1636_P,51.57,0.16,0.04971,null,33.10000
PSR J0407+1607,176.62,-25.66,0.02570173919463,7.9E-20,35.59300
PSR J0627+16,195.79,2.12,2.180,null,113.00000
PSR J1926+1614,51.37,-0.23,0.308305907254,3.353E-17,24.02000
PSR J1929+1615_P,51.69,-0.80,0.04460,null,308.70000
PSR J1935+1616,52.44,-2.09,0.35874514019893,6.00275E-15,158.63940
PSR J1929+16,51.75,-0.69,0.529681,null,12.00000
PSR J1749+16,41.21,20.90,2.31165,null,59.60000
PSR J1924+1628,51.34,0.33,0.375082251011,3.2096E-16,541.70000
PSR J1921+1629_P,51.01,0.96,1.8601,null,105.00000
PSR J1925+1629_P,51.39,0.24,0.00411,null,214.10000
PSR J1921+1630,50.95,1.14,0.93644800775,2.2345E-14,194.40000
PSR J1926+1631,51.57,0.00,0.6783666636602,3.267E-17,196.73000
PSR J0943+1631,216.61,45.38,1.087417827697,9.109E-17,20.34020
PSR J1924+1631,51.40,0.32,2.9351864592,3.64212E-13,518.50000
PSR J1921+1632_P,51.03,1.02,0.4930,null,164.00000
PSR J0608+1635,193.37,-1.57,0.945844752002,1.35104E-14,86.08000
PSR J2002+1637,56.00,-7.52,0.27649748362,2.25E-16,94.58000
PSR J1924+1639,51.42,0.56,0.1580429177826,2.56384E-15,208.00000
PSR J1922+1642_P,51.23,1.01,0.68059,null,215.00000
PSR J0848+16,210.06,33.30,0.4524,null,38.00000
PSR J1919+1645,50.95,1.64,0.562789986697,2.161E-16,208.00000
PSR J1915+1647,50.55,2.47,1.616231495126,4.055E-16,62.57000
PSR J1926+1648,51.86,0.06,0.5798376648897,1.79953E-14,176.61300
PSR J1838+1650,46.67,10.33,1.901967399310,2.677E-15,32.95160
PSR J1921+1652_P,51.32,1.18,0.00368,null,124.10000
PSR J0329+1654,168.50,-31.68,0.8933196606490,2.1525E-16,40.82000
PSR J0137+1654,138.45,-44.57,0.4147630265082,1.223E-17,26.08400
PSR J2329+16,96.41,-41.68,0.6321,null,31.00000
PSR J2040+1657,61.29,-14.85,0.865606225032,5.949E-16,50.69190
PSR J1937+1658,53.24,-2.09,0.00395766764533531,1.3202E-20,105.84420
PSR J0741+17,202.77,18.44,1.73,null,44.30000
PSR J1809+17,43.84,16.86,2.0667,null,47.32000
PSR J1923+1706,51.71,0.96,0.547209239705,4.28E-17,141.61000
PSR J1930+1708_P,52.55,-0.53,0.00228,null,87.20000
PSR J1917+1710_P,51.15,2.16,0.41934,null,41.60000
PSR J0620+1711_P,194.17,1.16,0.44103,null,146.90000
PSR J2043+1711,61.92,-15.31,0.002379878924013453,5.24431E-21,20.71497
PSR J1930+1713_P,52.69,-0.61,null,null,488.90000
PSR J1924+1713,51.97,0.73,0.758433236391,1.13E-16,536.80000
PSR J1915+1714_P,51.00,2.58,2.00094,null,57.10000
PSR J0337+1715,169.99,-30.04,0.00273258863244,1.7666E-20,21.31620
PSR J1821+1715,45.26,14.30,1.366682059422,8.714E-16,60.28400
PSR J2053+1718,63.55,-17.26,0.11926775831844,2.865E-19,26.98000
PSR J1921+1720_P,51.75,1.38,0.21987,null,217.90000
PSR J1925+1720,52.18,0.59,0.0756589884532,1.04678E-14,222.30000
PSR J1930+1722,52.79,-0.45,1.60970633781,8.808E-16,207.00000
PSR J1917+17,51.28,2.40,0.4196,null,40.00000
PSR J1928+1725,52.64,-0.09,0.28983833,null,135.96000
PSR J1935+1726,53.37,-1.37,0.004200101791882,null,61.60000
PSR J1933+1726,53.18,-1.02,0.021507233786440,4.9E-20,156.90000
PSR J1903+1728_P,49.85,5.32,1.71655,null,150.30000
PSR J1922+1730_P,51.94,1.37,0.83301,null,270.40000
PSR J1929+1731_P,52.74,-0.08,3.99540,null,431.10000
PSR J1921+1733_P,51.86,1.62,2.00974,null,228.90000
PSR J1922+1733,52.08,1.23,0.2361775930795,1.33826E-14,234.05800
PSR J1924+1734_P,52.32,0.80,null,null,49.00000
PSR J2033+1734,60.86,-13.15,0.00594895754058564,1.1146E-20,25.06890
PSR J1917+1737,51.53,2.42,0.334725226760,3.24E-16,208.00000
PSR J1942+1743,54.43,-2.68,0.69626221476,1.01E-16,190.00000
PSR J1810+1744,44.64,16.81,0.00166275499098370,4.476E-21,39.65952
PSR J1919+1745,51.90,1.99,2.081343459724,1.705E-15,142.30000
PSR J1935+1745,53.69,-1.31,0.6544081465830,3.78E-16,214.60000
PSR J0633+1746,195.13,4.27,0.237099441692,1.09709E-14,2.89000
PSR J1928+1746,52.93,0.11,0.0687356780076,1.31564E-14,176.68500
PSR J1938+1748_P,54.08,-1.91,7.106,null,56.00000
PSR J1536+17,27.98,50.99,0.9333,null,29.00000
PSR J1243+17,290.63,80.54,1.2165,null,5.00000
PSR J1940+1754_P,54.46,-2.37,0.00244,null,193.00000
PSR J1944+1755,54.90,-3.10,1.99689901350,7.3E-16,175.00000
PSR J1932+1756,53.46,-0.52,0.041831288199078,4.322E-19,53.18900
PSR J1911+1758,51.24,3.74,0.46040581878,1.31E-17,48.98000
PSR J1948+1801_P,55.47,-3.91,0.53624,null,265.10000
PSR J1926+1803_P,52.94,0.68,1.03465,null,315.50000
PSR J1554+18,30.69,47.07,null,null,24.00000
PSR J1936+18,54.04,-1.27,0.05834513,null,125.90000
PSR J1946+1805,55.33,-3.50,0.4406184769108,2.4092E-17,16.13600
PSR J0751+1807,202.73,21.09,0.003478770839279365,7.78699E-21,30.24106
PSR J1921+1808_P,52.44,1.77,0.00566,null,137.90000
PSR J1948+1808,55.54,-3.78,0.394354427486,2.271E-16,256.16000
PSR J1928+1809_P,53.19,0.42,0.29446,null,431.10000
PSR J1312+1810D,332.96,79.76,0.006069737409940,2.26E-20,24.61000
PSR J1444+18,19.90,62.49,1.1326,null,16.50000
PSR J1312+1810B,332.95,79.76,0.0062422628928588,-1.746E-20,25.96000
PSR J1312+1810A,332.96,79.76,0.033163166,null,24.00000
PSR J1312+1810C,332.97,79.76,0.012535079305262,5.26E-20,26.19400
PSR J1312+1810E,332.98,79.77,0.0039721389995870,-7.57E-21,25.87900
PSR J1928+1815,53.29,0.46,0.0105495,null,346.14000
PSR J1928+1816_P,53.30,0.46,0.01054,null,346.30000
PSR J1920+1817_P,52.45,2.08,1.0654,null,256.00000
PSR J1931+1817,53.74,-0.30,0.234131440128,1.07364E-13,465.00000
PSR J1813+1822,45.54,16.40,0.3364246764,2.1E-17,60.80000
PSR J1756+1822,43.84,20.19,0.74400093976,5.131E-16,70.80000
PSR J1935+1829,54.36,-1.00,0.843547910278,2.3207E-15,343.90000
PSR J0154+1833,143.18,-41.81,0.0023645697763006,2.919E-21,19.79780
PSR J1928+1915_P,54.26,0.76,0.97435,null,201.00000
PSR J1945+1834,55.59,-3.00,1.06870769134,2.42E-16,217.70000
PSR J0006+1834,108.17,-42.98,0.69374767047,2.097E-15,11.40000
PSR J1924+1835_P,53.16,1.40,0.20098,null,282.60000
PSR J1935+1836_P,54.38,-0.81,0.3985,null,230.30000
PSR J0120+1837,132.38,-43.71,1.313385299555,1.36E-17,13.40000
PSR J1928+1839_P,53.69,0.55,2.26091,null,70.00000
PSR J1931+1841_P,54.01,0.03,2.59411,null,268.80000
PSR J1935+1841_P,54.45,-0.77,5.5290,null,290.00000
PSR J1953+1844,56.70,-4.55,0.0044440809243302,2.192E-20,113.10000
PSR J1953+1846E,56.70,-4.55,0.0044440809243336,2.2167E-20,113.10000
PSR J1929+1844,53.85,0.46,1.22047000453,2.36E-15,112.00000
PSR J1953+1846A,56.75,-4.56,0.0048883007458242,4.86037E-20,117.33400
PSR J1953+1846D,56.76,-4.56,0.10067901578798,8E-20,118.40000
PSR J1939+1848_P,55.01,-1.53,0.00336,null,79.30000
PSR J1953+1846C,56.78,-4.57,0.02893279811304,4.03E-20,117.55000
PSR J1953+1846B,56.77,-4.57,0.07989931383355,1.007E-18,119.17000
PSR J1927+1849_P,53.74,0.81,0.3120,null,200.00000
PSR J1603+18,32.85,45.28,0.503,null,29.70000
PSR J1927+1852,53.72,0.96,0.4827663596312,1.1609E-16,264.66000
PSR J1930+1852,54.10,0.27,0.136855046957,7.5057E-13,307.30000
PSR J1928+1852,53.83,0.78,0.792806958052,7.43E-17,290.00000
PSR J1906+1854,51.50,5.25,1.01909277135,2.054E-16,156.76800
PSR J1927+1856,53.81,0.94,0.2983150118865,2.24243E-15,97.86000
PSR J1926+1857_P,53.77,1.03,0.27873,null,424.20000
PSR J1909+1859,51.85,4.75,0.54245109601,9.7E-17,64.52000
PSR J1935+1901_P,54.83,-0.77,0.8970,null,365.00000
PSR J1928+1902_P,53.97,0.85,0.00580,null,28.90000
PSR J1453+1902,23.39,60.81,0.00579230273884754,1.1656E-20,14.05480
PSR J1925+19,53.70,1.41,1.916353,null,328.00000
PSR J1929+19,54.17,0.57,0.3392158,null,528.40000
PSR J2151+19,74.69,-26.36,1.036,null,31.00000
PSR J1937+1912_P,55.23,-1.11,0.00509,null,345.50000
PSR J1932+1916,54.66,0.08,0.208217649267,9.31714E-14,null
PSR J1924+1917,53.78,1.72,1.27794162459,1.99E-16,320.30000
PSR J1924+1923_P,53.85,1.79,0.68924,null,386.70000
PSR J1933+1923_P,54.94,-0.20,0.37173,null,97.70000
PSR J1928+1923,54.28,1.02,0.817329808312,6.3495E-15,476.40000
PSR J2105+19,66.99,-18.09,3.5297,null,34.50000
PSR J1934+1926,55.04,-0.26,0.230984425819,2.68E-18,99.10000
PSR J1937+1927_P,55.38,-0.85,0.00404,null,165.90000
PSR J1926+1928,54.16,1.41,1.34601218493,1.43E-15,445.00000
PSR J1921+1929,53.62,2.45,0.00264634144946923,3.8196E-20,64.76320
PSR J1924+1932_P,54.04,1.76,0.38886,null,280.30000
PSR J0304+1932,161.14,-33.27,1.387584446262,1.29524E-15,15.65680
PSR J2017+1933_P,60.44,-9.01,0.31485,null,77.60000
PSR J1925+1934_P,54.18,1.56,0.34539,null,248.10000
PSR J1944+1934_P,56.38,-2.38,3.44532,null,241.40000
PSR J0605+1937_P,190.38,-0.71,0.69819,null,116.80000
PSR J0630+19,193.07,4.30,1.24855,null,48.10000
PSR J1933+2037_P,55.91,0.59,0.79886,null,100.00000
PSR J1929+1937_P,54.60,0.90,0.56373,null,458.10000
PSR J1927+1940_P,54.43,1.31,null,null,347.00000
PSR J2305+19,91.38,-36.63,0.2693,null,20.50000
PSR J1937+1941_P,55.58,-0.74,0.16676,null,333.80000
PSR J2037+1942,63.18,-12.67,2.074379451157,2.0383E-15,36.89165
PSR J2016+1948,60.52,-8.67,0.064940388241514,4.0063E-19,33.81480
PSR J1921+1948,53.87,2.67,0.821035918243,8.9551E-16,153.85000
PSR J1936+1952_P,55.60,-0.39,0.00972,null,325.00000
PSR J1931+1952,55.13,0.45,0.501123112694,1.008E-16,441.00000
PSR J1929+1955,54.88,1.02,0.25783322514085,2.55263E-15,279.10000
PSR J1947+1957,56.99,-2.66,0.157508542541,5.226E-16,185.80000
PSR J1921+2003,54.17,2.62,0.760681389020,5E-17,101.00000
PSR J1927+2008_P,54.85,1.52,0.63496,null,354.90000
PSR J1612+2008,35.52,43.74,0.4266459810253,3.727E-17,19.50800
PSR J1938+2010,56.12,-0.67,0.68708185664,3.399E-15,327.70000
PSR J1945+2011_P,57.02,-2.25,0.50307,null,39.30000
PSR J1933+2038_P,56.00,0.46,0.04075,null,302.90000
PSR J1947+2011_P,57.24,-2.64,0.0081775519243452,2.316E-20,127.49500
PSR J1938+2012,56.20,-0.76,0.0026341351275486,7.5E-22,236.90900
PSR J1926+2016,54.85,1.80,0.2990717782966,3.50084E-15,247.00000
PSR J1742+20,44.43,23.86,0.25260,null,20.00000
PSR J1922+2018,54.42,2.68,1.172763402020,6.4875E-16,203.31000
PSR J2333+20,99.07,-38.91,2.2911,null,12.00000
PSR J1932+2020,55.57,0.64,0.268217402985,4.21706E-15,211.15100
PSR J2007+20,59.72,-6.41,4.634,null,67.00000
PSR J1923+2022_P,54.68,2.34,0.03799,null,175.30000
PSR J1843+2024,50.44,10.85,3.4065386707,1.04E-15,85.30000
PSR J1935+2025,56.05,-0.05,0.080148898855,6.0583E-14,181.32400
PSR J1924+2027_P,54.82,2.25,0.00195,null,211.70000
PSR J1942+2029_P,56.88,-1.40,0.04456,null,139.30000
PSR J1917+2035_P,54.12,3.85,0.2883,null,176.60000
PSR J1936+2035,56.31,-0.16,0.03292768386995,6.3E-20,198.86000
PSR J1936+2036_P,56.31,-0.17,0.03292,null,198.80000
PSR J1924+2037_P,54.97,2.32,0.68480,null,82.30000
PSR J1924+2040,55.02,2.33,0.237790138,2.09E-15,226.60000
PSR J1936+2042,56.37,-0.08,1.390726665137,5.2926E-15,195.11000
PSR J2040+20,64.38,-12.63,0.2905,null,31.00000
PSR J2017+2043,61.38,-8.27,0.537143086032,9.9555E-16,60.49100
PSR J1959+2048,59.20,-4.70,0.00160740168480632,1.68515E-20,29.10660
PSR J0544+20,186.76,-4.50,null,null,56.90000
PSR J1515+20,29.96,56.73,1.147,null,22.00000
PSR J1946+2052,57.66,-1.98,0.01696017532298,9.2E-19,93.96500
PSR J2322+2057,96.51,-37.31,0.0048084282894630,9.6574E-21,13.38275
PSR J0229+20,151.58,-36.42,0.8069,null,27.00000
PSR J2145+2158,74.96,-24.04,1.419,null,44.10000
PSR J1940+2102_P,57.10,-0.68,0.03005,null,76.20000
PSR J1912+2104,54.09,4.99,2.232969028273,1.01775E-14,88.59600
PSR J1908+2105,53.69,5.78,0.00256439267063484,1.3835E-20,61.90670
PSR J2111+2106,69.40,-18.20,3.9538529596,3.24E-15,59.29600
PSR J1933+2225_P,57.59,1.27,0.30705,null,70.40000
PSR J0158+21,143.21,-39.08,0.5053,null,20.00000
PSR J1936+21,56.74,0.20,0.642960,null,262.40000
PSR J1924+2110_P,55.41,2.67,0.00504,null,93.40000
PSR J1922+2110,55.28,2.93,1.07792434298,8.1803E-15,217.08600
PSR J2022+21,62.40,-8.98,0.8035,null,73.52000
PSR J1503+2111,29.06,59.30,3.31400150122,1.4E-16,3.26000
PSR J1549+2113,34.63,49.13,1.262471311613,8.541E-16,24.05500
PSR J2234+2114,85.14,-31.44,1.35874531269,2.22E-16,35.08000
PSR J1943+2115_P,57.61,-1.14,1.85903,null,162.80000
PSR J2209+22,79.90,-27.79,1.7769,null,46.30000
PSR J1932+2121_P,56.48,1.08,0.014244703565637,3.525E-19,192.10100
PSR J1929+2121,56.12,1.75,0.723598503258,2.1386E-15,66.00000
PSR J1932+2126_P,56.61,1.02,null,null,126.00000
PSR J2057+21,67.56,-15.51,1.1667,null,73.31000
PSR J1400+21,16.75,73.33,null,null,10.50000
PSR J1308+2127,338.73,83.08,10.31252206,1.12E-13,null
PSR J0609+2130,189.19,1.04,0.05569801392951,2.35E-19,38.73000
PSR J2111+2132,69.76,-17.96,1.059532145802,4.6E-16,78.60000
PSR J1939+2134,57.51,-0.29,0.001557806567041489,1.05103E-19,71.01515
PSR J2312+21,94.34,-35.65,1.256,null,19.00000
PSR J1936+217,57.32,0.31,0.03158187,null,75.00000
PSR J2027+2146,63.54,-9.59,0.398173021652,2.028E-16,97.09100
PSR J2202+21,78.79,-26.25,null,null,17.70000
PSR J2317+2149,95.83,-36.07,1.444653102317,1.04705E-15,20.86960
PSR J1720+2150,43.96,29.37,1.61566378034,7.4E-16,40.72000
PSR J1844+21,51.83,11.33,0.5959,null,28.00000
PSR J1845+21,51.93,11.12,3.7556,null,50.00000
PSR J1238+2152,272.79,83.96,1.11859068945,1.4456E-15,17.97100
PSR J1921+2153,55.78,3.50,1.3373021601895,1.34821E-15,12.44400
PSR J1935+2154,57.25,0.82,3.24506508,1.432E-11,null
PSR J0528+2200,183.86,-6.90,3.74553925030,4.0053E-14,50.86950
PSR J1935+2200,57.36,0.83,0.9120059330,9.19483E-15,293.68000
PSR J0534+2200,184.56,-5.78,0.0333924123,4.20972E-13,56.77120
PSR J0813+22,200.91,27.48,0.5314,null,52.29000
PSR J1940+2203_P,58.05,-0.30,11.9060,null,59.00000
PSR J2006+22,61.13,-5.41,1.7419,null,130.56000
PSR J1943+2205_P,58.41,-0.86,0.00468,null,211.20000
PSR J1943+2206,58.44,-0.85,0.004681671302958,1.8E-22,211.10000
PSR J2055+2209,67.83,-14.67,0.8151811027646,1.34014E-15,36.34960
PSR J1943+2210_P,58.50,-0.86,0.01287,null,110.70000
PSR J1943+2210,58.44,-0.73,0.005084173689953,8.8E-21,174.08900
PSR J0517+2212,182.18,-9.01,0.2223665151982,1.16047E-17,18.70500
PSR J2000+22,60.45,-4.04,1.0505,null,86.00000
PSR J1938+2213,57.90,0.31,0.1661155731566,4.24423E-14,93.00000
PSR J1932+2220,57.36,1.55,0.14446976514,5.75717E-14,218.90000
PSR J1917+2224,55.78,4.55,0.425897254225,2.86494E-15,134.75000
PSR J1814+22,49.49,17.78,0.2537,null,62.31300
PSR J1640+2224,41.05,38.27,0.0031633158188015911,2.81727E-21,18.42912
PSR J1903+2225,54.36,7.43,0.65118538418,4.45E-16,109.20000
PSR J2307+2225,93.57,-34.46,0.535828895432,8.7E-18,7.02400
PSR J2030+2228,64.58,-9.83,0.630512646679,8.8535E-16,71.86300
PSR J0614+2229,188.79,2.39,0.33495996611,5.94494E-14,96.91000
PSR J1941+2230_P,58.54,-0.26,3.55157,null,40.00000
PSR J1940+2231_P,58.47,-0.09,5.682,null,198.00000
PSR J1927+2234,56.98,2.73,1.431066414236,7.71E-16,186.50000
PSR J1944+2236,58.90,-0.66,0.003617993078111,7.5E-21,185.45000
PSR J2139+2242,75.29,-21.92,1.08351351364,1.421E-15,44.15970
PSR J1946+2244,59.30,-1.07,1.33444985809,8.89E-16,141.50000
PSR J1746+2245,47.25,24.05,3.46503778264,4.919E-15,49.85400
PSR J1940+2245,58.63,0.13,0.258911996567,1.27125E-14,222.40000
PSR J2355+2246,106.53,-38.32,1.8409859072,3.78E-15,23.10000
PSR J1938+2248_P,58.46,0.51,0.79392,null,128.40000
PSR J0302+2252,158.44,-30.82,1.207164839778,8.25E-17,18.99220
PSR J1931+2333_P,58.27,2.40,0.00386,null,58.30000
PSR J0943+2253,207.89,47.46,0.5329747057409,8.98312E-17,27.25080
PSR J1246+2253,288.81,85.64,0.473870557518,8.8892E-17,17.79200
PSR J2048+2255,67.45,-12.94,0.2839009641977,1.516E-17,70.68500
PSR J1938+2301_P,58.59,0.70,0.65507,null,398.90000
PSR J1938+2302_P,58.61,0.71,0.052761755872072,3.956E-19,303.36500
PSR J1947+2304_P,59.70,-1.12,0.0109,null,321.00000
PSR J1949+2306,59.93,-1.42,1.319373385300,1.231E-16,196.30000
PSR J1709+2313,44.52,32.21,0.0046311962778409,3.63E-21,25.34740
PSR J1948+2314_P,59.98,-1.27,1.471,null,184.00000
PSR J0732+2314,195.93,19.04,0.004090,6E-21,44.67240
PSR J1933+2315_P,58.29,1.73,1.1667,null,216.40000
PSR J2151+2315,77.85,-23.47,0.593533613,7.08E-16,20.92000
PSR J1951+2329_P,60.47,-1.61,1.8261,null,260.00000
PSR J0543+2329,184.36,-3.32,0.2459747688901,1.54227E-14,77.70260
PSR J1635+2332,42.00,39.75,1.20869424580,8.63E-16,37.56800
PSR J1948+2333,60.21,-1.04,0.5283521633015,1.35784E-14,198.20000
PSR J0457+23,178.31,-12.00,0.5049,null,59.00000
PSR J1940+2337,59.40,0.53,0.546824157964,7.67965E-14,252.10000
PSR J1048+2339,213.17,62.14,0.0046651629372704,3.008E-20,16.65440
PSR J0349+2340,167.43,-23.38,2.42077097760,1.0995E-15,62.96200
PSR J1934+2341_P,58.71,1.86,null,null,252.00000
PSR J1538+2345,37.32,52.39,3.44938495332,6.889E-15,14.90900
PSR J0927+2345,205.29,44.20,0.76188923605,3.05E-16,17.24000
PSR J1908+2351,56.14,7.11,0.3775780260,1.7E-17,101.69500
PSR J1939+2352_P,59.52,0.80,2.14534,null,415.50000
PSR J1950+2352_P,60.79,-1.40,0.31976,null,342.50000
PSR J1951+2352_P,60.84,-1.48,0.04839,null,259.20000
PSR J1919+23,57.30,4.90,0.00463,null,38.40000
PSR J1934+2352,58.97,1.81,0.17843152366,1.30699E-13,355.80000
PSR J1929+2355_P,58.44,2.84,0.00479,null,206.80000
PSR J1946+24,60.31,-0.38,4.729,null,96.00000
PSR J1752+2359,49.10,23.07,0.409050865044,6.427E-16,36.19640
PSR J2251+24,90.54,-31.19,1.797962,null,34.60000
PSR J1933+2401_P,58.95,2.11,null,null,185.00000
PSR J1954+2407,61.37,-1.87,0.1934045707829,1.05616E-15,80.50000
PSR J1945+2410_P,60.39,-0.13,2.37759,null,478.40000
PSR J1950+2414,61.10,-1.17,0.0043047754832565,1.8805E-20,142.08400
PSR J0629+2415,188.82,6.22,0.476622836038,1.99573E-15,84.17600
PSR J1635+2418,42.99,39.89,0.4905065128003,1.19317E-16,24.26700
PSR J1849+2423,54.73,11.24,0.27564149867101,1.52582E-16,62.26770
PSR J1939+2425_P,59.91,1.23,0.00578,null,186.90000
PSR J2019+2425,64.75,-6.62,0.00393452408033124,7.0237E-21,17.19990
PSR J2122+2426,73.82,-17.93,0.54142115903,1.27E-16,8.50000
PSR J1948+2428_P,60.99,-0.55,1.33395,null,361.50000
PSR J0518+2431,180.38,-7.53,2.636939736628,6.86E-16,73.76000
PSR J1946+2433_P,60.91,-0.26,0.00857,null,275.20000
PSR J1933+2421,59.48,2.39,0.81369030283,8.1098E-15,106.03000
PSR J1948+2438_P,61.16,-0.51,1.903,null,450.00000
PSR J1930+2441,59.23,3.00,0.0057674069326982,8.65E-21,69.57200
PSR J0546+2441,183.73,-2.04,2.84385038524,7.65E-15,73.81000
PSR J0557+2442_P,184.98,0.08,1.48216,null,195.10000
PSR J1939+2449,60.17,1.36,0.6453024694,1.8271E-14,142.88000
PSR J1943+2446_P,60.67,0.59,0.00559,null,237.40000
PSR J0447+2447,175.88,-13.05,0.00299528235041382,7.996E-21,32.90700
PSR J2212+2450,82.96,-25.43,0.00390751512659,2E-21,25.21130
PSR J1939+2452_P,60.31,1.42,2.40253,null,240.50000
PSR J1354+2453,27.46,75.73,0.851063907874,1.4007E-16,120.00000
PSR J1239+2453,252.45,86.54,1.3824491030388,9.60049E-16,9.25160
PSR J1354+2454,27.45,75.76,0.85080,null,20.60000
PSR J2252+2455,91.40,-30.55,1.797908218737,1.1144E-15,34.88000
PSR J1829+2456,53.34,15.61,0.04100982358117,5.25E-20,13.70000
PSR J1829+25,53.35,15.76,2.857,null,74.00000
PSR J2008+2513,64.05,-4.11,0.58919550332,5.395E-15,60.55600
PSR J2027+2837_P,69.27,-5.77,0.00479,null,131.90000
PSR J1952+2513,62.12,-0.98,1.07764729476,1.0648E-15,246.90000
PSR J0621+2514,187.12,5.07,0.0027217879391872,2.483E-20,83.63300
PSR J1132+25,214.58,72.28,1.0020,null,24.19000
PSR J1923+2515,58.95,4.75,0.003788155520882833,9.555E-21,18.86027
PSR J1949+2516_P,61.84,-0.43,0.41034,null,425.70000
PSR J1957+2516,62.77,-1.97,0.0039616553424040,2.744E-20,44.13700
PSR J2015+2524,65.03,-5.26,2.3032990816,5.1E-16,11.00000
PSR J1912+2525,57.93,7.04,0.62197624506,2.25E-16,37.84740
PSR J1941+2525,61.04,1.26,2.30615269700,1.60835E-13,314.40000
PSR J1955+2527,62.74,-1.57,0.0048727658629793,9.12E-21,209.96100
PSR J1951+2528_P,62.23,-0.68,0.00231,null,205.10000
PSR J1954+2529,62.58,-1.23,0.931210094606,1.2587E-15,182.70000
PSR J1649+2533,45.65,37.11,1.0152573918,5.594E-16,34.46200
PSR J2022+2534,66.10,-6.54,0.0026459357675862,6.161E-21,53.66169
PSR J1946+2535,61.81,0.28,0.51516705131,5.641E-15,248.81000
PSR J2055+2539,70.69,-12.52,0.319561441417,4.1024E-15,null
PSR J1746+2540,50.27,25.03,1.05814817030,1.047E-15,51.20400
PSR J1941+2541_P,61.25,1.43,1.05475,null,122.50000
PSR J1937+2544,60.84,2.27,0.20098020244218,6.42917E-16,53.22100
