url	http_code	content_type	size_download	is_pdf	status	note	checked_at
https://journals.aps.org/prd/pdf/10.1103/PhysRevD.23.287	403	text/html; charset=UTF-8	6132	0	http_403		2026-02-15
https://journals.aps.org/prl/abstract/10.1103/6c61-fm1n	403	text/html; charset=UTF-8	6096	0	http_403		2026-02-15
https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.43.744	403	text/html; charset=UTF-8	6172	0	http_403		2026-02-15
https://journals.aps.org/prl/pdf/10.1103/PhysRevLett.43.744	403	text/html; charset=UTF-8	6166	0	http_403		2026-02-15
https://journals.aps.org/prl/pdf/10.1103/PhysRevLett.49.405	403	text/html; charset=UTF-8	6152	0	http_403		2026-02-15
https://journals.aps.org/prl/pdf/10.1103/PhysRevLett.69.2863	403	text/html; charset=UTF-8	6134	0	http_403		2026-02-15
https://journals.aps.org/prl/pdf/10.1103/PhysRevLett.71.3697	403	text/html; charset=UTF-8	6091	0	http_403		2026-02-15
https://journals.aps.org/prl/pdf/10.1103/PhysRevLett.78.5	403	text/html; charset=UTF-8	6171	0	http_403		2026-02-15
https://journals.sagepub.com/doi/pdf/10.1177/2156587216668109	403	text/html; charset=UTF-8	6356	0	http_403		2026-02-15
https://koreascience.kr/article/JAKO201401657870716.pdf	200	application/pdf;charset=UTF-8	117760	1	pdf_ok		2026-02-15
https://koreascience.kr/article/JAKO201401657870716.pdf?utm_source=chatgpt.com	200	application/pdf;charset=UTF-8	117760	1	pdf_ok		2026-02-15
https://link.springer.com/article/10.1007/s10958-020-04930-x	200	text/html; charset=utf-8	75179	0	ok_nonpdf		2026-02-15
https://link.springer.com/article/10.1007/s10958-020-04930-x?utm_source=chatgpt.com	200	text/html; charset=utf-8	75244	0	ok_nonpdf		2026-02-15
https://link.springer.com/article/10.1007/s13324-016-0144-6	200	text/html; charset=utf-8	86228	0	ok_nonpdf		2026-02-15
https://link.springer.com/article/10.1007/s13324-016-0144-6?utm_source=chatgpt.com	200	text/html; charset=utf-8	86217	0	ok_nonpdf		2026-02-15
https://link.springer.com/article/10.1140/epjc/s10052-023-11923-y	200	text/html; charset=utf-8	136019	0	ok_nonpdf		2026-02-15
https://link.springer.com/article/10.1140/epjc/s10052-023-11923-y?utm_source=chatgpt.com	200	text/html; charset=utf-8	136000	0	ok_nonpdf		2026-02-15
https://link.springer.com/content/pdf/10.1155/2008/213293.pdf	200	application/pdf	653762	1	pdf_ok		2026-02-15
https://link.springer.com/content/pdf/10.1155/2008/213293.pdf?utm_source=chatgpt.com	200	application/pdf	653762	1	pdf_ok		2026-02-15
https://linkinghub.elsevier.com/retrieve/pii/S0021869390902219	200	text/html;charset=UTF-8	8207	0	ok_nonpdf		2026-02-15
https://lygeros.org/wp-content/uploads/perfections/sedenions.pdf	200	application/pdf	400097	1	pdf_ok		2026-02-15
https://math.mit.edu/~hrm/palestine/schafer-nonassociative-algebras.pdf	200	application/pdf	5916574	1	pdf_ok		2026-02-15
https://math.ucr.edu/home/baez/octonions/octonions.pdf	200	application/pdf	506195	1	pdf_ok		2026-02-15
https://math.ucr.edu/home/baez/octonions/octonions.pdf?utm_source=chatgpt.com	200	application/pdf	506195	1	pdf_ok		2026-02-15
https://msp.org/pjm/1967/20-3/pjm-v20-n3-p03-s.pdf	200	application/pdf	1008368	1	pdf_ok		2026-02-15
https://msp.org/pjm/1985/117-1/p10.pdf	404	text/html; charset=iso-8859-1	254	0	http_404		2026-02-15
https://msp.org/pjm/1985/117-1/p10.xhtml	200	application/xhtml+xml	2768	0	ok_nonpdf		2026-02-15
https://msp.org/pjm/1985/117-1/pjm-v117-n1-p10-s.pdf	200	application/pdf	1613071	1	pdf_ok		2026-02-15
https://msp.org/pjm/1985/117-1/pjm-v117-n1-pjm-v117-n1-p10-s.pdf	404	text/html; charset=iso-8859-1	254	0	http_404		2026-02-15
https://mysite.science.uottawa.ca/neher/Papers/alternative/2.3.Cayley-Dickson%20process.pdf	200	application/pdf	1130658	1	pdf_ok		2026-02-15
https://ncatlab.org/nlab/show/A-infinity-algebra	200	text/html; charset=utf-8	11884	0	ok_nonpdf		2026-02-15
https://ncatlab.org/nlab/show/BV-algebra	200	text/html; charset=utf-8	9926	0	ok_nonpdf		2026-02-15
https://ncatlab.org/nlab/show/E8	200	text/html; charset=utf-8	20347	0	ok_nonpdf		2026-02-15
https://ncatlab.org/nlab/show/Kac-Moody+algebra	200	text/html; charset=utf-8	14015	0	ok_nonpdf		2026-02-15
https://ncatlab.org/nlab/show/L-infinity-algebra	200	text/html; charset=utf-8	38700	0	ok_nonpdf		2026-02-15
https://ncatlab.org/nlab/show/Monstrous+Moonshine	404	text/html; charset=utf-8	4662	0	http_404		2026-02-15
https://ncatlab.org/nlab/show/associahedron	200	text/html; charset=utf-8	28295	0	ok_nonpdf		2026-02-15
https://oeis.org/A167654	200	text/html; charset=utf-8	3922	0	ok_nonpdf		2026-02-15
https://pldml.icm.edu.pl/pldml/element/bwmeta1.element.bwnjournal-article-doi-10_7151_dmgaa_1088/c/dmgaa.1088	000		0	0	http_000		2026-02-15
https://projecteuclid.org/journals/journal-of-generalized-lie-theory-and-applications/volume-6/issue-none/Automorphism-Groups-of-Cayley-Dickson-Loops/jglta/1505440830.pdf	200	application/pdf	1015627	1	pdf_ok		2026-02-15
https://projecteuclid.org/journals/missouri-journal-of-mathematical-sciences/volume-28/issue-1/An-Alternate-Cayley-Dickson-Product/10.35834/mjms/1474295358.pdf	200	application/pdf	177030	1	pdf_ok		2026-02-15
https://projecteuclid.org/journals/pacific-journal-of-mathematics/volume-117/issue-1/Derivations-and-Cayley-derivations-of-generalized-Cayley-Dickson-algebras/pjm/1102706933.pdf	200	application/pdf	1450466	1	pdf_ok		2026-02-15
https://pubmed.ncbi.nlm.nih.gov/10046608	200	text/html; charset=utf-8	18177	0	ok_nonpdf		2026-02-15
https://pubmed.ncbi.nlm.nih.gov/10055049	200	text/html; charset=utf-8	18096	0	ok_nonpdf		2026-02-15
https://pubmed.ncbi.nlm.nih.gov/12513557	200	text/html; charset=utf-8	18601	0	ok_nonpdf		2026-02-15
https://pubmed.ncbi.nlm.nih.gov/15210982	200	text/html; charset=utf-8	20448	0	ok_nonpdf		2026-02-15
https://pubmed.ncbi.nlm.nih.gov/27694559	200	text/html; charset=utf-8	23636	0	ok_nonpdf		2026-02-15
https://raw.githubusercontent.com/ncatlab/nlab-content/master/pages/monstrous%20moonshine.md	404	text/plain; charset=utf-8	14	0	http_404		2026-02-15
https://royalsocietypublishing.org/doi/pdf/10.1098/rspa.1984.0023	403	text/html; charset=UTF-8	6357	0	http_403		2026-02-15
https://scholarsmine.mst.edu/cgi/viewcontent.cgi?article=3088&context=doctoral_dissertations	202	text/html; charset=UTF-8	0	0	ok_nonpdf		2026-02-15
https://scholarsmine.mst.edu/cgi/viewcontent.cgi?article=3090&context=doctoral_dissertations	202	text/html; charset=UTF-8	0	0	ok_nonpdf		2026-02-15
https://scispace.com/papers/structure-of-zero-divisors-and-other-algebraic-structures-in-2dzr8sw00c	405	text/html; charset=UTF-8	2117	0	http_405		2026-02-15
https://scispace.com/pdf/a-tree-for-computing-the-cayley-dickson-twist-2vy32iu9ys.pdf	405	text/html; charset=UTF-8	2117	0	http_405		2026-02-15
https://smm.org.mx/boletin_anterior/v4/n1.pdf	200	application/pdf	3113029	1	pdf_ok		2026-02-15
https://storage.googleapis.com/chimefrb-dev.appspot.com/catalog1/chimefrbcat1.csv	200	text/csv	221007	0	ok_nonpdf		2026-02-15
https://storage.googleapis.com/chimefrb-dev.appspot.com/catalog2/chimefrbcat2.csv	200	text/csv	4057396	0	ok_nonpdf		2026-02-15
https://web.archive.org/web/*/http://exo.com/~palmer/ISSS2000ab.html	200	text/html	35798	0	ok_nonpdf		2026-02-15
https://web.archive.org/web/*/http://matu1.math.auckland.ac.nz/~king/preprints/chaoq.htm	200	text/html	35800	0	ok_nonpdf		2026-02-15
https://web.archive.org/web/*/http://www.wolframscience.com/conference/2004/presentations/materials/rdemarrais.pdf	200	text/html	35799	0	ok_nonpdf		2026-02-15
https://www.astro.sk/~msaniga/pub/ftp/ceedeenions.pdf	200	application/pdf	394250	1	pdf_ok		2026-02-15
https://www.cambridge.org/core/journals/compositio-mathematica/article/stable-homology-of-wheeled-operads/C66016DA3A1BB600E57D975D3E8D83BC	500	text/html; charset=utf-8	647139	0	http_500		2026-02-15
https://www.complex-systems.com/abstracts/v18_i01_a04/	200	text/html; charset=UTF-8	3847	0	ok_nonpdf		2026-02-15
https://www.fernuni-hagen.de/mi/fakultaet/emeriti/docs/petersson/an_algebraic_formalism_for_the_octonionic_structure_of_the_e8_lattice.pdf	200	application/pdf	221546	1	pdf_ok		2026-02-15
https://www.fernuni-hagen.de/mi/fakultaet/emeriti/docs/petersson/an_algebraic_formalism_for_the_octonionic_structure_of_the_e8_lattice.pdf?utm_source=chatgpt.com	200	application/pdf	221546	1	pdf_ok		2026-02-15
https://www.fernuni-hagen.de/mi/fakultaet/emeriti/docs/petersson/north-cd-e8.pdf	200	application/pdf	415492	1	pdf_ok		2026-02-15
https://www.fernuni-hagen.de/mi/fakultaet/emeriti/docs/petersson/north-cd-e8.pdf?utm_source=chatgpt.com	200	application/pdf	415492	1	pdf_ok		2026-02-15
https://www.gw-openscience.org/data/	200	text/html; charset=utf-8	21702	0	ok_nonpdf		2026-02-15
https://www.gw-openscience.org/eventapi/html/GWTC-3-confident/	200	text/html; charset=utf-8	117406	0	ok_nonpdf		2026-02-15
https://www.hilarispublisher.com/open-access/cayleydickson-algebras-and-loops-1736-4337-1-101.pdf	200	application/pdf	173935	1	pdf_ok		2026-02-15
https://www.math.fsu.edu/~hoeij/2021/Thesis-3.3.pdf	200	application/pdf	533362	1	pdf_ok		2026-02-15
https://www.nature.com/articles/s41524-020-00440-1	200	"text/html; charset=""UTF-8"""	157409	0	ok_nonpdf		2026-02-15
https://www.osti.gov/biblio/4628584	200	text/html;charset=UTF-8	7123	0	ok_nonpdf		2026-02-15
https://www.researchgate.net/profile/Irvin-Hentzel/publication/2414187_Identities_For_Algebras_Obtained_From_The_Cayley-Dickson_Process/links/576abf7f08ae6e772780b24c/Identities-For-Algebras-Obtained-From-The-Cayley-Dickson-Process.pdf	403	text/html; charset=UTF-8	12279	0	http_403		2026-02-15
https://www.researchgate.net/profile/John-Bales/publication/238738095_A_Tree_for_Computing_the_Cayley-Dickson_Twist/links/0a85e53a8b63445499000000/A-Tree-for-Computing-the-Cayley-Dickson-Twist.pdf	403	text/html; charset=UTF-8	12199	0	http_403		2026-02-15
https://www.researchgate.net/publication/2414187_Identities_For_Algebras_Obtained_From_The_Cayley-Dickson_Process	403	text/html; charset=UTF-8	12130	0	http_403		2026-02-15
https://www.sciencedirect.com/journal/journal-of-algebra/vol/129/issue/2	200	text/html; charset=utf-8	54159	0	ok_nonpdf		2026-02-15
https://www.sciencedirect.com/science/article/pii/0021869390902219	200	text/html; charset=utf-8	41481	0	ok_nonpdf		2026-02-15
https://www.sciencedirect.com/science/article/pii/0021869390902219/pdf?md5=33f3d3d19bcdcb137ceddaafe4873896&pid=1-s2.0-0021869390902219-main.pdf	200	text/html	13767	0	ok_nonpdf		2026-02-15
https://www.sciencedirect.com/science/article/pii/0021869390902219/pdfft?isDTMRedir=true&download=true	200	text/html	13741	0	ok_nonpdf		2026-02-15
https://www.sciencedirect.com/science/article/pii/S0021869390902219	404	text/html	113878	0	http_404		2026-02-15
https://www.sciencedirect.com/science/article/pii/S0021869390902219/pdfft	200	text/html	13710	0	ok_nonpdf		2026-02-15
https://www.sciencedirect.com/science/article/pii/S0021869390902219/pdfft?isDTMRedir=true&download=true	200	text/html	13726	0	ok_nonpdf		2026-02-15
https://www.sciencedirect.com/science/article/pii/S0024379516300386	200	text/html; charset=utf-8	43779	0	ok_nonpdf		2026-02-15
https://www.sciencedirect.com/science/article/pii/S0024379516300386?utm_source=chatgpt.com	200	text/html; charset=utf-8	43664	0	ok_nonpdf		2026-02-15
https://www.tandfonline.com/doi/epdf/10.1080/14786444808646059	403	text/html; charset=UTF-8	6130	0	http_403		2026-02-15
https://www.tandfonline.com/doi/epdf/10.1081/AGB-100105036	403	text/html; charset=UTF-8	6154	0	http_403		2026-02-15
https://www.tandfonline.com/doi/pdf/10.1080/14786444808646059	403	text/html; charset=UTF-8	6134	0	http_403		2026-02-15
https://www.tandfonline.com/doi/pdf/10.1080/14786444908646169	403	text/html; charset=UTF-8	6178	0	http_403		2026-02-15
https://www.tandfonline.com/doi/pdf/10.1081/AGB-100105036	403	text/html; charset=UTF-8	6139	0	http_403		2026-02-15
https://www.tandfonline.com/toc/tphm14/33/220	403	text/html; charset=UTF-8	6136	0	http_403		2026-02-15
https://www.wolframscience.com/conference/2004/presentations/material/rdemarrais.pdf	200	application/pdf	473273	1	pdf_ok		2026-02-15
https://www2.math.su.se/reports/2001/11/2001-11.pdf	200	application/pdf	350294	1	pdf_ok		2026-02-15
https://zenodo.org/record/1431095/files/article.pdf	200	application/octet-stream	702621	1	pdf_ok		2026-02-15
https://zenodo.org/records/1430243	200	text/html; charset=utf-8	12274	0	ok_nonpdf		2026-02-15
