x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99
0.0,0.27124355135075306,0.555404772643861,0.8646994522757427,1.209959696373742,1.599996811157377,2.041040786495269,2.5362954184630895,3.0856515901060373,3.6855981367436366,4.329358486118983,5.007262224212157,5.707336218923086,6.416073824477525,7.11931762091723,7.803175466949332,8.454884459775068,9.063543862301326,9.620655160851726,10.120432217546966,10.559872787140577,10.938609924252882,11.258584005410592,11.5235904766123,11.738763883119722,11.910055738708913,12.043754135011964,12.14607922865425,12.222873598759792,12.279392328098679,12.320186238877673,12.349063904020069,12.36911398316537,12.382768632301016,12.391890384137616,12.397868050685894,12.40171098507048,12.404134768904045,12.405634612109464,12.406545237929931,12.407087734263571,12.407404863514632,12.407586781834143,12.4076891885033,12.407745757034023,12.40777641084727,12.40779268297488,12.40780109327842,12.407805214421856,12.407806887601971,12.407806887601968,12.407805214421856,12.407801093278433,12.407792682974893,12.407776410847285,12.407745757034041,12.407689188503317,12.407586781834167,12.407404863514664,12.407087734263607,12.40654523792997,12.405634612109496,12.404134768904083,12.401710985070517,12.39786805068593,12.39189038413764,12.382768632301056,12.369113983165397,12.349063904020097,12.320186238877712,12.279392328098703,12.222873598759831,12.146079228654285,12.043754135012012,11.910055738708955,11.738763883119756,11.523590476612338,11.258584005410626,10.938609924252917,10.559872787140616,10.120432217547009,9.620655160851769,9.063543862301366,8.45488445977512,7.803175466949385,7.119317620917282,6.416073824477568,5.707336218923141,5.007262224212221,4.329358486119049,3.68559813674369,3.0856515901060835,2.536295418463124,2.041040786495303,1.599996811157403,1.2099596963737596,0.8646994522757623,0.5554047726438789,0.2712435513507582,0.0
0.0,0.22403630599262053,0.46055779526585294,0.7214981655749244,1.0176881033946887,1.3583104465160993,1.7503804355588324,2.1982827201396375,2.703407645873355,3.263934050705139,3.874801742388944,4.527903241895283,5.212502603016412,5.915862423480737,6.624033103896583,7.322735887594876,7.998257430675018,8.63827122297979,9.232510599952494,9.773237661671471,10.255478688302015,10.677025152094396,11.03822564748156,11.341614265304372,11.591432812691272,11.79310718829829,11.95273308522409,12.076615086492321,12.170888804583592,12.241240670193246,12.292726512591916,12.329679671372524,12.355692694585477,12.373653641596647,12.385818023792895,12.39389960300992,12.399166688217871,12.402534397667255,12.40464696674469,12.405947198436534,12.406732407186919,12.407197697784136,12.407468253154976,12.407622633041717,12.40770907135199,12.407756545143373,12.407782082000113,12.407795449519249,12.407802074095923,12.407804785847325,12.407804785847329,12.40780207409592,12.407795449519254,12.407782082000125,12.40775654514339,12.407709071352015,12.407622633041733,12.407468253154999,12.40719769778417,12.406732407186961,12.405947198436564,12.404646966744721,12.402534397667296,12.399166688217912,12.393899603009956,12.385818023792927,12.373653641596679,12.355692694585503,12.329679671372553,12.292726512591942,12.241240670193275,12.170888804583628,12.076615086492364,11.952733085224136,11.793107188298338,11.591432812691309,11.341614265304411,11.038225647481596,10.677025152094435,10.255478688302055,9.773237661671514,9.23251059995254,8.638271222979835,7.9982574306750625,7.322735887594925,6.62403310389664,5.915862423480785,5.212502603016463,4.527903241895341,3.874801742389007,3.2639340507051924,2.7034076458733995,2.1982827201396726,1.7503804355588617,1.3583104465161266,1.017688103394708,0.7214981655749395,0.46055779526586793,0.22403630599263247,0.0
0.0,0.18307165227479394,0.3779202584057644,0.5959216626294526,0.8476327130664587,1.142347904835483,1.4876362323914316,1.8888813423926418,2.348864441189706,2.867440608092652,3.441361902570171,4.064293190385803,4.727049216781336,5.418056452459709,6.124014638517159,6.830705687931344,7.5238765261872835,8.19011137599222,8.8176098814264,9.39680008825176,9.920737308044371,10.385267395733301,10.788961350770352,11.132853018778489,11.420029656372881,11.655134398547059,11.84384008760743,11.992346802741912,12.106943084166584,12.193656000682322,12.258000444497128,12.30482537094115,12.338245367904692,12.361640368484817,12.377704261958563,12.388523908329411,12.395672703485978,12.40030645624449,12.40325315268712,12.405091647472407,12.406217121033682,12.406893164440453,12.40729163673376,12.4075221067919,12.407652903410511,12.407725710972155,12.407765396356542,12.407786434288846,12.407796977357354,12.40780132821698,12.407801328216983,12.407796977357355,12.407786434288843,12.407765396356554,12.407725710972176,12.407652903410536,12.407522106791921,12.407291636733783,12.406893164440486,12.406217121033722,12.405091647472435,12.403253152687155,12.400306456244529,12.39567270348602,12.388523908329446,12.377704261958604,12.361640368484837,12.338245367904722,12.30482537094118,12.258000444497144,12.193656000682356,12.106943084166616,11.992346802741961,11.843840087607475,11.655134398547105,11.420029656372929,11.132853018778526,10.788961350770393,10.385267395733344,9.920737308044414,9.396800088251803,8.817609881426446,8.19011137599227,7.5238765261873235,6.830705687931391,6.124014638517213,5.418056452459769,4.727049216781386,4.064293190385856,3.4413619025702245,2.8674406080927057,2.3488644411897486,1.8888813423926791,1.4876362323914585,1.1423479048355085,0.8476327130664816,0.5959216626294652,0.37792025840577503,0.1830716522748082,0.0
0.0,0.1479954754850556,0.3068591205920347,0.4871999827906397,0.6990793934042377,0.9516719310483288,1.2528704204466616,1.608848959043573,2.0236177705589977,2.4986197292674515,3.032427059420455,3.620595508166274,4.255721435187681,4.927725956628219,5.624362604816103,6.33191538268869,7.036027627474048,7.722583356819271,8.378555013595896,8.992736021315675,9.556292361734886,10.063091573046266,10.509795910544687,10.895734257045733,11.222590552344382,11.493962082238925,11.714847603027826,11.891123302136597,12.029055681295109,12.134887094820932,12.214514617716949,12.273268605769536,12.315785543032199,12.345961541819797,12.366968376572782,12.381312788041761,12.390921197555057,12.397234986663785,12.401305237800878,12.403879585896274,12.405477119803193,12.406449845540038,12.40703101919496,12.407371743822319,12.407567740940548,12.407678315712309,12.40773938698693,12.407772171626545,12.407788784514345,12.407795695156823,12.407795695156821,12.407788784514349,12.407772171626544,12.407739386986938,12.40767831571233,12.40756774094057,12.407371743822347,12.407031019194987,12.406449845540068,12.405477119803221,12.40387958589631,12.401305237800916,12.397234986663822,12.390921197555096,12.381312788041804,12.366968376572817,12.34596154181982,12.315785543032227,12.27326860576956,12.214514617716969,12.13488709482096,12.029055681295146,11.891123302136643,11.714847603027874,11.49396208223897,11.222590552344435,10.895734257045776,10.509795910544732,10.063091573046313,9.556292361734931,8.992736021315718,8.378555013595943,7.722583356819319,7.036027627474092,6.3319153826887336,5.624362604816154,4.927725956628283,4.255721435187735,3.6205955081663195,3.032427059420498,2.4986197292675,2.0236177705590412,1.60884895904361,1.2528704204466907,0.9516719310483519,0.6990793934042604,0.487199982790654,0.3068591205920438,0.14799547548506325,0.0
0.0,0.118353383506279,0.24653659132411798,0.39424757715932335,0.5708826372572633,0.7852989331382956,1.045494633101181,1.358211712153761,1.7284876735248043,2.1592015361645256,2.6506727755671466,3.2003765650845386,3.802832950803592,4.449711524170402,5.130168635957398,5.831404810902422,6.539400471040745,7.239763301362023,7.91860482123697,8.563359620729306,9.163468850871487,9.710868313452751,10.200247474820335,10.629074469711778,10.99740906561383,11.307546761377969,11.563550207608156,11.770728141556152,11.93511779560729,12.063016243644638,12.160592023515056,12.23359331520296,12.287155248922174,12.32569813313747,12.352901279544998,12.371733666776269,12.384522381421851,12.393041748097263,12.398609371393789,12.402179117225902,12.404424714487666,12.405810750598663,12.406650177142378,12.407149017098174,12.40743986729735,12.407606168703893,12.407699234299816,12.407749823088338,12.407775740548676,12.407786606775426,12.407786606775424,12.407775740548676,12.407749823088343,12.40769923429982,12.407606168703907,12.407439867297372,12.407149017098204,12.406650177142412,12.405810750598686,12.40442471448769,12.402179117225941,12.398609371393826,12.3930417480973,12.384522381421888,12.371733666776315,12.352901279545025,12.325698133137506,12.287155248922195,12.23359331520298,12.160592023515084,12.063016243644661,11.935117795607331,11.77072814155619,11.563550207608206,11.307546761378019,10.99740906561388,10.629074469711833,10.200247474820383,9.710868313452801,9.163468850871531,8.563359620729353,7.918604821237015,7.239763301362066,6.5394004710407945,5.831404810902466,5.13016863595745,4.449711524170459,3.8028329508036505,3.2003765650845803,2.650672775567183,2.159201536164564,1.7284876735248478,1.3582117121537967,1.0454946331012132,0.7852989331383189,0.5708826372572818,0.3942475771593409,0.24653659132412742,0.11835338350627694,0.0
0.0,0.0936262036832824,0.19597795106488447,0.3157572086593743,0.46157649900183506,0.6418156372691889,0.8643795353005475,1.1363539064231805,1.4635765271249497,1.8501620314430496,2.2980347667712238,2.8065339201036337,3.3721555602433813,3.9884863609226784,4.646364198677707,5.334273981712803,6.03895689969892,6.7461825906816095,7.441611268686739,8.11166043546786,8.74429045622763,9.329634903252396,9.860422955857914,10.332168482883128,10.74312912881432,11.094064315750037,11.38784005604739,11.628938841027278,11.822934306912575,11.97598405838488,12.094382185221907,12.184198345652039,12.25101543006019,12.299764855551258,12.334648802929085,12.359132709217931,12.37598889130356,12.387372637841299,12.394914566254494,12.399816574270357,12.402942528596757,12.404898350873646,12.406099041795837,12.40682229549572,12.407249719257836,12.407497403790169,12.407637843209,12.407715138886038,12.407755170966212,12.407772085280653,12.407772085280655,12.407755170966212,12.407715138886047,12.407637843209008,12.407497403790172,12.407249719257859,12.406822295495749,12.40609904179587,12.404898350873667,12.402942528596782,12.399816574270389,12.394914566254531,12.387372637841334,12.3759888913036,12.359132709217967,12.334648802929118,12.299764855551295,12.25101543006021,12.184198345652058,12.094382185221937,11.975984058384908,11.822934306912611,11.628938841027315,11.387840056047438,11.094064315750092,10.74312912881437,10.332168482883189,9.860422955857969,9.329634903252446,8.744290456227677,8.111660435467908,7.441611268686781,6.746182590681651,6.038956899698968,5.334273981712855,4.646364198677758,3.9884863609227263,3.372155560243435,2.8065339201036776,2.298034766771257,1.8501620314430793,1.4635765271249868,1.136353906423217,0.8643795353005803,0.6418156372692145,0.4615764990018514,0.3157572086593915,0.19597795106489257,0.0936262036832774,0.0
0.0,0.07326179570944563,0.15413306591209483,0.2502868565334107,0.36948028470885336,0.5194947212820845,0.7079696740455512,0.9421202254821681,1.2283468225332603,1.5717661422266107,1.9757099669774187,2.441252518526398,2.9668327499529457,3.548034716212821,4.17757573403805,4.845529719998694,5.539784714855381,6.246703373512416,6.951927960524503,7.641251677195736,8.30146927471627,8.921123295842417,9.49107717410534,10.004870055507467,10.458836462517073,10.852002146802924,11.185791426827892,11.46359788095111,11.690277961011365,11.871626060807483,12.013881363725309,12.123303838090127,12.205841781739664,12.266898838908425,12.311196305768682,12.342717889557985,12.364719183411324,12.379782618523064,12.389899800916533,12.396566004470081,12.400875276681093,12.40360838547128,12.405309187838142,12.406347658924384,12.40696970160343,12.407335016319694,12.407544880247288,12.407661822885308,12.407723042500882,12.40774910662866,12.407749106628664,12.407723042500887,12.407661822885315,12.407544880247299,12.407335016319697,12.406969701603447,12.406347658924409,12.405309187838165,12.403608385471307,12.40087527668112,12.396566004470104,12.389899800916567,12.3797826185231,12.364719183411362,12.34271788955801,12.311196305768725,12.266898838908455,12.205841781739691,12.123303838090152,12.013881363725336,11.87162606080752,11.690277961011391,11.463597880951149,11.185791426827937,10.852002146802977,10.45883646251713,10.004870055507524,9.491077174105403,8.921123295842467,8.301469274716322,7.641251677195784,6.9519279605245465,6.24670337351246,5.539784714855427,4.845529719998751,4.177575734038099,3.5480347162128645,2.9668327499529865,2.4412525185264435,1.9757099669774525,1.5717661422266374,1.2283468225332872,0.9421202254822041,0.707969674045583,0.5194947212821115,0.36948028470887256,0.2502868565334226,0.1541330659120996,0.07326179570944674,0.0
0.0,0.05670212498221065,0.11992944096863853,0.1963363231845105,0.29279457461476593,0.41640406339009794,0.5743976121271301,0.7739245673483934,1.0217134792627,1.3236325055389007,1.6841845305826992,2.1059899568879463,2.589320807079174,3.13175259728564,3.7279937534661007,4.369935962732606,5.046944361912017,5.746377120520748,6.4542942171918405,7.156289859348263,7.8383663050077175,8.487761617000826,9.09365089392237,9.647658390935545,10.144143434857948,10.58025177572537,10.95575138465752,11.272693733843461,11.534955624978085,11.747721664790939,11.916964127952207,12.048967065170576,12.14992769017875,12.22565302711134,12.281355867072802,12.321542924930057,12.349980546148288,12.369719472845693,12.383159546158613,12.392136968998537,12.398019943055017,12.401802266857251,12.404188168240136,12.40566480814945,12.406561319967633,12.407094903454883,12.407405456640788,12.407580645373354,12.407673336291653,12.407713095912781,12.407713095912783,12.407673336291666,12.40758064537336,12.407405456640797,12.407094903454897,12.406561319967642,12.405664808149467,12.404188168240154,12.401802266857281,12.398019943055044,12.392136968998559,12.383159546158637,12.369719472845729,12.349980546148318,12.321542924930085,12.281355867072838,12.225653027111369,12.149927690178783,12.048967065170606,11.916964127952236,11.747721664790976,11.534955624978116,11.272693733843498,10.955751384657562,10.580251775725419,10.14414343485801,9.647658390935602,9.09365089392243,8.487761617000883,7.838366305007771,7.156289859348311,6.454294217191888,5.746377120520796,5.046944361912065,4.36993596273266,3.7279937534661487,3.131752597285681,2.5893208070792055,2.1059899568879854,1.684184530582736,1.323632505538928,1.0217134792627212,0.7739245673484221,0.5743976121271605,0.4164040633901247,0.29279457461478825,0.19633632318451716,0.11992944096864169,0.056702124982219146,0.0
0.0,0.043405049757084285,0.09231559913990428,0.152411474442802,0.22968448319321677,0.3305054354789615,0.46159225345082455,0.6298598875611404,0.8421451931730868,1.1048153682349897,1.423285794818704,1.8014901071924854,2.2413593342130214,2.7423751613454566,3.301262299437174,3.9118753004229703,4.565316188683313,5.250293036560261,5.953699746601843,6.6613684432523055,7.358922768465992,8.032646920623453,8.670283723785214,9.261685499818237,9.799262055671333,10.278197038680181,10.696432712614044,11.054449357710155,11.35488536328392,11.602055480448604,11.801427129207656,11.959109136145926,12.081395954580042,12.174395966828692,12.24375753732482,12.294493241982618,12.33089256162484,12.356506900476079,12.374187966164195,12.38616070913527,12.394114284301818,12.399297937033547,12.402612517905343,12.40469189332895,12.40597147416637,12.4067432754394,12.407198350807619,12.407458218954266,12.407597164433838,12.407657205386338,12.407657205386343,12.407597164433849,12.407458218954275,12.407198350807626,12.40674327543942,12.405971474166376,12.404691893328957,12.402612517905363,12.399297937033573,12.394114284301843,12.386160709135295,12.374187966164214,12.356506900476106,12.330892561624864,12.294493241982654,12.243757537324841,12.174395966828724,12.08139595458008,11.959109136145964,11.80142712920769,11.602055480448632,11.354885363283962,11.054449357710189,10.696432712614085,10.278197038680227,9.79926205567139,9.261685499818297,8.67028372378527,8.032646920623517,7.358922768466046,6.661368443252355,5.953699746601894,5.250293036560311,4.565316188683365,3.9118753004230147,3.3012622994372203,2.7423751613454934,2.241359334213052,1.8014901071925125,1.4232857948187403,1.1048153682350192,0.842145193173109,0.6298598875611587,0.46159225345085086,0.3305054354789876,0.22968448319323664,0.15241147444280956,0.09231559913991025,0.04340504975709325,0.0
0.0,0.03286072434482577,0.0702944202712089,0.11707519242485204,0.1783483635393326,0.2597397404108842,0.36737730284374537,0.5078040435247027,0.6877693418084518,0.9138983566919845,1.1922540019497423,1.5278227148204018,1.9239711614028185,2.3819333808849144,2.900393776855287,3.4752285817506072,4.099455995262912,4.763423883682091,5.455236269316285,6.16138984143796,6.867564145396154,7.559488549748229,8.22379904008369,8.848799998610964,9.425059890062593,9.945792647097498,10.407004526151693,10.807414661815676,11.148182157385214,11.432490061903453,11.665045309552715,11.8515536128692,11.998220815888601,12.111319685669784,12.196846274657673,12.260275366527392,12.306412086705901,12.339327691524904,12.362362224811257,12.37817486536974,12.388823664331209,12.395859071279876,12.400419264846455,12.403319081215356,12.40512773858291,12.406233284471512,12.406893641363663,12.40727533120164,12.407481540312487,12.407571294383647,12.407571294383654,12.407481540312492,12.407275331201653,12.406893641363675,12.406233284471524,12.405127738582923,12.40331908121536,12.400419264846475,12.395859071279894,12.388823664331234,12.378174865369765,12.362362224811278,12.339327691524916,12.306412086705926,12.26027536652742,12.196846274657691,12.111319685669816,11.99822081588864,11.851553612869242,11.665045309552752,11.432490061903481,11.148182157385257,10.807414661815713,10.40700452615173,9.945792647097546,9.425059890062641,8.848799998611025,8.223799040083746,7.559488549748291,6.867564145396211,6.161389841438014,5.45523626931634,4.763423883682146,4.0994559952629634,3.4752285817506476,2.9003937768553256,2.3819333808849485,1.9239711614028496,1.5278227148204233,1.19225400194977,0.913898356692016,0.6877693418084768,0.5078040435247166,0.3673773028437636,0.25973974041090664,0.17834836353934697,0.11707519242486586,0.07029442027121996,0.03286072434482923,0.0
0.0,0.024602884723345937,0.05294677951614353,0.08898510988732078,0.13707134676398394,0.2020971381234617,0.28955694136071425,0.4055174782896608,0.5564753487437086,0.7490946603360918,0.9898287428872314,1.2844451893041968,1.6374898750424554,2.0517406886685103,2.5277124587358735,3.0632781673867364,3.6534660392959477,4.290476979411428,4.963943385274467,5.661421605541874,6.369080572523257,7.0725232218646985,7.757659590478074,8.411543963865869,9.023094157245492,9.58362781652446,10.087175467994237,10.530558645873976,10.913249155960859,11.237048314923815,11.505640017731386,11.724077539443932,11.89826151057805,12.034457264114229,12.138886263431441,12.21741130522656,12.27532105410721,12.317207946807404,12.346925537094384,12.367607100805703,12.3817263483542,12.391182598835162,12.397395823188727,12.40140068960109,12.403932447259976,12.405500699005398,12.40644959839262,12.407004703085448,12.407307688671294,12.40744050634538,12.407440506345381,12.407307688671297,12.407004703085462,12.406449598392639,12.405500699005405,12.403932447259988,12.4014006896011,12.397395823188738,12.391182598835176,12.38172634835422,12.367607100805726,12.346925537094403,12.317207946807413,12.27532105410723,12.217411305226575,12.138886263431468,12.034457264114257,11.89826151057809,11.724077539443975,11.505640017731425,11.237048314923854,10.91324915596089,10.530558645874018,10.087175467994276,9.583627816524505,9.023094157245536,8.411543963865922,7.757659590478134,7.072523221864753,6.369080572523318,5.661421605541935,4.963943385274526,4.290476979411486,3.653466039295995,3.0632781673867773,2.5277124587359032,2.0517406886685428,1.6374898750424836,1.2844451893042206,0.9898287428872494,0.7490946603361202,0.5564753487437342,0.4055174782896781,0.28955694136072435,0.2020971381234743,0.13707134676399657,0.08898510988733976,0.052946779516157255,0.024602884723345958,0.0
0.0,0.01821555013659193,0.039446356550267986,0.06691898060253249,0.10426410723004259,0.1556715417749266,0.2259869467235301,0.32072957981716954,0.4460120762481331,0.6083483494595774,0.8143446657576334,1.0702817834486384,1.3816116526259905,1.7524084746727602,2.18482810990821,2.67863883465204,3.230887617432118,3.835757808014545,4.484656408434833,5.1665437430027765,5.8684888408303895,6.576404753617134,7.275894143259666,7.953120839116687,8.595620157378063,9.192969982046828,9.737264173041762,10.223356296035849,10.64887047897454,11.014002839866484,11.321157635362544,11.574474690729451,11.779308096468531,11.94171146544919,12.067974273444163,12.164239597468494,12.23621859341829,12.289003550883297,12.32697083608968,12.353758178160255,12.372297533843422,12.384884613326749,12.393268202560398,12.398745743610085,12.402255402980309,12.404458437360184,12.40580865807438,12.406608015415765,12.407048753074221,12.40724330947007,12.407243309470065,12.407048753074227,12.406608015415777,12.405808658074397,12.404458437360194,12.402255402980318,12.398745743610105,12.393268202560401,12.384884613326761,12.372297533843437,12.353758178160273,12.326970836089695,12.289003550883313,12.236218593418299,12.164239597468503,12.067974273444193,11.94171146544922,11.779308096468567,11.57447469072949,11.321157635362587,11.01400283986653,10.648870478974569,10.22335629603589,9.737264173041806,9.192969982046865,8.595620157378109,7.953120839116734,7.275894143259726,6.5764047536171875,5.868488840830451,5.166543743002842,4.484656408434896,3.835757808014601,3.2308876174321632,2.6786388346520784,2.1848281099082376,1.7524084746727877,1.3816116526260156,1.0702817834486638,0.8143446657576496,0.6083483494595959,0.4460120762481564,0.32072957981719075,0.22598694672353697,0.15567154177492812,0.10426410723005664,0.06691898060255082,0.03944635655028016,0.018215550136595357,0.0
0.0,0.013335843688379985,0.029066842403686663,0.049789102605366994,0.07848802165478819,0.11869993062825124,0.1746305661588639,0.2512116130133404,0.35407569214279794,0.48943206012636875,0.6638309893245099,0.8838147533362537,1.1554669066442345,1.4838876672713501,1.8726393058347366,2.3232185309354674,2.8346198994694625,3.403052841536592,4.021863798669027,4.681694762093513,5.370882516617088,6.076073023797464,6.782997349148504,7.477334025569683,8.145571410714329,8.775784330732279,9.358251844088864,9.885864976170025,10.354300890964847,10.76196858211121,11.109756382929126,11.400630017201056,11.639139663979801,11.830895386291308,11.982063541471563,12.09892472567316,12.187519113486976,12.25339031882988,12.301426163517073,12.335785262321103,12.359892581232724,12.376484882693498,12.387687557840087,12.39510685677935,12.399925046205468,12.40298976888213,12.404892286069733,12.406032017904616,12.406666726845845,12.406948834396834,12.406948834396832,12.40666672684585,12.406032017904627,12.404892286069744,12.402989768882147,12.399925046205478,12.395106856779364,12.387687557840097,12.376484882693504,12.359892581232733,12.335785262321112,12.301426163517084,12.253390318829897,12.187519113486976,12.098924725673175,11.982063541471588,11.830895386291344,11.639139663979833,11.400630017201092,11.109756382929172,10.761968582111253,10.354300890964888,9.885864976170058,9.358251844088908,8.775784330732318,8.145571410714371,7.4773340255697285,6.782997349148553,6.076073023797523,5.370882516617148,4.6816947620935805,4.0218637986690915,3.4030528415366446,2.834619899469508,2.3232185309355016,1.8726393058347672,1.4838876672713717,1.1554669066442578,0.8838147533362757,0.66383098932453,0.48943206012637874,0.3540756921428156,0.25121161301335937,0.17463056615887207,0.11869993062825063,0.07848802165479954,0.04978910260537946,0.02906684240369599,0.013335843688389477,0.0
0.0,0.009653714753631387,0.02118295900029217,0.036647554032071934,0.05846843104155472,0.0895876827601507,0.13359939125612963,0.19483516234700177,0.2783854524645194,0.3900370514004453,0.5361097302981878,0.7231819178719874,0.9577064643220459,1.2455322988380755,1.5913642950299351,1.9982092989355271,2.466867968273374,2.9955368825912916,3.579581192049247,4.211524176733794,4.8812775687321865,5.576608203063126,6.283806730572411,6.988497566384412,7.676510431487246,8.334725976087048,8.951812324498254,9.518785047661032,10.029347191130924,10.479994379191712,10.869898047222716,11.200603349926068,11.475594269257451,11.699785523567801,11.878999324009634,12.019476455683934,12.127458042320205,12.208859406448607,12.269043118002884,12.312686456535747,12.343730119896602,12.365390338903154,12.380215225016112,12.390167415192042,12.396717956055898,12.400939997659545,12.403594521388726,12.405203508946641,12.40610839992235,12.406513305548103,12.40651330554811,12.406108399922353,12.405203508946647,12.403594521388733,12.400939997659563,12.396717956055916,12.390167415192048,12.38021522501613,12.365390338903158,12.343730119896604,12.312686456535747,12.269043118002894,12.208859406448614,12.127458042320214,12.019476455683954,11.878999324009653,11.699785523567835,11.475594269257483,11.200603349926103,10.869898047222758,10.479994379191753,10.029347191130976,9.518785047661067,8.95181232449829,8.334725976087093,7.676510431487285,6.988497566384456,6.2838067305724525,5.576608203063186,4.88127756873225,4.211524176733858,3.579581192049308,2.9955368825913435,2.466867968273418,1.9982092989355609,1.5913642950299662,1.2455322988380964,0.9577064643220659,0.7231819178720058,0.5361097302982076,0.39003705140045564,0.2783854524645282,0.19483516234701248,0.1335993912561401,0.0895876827601583,0.05846843104155794,0.0366475540320764,0.021182959000300303,0.009653714753642115,0.0
0.0,0.006909350565397487,0.015266750989457168,0.026684146447628385,0.04309802778287784,0.06692166328074163,0.10118024765084194,0.1496159711939859,0.21674586719544503,0.30785258265543014,0.42888822560989426,0.5862752618458504,0.7865966660328428,1.0361800112427157,1.3405957880819999,1.7041068996517144,2.1291211595673207,2.61570862121601,3.1612479230427626,3.760258795030998,4.404461242013559,5.083077328917961,5.783362266147676,6.491322121844557,7.192550792008648,7.87310302334752,8.52031599228343,9.123499829305597,9.674436013592448,10.167648416257322,10.600440528852479,10.972719490965096,11.286649042024584,11.546186933910034,11.756566772163938,11.923780413175695,12.054106859899498,12.153719667780273,12.228389885977988,12.283287813164387,12.322875936383328,12.350878128666013,12.370306544223624,12.383527148948698,12.392346616276225,12.398106467499728,12.401773988622086,12.404022951697563,12.405300080323876,12.405875323886498,12.405875323886505,12.405300080323881,12.404022951697563,12.401773988622095,12.39810646749974,12.392346616276242,12.383527148948707,12.370306544223636,12.350878128666022,12.322875936383323,12.283287813164383,12.228389885977991,12.15371966778027,12.054106859899521,11.923780413175713,11.75656677216396,11.54618693391006,11.286649042024619,10.972719490965131,10.600440528852515,10.167648416257368,9.674436013592498,9.123499829305642,8.520315992283463,7.8731030233475625,7.192550792008689,6.491322121844597,5.783362266147721,5.083077328918014,4.404461242013624,3.7602587950310564,3.161247923042817,2.6157086212160623,2.129121159567362,1.7041068996517517,1.3405957880820276,1.0361800112427408,0.7865966660328592,0.5862752618458669,0.42888822560990836,0.3078525826554448,0.2167458671954467,0.14961597119398728,0.1011802476508534,0.06692166328075669,0.04309802778287575,0.026684146447626067,0.015266750989463573,0.006909350565402789,0.0
0.0,0.004889011306494684,0.010880540495677934,0.019218981801723954,0.03143250160550813,0.04947311823745083,0.07584967363207606,0.11374386627012761,0.16709469165563365,0.24063257765765445,0.3398424175623468,0.47083578979523155,0.6401178382550801,0.8542439394620616,1.1193749484992799,1.4407560745408476,1.8221609517278088,2.26535627992976,2.7696504391170196,3.331589200825365,3.9448517352558516,4.600380879935452,5.286755260956523,5.990781084538306,6.698252933117439,7.394810439406511,8.066805094111736,8.702090784582504,9.290662945242984,9.825092308288074,10.300726435240973,10.71566092647756,11.070507985204697,11.368009317436494,11.612551121697168,11.809640773523478,11.965398858057277,12.08610863427041,12.177850508447433,12.246234267809298,12.296228787401926,12.332079030066334,12.357293958014868,12.37468631400658,12.386445468444538,12.394226772289338,12.399244176832006,12.402356477223902,12.404140818193557,12.404949720443586,12.404949720443586,12.404140818193563,12.402356477223904,12.399244176832013,12.394226772289347,12.386445468444549,12.374686314006599,12.35729395801487,12.332079030066343,12.29622878740192,12.246234267809294,12.177850508447424,12.086108634270413,11.9653988580573,11.809640773523501,11.612551121697193,11.368009317436513,11.070507985204731,10.715660926477595,10.300726435241005,9.825092308288122,9.290662945243026,8.702090784582555,8.066805094111775,7.3948104394065455,6.698252933117483,5.990781084538345,5.286755260956574,4.6003808799355,3.9448517352559094,3.3315892008254195,2.7696504391170684,2.2653562799298084,1.822160951727851,1.4407560745408856,1.1193749484993076,0.854243939462088,0.6401178382550972,0.4708357897952449,0.33984241756235656,0.24063257765766666,0.1670946916556345,0.11374386627012484,0.0758496736320853,0.04947311823746296,0.031432501605509186,0.019218981801719326,0.010880540495677698,0.00488901130649246,0.0
