Cantor Boundary Point,Hilbert Boundary Point,Quantum Coherence,Gamma
0.9629629629629629,0.8818897637795275,0.6667327447351754,5
0.9643347050754457,0.889763779527559,0.6887653529427942,5
0.9657064471879288,0.8976377952755905,0.7115260427217219,5
0.9670781893004116,0.905511811023622,0.7350388739912165,5
0.9711934156378601,0.9133858267716535,0.7489837851747964,5
0.9725651577503429,0.9212598425196851,0.7737344314013747,5
0.9739368998628257,0.9291338582677166,0.7993029784967814,5
0.9753086419753086,0.937007874015748,0.8257164545161676,5
0.9876543209876543,0.9448818897637795,0.8074596807276301,5
0.9890260631001372,0.952755905511811,0.834142700167431,5
0.99039780521262,0.9606299212598425,0.8617074769796663,5
0.9917695473251028,0.968503937007874,0.89018314939832,5
0.9958847736625515,0.9763779527559056,0.9070714057813796,5
0.9972565157750343,0.984251968503937,0.9370461581206444,5
0.9986282578875172,0.9921259842519685,0.9680114452425881,5
1.0,1.0,1.0,5
