Dimension,Gamma,Perturbation Max,Nonlinear Factor,Frequency Shift,Iteration,Perturbation Magnitude,Quantum Coherence,Stable
16,5,0.5,3,0.7853981633974483,14,0.07529800245659589,0.6862659718828682,True
16,5,0.5,3,0.7853981633974483,15,0.036882145831800155,0.831594173697154,True
16,5,0.5,3,0.7853981633974483,16,0.013480625994776927,0.9348182721005259,True
16,5,0.5,3,0.7853981633974483,17,0.0026981872740999228,0.9865996584509779,True
16,5,0.5,3,0.7853981633974483,18,5.552812902258741e-05,0.9997223978934844,True
16,5,0.5,3,0.7853981633974483,19,0.00025654669196023777,0.9987180888911066,True
16,5,0.5,3,0.7853981633974483,20,0.004426287160156059,0.9781116677119214,True
16,5,0.5,3,0.7853981633974483,21,0.018014123329652118,0.9138666487928854,True
16,5,0.5,3,0.7853981633974483,22,0.045038607127604664,0.7983620915481177,True
16,5,0.5,3,0.7853981633974483,23,0.08729043875006227,0.6463253955409011,True
16,5,0.5,3,0.7853981633974483,24,0.14397646295753516,0.4868095428734088,False
16,5,0.5,3,0.7853981633974483,25,0.21174721888215792,0.3468939746059576,False
16,5,0.5,3,0.7853981633974483,26,0.2851054677328368,0.2403816672317777,False
16,5,0.5,3,0.7853981633974483,27,0.35713731619832956,0.16768189426781754,False
16,5,0.5,3,0.7853981633974483,28,0.42046025843005475,0.12217494424858466,False
16,5,0.5,3,0.7853981633974483,29,0.46825059150413745,0.09620701937265462,False
16,5,0.5,3,0.7853981633974483,30,0.4952008789027389,0.08407849984959366,False
16,5,0.5,3,0.7853981633974483,31,0.49826816864469625,0.08279887180531041,False
16,5,0.5,3,0.7853981633974483,32,0.47710405404119166,0.0920410808881204,False
16,5,0.5,3,0.7853981633974483,33,0.43410395825745085,0.11411828380211919,False
16,5,0.5,3,0.7853981633974483,34,0.37406846587150683,0.1540709097907999,False
16,5,0.5,3,0.7853981633974483,35,0.3035260151976936,0.21923083219221307,False
16,5,0.5,3,0.7853981633974483,36,0.2298155507894105,0.3169289210870037,False
16,5,0.5,3,0.7853981633974483,37,0.1600626158251047,0.44918831061704967,False
16,5,0.5,3,0.7853981633974483,38,0.10019774405811335,0.605931266907268,True
16,5,0.5,3,0.7853981633974483,39,0.05415964584865795,0.7627703856372762,True
16,5,0.5,3,0.7853981633974483,40,0.02339850586301775,0.8895918389989156,True
16,5,0.5,3,0.7853981633974483,41,0.0067506964070794435,0.9668098112496967,True
16,5,0.5,3,0.7853981633974483,42,0.0007017957943445664,0.9964971703003311,True
16,5,0.5,3,0.7853981633974483,43,2.058712112556365e-06,0.9999897064924158,True
16,5,0.5,3,0.7853981633974483,44,0.0014854463064234832,0.992600282192924,True
16,5,0.5,3,0.7853981633974483,45,0.009746199718324463,0.9524373022172639,True
16,5,0.5,3,0.7853981633974483,46,0.029676678632109387,0.8621005281275449,True
16,5,0.5,3,0.7853981633974483,47,0.06424851203763815,0.7252473135284376,True
16,5,0.5,3,0.7853981633974483,48,0.11398161746049401,0.5655774200569665,True
16,5,0.5,3,0.7853981633974483,49,0.17677669529663673,0.41317523570486203,False
16,10,0.3,1,0.0,0,0.0,1.0,True
16,10,0.3,1,0.0,1,0.038363148505351795,0.6813824805465993,True
16,10,0.3,1,0.0,2,0.07609637517285221,0.46721592980110765,False
16,10,0.3,1,0.0,3,0.11258010146381224,0.32439252010437,False
16,10,0.3,1,0.0,4,0.14721526560118134,0.2294310670557733,False
16,10,0.3,1,0.0,5,0.1794331591473647,0.1662385304710901,False
16,10,0.3,1,0.0,6,0.20870476518104591,0.12405284289062651,False
16,10,0.3,1,0.0,7,0.23454944474040895,0.09579982244456266,False
16,10,0.3,1,0.0,8,0.2565428289016038,0.07688624485499297,False
16,10,0.3,1,0.0,9,0.2743237869047437,0.06436161467173916,False
16,10,0.3,1,0.0,10,0.2876003559109982,0.05635955097274554,False
16,10,0.3,1,0.0,11,0.29615453502433503,0.05173890063917161,False
16,10,0.3,1,0.0,12,0.2998458648602064,0.04986386690685498,False
16,10,0.3,1,0.0,13,0.2986137338847594,0.0504820556834474,False
16,10,0.3,1,0.0,14,0.29247837365454715,0.05367629887942545,False
16,10,0.3,1,0.0,15,0.2815405266149282,0.0598804463041551,False
16,10,0.3,1,0.0,16,0.2659797919119,0.0699623583712528,False
16,10,0.3,1,0.0,17,0.24605167637908681,0.08539081268370231,False
16,10,0.3,1,0.0,18,0.22208339912259475,0.10851856754170584,False
16,10,0.3,1,0.0,19,0.1944685185923365,0.14303224481510418,False
16,10,0.3,1,0.0,20,0.16366047036316467,0.19463978139511623,False
16,10,0.3,1,0.0,21,0.13016512173526745,0.27208215513531203,False
16,10,0.3,1,0.0,22,0.09453246540708639,0.3885534049780466,False
16,10,0.3,1,0.0,23,0.05734758861041176,0.5635631490090331,True
16,10,0.3,1,0.0,24,0.019221065994213967,0.8251330277058064,True
16,10,0.3,1,0.0,25,0.019221065994213894,0.8251330277058071,True
16,10,0.3,1,0.0,26,0.057347588610411566,0.5635631490090343,True
16,10,0.3,1,0.0,27,0.09453246540708608,0.38855340497804775,False
16,10,0.3,1,0.0,28,0.1301651217352674,0.27208215513531203,False
16,10,0.3,1,0.0,29,0.1636604703631645,0.1946397813951165,False
16,10,0.3,1,0.0,30,0.19446851859233635,0.1430322448151044,False
16,10,0.3,1,0.0,31,0.22208339912259453,0.10851856754170613,False
16,10,0.3,1,0.0,32,0.2460516763790867,0.08539081268370242,False
16,10,0.3,1,0.0,33,0.26597979191189997,0.06996235837125277,False
16,10,0.3,1,0.0,34,0.28154052661492807,0.05988044630415518,False
16,10,0.3,1,0.0,35,0.29247837365454704,0.05367629887942555,False
16,10,0.3,1,0.0,36,0.29861373388475937,0.05048205568344742,False
16,10,0.3,1,0.0,37,0.2998458648602064,0.04986386690685498,False
16,10,0.3,1,0.0,38,0.29615453502433503,0.05173890063917161,False
16,10,0.3,1,0.0,39,0.2876003559109983,0.05635955097274552,False
16,10,0.3,1,0.0,40,0.2743237869047438,0.06436161467173904,False
16,10,0.3,1,0.0,41,0.2565428289016039,0.0768862448549929,False
16,10,0.3,1,0.0,42,0.234549444740409,0.09579982244456257,False
16,10,0.3,1,0.0,43,0.20870476518104608,0.12405284289062625,False
16,10,0.3,1,0.0,44,0.17943315914736505,0.16623853047108958,False
16,10,0.3,1,0.0,45,0.14721526560118156,0.2294310670557728,False
16,10,0.3,1,0.0,46,0.11258010146381237,0.32439252010436964,False
16,10,0.3,1,0.0,47,0.07609637517285225,0.46721592980110743,False
16,10,0.3,1,0.0,48,0.03836314850535199,0.6813824805465979,True
16,10,0.3,1,0.0,49,7.347880794884119e-17,0.9999999999999993,True
16,10,0.3,1,0.7853981633974483,0,0.21213203435596426,0.11987325010376207,False
16,10,0.3,1,0.7853981633974483,1,0.23751727574205594,0.09299842165536748,False
16,10,0.3,1,0.7853981633974483,2,0.2590024900269825,0.07501817208934342,False
16,10,0.3,1,0.7853981633974483,3,0.27623489058617645,0.06314327641900781,False
16,10,0.3,1,0.7853981633974483,4,0.2889315218788711,0.05561428319119517,False
16,10,0.3,1,0.7853981633974483,5,0.29688390557025773,0.051362905203957844,False
16,10,0.3,1,0.7853981633974483,6,0.2999614637399794,0.04980625813925941,False
16,10,0.3,1,0.7853981633974483,7,0.29811366296797276,0.050735134020300124,False
16,10,0.3,1,0.7853981633974483,8,0.29137084409182923,0.054274083970535035,False
16,10,0.3,1,0.7853981633974483,9,0.27984372401107943,0.06090516844637425,False
16,10,0.3,1,0.7853981633974483,10,0.26372157771876514,0.07156023208047423,False
16,10,0.3,1,0.7853981633974483,11,0.24326913041128537,0.08780021723750583,False
16,10,0.3,1,0.7853981633974483,12,0.21882221070799024,0.112115901596213,False
16,10,0.3,1,0.7853981633974483,13,0.19078223635453662,0.148403203204568,False
16,10,0.3,1,0.7853981633974483,14,0.15960962295460096,0.20268621605346282,False
16,10,0.3,1,0.7853981633974483,15,0.1258162239583972,0.28417579393643955,False
16,10,0.3,1,0.7853981633974483,16,0.08995692604317357,0.40674482310249227,False
16,10,0.3,1,0.7853981633974483,17,0.05262053788931458,0.5908427455905786,True
16,10,0.3,1,0.7853981633974483,18,0.014420121958086347,0.8657135320178929,True
16,10,0.3,1,0.7853981633974483,19,0.024017071977028008,0.7864935796013928,True
16,10,0.3,1,0.7853981633974483,20,0.0620599062542671,0.537622271740456,True
16,10,0.3,1,0.7853981633974483,21,0.09908371858655009,0.3712657424474098,False
16,10,0.3,1,0.7853981633974483,22,0.13448057899895893,0.26059031219312656,False
16,10,0.3,1,0.7853981633974483,23,0.16766927202212137,0.186991387334828,False
16,10,0.3,1,0.7853981633974483,24,0.1981048402341477,0.13792456105192621,False
16,10,0.3,1,0.7853981633974483,25,0.2252875324464334,0.10509660286923138,False
16,10,0.3,1,0.7853981633974483,26,0.24877100960435852,0.08310003997752068,False
16,10,0.3,1,0.7853981633974483,27,0.2681696736622257,0.0684469191776436,False
16,10,0.3,1,0.7853981633974483,28,0.28316499909251025,0.05891556328262904,False
16,10,0.3,1,0.7853981633974483,29,0.29351076306621465,0.05312500111963115,False
16,10,0.3,1,0.7853981633974483,30,0.2990370884249147,0.050268789363600914,False
16,10,0.3,1,0.7853981633974483,31,0.29965323305900426,0.049960013146212214,False
16,10,0.3,1,0.7853981633974483,32,0.29534907989062575,0.05215731708678408,False
16,10,0.3,1,0.7853981633974483,33,0.2861953029958092,0.05715702181079808,False
16,10,0.3,1,0.7853981633974483,34,0.27234220713809765,0.06564971159049064,False
16,10,0.3,1,0.7853981633974483,35,0.2540172597684854,0.07885278880730423,False
16,10,0.3,1,0.7853981633974483,36,0.2315213560161607,0.09874509373201565,False
16,10,0.3,1,0.7853981633974483,37,0.2052238779988039,0.12844701683967896,False
16,10,0.3,1,0.7853981633974483,38,0.17555662957842708,0.17280935336899478,False
16,10,0.3,1,0.7853981633974483,39,0.14300674615389797,0.2392927786401107,False
16,10,0.3,1,0.7853981633974483,40,0.10810869591115628,0.3392265997341067,False
16,10,0.3,1,0.7853981633974483,41,0.07143550387037964,0.4895077235425882,False
16,10,0.3,1,0.7853981633974483,42,0.03358934283099243,0.7146992684665303,True
16,10,0.3,1,0.7853981633974483,43,0.004808354289051897,0.9530541628519464,True
16,10,0.3,1,0.7853981633974483,44,0.04312709836460412,0.6496828334958044,True
16,10,0.3,1,0.7853981633974483,45,0.0807376966773228,0.4460264754300104,False
16,10,0.3,1,0.7853981633974483,46,0.11702258424271393,0.31029685515667216,False
16,10,0.3,1,0.7853981633974483,47,0.15138596421010364,0.22005898782300767,False
16,10,0.3,1,0.7853981633974483,48,0.1832635908304541,0.15999128910813554,False
16,10,0.3,1,0.7853981633974483,49,0.2121320343559642,0.11987325010376211,False
16,10,0.3,3,0.0,0,0.0,1.0,True
16,10,0.3,3,0.0,1,0.0006273360130607921,0.9937462763094453,True
16,10,0.3,3,0.0,2,0.0048960900843776824,0.952218359905078,True
16,10,0.3,3,0.0,3,0.015854129371673246,0.8533877235124202,True
16,10,0.3,3,0.0,4,0.03544998298583441,0.7015242369499517,True
16,10,0.3,3,0.0,5,0.0641897377067915,0.5262929000264185,True
16,10,0.3,3,0.0,6,0.10100772410513577,0.36419084800108686,False
16,10,0.3,3,0.0,7,0.1433708031214899,0.238423200446958,False
16,10,0.3,3,0.0,8,0.18760185517764935,0.15319884639289355,False
16,10,0.3,3,0.0,9,0.2293759565303292,0.10088645874834648,False
16,10,0.3,3,0.0,10,0.2643173965813328,0.0711351303952466,False
16,10,0.3,3,0.0,11,0.2886108492462262,0.055792909226567065,False
16,10,0.3,3,0.0,12,0.2995378321163448,0.05001770075195407,False
16,10,0.3,3,0.0,13,0.2958603893913191,0.05189131240235405,False
16,10,0.3,3,0.0,14,0.2779961414260127,0.062040901225249995,False
16,10,0.3,3,0.0,15,0.24795921136149152,0.08377739028094014,False
16,10,0.3,3,0.0,16,0.209075631060263,0.12359362529118574,False
16,10,0.3,3,0.0,17,0.16551466349110214,0.1910640369931903,False
16,10,0.3,3,0.0,18,0.12170425955510493,0.2961045742839333,False
16,10,0.3,3,0.0,19,0.08171568171885138,0.44168566406017823,False
16,10,0.3,3,0.0,20,0.048706719016289764,0.6144257481915721,True
16,10,0.3,3,0.0,21,0.024504247887813812,0.7826712905373375,True
16,10,0.3,3,0.0,22,0.00938642996054302,0.9104062963523971,True
16,10,0.3,3,0.0,23,0.002095573867017626,0.9792623070622113,True
16,10,0.3,3,0.0,24,7.890234305748622e-05,0.9992112877665593,True
16,10,0.3,3,0.0,25,7.890234305748532e-05,0.9992112877665597,True
16,10,0.3,3,0.0,26,0.0020955738670176047,0.9792623070622115,True
16,10,0.3,3,0.0,27,0.009386429960542926,0.9104062963523982,True
16,10,0.3,3,0.0,28,0.024504247887813788,0.7826712905373379,True
16,10,0.3,3,0.0,29,0.04870671901628961,0.614425748191573,True
16,10,0.3,3,0.0,30,0.08171568171885121,0.44168566406017895,False
16,10,0.3,3,0.0,31,0.1217042595551046,0.29610457428393416,False
16,10,0.3,3,0.0,32,0.16551466349110194,0.19106403699319072,False
16,10,0.3,3,0.0,33,0.20907563106026283,0.12359362529118596,False
16,10,0.3,3,0.0,34,0.24795921136149127,0.08377739028094032,False
16,10,0.3,3,0.0,35,0.2779961414260125,0.062040901225250106,False
16,10,0.3,3,0.0,36,0.29586038939131887,0.05189131240235414,False
16,10,0.3,3,0.0,37,0.2995378321163448,0.05001770075195411,False
16,10,0.3,3,0.0,38,0.2886108492462262,0.055792909226567065,False
16,10,0.3,3,0.0,39,0.2643173965813332,0.07113513039524633,False
16,10,0.3,3,0.0,40,0.22937595653032952,0.10088645874834613,False
16,10,0.3,3,0.0,41,0.18760185517764957,0.15319884639289322,False
16,10,0.3,3,0.0,42,0.14337080312148995,0.238423200446958,False
16,10,0.3,3,0.0,43,0.10100772410513599,0.364190848001086,False
16,10,0.3,3,0.0,44,0.06418973770679184,0.5262929000264165,True
16,10,0.3,3,0.0,45,0.03544998298583458,0.7015242369499507,True
16,10,0.3,3,0.0,46,0.0158541293716733,0.85338772351242,True
16,10,0.3,3,0.0,47,0.0048960900843776885,0.9522183599050777,True
16,10,0.3,3,0.0,48,0.0006273360130608014,0.9937462763094457,True
16,10,0.3,3,0.0,49,4.408022441584257e-48,1.0,True
16,10,0.3,3,0.7853981633974483,0,0.10606601717798216,0.3462271654618712,False
16,10,0.3,3,0.7853981633974483,1,0.14888231074586347,0.22563805107715246,False
16,10,0.3,3,0.7853981633974483,2,0.19304977894797376,0.14507596321788502,False
16,10,0.3,3,0.7853981633974483,3,0.23420334191742126,0.09613196277644176,False
16,10,0.3,3,0.7853981633974483,4,0.26800461090885436,0.0685599928426154,False
16,10,0.3,3,0.7853981633974483,5,0.29074848096221767,0.05461291915704646,False
16,10,0.3,3,0.7853981633974483,6,0.29988440606973565,0.04984465247240658,False
16,10,0.3,3,0.7853981633974483,7,0.29437649699910706,0.052667065072136594,False
16,10,0.3,3,0.7853981633974483,8,0.27485001618048044,0.06402381459397279,False
16,10,0.3,3,0.7853981633974483,9,0.2435029377580494,0.08759517367599252,False
16,10,0.3,3,0.7853981633974483,10,0.20379545128333088,0.13029495514461312,False
16,10,0.3,3,0.7853981633974483,11,0.15996261629767075,0.20197200849764896,False
16,10,0.3,3,0.7853981633974483,12,0.11642109894235854,0.3121688694293611,False
16,10,0.3,3,0.7853981633974483,13,0.07715628283621122,0.4622900235006769,False
16,10,0.3,3,0.7853981633974483,14,0.04517880147395753,0.6364890817286515,True
16,10,0.3,3,0.7853981633974483,15,0.02212928749908009,0.8014819119054027,True
16,10,0.3,3,0.7853981633974483,16,0.008088375596866156,0.9223008971878696,True
16,10,0.3,3,0.7853981633974483,17,0.0016189123644599537,0.9839412159086685,True
16,10,0.3,3,0.7853981633974483,18,3.331687741355244e-05,0.9996668867204173,True
16,10,0.3,3,0.7853981633974483,19,0.00015392801517614266,0.9984619039323078,True
16,10,0.3,3,0.7853981633974483,20,0.002655772296093635,0.9737918320653135,True
16,10,0.3,3,0.7853981633974483,21,0.01080847399779127,0.8975515347105192,True
16,10,0.3,3,0.7853981633974483,22,0.0270231642765628,0.7632026834788301,True
16,10,0.3,3,0.7853981633974483,23,0.05237426325003736,0.5922996346687879,True
16,10,0.3,3,0.7853981633974483,24,0.0863858777745211,0.4215323403202193,False
16,10,0.3,3,0.7853981633974483,25,0.12704833132929474,0.2806959249171842,False
16,10,0.3,3,0.7853981633974483,26,0.17106328063970208,0.18075137579221923,False
16,10,0.3,3,0.7853981633974483,27,0.21428238971899774,0.11732306651303454,False
16,10,0.3,3,0.7853981633974483,28,0.25227615505803286,0.08023771999258347,False
16,10,0.3,3,0.7853981633974483,29,0.28095035490248244,0.0602348886399538,False
16,10,0.3,3,0.7853981633974483,30,0.29712052734164335,0.05124151306458376,False
16,10,0.3,3,0.7853981633974483,31,0.29896090118681773,0.05030710235879504,False
16,10,0.3,3,0.7853981633974483,32,0.286262432424715,0.05711866550410216,False
16,10,0.3,3,0.7853981633974483,33,0.2604623749544705,0.0739309485182572,False
16,10,0.3,3,0.7853981633974483,34,0.2244410795229041,0.10598997177634345,False
16,10,0.3,3,0.7853981633974483,35,0.18211560911861616,0.16183854262708272,False
16,10,0.3,3,0.7853981633974483,36,0.1378893304736463,0.2518571279731713,False
16,10,0.3,3,0.7853981633974483,37,0.09603756949506281,0.382749062069869,False
16,10,0.3,3,0.7853981633974483,38,0.06011864643486801,0.5481608767813616,True
16,10,0.3,3,0.7853981633974483,39,0.03249578750919477,0.722557790681484,True
16,10,0.3,3,0.7853981633974483,40,0.014039103517810651,0.869018352203862,True
16,10,0.3,3,0.7853981633974483,41,0.004050417844247666,0.9603051519231925,True
16,10,0.3,3,0.7853981633974483,42,0.00042107747660673987,0.9957980781158082,True
16,10,0.3,3,0.7853981633974483,43,1.235227267533819e-06,0.9999876478036137,True
16,10,0.3,3,0.7853981633974483,44,0.0008912677838540899,0.991126922339382,True
16,10,0.3,3,0.7853981633974483,45,0.005847719830994678,0.9431997467027582,True
16,10,0.3,3,0.7853981633974483,46,0.017806007179265632,0.8368921483671125,True
16,10,0.3,3,0.7853981633974483,47,0.03854910722258289,0.6801165678286638,True
16,10,0.3,3,0.7853981633974483,48,0.0683889704762964,0.5046502293807889,True
16,10,0.3,3,0.7853981633974483,49,0.10606601717798203,0.34622716546187177,False
16,10,0.5,1,0.0,0,0.0,1.0,True
16,10,0.5,1,0.0,1,0.063938580842253,0.5276163820847258,True
16,10,0.5,1,0.0,2,0.1268272919547537,0.2813170596572585,False
16,10,0.5,1,0.0,3,0.18763350243968707,0.15315037082353664,False
16,10,0.5,1,0.0,4,0.2453587760019689,0.08598454054264021,False
16,10,0.5,1,0.0,5,0.2990552652456079,0.05025965292627577,False
16,10,0.5,1,0.0,6,0.3478412753017432,0.03085634883086544,False
16,10,0.5,1,0.0,7,0.39091574123401496,0.020057394056490846,False
16,10,0.5,1,0.0,8,0.42757138150267304,0.01390212163298252,False
16,10,0.5,1,0.0,9,0.45720631150790614,0.010336612083616869,False
16,10,0.5,1,0.0,10,0.47933392651833034,0.008284746175682992,False
16,10,0.5,1,0.0,11,0.49359089170722503,0.0071839283824143355,False
16,10,0.5,1,0.0,12,0.49974310810034406,0.006755278491197514,False
16,10,0.5,1,0.0,13,0.49768955647459906,0.006895435798393865,False
16,10,0.5,1,0.0,14,0.4874639560909119,0.007637846701300331,False
16,10,0.5,1,0.0,15,0.4692342110248803,0.009165195101479465,False
16,10,0.5,1,0.0,16,0.44329965318650005,0.011878840962752437,False
16,10,0.5,1,0.0,17,0.41008612729847804,0.016558407949119888,False
16,10,0.5,1,0.0,18,0.3701389985376579,0.024689185002686218,False
16,10,0.5,1,0.0,19,0.32411419765389415,0.0391191963769141,False
16,10,0.5,1,0.0,20,0.27276745060527446,0.0653711332186941,False
16,10,0.5,1,0.0,21,0.2169418695587791,0.11424400815821521,False
16,10,0.5,1,0.0,22,0.15755410901181066,0.2068955732382405,False
16,10,0.5,1,0.0,23,0.09557931435068627,0.38450705430533266,False
16,10,0.5,1,0.0,24,0.032035109990356615,0.7258941309681727,True
16,10,0.5,1,0.0,25,0.03203510999035649,0.7258941309681737,True
16,10,0.5,1,0.0,26,0.09557931435068595,0.3845070543053339,False
16,10,0.5,1,0.0,27,0.15755410901181013,0.20689557323824154,False
16,10,0.5,1,0.0,28,0.216941869558779,0.11424400815821537,False
16,10,0.5,1,0.0,29,0.2727674506052742,0.06537113321869428,False
16,10,0.5,1,0.0,30,0.32411419765389393,0.03911919637691417,False
16,10,0.5,1,0.0,31,0.3701389985376576,0.024689185002686305,False
16,10,0.5,1,0.0,32,0.4100861272984779,0.016558407949119915,False
16,10,0.5,1,0.0,33,0.44329965318649994,0.011878840962752458,False
16,10,0.5,1,0.0,34,0.4692342110248801,0.009165195101479489,False
16,10,0.5,1,0.0,35,0.48746395609091175,0.007637846701300345,False
16,10,0.5,1,0.0,36,0.49768955647459895,0.006895435798393865,False
16,10,0.5,1,0.0,37,0.49974310810034406,0.006755278491197514,False
16,10,0.5,1,0.0,38,0.49359089170722503,0.0071839283824143355,False
16,10,0.5,1,0.0,39,0.47933392651833057,0.008284746175682962,False
16,10,0.5,1,0.0,40,0.45720631150790636,0.010336612083616832,False
16,10,0.5,1,0.0,41,0.4275713815026732,0.013902121632982482,False
16,10,0.5,1,0.0,42,0.390915741234015,0.020057394056490853,False
16,10,0.5,1,0.0,43,0.34784127530174347,0.030856348830865372,False
16,10,0.5,1,0.0,44,0.29905526524560844,0.05025965292627546,False
16,10,0.5,1,0.0,45,0.2453587760019693,0.08598454054263986,False
16,10,0.5,1,0.0,46,0.1876335024396873,0.1531503708235363,False
16,10,0.5,1,0.0,47,0.12682729195475376,0.2813170596572584,False
16,10,0.5,1,0.0,48,0.06393858084225332,0.5276163820847243,True
16,10,0.5,1,0.0,49,1.2246467991473532e-16,0.9999999999999989,True
16,10,0.5,1,0.7853981633974483,0,0.3535533905932738,0.029143193111242464,False
16,10,0.5,1,0.7853981633974483,1,0.3958621262367599,0.019089415451709477,False
16,10,0.5,1,0.7853981633974483,2,0.43167081671163754,0.013343736675429804,False
16,10,0.5,1,0.7853981633974483,3,0.4603914843102941,0.010012561311578464,False
16,10,0.5,1,0.7853981633974483,4,0.48155253646478524,0.0081029639486639,False
16,10,0.5,1,0.7853981633974483,5,0.4948065092837629,0.007097127935945119,False
16,10,0.5,1,0.7853981633974483,6,0.49993577289996566,0.00674227597708453,False
16,10,0.5,1,0.7853981633974483,7,0.49685610494662125,0.006953146072932924,False
16,10,0.5,1,0.7853981633974483,8,0.48561807348638203,0.007780141643409338,False
16,10,0.5,1,0.7853981633974483,9,0.46640620668513244,0.009428086993094066,False
16,10,0.5,1,0.7853981633974483,10,0.4395359628646086,0.012334443708419974,False
16,10,0.5,1,0.7853981633974483,11,0.40544855068547564,0.017344401463962083,False
16,10,0.5,1,0.7853981633974483,12,0.3647036845133171,0.026068258736059422,False
16,10,0.5,1,0.7853981633974483,13,0.3179703939242277,0.041597968824450944,False
16,10,0.5,1,0.7853981633974483,14,0.2660160382576683,0.06993700416819354,False
16,10,0.5,1,0.7853981633974483,15,0.2096937065973287,0.12283207921724526,False
16,10,0.5,1,0.7853981633974483,16,0.14992821007195595,0.22329040264194824,False
16,10,0.5,1,0.7853981633974483,17,0.08770089648219097,0.4160253991973212,False
16,10,0.5,1,0.7853981633974483,18,0.02403353659681058,0.7863640970835915,True
16,10,0.5,1,0.7853981633974483,19,0.04002845329504668,0.6701293450268307,True
16,10,0.5,1,0.7853981633974483,20,0.10343317709044517,0.3554638328555005,False
16,10,0.5,1,0.7853981633974483,21,0.1651395309775835,0.19178212636884953,False
16,10,0.5,1,0.7853981633974483,22,0.22413429833159823,0.10631562834556606,False
16,10,0.5,1,0.7853981633974483,23,0.2794487867035356,0.061146181290342425,False
16,10,0.5,1,0.7853981633974483,24,0.3301747337235795,0.036818776342296376,False
16,10,0.5,1,0.7853981633974483,25,0.3754792207440557,0.023405313553959625,False
16,10,0.5,1,0.7853981633974483,26,0.41461834934059755,0.015824696440575714,False
16,10,0.5,1,0.7853981633974483,27,0.44694945610370956,0.01145310323241817,False
16,10,0.5,1,0.7853981633974483,28,0.47194166515418373,0.00892038072129226,False
16,10,0.5,1,0.7853981633974483,29,0.4891846051103578,0.007507550352995468,False
16,10,0.5,1,0.7853981633974483,30,0.49839514737485785,0.006846953475441016,False
16,10,0.5,1,0.7853981633974483,31,0.4994220550983405,0.00677700136790205,False
16,10,0.5,1,0.7853981633974483,32,0.49224846648437626,0.0072810174651434965,False
16,10,0.5,1,0.7853981633974483,33,0.476992171659682,0.008481044058958241,False
16,10,0.5,1,0.7853981633974483,34,0.4539036785634961,0.010683692284926058,False
16,10,0.5,1,0.7853981633974483,35,0.42336209961414234,0.01449979168600206,False
16,10,0.5,1,0.7853981633974483,36,0.3858689266936012,0.021095632152152554,False
16,10,0.5,1,0.7853981633974483,37,0.34203979666467316,0.03269941907109315,False
16,10,0.5,1,0.7853981633974483,38,0.2925943826307118,0.05361406565969242,False
16,10,0.5,1,0.7853981633974483,39,0.23834457692316327,0.0922322183890191,False
16,10,0.5,1,0.7853981633974483,40,0.18018115985192715,0.1649997040830423,False
16,10,0.5,1,0.7853981633974483,41,0.1190591731172994,0.3040413001116603,False
16,10,0.5,1,0.7853981633974483,42,0.05598223805165405,0.5713105307186629,True
16,10,0.5,1,0.7853981633974483,43,0.008013923815086496,0.922987822321466,True
16,10,0.5,1,0.7853981633974483,44,0.0718784972743402,0.48734403265777954,False
16,10,0.5,1,0.7853981633974483,45,0.13456282779553802,0.2603760679160936,False
16,10,0.5,1,0.7853981633974483,46,0.19503764040452323,0.14222052912786787,False
16,10,0.5,1,0.7853981633974483,47,0.25230994035017273,0.080210616023313,False
16,10,0.5,1,0.7853981633974483,48,0.30543931805075686,0.04715132443358024,False
16,10,0.5,1,0.7853981633974483,49,0.3535533905932737,0.02914319311124248,False
16,10,0.5,3,0.0,0,0.0,1.0,True
16,10,0.5,3,0.0,1,0.0010455600217679868,0.9895988695668885,True
16,10,0.5,3,0.0,2,0.008160150140629471,0.9216391574355405,True
16,10,0.5,3,0.0,3,0.026423548952788742,0.7677927112228593,True
16,10,0.5,3,0.0,4,0.05908330497639069,0.5538656948112143,True
16,10,0.5,3,0.0,5,0.10698289617798583,0.34306719000250363,False
16,10,0.5,3,0.0,6,0.16834620684189294,0.18572985222657656,False
16,10,0.5,3,0.0,7,0.23895133853581652,0.09167428307373726,False
16,10,0.5,3,0.0,8,0.3126697586294156,0.043862410159982934,False
16,10,0.5,3,0.0,9,0.382293260883882,0.021863589431114657,False
16,10,0.5,3,0.0,10,0.44052899430222137,0.012212564953465586,False
16,10,0.5,3,0.0,11,0.4810180820770437,0.008146386528605842,False
16,10,0.5,3,0.0,12,0.4992297201939081,0.006790048450030799,False
16,10,0.5,3,0.0,13,0.4931006489855318,0.007219233538209407,False
16,10,0.5,3,0.0,14,0.4633269023766879,0.009722922628443828,False
16,10,0.5,3,0.0,15,0.41326535226915256,0.01604025910988279,False
16,10,0.5,3,0.0,16,0.34845938510043833,0.030666210951021997,False
16,10,0.5,3,0.0,17,0.27585777248517024,0.06338185071463244,False
16,10,0.5,3,0.0,18,0.20284043259184156,0.13154525712621082,False
16,10,0.5,3,0.0,19,0.1361928028647523,0.25616640435830107,False
16,10,0.5,3,0.0,20,0.0811778650271496,0.444067522561439,False
16,10,0.5,3,0.0,21,0.04084041314635636,0.6647101942304701,True
16,10,0.5,3,0.0,22,0.015644049934238367,0.8551824001043146,True
16,10,0.5,3,0.0,23,0.0034926231116960433,0.9656766505179845,True
16,10,0.5,3,0.0,24,0.00013150390509581038,0.9986858252339974,True
16,10,0.5,3,0.0,25,0.00013150390509580887,0.9986858252339972,True
