Dimension,Phase Shift,Perturbation Magnitude,Quantum Coherence
64,1.5707963267948966,0.1384994996481737,0.2503250522945334
64,1.5707963267948966,0.12685143594934375,0.2812491466803766
64,1.5707963267948966,0.11514175627963424,0.3161882348628592
64,1.5707963267948966,0.10622356977729115,0.3456821050543417
64,1.5707963267948966,0.10273951347675572,0.35793812784458223
64,1.5707963267948966,0.10679154396548161,0.34372428514349485
64,1.5707963267948966,0.11966897592237527,0.3021928892934051
64,1.5707963267948966,0.14166632366780327,0.24252190648160482
64,1.5707963267948966,0.17201243493965301,0.17904388252843362
64,1.5707963267948966,0.20891989024605295,0.12378626097678176
64,1.5707963267948966,0.24975008636088136,0.08229039678323335
64,1.5707963267948966,0.29127635674159236,0.054325390349546004
64,1.5707963267948966,0.3300163784292147,0.03687712701244895
64,1.5707963267948966,0.36259722742176137,0.026623199697935876
64,1.5707963267948966,0.38611266389296944,0.02104427686055482
64,1.5707963267948966,0.39843298393320176,0.01860490842365316
64,1.5707963267948966,0.3984329839332019,0.018604908423653137
64,1.5707963267948966,0.3861126638929693,0.021044276860554864
64,1.5707963267948966,0.3625972274217618,0.026623199697935734
64,1.5707963267948966,0.33001637842921466,0.03687712701244897
64,1.5707963267948966,0.2912763567415929,0.05432539034954569
64,1.5707963267948966,0.2497500863608813,0.08229039678323335
64,1.5707963267948966,0.208919890246053,0.1237862609767817
64,1.5707963267948966,0.17201243493965346,0.17904388252843284
64,1.5707963267948966,0.1416663236678037,0.24252190648160374
64,1.5707963267948966,0.11966897592237552,0.3021928892934043
64,1.5707963267948966,0.1067915439654815,0.34372428514349523
64,1.5707963267948966,0.10273951347675558,0.35793812784458273
64,1.5707963267948966,0.10622356977729114,0.3456821050543416
64,1.5707963267948966,0.11514175627963436,0.31618823486285885
64,1.5707963267948966,0.12685143594934345,0.28124914668037737
64,1.5707963267948966,0.13849949964817396,0.2503250522945328
64,1.5707963267948966,0.14737278047063415,0.22906996348058964
64,1.5707963267948966,0.151228459273203,0.22040586469531145
64,1.5707963267948966,0.14856662561821807,0.22635148235244065
64,1.5707963267948966,0.13881381859626038,0.2495394684895137
64,1.5707963267948966,0.12239655866110877,0.2940617244380418
64,1.5707963267948966,0.10069644204650362,0.3653262750436064
64,1.5707963267948966,0.07589188306101607,0.46817232706799644
64,1.5707963267948966,0.05070452855394815,0.6022724956306122
64,1.5707963267948966,0.02807926992627012,0.7551848696350968
64,1.5707963267948966,0.010834407954203333,0.8973187942674387
64,1.5707963267948966,0.0013220201931292861,0.9868668011169585
64,1.5707963267948966,0.0011375422343325905,0.9886890331391339
64,1.5707963267948966,0.010912116525511835,0.8966217715106193
64,1.5707963267948966,0.030211998542845772,0.7392493604167695
64,1.5707963267948966,0.05755728229932361,0.5623826308211722
64,1.5707963267948966,0.09055877028135761,0.40430420454854077
64,1.5707963267948966,0.1261584813267795,0.2832048438644253
64,1.5707963267948966,0.16094756699757226,0.1999924486342369
64,1.5707963267948966,0.19152661538577642,0.14730262220723733
64,1.5707963267948966,0.21486845402048163,0.11663748882813192
64,1.5707963267948966,0.22864317189406808,0.10162845451334296
64,1.5707963267948966,0.23146921193082193,0.09879659688471608
64,1.5707963267948966,0.22306257744476155,0.10746116264115857
64,1.5707963267948966,0.2042675298513762,0.12968131016896928
64,1.5707963267948966,0.17696535682754067,0.17039200779891547
64,1.5707963267948966,0.14387137652898874,0.2372326994597931
64,1.5707963267948966,0.10824278733829379,0.33877203078240203
64,1.5707963267948966,0.07352987559486046,0.47936222526366395
64,1.5707963267948966,0.043009343730318256,0.6504483157473658
64,1.5707963267948966,0.019440417537849287,0.8233250692897531
64,1.5707963267948966,0.004781723618908472,0.9533080013602914
64,1.5707963267948966,0.0,1.0
64,1.5707963267948966,0.0049912977580979165,0.9513122063881656
64,1.5707963267948966,0.018622623773146503,0.8300857770138652
64,1.5707963267948966,0.03888839780087237,0.677812906655236
64,1.5707963267948966,0.06316318150543582,0.5317234184007867
64,1.5707963267948966,0.0885213381566618,0.4126261170773092
64,1.5707963267948966,0.11208681526726999,0.3259966568684718
64,1.5707963267948966,0.131372948021464,0.2688156419589529
64,1.5707963267948966,0.14457342746433122,0.23557303772637525
64,1.5707963267948966,0.1507712201910463,0.22141595394967462
64,1.5707963267948966,0.1500416256951457,0.22303729999637106
64,1.5707963267948966,0.14343774975358012,0.23826363756108565
64,1.5707963267948966,0.1328600895884611,0.2648475515014045
64,1.5707963267948966,0.12082515189957099,0.29871912779653065
64,1.5707963267948966,0.11015956271962457,0.33234036906803677
64,1.5707963267948966,0.10365467329958261,0.3546773652603634
64,1.5707963267948966,0.1037212514115786,0.3544413063573962
64,1.5707963267948966,0.11208395190612706,0.32600599146371284
64,1.5707963267948966,0.12955086903976776,0.27375857054962416
64,1.5707963267948966,0.1558850783662605,0.21037770182320065
64,1.5707963267948966,0.1897936222026971,0.14987761438347436
64,1.5707963267948966,0.22903616976172045,0.10122984063923038
64,1.5707963267948966,0.27064208110172755,0.06677538121748222
64,1.5707963267948966,0.31121234543843584,0.044506347729133235
64,1.5707963267948966,0.3472732320408408,0.031032125010679708
64,1.5707963267948966,0.3756425735357436,0.023367111531395993
64,1.5707963267948966,0.393768066616631,0.019493373997295865
64,1.5707963267948966,0.3999999999999999,0.018315638888734196
64,2.0943951023931953,0.3732355961098664,0.023936376183319976
64,2.0943951023931953,0.3426122831271483,0.03251275414912126
64,2.0943951023931953,0.3032811874005477,0.048179971467327484
64,2.0943951023931953,0.2583547732169133,0.07550565444886065
64,2.0943951023931953,0.21139219922384267,0.120763403294812
64,2.0943951023931953,0.16602989042534866,0.19008215524463337
64,2.0943951023931953,0.1256067410948347,0.2847717174880646
64,2.0943951023931953,0.09282528716591582,0.3952436488710279
64,2.0943951023931953,0.06948606921712361,0.499143977805788
64,2.0943951023931953,0.056324120775257426,0.5693606537614746
64,2.0943951023931953,0.05296499642718962,0.588811038511105
64,2.0943951023931953,0.05800429901977473,0.5598742969412877
64,2.0943951023931953,0.069200791248048,0.5005699586459313
64,2.0943951023931953,0.08376044682038399,0.43274593940548706
64,2.0943951023931953,0.0986786430959588,0.37277269907040395
64,2.0943951023931953,0.11110126240026796,0.3292254106699815
64,2.0943951023931953,0.11866347512432224,0.30524676886895885
64,2.0943951023931953,0.11976764509467785,0.3018948651239514
64,2.0943951023931953,0.11376882157278126,0.3205592296716636
64,2.0943951023931953,0.10104686623122744,0.36404832385545804
64,2.0943951023931953,0.08295720971483003,0.4362359129808263
64,2.0943951023931953,0.0616660767726884,0.5397437615301691
64,2.0943951023931953,0.03988919617326048,0.6710631979423909
64,2.0943951023931953,0.020564031884689873,0.8141258493515512
64,2.0943951023931953,0.006493189051299,0.9371312887351594
64,2.0943951023931953,0.0,1.0
64,2.0943951023931953,0.0026360011707630203,0.9739843807027793
64,2.0943951023931953,0.014974215211310031,0.8609299367727903
64,2.0943951023931953,0.036512505519720816,0.6941098434068779
64,2.0943951023931953,0.06569886009390374,0.5184101260087054
64,2.0943951023931953,0.10007668680925952,0.3675974343109382
64,2.0943951023931953,0.1365346169396213,0.25529228631344925
64,2.0943951023931953,0.17163345101320465,0.1797237174834095
64,2.0943951023931953,0.20197408063192832,0.1326898529947556
64,2.0943951023931953,0.22456547679010522,0.10585820512199706
64,2.0943951023931953,0.23715168778582002,0.09333903492560479
64,2.0943951023931953,0.238461258688464,0.0921246629694107
64,2.0943951023931953,0.22835107011194353,0.10192574702710398
64,2.0943951023931953,0.20782833346073581,0.1251448597566637
64,2.0943951023931953,0.17894805415470266,0.16704692106840777
64,2.0943951023931953,0.14459715798801417,0.23551714164334583
64,2.0943951023931953,0.10818910807924181,0.33895392991508694
64,2.0943951023931953,0.07330280092500227,0.480451972255544
64,2.0943951023931953,0.0433057006882733,0.6485235204468954
64,2.0943951023931953,0.021002858614223335,0.8105610748248281
64,2.0943951023931953,0.008350481686654138,0.919886655689311
64,2.0943951023931953,0.006265399452880989,0.9392684094797068
64,2.0943951023931953,0.014550956138000072,0.86458162344099
64,2.0943951023931953,0.03194674704885723,0.7265358358473676
64,2.0943951023931953,0.056295701088276154,0.5695224872722673
64,2.0943951023931953,0.08480885264204874,0.42823270562603116
64,2.0943951023931953,0.11439722757970715,0.3185511323270317
64,2.0943951023931953,0.14203281782796623,0.24163470462179581
64,2.0943951023931953,0.16509747354191506,0.19186280197712755
64,2.0943951023931953,0.18168005210967997,0.16254497909260843
64,2.0943951023931953,0.19078815462639512,0.14839442055944863
64,2.0943951023931953,0.19245057314288572,0.14594787647989652
64,2.0943951023931953,0.18769905732452052,0.15305000617488046
64,2.0943951023931953,0.17843177495577917,0.16791157968002238
64,2.0943951023931953,0.16717433055601677,0.1879191793685528
64,2.0943951023931953,0.15676589513209416,0.20853279679823566
64,2.0943951023931953,0.15000656607577542,0.22311550973402056
64,2.0943951023931953,0.14930655021346015,0.22468283304916592
64,2.0943951023931953,0.15637763769264837,0.20934401468333314
64,2.0943951023931953,0.17200272154565188,0.17906127461084556
64,2.0943951023931953,0.1959103470868449,0.14098476122424378
64,2.0943951023931953,0.22676943466824118,0.10355065697072365
64,2.0943951023931953,0.2623057435027866,0.07258061273523757
64,2.0943951023931953,0.2995278644314034,0.050022686607263014
64,2.0943951023931953,0.33503810059587785,0.03507098929906895
64,2.0943951023931953,0.36539392036121277,0.025888945822256284
64,2.0943951023931953,0.3874798400551718,0.020758522358545282
64,2.0943951023931953,0.3988482755181492,0.018527804019450086
64,2.0943951023931953,0.3979912437119093,0.01868727557778067
64,2.0943951023931953,0.38451242630095483,0.02138374418764571
64,2.0943951023931953,0.359180170586629,0.02754865111661385
64,2.0943951023931953,0.32385525696791606,0.0392206231532844
64,2.0943951023931953,0.28130121681774883,0.06002391768081518
64,2.0943951023931953,0.23489807172946434,0.09546641991134354
64,2.0943951023931953,0.18829111346938154,0.15214654135719488
64,2.0943951023931953,0.14501354587757462,0.23453851564172334
64,2.0943951023931953,0.10812465688999336,0.3391724601690307
64,2.0943951023931953,0.0799033626496704,0.44976339359916945
64,2.0943951023931953,0.06163067429816116,0.539934878005842
64,2.0943951023931953,0.05348459207935274,0.5857595365566439
64,2.0943951023931953,0.05455826391475782,0.5795040432173338
64,2.0943951023931953,0.06299838442229551,0.5326004055107961
64,2.0943951023931953,0.07624731702938593,0.4665112373743548
64,2.0943951023931953,0.09136081572616502,0.4010744703741332
64,2.0943951023931953,0.10536481000813112,0.34866346694784683
64,2.0943951023931953,0.1156104419597128,0.31470977325927474
64,2.0943951023931953,0.12008688644375504,0.3009326286293379
64,2.0943951023931953,0.11765640131664945,0.3083363602476833
64,2.0943951023931953,0.10818498585883035,0.3389679026311625
64,2.0943951023931953,0.09255396071463394,0.3963175056073204
64,2.0943951023931953,0.07255137139543182,0.4840758285620468
64,2.0943951023931953,0.05065582328027274,0.6025659055451317
64,2.0943951023931953,0.029737629505049108,0.7427644611779531
64,2.0943951023931953,0.012711606419931727,0.8806314568805426
64,2.0943951023931953,0.0021814150304499264,0.9784220575963299
64,2.0943951023931953,0.0001163906520190111,0.9988367705562937
64,2.0943951023931953,0.007598206701895798,0.9268328272858729
64,2.0943951023931953,0.024666885717694712,0.7813994054987754
64,2.0943951023931953,0.05028448326357631,0.6048076335199125
64,2.0943951023931953,0.08242148925252898,0.4385791891312207
64,2.0943951023931953,0.11825711408316604,0.30648969649348407
64,2.0943951023931953,0.15447171953486094,0.2133722053432767
64,2.0943951023931953,0.18759917368690038,0.15320295446086563
64,2.0943951023931953,0.21440003943581964,0.11718511742178457
64,2.0943951023931953,0.23221402522489576,0.09806348026117738
64,2.0943951023931953,0.2392523178791585,0.09139877723434221
64,2.0943951023931953,0.23479703816066957,0.09556292178381451
64,2.0943951023931953,0.21928536796944795,0.11159782932750448
64,2.0943951023931953,0.19426873660846977,0.14331828310270942
64,2.0943951023931953,0.16225137958930125,0.1974018469007552
64,2.0943951023931953,0.12642603174467326,0.28244814085359815
64,2.0943951023931953,0.09033597521826765,0.40520597853708734
64,2.0943951023931953,0.057500844413163436,0.5627001172730335
64,2.0943951023931953,0.031047575365880948,0.7330980991429195
64,2.0943951023931953,0.013387229895654688,0.8747017577986947
64,2.0943951023931953,0.005973201575359286,0.9420169454627672
64,2.0943951023931953,0.00916711142509361,0.9124051772651399
64,2.0943951023931953,0.02222656401853788,0.8007026372844821
64,2.0943951023931953,0.04341522761468861,0.6478136014150865
64,2.0943951023931953,0.07022196936618523,0.49548425898318027
64,2.0943951023931953,0.09966356510039827,0.3691192003218428
64,2.0943951023931953,0.12863618692544673,0.276274078141712
64,2.0943951023931953,0.15427549823856934,0.21379129809066932
64,2.0943951023931953,0.1742843568455033,0.17502200528903442
64,2.0943951023931953,0.1871909322622246,0.15382967077219123
64,2.0943951023931953,0.19250804951109443,0.14586401504358074
64,2.0943951023931953,0.19077587168679808,0.14841264887595493
64,2.0943951023931953,0.18348334869134514,0.15964008171784555
64,2.0943951023931953,0.17287768412068033,0.17750138962806536
64,2.0943951023931953,0.16168384336028319,0.1985253590522487
64,2.0943951023931953,0.1527663996023259,0.21704208676459572
64,2.0943951023931953,0.14877262877179742,0.2258856711182685
64,2.0943951023931953,0.15179797033061673,0.2191541965021428
64,2.0943951023931953,0.16311251727136863,0.19570924349455043
64,2.0943951023931953,0.1829803599476518,0.16044507617788953
64,2.0943951023931953,0.2105931544221775,0.12173222248614739
64,2.0943951023931953,0.2441263947922198,0.08705075427808961
64,2.0943951023931953,0.280912994070315,0.06025739710001698
64,2.0943951023931953,0.3177154849263051,0.04170414105372939
64,2.0943951023931953,0.3510669403931606,0.029876908021792912
64,2.0943951023931953,0.377642851947681,0.022904347953557686
64,2.0943951023931953,0.39462257778778287,0.01932751060870949
64,2.0943951023931953,0.4,0.01831563888873418
64,2.0943951023931953,0.39280859418121583,0.019681307691787414
64,2.0943951023931953,0.37323559610986656,0.02393637618331992
128,0.0,0.2,0.13533528323661267
128,0.0,0.25225822630759853,0.08025210690281318
128,0.0,0.3006917339320067,0.049443862725673325
128,0.0,0.341865280937355,0.03275653452334154
128,0.0,0.3730797353708,0.02397371268506045
128,0.0,0.39263782197247465,0.01971494661042886
128,0.0,0.4,0.01831563888873418
128,0.0,0.3958137908281797,0.019098644628964233
128,0.0,0.38181403104514805,0.021968617737971957
128,0.0,0.3606059469966181,0.02715865578506486
128,0.0,0.33535600819348416,0.03495967299477761
128,0.0,0.3094257514314923,0.04530864099170504
128,0.0,0.2859900256856896,0.05727447271650208
128,0.0,0.26768268914240134,0.06878105802020187
128,0.0,0.2563095207720642,0.07706583613380043
128,0.0,0.25266036303312567,0.07993003173325161
128,0.0,0.256441167554474,0.07696444819181766
128,0.0,0.26633295531052154,0.0697157127161182
128,0.0,0.2801702708353262,0.060706608924358516
128,0.0,0.29521813682786063,0.052225658209448356
128,0.0,0.30851533404313425,0.04572302217469896
128,0.0,0.31724430426926387,0.04190110656685472
128,0.0,0.31908495134990394,0.04113690973103594
128,0.0,0.3125114379338869,0.043931908433382065
128,0.0,0.2969975381556128,0.05130457335513171
128,0.0,0.2731064791384911,0.06514988168942559
128,0.0,0.24245431585321253,0.08851854875014574
128,0.0,0.20755025373919547,0.12549334654517674
128,0.0,0.1715313383979898,0.17990733180222998
128,0.0,0.13782098895931646,0.2520293097775004
128,0.0,0.10974959787394763,0.33370564441149153
128,0.0,0.09017986431030951,0.405839043282275
128,0.0,0.08117916517098712,0.4440617490824419
128,0.0,0.08377613305139675,0.4326780632014819
128,0.0,0.0978292782638503,0.3759523837259
128,0.0,0.12202300977801789,0.2951622429328426
128,0.0,0.15399218047174093,0.21439786567322008
128,0.0,0.19056190576057408,0.1487305413442583
128,0.0,0.22807649892666243,0.10220599031642222
128,0.0,0.2627813836285959,0.07223620992578392
128,0.0,0.2912159077087557,0.05435823945007854
128,0.0,0.31057376071310205,0.044791467865445175
128,0.0,0.31899132801801744,0.0411754415111149
128,0.0,0.3157323884685952,0.042539429309483005
128,0.0,0.3012491712030144,0.04916901098136572
128,0.0,0.2771136243864622,0.06259084585829842
128,0.0,0.24582725693038887,0.08558266146723796
128,0.0,0.21053146189802696,0.12180734533711242
128,0.0,0.17465129398969842,0.1743809613744967
128,0.0,0.14151301047958428,0.24289400971734282
128,0.0,0.11397847285484855,0.31988787713237826
128,0.0,0.09413743577545791,0.39009134171538773
128,0.0,0.08309205912935433,0.4356480478616457
128,0.0,0.08085742691437521,0.4454927664429366
128,0.0,0.08638863745839388,0.42152070752071996
128,0.0,0.09773063739572589,0.37632340938232184
128,0.0,0.1122730328631178,0.3253901586100078
128,0.0,0.12708019987958824,0.2806064854474683
128,0.0,0.13925847689347456,0.24843233384527688
128,0.0,0.14631802012974593,0.2314988897653293
128,0.0,0.14648751108481015,0.23110685241387963
128,0.0,0.13894525654588824,0.24921169438558807
128,0.0,0.12393971067952413,0.28955873832090046
128,0.0,0.10278500456775597,0.357775334916067
128,0.0,0.07773127314400277,0.4596395280201385
128,0.0,0.05172381832610726,0.5961647742519192
128,0.0,0.02807783021583879,0.7551957421887073
128,0.0,0.010105071518107894,0.9038871909208697
128,0.0,0.0007345176237052271,0.9926817336436767
128,0.0,0.002169801406848583,0.9785356944498822
128,0.0,0.015622336225157397,0.8553681120845349
128,0.0,0.0411506261687271,0.662651371665833
128,0.0,0.07762445752753465,0.4601307571235161
128,0.0,0.12281872728392867,0.2928229048993525
128,0.0,0.17362717051905835,0.17617601381577852
128,0.0,0.22637282948094084,0.10396215972899911
128,0.0,0.27718127271607157,0.0625485185150714
128,0.0,0.32237554247246514,0.03980529144200986
128,0.0,0.35884937383127274,0.02763993205460465
128,0.0,0.38437766377484256,0.021412580887658895
128,0.0,0.3978301985931514,0.018717394769161656
128,0.0,0.3992654823762949,0.01845066577532951
128,0.0,0.3898949284818922,0.0202631911069283
128,0.0,0.37192216978416154,0.024252836536990743
128,0.0,0.3482761816738932,0.030722443994979382
128,0.0,0.3222687268559974,0.03984783242561261
128,0.0,0.2972149954322445,0.05119312904292546
128,0.0,0.27606028932047616,0.0632536216829209
128,0.0,0.2610547434541119,0.07349429943040969
128,0.0,0.25351248891518996,0.07925182095394319
128,0.0,0.2536819798702541,0.07911761005549858
128,0.0,0.2607415231065254,0.0737248594224499
128,0.0,0.2729198001204117,0.06527161644010906
128,0.0,0.2877269671368822,0.05628823860861187
128,0.0,0.3022693626042739,0.04866994301204006
128,0.0,0.31361136254160604,0.04345133836119752
128,0.0,0.31914257308562477,0.04111321275758636
128,0.0,0.3169079408706459,0.042042283854215434
128,0.0,0.30586256422454233,0.046952179989929926
128,0.0,0.2860215271451516,0.057256433263191894
128,0.0,0.25848698952041593,0.07540588963082362
128,0.0,0.2253487060103014,0.10503233119239394
128,0.0,0.18946853810197342,0.15036563548810608
128,0.0,0.15417274306961115,0.2140110926060137
128,0.0,0.12288637561353827,0.2926248820825894
128,0.0,0.09875082879698571,0.37250370758271906
128,0.0,0.08426761153140487,0.4305567607756128
128,0.0,0.08100867198198258,0.44481948988428094
128,0.0,0.08942623928689782,0.40890910170112954
128,0.0,0.10878409229124367,0.3369431952547873
128,0.0,0.13721861637140365,0.25355204692427663
128,0.0,0.17192350107333737,0.17920318400154783
128,0.0,0.20943809423942572,0.12314645481145678
128,0.0,0.2460078195282591,0.08542827061837646
128,0.0,0.2779769902219818,0.06205278394263168
128,0.0,0.30217072173614956,0.04871797515210808
128,0.0,0.31622386694860327,0.04233087010053772
128,0.0,0.3188208348290129,0.04124570271269592
128,0.0,0.3098201356896906,0.04513030274417193
128,0.0,0.2902504021260529,0.05488561310083543
128,0.0,0.26217901104068386,0.07267265424368204
128,0.0,0.2284686616020104,0.10180596146502971
128,0.0,0.19244974626080533,0.14594908330172326
128,0.0,0.1575456841467873,0.20691300464530116
128,0.0,0.12689352086150904,0.28113080812711516
128,0.0,0.1030024618443872,0.356998171721511
128,0.0,0.08748856206611327,0.41690970280764855
128,0.0,0.0809150486500961,0.44523613972188725
128,0.0,0.08275569573073618,0.43711587567528576
128,0.0,0.09148466595686558,0.4005780461919962
128,0.0,0.10478186317213932,0.35070192538847955
128,0.0,0.11982972916467341,0.3017074946741937
128,0.0,0.13366704468947826,0.2627189506519906
128,0.0,0.14355883244552592,0.23797531612370335
128,0.0,0.14733963696687433,0.22914589787551287
128,0.0,0.14369047922793576,0.23766223540266104
128,0.0,0.13231731085759885,0.26628899606857764
128,0.0,0.11400997431431048,0.3197871236526813
128,0.0,0.09057424856850756,0.40424163002565866
128,0.0,0.06464399180651619,0.5239076146813552
128,0.0,0.03939405300338204,0.6743941612458717
128,0.0,0.018185968954852305,0.833718311602109
128,0.0,0.004186209171820426,0.9590020257750339
128,0.0,0.0,1.0
128,0.0,0.007362178027525201,0.9290230022254053
128,0.0,0.026920264629199678,0.7639884205397977
128,0.0,0.058134719062644814,0.5591445845922106
128,0.0,0.09930826606799342,0.370433009863202
128,0.0,0.14774177369240082,0.22822626838837864
128,0.0,0.1999999999999997,0.13533528323661306
128,0.5235987755982988,0.29482566996859333,0.05243102935318216
128,0.5235987755982988,0.337823620698599,0.034107560388789315
128,0.5235987755982988,0.3709268285605108,0.024495440382086245
128,0.5235987755982988,0.3919863386988703,0.019843805481227477
128,0.5235987755982988,0.4,0.018315638888734196
128,0.5235987755982988,0.39519941996367697,0.01921634231702174
128,0.5235987755982988,0.3790035322764509,0.022594803726094816
128,0.5235987755982988,0.353844503783196,0.029058476802134706
128,0.5235987755982988,0.3228859311643067,0.03960264731199812
128,0.5235987755982988,0.2896652435448203,0.05520772248198618
128,0.5235987755982988,0.2577005915021326,0.07600121780901734
128,0.5235987755982988,0.23010632763832561,0.10015229751613132
128,0.5235987755982988,0.20926004288656924,0.12336591405734355
128,0.5235987755982988,0.19655814948058417,0.1400744103870379
128,0.5235987755982988,0.19228687391003144,0.146186987692275
128,0.5235987755982988,0.19562238697182566,0.14139132619636566
128,0.5235987755982988,0.2047591375697936,0.12904535133101128
128,0.5235987755982988,0.21715092774503783,0.11400542118654428
128,0.5235987755982988,0.2298365085288947,0.100422892447615
128,0.5235987755982988,0.23981192911395174,0.09088872788628076
128,0.5235987755982988,0.24440661225827545,0.08680716431047941
128,0.5235987755982988,0.24161974931054517,0.08926038619989612
128,0.5235987755982988,0.23037815033452724,0.09988043050622993
128,0.5235987755982988,0.21068563446358995,0.12161969651643145
128,0.5235987755982988,0.1836463911591437,0.15938001265813506
128,0.5235987755982988,0.1513590893223557,0.220118136376662
128,0.5235987755982988,0.11669323694530652,0.31132049420155444
128,0.5235987755982988,0.08297273468454232,0.43616819274437113
128,0.5235987755982988,0.053602202432981506,0.585071027652527
128,0.5235987755982988,0.031678284712519524,0.7284889314165827
128,0.5235987755982988,0.01963000645098969,0.821765614982618
128,0.5235987755982988,0.018929140192330798,0.8275453232569598
128,0.5235987755982988,0.02990380497985595,0.7415311937856649
128,0.5235987755982988,0.05167701435689581,0.5964438683377697
128,0.5235987755982988,0.08223791903730222,0.4393850293076282
128,0.5235987755982988,0.11863862064351685,0.30532264579755425
128,0.5235987755982988,0.15729534016517532,0.20743164782472545
128,0.5235987755982988,0.19436099536631457,0.143186120410158
128,0.5235987755982988,0.22612819656697258,0.10421679672573098
128,0.5235987755982988,0.24941821681637238,0.08256394721242646
128,0.5235987755982988,0.26191302048136333,0.07286621395433526
128,0.5235987755982988,0.26239377297907335,0.0725167485157541
128,0.5235987755982988,0.2508596915340269,0.08138234549233987
128,0.5235987755982988,0.2285144588751297,0.1017593477855176
128,0.5235987755982988,0.19762220604625844,0.138591841102608
128,0.5235987755982988,0.16124961451919373,0.1993892877744879
128,0.5235987755982988,0.12292335658988994,0.2925166865512624
128,0.5235987755982988,0.08624146329903411,0.42214153381441993
128,0.5235987755982988,0.054482229518940384,0.5799448331700846
128,0.5235987755982988,0.030254375422769347,0.7389361559707929
128,0.5235987755982988,0.01522737478525972,0.858753166726311
128,0.5235987755982988,0.009971680107155673,0.9050937033113076
128,0.5235987755982988,0.01392606146842704,0.8700012638057543
128,0.5235987755982988,0.025494844515593963,0.7749564496901368
128,0.5235987755982988,0.0422631129212323,0.6553203170555255
128,0.5235987755982988,0.06130459367308471,0.5416983746789528
128,0.5235987755982988,0.07954647573424593,0.4513714079910256
128,0.5235987755982988,0.09414900464300972,0.39004621517509874
128,0.5235987755982988,0.10285606965193464,0.3575211718944175
128,0.5235987755982988,0.10427633827932979,0.3524792996704522
128,0.5235987755982988,0.09806241746509087,0.37507691227155826
128,0.5235987755982988,0.08496713493986668,0.42755542520846296
128,0.5235987755982988,0.0667700263114304,0.5128867270750445
128,0.5235987755982988,0.04608190151757963,0.6307668262913037
128,0.5235987755982988,0.02604927722101288,0.7706717266092206
128,0.5235987755982988,0.009991926266946928,0.9049104751428343
128,0.5235987755982988,0.0010145141143040573,0.989906147212297
128,0.5235987755982988,0.001636389994052925,0.9837692613347687
128,0.5235987755982988,0.013481723238276505,0.8738756132570469
128,0.5235987755982988,0.03706552961332018,0.6902818433741872
128,0.5235987755982988,0.07170046330703658,0.48821244337718894
128,0.5235987755982988,0.11553575623733559,0.3149449043205613
128,0.5235987755982988,0.16572488536054106,0.19066280049399856
128,0.5235987755982988,0.21870410647069205,0.1122483934505295
128,0.5235987755982988,0.2705515357045206,0.06683587063270006
128,0.5235987755982988,0.3173873907561951,0.041841194618655736
128,0.5235987755982988,0.3557713447147343,0.028503925990351096
128,0.5235987755982988,0.38305322221011645,0.021698064366793987
128,0.5235987755982988,0.39763845034481726,0.0187533194772574
128,0.5235987755982988,0.3991391835841107,0.01847398346523448
128,0.5235987755982988,0.38839478356571483,0.020569459831901258
128,0.5235987755982988,0.3673599165554786,0.02538494072680481
128,0.5235987755982988,0.33887329329459953,0.033751415123886075
128,0.5235987755982988,0.30633335864705874,0.046731651271071636
128,0.5235987755982988,0.2733175492348145,0.06501251479260794
128,0.5235987755982988,0.24318791881116364,0.08787155016021812
128,0.5235987755982988,0.21872729166065052,0.11222237146402277
128,0.5235987755982988,0.2018464953864162,0.13285925371164975
128,0.5235987755982988,0.19339505757518524,0.14457591070768466
128,0.5235987755982988,0.19309595097719987,0.1450089941634234
128,0.5235987755982988,0.19961087300974545,0.13586293530351926
128,0.5235987755982988,0.21072774014868792,0.12156849848939562
128,0.5235987755982988,0.2236482376056603,0.1068336447778375
128,0.5235987755982988,0.23534195152554416,0.09504360285528701
128,0.5235987755982988,0.2429261010135234,0.0881019149540217
128,0.5235987755982988,0.2440270272584206,0.08713729745655942
128,0.5235987755982988,0.2370817084717134,0.09340437580192146
128,0.5235987755982988,0.22154441265688196,0.10910504703629126
128,0.5235987755982988,0.19797440150655396,0.13810458547966323
128,0.5235987755982988,0.16799413724453757,0.1863849030101784
128,0.5235987755982988,0.13412219004488188,0.26152591463389546
128,0.5235987755982988,0.0994993302173676,0.3697259208957715
128,0.5235987755982988,0.06753850147634942,0.5089604256015939
128,0.5235987755982988,0.04153812772930679,0.6600885559417696
128,0.5235987755982988,0.0243025138342388,0.7842517987335208
128,0.5235987755982988,0.017812470045291906,0.8368380628965336
128,0.5235987755982988,0.022983786672651,0.7946624332808012
128,0.5235987755982988,0.039541425684487326,0.6734010204780623
128,0.5235987755982988,0.06602437571663933,0.516725363628731
128,0.5235987755982988,0.09992148919945938,0.3681683796748547
128,0.5235987755982988,0.13792393116539844,0.25176999873919353
128,0.5235987755982988,0.17626677251924386,0.1715865070623733
128,0.5235987755982988,0.2111222311708097,0.12108986637819903
128,0.5235987755982988,0.23900123252027342,0.09162855453003434
128,0.5235987755982988,0.2571189840812682,0.07644453446336005
128,0.5235987755982988,0.26368424876151364,0.07158694975532108
128,0.5235987755982988,0.2580805096619281,0.07571302317940665
128,0.5235987755982988,0.2409192897306404,0.08988781399979898
128,0.5235987755982988,0.21396016485483837,0.11770172033548959
