time_Gyr,QCosmo_1,QCosmo_2,QCosmo_3,QCosmo_4,QCosmo_5,QCosmo_6,QCosmo_7,QCosmo_8
3.983983983983984,3.4183401518079414e+203,6.858815490912627e+289,6.858815490912627e+289,3.4183401518079414e+203,-0.001959292785548796,-0.004286964904110227,-0.0008886489784082965,-0.0008936755518239309
3.993993993993994,1.116686541458414e+204,3.691539373959695e+290,3.691539373959695e+290,1.116686541458414e+204,-0.014266468138448226,0.0009936356242675661,-0.008534155164640402,0.0013185085808763639
4.004004004004004,3.647936649221916e+204,1.9868537021743321e+291,1.9868537021743321e+291,3.647936649221916e+204,-4.649005695827696e-06,0.008276409380685433,0.0026168335788895754,0.0024457048513747645
4.014014014014014,1.1916899956084965e+205,1.0693608367616587e+292,1.0693608367616587e+292,1.1916899956084965e+205,-0.002593106119738365,0.0013264067708059497,-0.0020306166901328717,0.004035123995733183
4.024024024024024,3.892954242736219e+205,5.7554947192530495e+292,5.7554947192530495e+292,3.892954242736219e+205,0.004250686205103554,-0.002378442930286808,0.0001959244934534826,-0.004399435907872265
4.034034034034034,1.271731137329165e+206,3.097712045910458e+293,3.097712045910458e+293,1.271731137329165e+206,0.0028480216572646317,2.605286173572522e+49,2.605286173572522e+49,0.007479562003891892
4.044044044044044,4.154428705125444e+206,1.6672450213448897e+294,1.6672450213448897e+294,4.154428705125444e+206,0.001551128898892808,-0.0009959576340728008,0.005821917001054112,-0.0044293539142403315
4.054054054054054,1.3571483276009905e+207,8.97341625114064e+294,8.97341625114064e+294,1.3571483276009905e+207,-0.005568613277614758,-0.002487938234170502,0.004228262887468017,0.004071214529247625
4.064064064064064,4.4334653783410756e+207,4.829656001215969e+295,4.829656001215969e+295,4.4334653783410756e+207,0.007251790081172379,-1.177336455889237e+150,-1.177336455889237e+150,-0.0006020401199978724
4.074074074074074,1.4483026551205984e+208,2.5994087915824006e+296,2.5994087915824006e+296,1.4483026551205984e+208,-0.007094472788407299,0.003121956188241346,-0.010556228529132555,-0.0055662298748816764
4.084084084084084,4.731243851058008e+208,1.399049138294419e+297,1.399049138294419e+297,4.731243851058008e+208,-0.0049362869459982535,0.009602872275140607,0.005071435746135633,0.0009578468112222162
4.094094094094094,1.5455794616599045e+209,7.529937183931782e+297,7.529937183931782e+297,1.5455794616599045e+209,0.003074155853257416,0.00465401410177654,-0.005788157011378159,-0.0012304962373498305
4.104104104104104,5.049022937137239e+209,4.0527492884792906e+298,4.0527492884792906e+298,5.049022937137239e+209,0.006038127463981747,0.0010759290436227077,-0.003465572678968193,0.007219473760793642
4.114114114114114,1.6493899701818376e+210,2.1812634546255302e+299,2.1812634546255302e+299,1.6493899701818376e+210,-0.009652007326703625,7.485201026273739e+50,7.485201026273739e+50,-0.0015553455834359715
