Dimension,Gamma,Perturbation Max,Nonlinear Factor,Frequency Shift,Perturbation Magnitude,Quantum Coherence,Stable
64,20,0.4,1,1.0471975511965976,0.1200715989226343,0.09058814010205642,False
64,20,0.4,1,1.0471975511965976,0.08937757128688593,0.16736948495624998,False
64,20,0.4,1,1.0471975511965976,0.05811846986851119,0.31274428681802874,False
64,20,0.4,1,1.0471975511965976,0.026491924771188287,0.5887000397514718,True
64,20,0.4,1,1.0471975511965976,0.005302110804159205,0.899386678691628,True
64,20,0.4,1,1.0471975511965976,0.0370626247278786,0.4765167070167753,False
64,20,0.4,1,1.0471975511965976,0.06858881680499324,0.2536559808507778,False
64,20,0.4,1,1.0471975511965976,0.09968136829868295,0.13620047932855905,False
64,20,0.4,1,1.0471975511965976,0.13014370208751758,0.07406041931011935,False
64,20,0.4,1,1.0471975511965976,0.15978322548930868,0.040939311761922864,False
64,20,0.4,1,1.0471975511965976,0.18841254789405337,0.02309241759724971,False
64,20,0.4,1,1.0471975511965976,0.21585066550770948,0.013339665548254501,False
64,20,0.4,1,1.0471975511965976,0.2419241057164556,0.007919065169082749,False
64,20,0.4,1,1.0471975511965976,0.266468023836411,0.004847168898551268,False
64,20,0.4,1,1.0471975511965976,0.289327245314801,0.0030685660650224687,False
64,20,0.4,1,1.0471975511965976,0.31035724679344134,0.0020149821627239973,False
64,20,0.4,1,1.0471975511965976,0.3294250698319422,0.0013761006482178298,False
64,20,0.4,1,1.0471975511965976,0.34641016151377535,0.0009797596903721153,False
64,20,0.4,2,0.0,0.0,1.0,True
64,20,0.4,2,0.0,0.002524931612733317,0.9507552290624653,True
64,20,0.4,2,0.0,0.01003597365444347,0.8181419101878199,True
64,20,0.4,2,0.0,0.022343477450173635,0.639627342856902,True
64,20,0.4,2,0.0,0.03913668694584704,0.45715456030188933,False
64,20,0.4,2,0.0,0.059991585086114935,0.3012449066451189,False
64,20,0.4,2,0.0,0.0843815999550303,0.18495698414035275,False
64,20,0.4,2,0.0,0.11169090035681761,0.10711866855625707,False
64,20,0.4,2,0.0,0.14122994513241574,0.05933245014602418,False
64,20,0.4,2,0.0,0.17225289360218635,0.031902915702250206,False
64,20,0.4,2,0.0,0.20397643753301412,0.01691543516239602,False
64,20,0.4,2,0.0,0.23559957913551008,0.008986861669527172,False
64,20,0.4,2,0.0,0.2663238557104136,0.004861165212207461,False
64,20,0.4,2,0.0,0.29537350028570114,0.002719057392218449,False
64,20,0.4,2,0.0,0.3220150292021048,0.0015959268983504198,False
64,20,0.4,2,0.0,0.34557576207389873,0.0009962470973121727,False
64,20,0.4,2,0.0,0.3654608065086115,0.0006693415231108553,False
64,20,0.4,2,0.0,0.3811680787331049,0.0004888956066262634,False
64,20,0.4,2,0.0,0.39230098086548404,0.0003913064218484738,False
64,20,0.4,2,0.0,0.3985784147403947,0.000345137284220319,False
64,20,0.4,2,0.0,0.39984187944546046,0.0003365251778618913,False
64,20,0.4,2,0.0,0.39605947336092723,0.0003629703283153091,False
64,20,0.4,2,0.0,0.3873266996537456,0.0004322380874950501,False
64,20,0.4,2,0.0,0.37386405488791674,0.0005657936638327862,False
64,20,0.4,2,0.0,0.3560114616370425,0.0008085813765528154,False
64,20,0.4,2,0.0,0.3342196856718074,0.001250272547498262,False
64,20,0.4,2,0.0,0.3090389544325336,0.0020688154359867717,False
64,20,0.4,2,0.0,0.2811050641625989,0.0036170327078115204,False
64,20,0.4,2,0.0,0.2511233264880951,0.006588256521323137,False
64,20,0.4,2,0.0,0.2198507597816123,0.012314040105050094,False
64,20,0.4,2,0.0,0.1880769749660362,0.023247922650161554,False
64,20,0.4,2,0.0,0.15660423837873644,0.04362675074497941,False
64,20,0.4,2,0.0,0.12622721509519852,0.08009480352117643,False
64,20,0.4,2,0.0,0.09771290417931558,0.1416695446739986,False
64,20,0.4,2,0.0,0.07178127248155591,0.23796648141223825,False
64,20,0.4,2,0.0,0.049087075968354106,0.37465805611240827,False
64,20,0.4,2,0.0,0.03020332758172726,0.5465843968990963,True
64,20,0.4,2,0.0,0.015606829054358723,0.7318815602224202,True
64,20,0.4,2,0.0,0.005666131991918007,0.8928625406133187,True
64,20,0.4,2,0.0,0.0006322321970608385,0.9874349636790488,True
64,20,0.4,2,0.0,0.0006322321970608306,0.9874349636790488,True
64,20,0.4,2,0.0,0.005666131991917983,0.8928625406133192,True
64,20,0.4,2,0.0,0.015606829054358617,0.731881560222422,True
64,20,0.4,2,0.0,0.030203327581727214,0.5465843968990967,True
64,20,0.4,2,0.0,0.04908707596835392,0.37465805611240954,False
64,20,0.4,2,0.0,0.071781272481556,0.23796648141223778,False
64,20,0.4,2,0.0,0.0977129041793155,0.1416695446739988,False
64,20,0.4,2,0.0,0.12622721509519827,0.08009480352117682,False
64,20,0.4,2,0.0,0.15660423837873638,0.04362675074497943,False
64,20,0.4,2,0.0,0.18807697496603595,0.02324792265016169,False
64,20,0.4,2,0.0,0.21985075978161236,0.01231404010505006,False
64,20,0.4,2,0.0,0.2511233264880948,0.006588256521323172,False
64,20,0.4,2,0.0,0.2811050641625987,0.003617032707811543,False
64,20,0.4,2,0.0,0.30903895443253343,0.002068815435986777,False
64,20,0.4,2,0.0,0.3342196856718071,0.0012502725474982709,False
64,20,0.4,2,0.0,0.35601146163704234,0.0008085813765528189,False
64,20,0.4,2,0.0,0.37386405488791663,0.0005657936638327873,False
64,20,0.4,2,0.0,0.3873266996537455,0.00043223808749505167,False
64,20,0.4,2,0.0,0.39605947336092723,0.0003629703283153094,False
64,20,0.4,2,0.0,0.39984187944546046,0.0003365251778618913,False
64,20,0.4,2,0.0,0.39857841474039485,0.0003451372842203181,False
64,20,0.4,2,0.0,0.39230098086548404,0.0003913064218484738,False
64,20,0.4,2,0.0,0.3811680787331049,0.0004888956066262638,False
64,20,0.4,2,0.0,0.36546080650861157,0.0006693415231108546,False
64,20,0.4,2,0.0,0.345575762073899,0.0009962470973121657,False
64,20,0.4,2,0.0,0.32201502920210495,0.0015959268983504141,False
64,20,0.4,2,0.0,0.29537350028570125,0.0027190573922184396,False
64,20,0.4,2,0.0,0.2663238557104139,0.004861165212207431,False
64,20,0.4,2,0.0,0.23559957913550994,0.008986861669527196,False
64,20,0.4,2,0.0,0.20397643753301417,0.016915435162396006,False
64,20,0.4,2,0.0,0.17225289360218668,0.03190291570225001,False
64,20,0.4,2,0.0,0.14122994513241566,0.05933245014602426,False
64,20,0.4,2,0.0,0.11169090035681771,0.10711866855625683,False
64,20,0.4,2,0.0,0.08438159995503033,0.18495698414035258,False
64,20,0.4,2,0.0,0.05999158508611513,0.3012449066451179,False
64,20,0.4,2,0.0,0.03913668694584715,0.4571545603018884,False
64,20,0.4,2,0.0,0.022343477450173663,0.6396273428569018,True
64,20,0.4,2,0.0,0.010035973654443569,0.8181419101878179,True
64,20,0.4,2,0.0,0.0025249316127333504,0.9507552290624651,True
64,20,0.4,2,0.0,2.3996156522589722e-32,1.0,True
64,20,0.4,2,0.5235987755982988,0.09999999999999996,0.13533528323661273,False
64,20,0.4,2,0.5235987755982988,0.12869780841554973,0.07623335607454183,False
64,20,0.4,2,0.5235987755982988,0.159195948406987,0.04142300118964489,False
64,20,0.4,2,0.5235987755982988,0.19072436279637234,0.02204901705852784,False
64,20,0.4,2,0.5235987755982988,0.2224869806817945,0.011681608305930841,False
64,20,0.4,2,0.5235987755982988,0.2536818176832327,0.006259616525432182,False
64,20,0.4,2,0.5235987755982988,0.28352122549969705,0.003446401933459422,False
64,20,0.4,2,0.5235987755982988,0.31125177949017735,0.001979253372860977,False
64,20,0.4,2,0.5235987755982988,0.3361733021305817,0.0012023635400740347,False
64,20,0.4,2,0.5235987755982988,0.3576565420173885,0.0007824106398484944,False
64,20,0.4,2,0.5235987755982988,0.37515906203525584,0.0005513276713585287,False
64,20,0.4,2,0.5235987755982988,0.3882389355232277,0.00042442352971074483,False
64,20,0.4,2,0.5235987755982988,0.39656590462070096,0.00035931249359228925,False
64,20,0.4,2,0.5235987755982988,0.39992971905255115,0.0003359344920818903,False
64,20,0.4,2,0.5235987755982988,0.3982454448047943,0.00034744336102637125,False
64,20,0.4,2,0.5235987755982988,0.3915556086503575,0.0003971834977894543,False
64,20,0.4,2,0.5235987755982988,0.3800291243771443,0.0005001600115978483,False
64,20,0.4,2,0.5235987755982988,0.3639570278304055,0.0006897781342752554,False
64,20,0.4,2,0.5235987755982988,0.3437451284566786,0.0010333983186364382,False
64,20,0.4,2,0.5235987755982988,0.31990376289278494,0.0016647584221877341,False
64,20,0.4,2,0.5235987755982988,0.29303490931475484,0.002849253678194172,False
64,20,0.4,2,0.5235987755982988,0.2638169879005587,0.005111104475963429,False
64,20,0.4,2,0.5235987755982988,0.23298773118456692,0.009468785532319493,False
64,20,0.4,2,0.5235987755982988,0.20132555681557265,0.017836450470018163,False
64,20,0.4,2,0.5235987755982988,0.16962991304349712,0.03362120664788185,False
64,20,0.4,2,0.5235987755982988,0.13870109319780105,0.062410492796308684,False
64,20,0.4,2,0.5235987755982988,0.10932002882821373,0.11232031024403394,False
64,20,0.4,2,0.5235987755982988,0.08222857171716025,0.19309529907720355,False
64,20,0.4,2,0.5235987755982988,0.058110762629587615,0.3127924984325275,False
64,20,0.4,2,0.5235987755982988,0.03757555975144675,0.47165325385728835,False
64,20,0.4,2,0.5235987755982988,0.021141462911946917,0.6551904919404727,True
64,20,0.4,2,0.5235987755982988,0.009223421817455507,0.8315461861187061,True
64,20,0.4,2,0.5235987755982988,0.0021223588551861194,0.958441091818203,True
64,20,0.4,2,0.5235987755982988,1.7571008713106593e-05,0.9996486415665747,True
64,20,0.4,2,0.5235987755982988,0.0029622027317530893,0.9424767252733626,True
64,20,0.4,2,0.5235987755982988,0.010881904087052348,0.804416522016857,True
64,20,0.4,2,0.5235987755982988,0.023576708031457023,0.6240441495515187,True
64,20,0.4,2,0.5235987755982988,0.04072607944700017,0.44285114157424144,False
64,20,0.4,2,0.5235987755982988,0.06189700843342586,0.2899809149546247,False
64,20,0.4,2,0.5235987755982988,0.08655494351204628,0.17708970440524968,False
64,20,0.4,2,0.5235987755982988,0.11407728868501432,0.10212622061567884,False
64,20,0.4,2,0.5235987755982988,0.14376912355849192,0.056394566082772345,False
64,20,0.4,2,0.5235987755982988,0.17488074960735817,0.030269490372556874,False
64,20,0.4,2,0.5235987755982988,0.20662661955027015,0.016042202211197808,False
64,20,0.4,2,0.5235987755982988,0.23820517188130153,0.008530532969791746,False
64,20,0.4,2,0.5235987755982988,0.2688190697498029,0.004624526022014013,False
64,20,0.4,2,0.5235987755982988,0.2976953331706024,0.002595680235921718,False
64,20,0.4,2,0.5235987755982988,0.3241048562400121,0.0015305974573513474,False
64,20,0.4,2,0.5235987755982988,0.3473808165612809,0.0009609229479645396,False
64,20,0.4,2,0.5235987755982988,0.36693551205408936,0.0006498881797147158,False
64,20,0.4,2,0.5235987755982988,0.3822752000301657,0.00047818924173844514,False
64,20,0.4,2,0.5235987755982988,0.39301256385850725,0.0003857769222586796,False
64,20,0.4,2,0.5235987755982988,0.39887649244543877,0.0003430858505702337,False
64,20,0.4,2,0.5235987755982988,0.3997189256043201,0.0003373537374553806,False
64,20,0.4,2,0.5235987755982988,0.3955185924740062,0.00036691811691367355,False
64,20,0.4,2,0.5235987755982988,0.38638154859354534,0.0004404864066956384,False
64,20,0.4,2,0.5235987755982988,0.37253849807234407,0.0005809940968756336,False
64,20,0.4,2,0.5235987755982988,0.3543389684691789,0.0008360857575128859,False
64,20,0.4,2,0.5235987755982988,0.3322424854603685,0.0013007038873912608,False
64,20,0.4,2,0.5235987755982988,0.3068069701307055,0.002163258990189999,False
64,20,0.4,2,0.5235987755982988,0.2786746518476099,0.0037971935030131944,False
64,20,0.4,2,0.5235987755982988,0.24855585240880546,0.006935396534103291,False
64,20,0.4,2,0.5235987755982988,0.21721105090269943,0.01298161675516667,False
64,20,0.4,2,0.5235987755982988,0.1854316821314672,0.024510991175341872,False
64,20,0.4,2,0.5235987755982988,0.15402015342354144,0.045940735654611445,False
64,20,0.4,2,0.5235987755982988,0.12376958439731062,0.08413003108378629,False
64,20,0.4,2,0.5235987755982988,0.09544378123315012,0.14824697816822066,False
64,20,0.4,2,0.5235987755982988,0.0697579510897127,0.2477936286465365,False
64,20,0.4,2,0.5235987755982988,0.0473606436122822,0.3878204236090449,False
64,20,0.4,2,0.5235987755982988,0.02881737549775832,0.5619471290400149,True
64,20,0.4,2,0.5235987755982988,0.014596351584798044,0.7468230283950225,True
64,20,0.4,2,0.5235987755982988,0.005056643001833907,0.9038129442876246,True
64,20,0.4,2,0.5235987755982988,0.0004391208666402257,0.9912560354425214,True
64,20,0.4,2,0.5235987755982988,0.0008603744553332274,0.9829397141916163,True
64,20,0.4,2,0.5235987755982988,0.006309767402882219,0.8814426418560031,True
64,20,0.4,2,0.5235987755982988,0.016649706264052596,0.7167744049915087,True
64,20,0.4,2,0.5235987755982988,0.03161911465380135,0.5313245213621227,True
64,20,0.4,2,0.5235987755982988,0.05084002524745629,0.3617505095329819,False
64,20,0.4,2,0.5235987755982988,0.07382712319718346,0.22842611612240488,False
64,20,0.4,2,0.5235987755982988,0.1,0.13533528323661262,False
64,20,0.4,2,1.0471975511965976,0.2999999999999999,0.002478752176666365,False
64,20,0.4,2,1.0471975511965976,0.32617287680281637,0.0014685826366839416,False
64,20,0.4,2,1.0471975511965976,0.34915997475254357,0.000927331459285555,False
64,20,0.4,2,1.0471975511965976,0.3683808853461988,0.0006313704984714563,False
64,20,0.4,2,1.0471975511965976,0.3833502937359475,0.00046801702957918105,False
64,20,0.4,2,1.0471975511965976,0.39369023259711766,0.0003805836159641066,False
64,20,0.4,2,1.0471975511965976,0.399139625544667,0.00034128504836982825,False
64,20,0.4,2,1.0471975511965976,0.3995608791333599,0.0003384217759166042,False
64,20,0.4,2,1.0471975511965976,0.39494335699816596,0.0003711637789907073,False
64,20,0.4,2,1.0471975511965976,0.38540364841520214,0.00044918623977549906,False
64,20,0.4,2,1.0471975511965976,0.3711826245022419,0.0005969647508931807,False
64,20,0.4,2,1.0471975511965976,0.3526393563877177,0.0008649947436514759,False
64,20,0.4,2,1.0471975511965976,0.3302420489102875,0.00135379843999552,False
64,20,0.4,2,1.0471975511965976,0.30455621876684996,0.0022628631763532536,False
64,20,0.4,2,1.0471975511965976,0.2762304156026895,0.003987430214644985,False
64,20,0.4,2,1.0471975511965976,0.24597984657645894,0.007302073489300692,False
64,20,0.4,2,1.0471975511965976,0.21456831786853292,0.013686212258930883,False
64,20,0.4,2,1.0471975511965976,0.18278894909730073,0.025841359688037083,False
64,20,0.4,2,1.0471975511965976,0.15144414759119443,0.04836963917678658,False
64,20,0.4,2,1.0471975511965976,0.12132534815239036,0.08834488619984994,False
64,20,0.4,2,1.0471975511965976,0.0931930298692945,0.1550727996156615,False
64,20,0.4,2,1.0471975511965976,0.06775751453963128,0.2579085302615103,False
64,20,0.4,2,1.0471975511965976,0.04566103153082131,0.40122992753807346,False
64,20,0.4,2,1.0471975511965976,0.027461501927656114,0.5773942105548087,True
64,20,0.4,2,1.0471975511965976,0.013618451406454714,0.7615731673061714,True
64,20,0.4,2,1.0471975511965976,0.004481407525993678,0.914271093300738,True
64,20,0.4,2,1.0471975511965976,0.0002810743956801062,0.9943942830835837,True
64,20,0.4,2,1.0471975511965976,0.0011235075545613022,0.9777804224363907,True
64,20,0.4,2,1.0471975511965976,0.006987436141492604,0.869576712724074,True
64,20,0.4,2,1.0471975511965976,0.017724799969834473,0.7015269241167877,True
64,20,0.4,2,1.0471975511965976,0.03306448794591073,0.5161851505743204,True
64,20,0.4,2,1.0471975511965976,0.052619183438719075,0.3491046067877766,False
64,20,0.4,2,1.0471975511965976,0.07589514375998745,0.21917103435087548,False
64,20,0.4,2,1.0471975511965976,0.10230466682939739,0.12923881118330086,False
64,20,0.4,2,1.0471975511965976,0.131180930250197,0.0725398941006317,False
64,20,0.4,2,1.0471975511965976,0.16179482811869814,0.039324931875939224,False
64,20,0.4,2,1.0471975511965976,0.19337338044972974,0.020911257911233192,False
64,20,0.4,2,1.0471975511965976,0.22511925039264158,0.011082533064602008,False
64,20,0.4,2,1.0471975511965976,0.25623087644150794,0.005948492048154813,False
64,20,0.4,2,1.0471975511965976,0.28592271131498537,0.00328478451351809,False
64,20,0.4,2,1.0471975511965976,0.3134450564879534,0.0018943090397556134,False
64,20,0.4,2,1.0471975511965976,0.338102991566574,0.0011568438148938359,False
64,20,0.4,2,1.0471975511965976,0.35927392055299956,0.0007575065217400492,False
64,20,0.4,2,1.0471975511965976,0.376423291968543,0.0005375623313568411,False
64,20,0.4,2,1.0471975511965976,0.3891180959129476,0.00041702602907935045,False
64,20,0.4,2,1.0471975511965976,0.3970377972682469,0.00035593730742285596,False
64,20,0.4,2,1.0471975511965976,0.39998242899128694,0.00033558053695426397,False
64,20,0.4,2,1.0471975511965976,0.39787764114481394,0.00035000860331032467,False
64,20,0.4,2,1.0471975511965976,0.39077657818254447,0.00040342031928293097,False
64,20,0.4,2,1.0471975511965976,0.37885853708805345,0.0005120077779348906,False
64,20,0.4,2,1.0471975511965976,0.3624244402485534,0.000711248412173606,False
64,20,0.4,2,1.0471975511965976,0.3418892373704127,0.001072476576591789,False
64,20,0.4,2,1.0471975511965976,0.3177714282828401,0.0017372904959658513,False
64,20,0.4,2,1.0471975511965976,0.2906799711717865,0.002986660446126475,False
64,20,0.4,2,1.0471975511965976,0.2612989068021994,0.00537509980889544,False
64,20,0.4,2,1.0471975511965976,0.23037008695650327,0.009977709349216463,False
64,20,0.4,2,1.0471975511965976,0.1986744431844277,0.018807701031457975,False
64,20,0.4,2,1.0471975511965976,0.1670122688154336,0.03542826339845642,False
64,20,0.4,2,1.0471975511965976,0.13618301209944148,0.06563407762062576,False
64,20,0.4,2,1.0471975511965976,0.10696509068524543,0.11773701670365934,False
64,20,0.4,2,1.0471975511965976,0.08009623710721538,0.2015082929940448,False
64,20,0.4,2,1.0471975511965976,0.05625487154332148,0.3246208377280426,False
64,20,0.4,2,1.0471975511965976,0.03604297216959489,0.4863340996666661,False
64,20,0.4,2,1.0471975511965976,0.01997087562285594,0.6707106128513082,True
64,20,0.4,2,1.0471975511965976,0.008444391349642607,0.8446036398026253,True
64,20,0.4,2,1.0471975511965976,0.0017545551952057488,0.9655174498414136,True
64,20,0.4,2,1.0471975511965976,7.028094744895443e-05,0.9985953684706365,True
64,20,0.4,2,1.0471975511965976,0.003434095379298896,0.933623611438242,True
64,20,0.4,2,1.0471975511965976,0.011761064476772307,0.7903959239280112,True
64,20,0.4,2,1.0471975511965976,0.02484093796474418,0.6084632521271737,True
64,20,0.4,2,1.0471975511965976,0.04234345798261132,0.42875519684583,False
64,20,0.4,2,1.0471975511965976,0.06382669786941814,0.2790026616091977,False
64,20,0.4,2,1.0471975511965976,0.08874822050982238,0.16948948148948118,False
64,20,0.4,2,1.0471975511965976,0.11647877450030271,0.09733705887455307,False
64,20,0.4,2,1.0471975511965976,0.14631818231676694,0.053591562125181874,False
64,20,0.4,2,1.0471975511965976,0.17751301931820526,0.028717161123455587,False
64,20,0.4,2,1.0471975511965976,0.20927563720362757,0.015214402846714057,False
64,20,0.4,2,1.0471975511965976,0.2408040515930126,0.008098462648002796,False
64,20,0.4,2,1.0471975511965976,0.27130219158444996,0.0044004704131678915,False
64,20,0.4,2,1.0471975511965976,0.29999999999999977,0.0024787521766663715,False
64,20,0.4,4,0.0,0.0,1.0,True
64,20,0.4,4,0.0,1.593819912245017e-05,0.9996812868173914,True
64,20,0.4,4,0.0,0.0002518019179817085,0.9949766212212516,True
64,20,0.4,4,0.0,0.0012480774614160438,0.975347414168065,True
64,20,0.4,4,0.0,0.003829200662743086,0.9262750916344552,True
64,20,0.4,4,0.0,0.008997475702861418,0.835312381879863,True
64,20,0.4,4,0.0,0.017800636027426927,0.7004637098959591,True
64,20,0.4,4,0.0,0.031187143056291403,0.5359347496090086,True
64,20,0.4,4,0.0,0.049864743505262904,0.368875950080755,False
64,20,0.4,4,0.0,0.07417764838581532,0.22683033412708353,False
64,20,0.4,4,0.0,0.10401596767164903,0.12489032167636041,False
64,20,0.4,4,0.0,0.1387679042220737,0.062327154309023934,False
64,20,0.4,4,0.0,0.177320990301153,0.028827663749196375,False
64,20,0.4,4,0.0,0.21811376167756774,0.012749346883014401,False
64,20,0.4,4,0.0,0.259234197580081,0.0056017067460155555,False
64,20,0.4,4,0.0,0.29855651833238966,0.0025513558208817384,False
64,20,0.4,4,0.0,0.3339040027348119,0.0012581913135834015,False
64,20,0.4,4,0.0,0.36322276061271597,0.000699982507685147,False
64,20,0.4,4,0.0,0.3847501489700521,0.0004550956326722986,False
64,20,0.4,4,0.0,0.3971618817424152,0.0003550550767144121,False
64,20,0.4,4,0.0,0.39968382139619535,0.0003375906713356365,False
64,20,0.4,4,0.0,0.39215776609733755,0.00039242884572743346,False
64,20,0.4,4,0.0,0.37505493066165707,0.0005524770779904267,False
64,20,0.4,4,0.0,0.349435828843088,0.0009222293829865297,False
64,20,0.4,4,0.0,0.31686040204235844,0.0017692349794164843,False
64,20,0.4,4,0.0,0.2792569957264042,0.003753224602382807,False
64,20,0.4,4,0.0,0.23876268839188391,0.00843594304477389,False
64,20,0.4,4,0.0,0.1975501427446471,0.019235401782662934,False
64,20,0.4,4,0.0,0.157657312766116,0.04271751500749445,False
64,20,0.4,4,0.0,0.1208358914413805,0.08921395291387901,False
64,20,0.4,4,0.0,0.08843237128093752,0.17056353274112593,False
64,20,0.4,4,0.0,0.061312218695460254,0.29339238324828065,False
64,20,0.4,4,0.0,0.03983327457672378,0.45082975616316473,False
64,20,0.4,4,0.0,0.023869529107890267,0.6204001647298384,True
64,20,0.4,4,0.0,0.01288137769767844,0.7728830357389533,True
64,20,0.4,4,0.0,0.006023852567807418,0.8864974310257675,True
64,20,0.4,4,0.0,0.002280602492522817,0.9554125427415091,True
64,20,0.4,4,0.0,0.000608932782829939,0.9878952040289227,True
64,20,0.4,4,0.0,8.026262937459179e-05,0.9983960351413075,True
64,20,0.4,4,0.0,9.992938775009372e-07,0.9999800143221665,True
64,20,0.4,4,0.0,9.992938775009122e-07,0.9999800143221665,True
64,20,0.4,4,0.0,8.026262937459112e-05,0.9983960351413074,True
64,20,0.4,4,0.0,0.0006089327828299308,0.9878952040289228,True
64,20,0.4,4,0.0,0.0022806024925228095,0.9554125427415093,True
64,20,0.4,4,0.0,0.006023852567807372,0.8864974310257683,True
64,20,0.4,4,0.0,0.012881377697678468,0.7728830357389529,True
64,20,0.4,4,0.0,0.023869529107890225,0.6204001647298389,True
64,20,0.4,4,0.0,0.03983327457672362,0.45082975616316623,False
64,20,0.4,4,0.0,0.06131221869546021,0.2933923832482809,False
64,20,0.4,4,0.0,0.08843237128093728,0.17056353274112673,False
64,20,0.4,4,0.0,0.12083589144138057,0.08921395291387889,False
64,20,0.4,4,0.0,0.15765731276611564,0.04271751500749481,False
64,20,0.4,4,0.0,0.1975501427446468,0.019235401782663034,False
64,20,0.4,4,0.0,0.23876268839188364,0.008435943044773934,False
64,20,0.4,4,0.0,0.27925699572640383,0.00375322460238284,False
64,20,0.4,4,0.0,0.31686040204235816,0.0017692349794164938,False
64,20,0.4,4,0.0,0.3494358288430878,0.0009222293829865322,False
64,20,0.4,4,0.0,0.3750549306616569,0.0005524770779904292,False
64,20,0.4,4,0.0,0.39215776609733755,0.0003924288457274335,False
64,20,0.4,4,0.0,0.39968382139619535,0.00033759067133563625,False
64,20,0.4,4,0.0,0.3971618817424155,0.00035505507671440957,False
64,20,0.4,4,0.0,0.3847501489700521,0.0004550956326722994,False
64,20,0.4,4,0.0,0.36322276061271597,0.0006999825076851469,False
64,20,0.4,4,0.0,0.3339040027348121,0.001258191313583397,False
64,20,0.4,4,0.0,0.2985565183323901,0.00255135582088172,False
64,20,0.4,4,0.0,0.2592341975800812,0.0056017067460155355,False
64,20,0.4,4,0.0,0.21811376167756788,0.012749346883014379,False
64,20,0.4,4,0.0,0.1773209903011534,0.02882766374919613,False
64,20,0.4,4,0.0,0.13876790422207352,0.06232715430902413,False
64,20,0.4,4,0.0,0.10401596767164907,0.12489032167636041,False
64,20,0.4,4,0.0,0.07417764838581563,0.22683033412708212,False
64,20,0.4,4,0.0,0.049864743505262835,0.3688759500807556,False
64,20,0.4,4,0.0,0.031187143056291458,0.535934749609008,True
64,20,0.4,4,0.0,0.017800636027426937,0.700463709895959,True
64,20,0.4,4,0.0,0.00899747570286148,0.8353123818798622,True
64,20,0.4,4,0.0,0.0038292006627431057,0.9262750916344549,True
64,20,0.4,4,0.0,0.0012480774614160473,0.9753474141680649,True
64,20,0.4,4,0.0,0.00025180191798171344,0.9949766212212517,True
64,20,0.4,4,0.0,1.5938199122450593e-05,0.9996812868173912,True
64,20,0.4,4,0.0,1.4395388196415633e-63,1.0,True
64,20,0.4,4,0.5235987755982988,0.02499999999999998,0.6065306597126335,True
64,20,0.4,4,0.5235987755982988,0.04140781472741386,0.43685397434384865,False
64,20,0.4,4,0.5235987755982988,0.06335837497300016,0.28162820512751224,False
64,20,0.4,4,0.5235987755982988,0.09093945641020564,0.16222206217578095,False
64,20,0.4,4,0.5235987755982988,0.12375114143225296,0.08416106895220918,False
64,20,0.4,4,0.5235987755982988,0.16088616155767232,0.040046130328246464,False
64,20,0.4,4,0.5235987755982988,0.20096071327212517,0.017967076747807047,False
64,20,0.4,4,0.5235987755982988,0.24219417558950493,0.007876406462613747,False
64,20,0.4,4,0.5235987755982988,0.2825312226634484,0.0035153209357342173,False
64,20,0.4,4,0.5235987755982988,0.3197955051195899,0.001668366787908351,False
64,20,0.4,4,0.5235987755982988,0.35186080456793234,0.0008785690167734988,False
64,20,0.4,4,0.5235987755982988,0.3768236776405224,0.0005332748755208024,False
64,20,0.4,4,0.5235987755982988,0.3931612917690872,0.0003846311113322233,False
64,20,0.4,4,0.5235987755982988,0.3998594504536312,0.0003364069369062397,False
64,20,0.4,4,0.5235987755982988,0.3964985857694212,0.0003597965894933424,False
64,20,0.4,4,0.5235987755982988,0.38328948666387974,0.0004685865507230515,False
64,20,0.4,4,0.5235987755982988,0.3610553384371475,0.000730992930877881,False
64,20,0.4,4,0.5235987755982988,0.3311617952678564,0.0013291230629823474,False
64,20,0.4,4,0.5235987755982988,0.2954017833442462,0.0027175197619600856,False
64,20,0.4,4,0.5235987755982988,0.2558460437824079,0.005994452171084831,False
64,20,0.4,4,0.5235987755982988,0.21467364519276644,0.013657411961840877,False
64,20,0.4,4,0.5235987755982988,0.17399850776230877,0.030808330486069704,False
64,20,0.4,4,0.5235987755982988,0.13570820720633003,0.06626031393954941,False
64,20,0.4,4,0.5235987755982988,0.10132994956775093,0.13178295482292618,False
64,20,0.4,4,0.5235987755982988,0.07193576849786097,0.2372323187805356,False
64,20,0.4,4,0.5235987755982988,0.048094983135662725,0.3821662090754912,False
64,20,0.4,4,0.5235987755982988,0.029877171757503696,0.5501614847850802,True
64,20,0.4,4,0.5235987755982988,0.016903845016610415,0.7131404450524571,True
64,20,0.4,4,0.5235987755982988,0.00844215183348069,0.8446414707198836,True
64,20,0.4,4,0.5235987755982988,0.0035298067265863604,0.9318381533951868,True
64,20,0.4,4,0.5235987755982988,0.0011174036351430676,0.9778997955808287,True
64,20,0.4,4,0.5235987755982988,0.0002126787750567856,0.9957554581381751,True
64,20,0.4,4,0.5235987755982988,1.126101777546734e-05,0.9997748050046913,True
64,20,0.4,4,0.5235987755982988,7.718508679901695e-10,0.9999999845629828,True
64,20,0.4,4,0.5235987755982988,2.193661256001366e-05,0.9995613639777204,True
64,20,0.4,4,0.5235987755982988,0.00029603959139951644,0.9940967015180969,True
64,20,0.4,4,0.5235987755982988,0.0013896529040014253,0.9725896155395128,True
