Dimension,Gamma,Nonlinear Factor,Perturbation Magnitude,Quantum Coherence
128,5,4,0.27385640487539364,0.25428946766575
128,5,4,0.3902322842914121,0.14210892734658512
128,5,4,0.3671471620642709,0.15949609970421164
128,5,4,0.22499999999999976,0.32465246735835
128,5,4,0.07906087067552714,0.6734750336521319
128,5,4,0.010335619845733997,0.9496345057274294
128,5,4,3.265719826228748e-05,0.9998367273391205
128,5,4,0.000942325696901928,0.9952994538249051
128,5,4,0.027849781852157886,0.8700114475985788
128,5,4,0.13048831897393245,0.5207727072631629
128,5,4,0.28950167934952425,0.23515547290797686
128,5,4,0.39499133362232625,0.13876732516292192
128,5,4,0.3567699352095441,0.1679901930394852
128,5,4,0.20853283816427184,0.3525142645213416
128,5,4,0.06828573342731857,0.7107541659414437
128,5,4,0.0076322881701730546,0.9625575322398731
128,5,4,6.472503658753173e-06,0.9999676380053669
128,5,4,0.00159139796656817,0.9920745832131255
128,5,4,0.0341739607023589,0.8429313130243669
128,5,4,0.14515591074143608,0.4839471590669064
128,5,4,0.30459479993020144,0.21806240413628689
128,5,4,0.39819081937775247,0.1365650669625986
128,5,4,0.3452102363856293,0.177985857885445
128,5,4,0.1921952807533089,0.3825192103778805
128,5,4,0.05840644046536769,0.7467444886760806
128,5,4,0.005473520259550955,0.9730034984262104
128,5,4,4.0534716288621107e-07,0.9999979732662394
128,5,4,0.0025200440838581066,0.9874788299921494
128,5,4,0.041359533197838125,0.8131841681574692
128,5,4,0.16039559207625903,0.44844108760977897
128,5,4,0.31899856572402985,0.20290998364189455
128,5,4,0.39979864230023154,0.13547160585577048
128,5,4,0.33257962736556046,0.18958872905743418
128,5,4,0.1761109379263448,0.4145528996995836
128,5,4,0.049432095862853076,0.7810153466665922
128,5,4,0.0037919672602019466,0.9812187708267587
128,5,4,8.997117622759771e-61,1.0
128,10,2,0.0,1.0
128,10,2,0.03894594849378829,0.6774229328578572
128,10,2,0.14061592493434502,0.2450827796595077
128,10,2,0.2654135926634844,0.07035960827023806
128,10,2,0.36473531628596667,0.02606001418773948
128,10,2,0.3998993084766371,0.018334090472576343
128,10,2,0.35721061894855755,0.02809661452366457
128,10,2,0.253294762738007,0.0794245608958511
128,10,2,0.12862275568162565,0.27631118767884205
128,10,2,0.03174929343376376,0.7279718243592604
128,10,2,0.0004026647056231264,0.995981449016705
128,10,2,0.04679111137620439,0.6263091914512944
128,10,2,0.15284821289811454,0.21686459009800216
128,10,2,0.277269025138626,0.06249365475046441
128,10,2,0.3715966826469956,0.024331905009364586
128,10,2,0.3990943845146171,0.01848226149202634
128,10,2,0.349052889935151,0.030484744545027143
128,10,2,0.24096133361303806,0.08985002961655851
128,10,2,0.11691699739962265,0.3106246608396249
128,10,2,0.025230124586043047,0.7770106315726383
128,10,2,0.0016090374338409603,0.9840383842186436
128,10,2,0.055253192378986016,0.5754908651784588
128,10,2,0.16527036446661383,0.19153137519061061
128,10,2,0.288813322521155,0.05568005778163949
128,10,2,0.37776708973098483,0.02287590976852322
128,10,2,0.3974877777352788,0.018781596890897714
128,10,2,0.3402949775412638,0.033274971359831304
128,10,2,0.228462967654657,0.10181175840791407
128,10,2,0.10554578504546318,0.34803304373476057
128,10,2,0.019414692342675833,0.8235368985163126
128,10,2,0.0036142605474586732,0.9645027403044167
128,10,2,0.06429811768857378,0.5257228128632332
128,10,2,0.17783236001979763,0.16892108932102756
128,10,2,0.30000000000000004,0.049787068367863896
128,10,2,0.38322169148641416,0.021661540569111917
128,10,2,0.3950859573770813,0.019238158050070786
128,10,2,0.33097214678905695,0.03652634609724074
128,10,2,0.2158499913713574,0.11549824849120613
128,10,2,0.09455490647789962,0.3884662192163634
128,10,2,0.014326413396785451,0.8665251599367642
128,10,2,0.006410259720728827,0.9379087677739943
128,10,2,0.07388946658309593,0.4776415774020148
128,10,2,0.1904836168352517,0.14884702647823306
128,10,2,0.31078401277322226,0.04469739181457349
128,10,2,0.38793852415718166,0.020663524353603514
128,10,2,0.3918985947228994,0.019861224866253555
128,10,2,0.32112193742753303,0.04030743344636859
128,10,2,0.20317319276696108,0.13110825438701815
128,10,2,0.08398861808576027,0.43175966314708747
128,10,2,0.009985776451810818,0.9049661271754339
128,10,2,0.009985776451810889,0.9049661271754333
128,10,2,0.08398861808576102,0.4317596631470842
128,10,2,0.20317319276696263,0.13110825438701612
128,10,2,0.32112193742753314,0.04030743344636856
128,10,2,0.39189859472289945,0.019861224866253538
128,10,2,0.38793852415718155,0.020663524353603503
128,10,2,0.3107840127732215,0.04469739181457387
128,10,2,0.19048361683525072,0.14884702647823447
128,10,2,0.07388946658309577,0.47764157740201557
128,10,2,0.00641025972072877,0.9379087677739949
128,10,2,0.014326413396785535,0.8665251599367635
128,10,2,0.09455490647789981,0.38846621921636265
128,10,2,0.2158499913713583,0.1154982484912051
128,10,2,0.33097214678905756,0.036526346097240495
128,10,2,0.39508595737708124,0.019238158050070786
128,10,2,0.38322169148641416,0.021661540569111917
128,10,2,0.2999999999999998,0.04978706836786403
128,10,2,0.17783236001979746,0.16892108932102787
128,10,2,0.06429811768857312,0.5257228128632367
128,10,2,0.003614260547458497,0.9645027403044184
128,10,2,0.019414692342676235,0.8235368985163094
128,10,2,0.10554578504546336,0.34803304373475996
128,10,2,0.2284629676546573,0.10181175840791375
128,10,2,0.3402949775412645,0.033274971359831054
128,10,2,0.39748777773527894,0.01878159689089769
128,10,2,0.37776708973098444,0.0228759097685233
128,10,2,0.28881332252115505,0.05568005778163941
128,10,2,0.16527036446661403,0.19153137519061025
128,10,2,0.05525319237898588,0.5754908651784598
128,10,2,0.001609037433840888,0.9840383842186443
128,10,2,0.02523012458604333,0.7770106315726362
128,10,2,0.11691699739962347,0.31062466083962237
128,10,2,0.2409613336130393,0.08985002961655743
128,10,2,0.34905288993515093,0.030484744545027115
128,10,2,0.39909438451461704,0.018482261492026357
128,10,2,0.3715966826469953,0.02433190500936463
128,10,2,0.27726902513862517,0.062493654750464936
128,10,2,0.15284821289811368,0.21686459009800407
128,10,2,0.04679111137620459,0.626309191451293
128,10,2,0.0004026647056230338,0.9959814490167062
128,10,2,0.03174929343376389,0.7279718243592596
128,10,2,0.12862275568162598,0.2763111876788411
128,10,2,0.2532947627380077,0.07942456089585047
128,10,2,0.3572106189485581,0.028096614523664434
128,10,2,0.3998993084766371,0.018334090472576354
128,10,2,0.3647353162859667,0.026060014187739455
128,10,2,0.2654135926634842,0.07035960827023818
128,10,2,0.14061592493434458,0.2450827796595088
128,10,2,0.03894594849378789,0.6774229328578599
128,10,2,5.999039130647432e-31,1.0
128,10,3,0.0,1.0
128,10,3,0.012152438504512565,0.8855694584343662
128,10,3,0.08337229684492527,0.43442890676882123
128,10,3,0.2161995299309578,0.11509524231837003
128,10,3,0.34828657105528277,0.030719252288902654
128,10,3,0.3998489722204635,0.018343321490403193
128,10,3,0.3375643273599604,0.03419611377775467
128,10,3,0.2015623065932169,0.13323736183740922
128,10,3,0.07293680232647706,0.48221364161663605
128,10,3,0.008944809617003079,0.9144357266090493
128,10,3,1.2775719002029624e-05,0.9998722509705821
128,10,3,0.016003502619256753,0.8521139421364772
128,10,3,0.09448449633072971,0.38873983516841243
128,10,3,0.23084583195439068,0.09941439871287601
128,10,3,0.35816054871619407,0.027830980086396503
128,10,3,0.39864234594299597,0.018565997559953147
128,10,3,0.32606701025227314,0.03836268247218507
128,10,3,0.18702128711478594,0.1540908568260703
128,10,3,0.06321010104858596,0.5314739947208521
128,10,3,0.006336495006112575,0.9386008687316694
128,10,3,0.00010205146092833443,0.9989800059386601
128,10,3,0.020535537162646444,0.8143578653039881
128,10,3,0.10623374252751783,0.3456469414657984
128,10,3,0.24541202465443623,0.08593876712141747
128,10,3,0.36711842793248856,0.025446316548599284
128,10,3,0.39623758961793687,0.019017876073134914
128,10,3,0.3138725337974066,0.043338004017922774
128,10,3,0.1726607905607177,0.17788679652128975
128,10,3,0.05421648355372088,0.5814880627917576
128,10,3,0.004277261213901692,0.9581292322554253
128,10,3,0.0003435573071118312,0.9965703217574083
128,10,3,0.025779078750517395,0.7727568855923027
128,10,3,0.11857310494985374,0.30552274558808445
128,10,3,0.2598076211353317,0.07441660241090339
128,10,3,0.3750983290694675,0.023494632440814487
128,10,3,0.392651621209843,0.019712226285845395
128,10,3,0.30106285429049834,0.049260706560200616
128,10,3,0.15856161397519913,0.204821555528367
128,10,3,0.04597228691183988,0.6314586179441587
128,10,3,0.002711291562563295,0.9732513400356977
128,10,3,0.0008114905060920441,0.991917931898185
128,10,3,0.03175731679439759,0.7279134188975511
128,10,3,0.13144874600920795,0.26861196231389484
128,10,3,0.27394161336469314,0.06460805835428071
128,10,3,0.38204486628210627,0.02191796491193746
128,10,3,0.3879096320997315,0.02066949533345888
128,10,3,0.28772325672344135,0.056290327173729754
128,10,3,0.1448003502654471,0.23503907486136996
128,10,3,0.038485812330129786,0.6805471831432006
128,10,3,0.0015777666192639058,0.984346149154933
128,10,3,0.001577766619263922,0.9843461491549328
128,10,3,0.0384858123301303,0.6805471831431971
128,10,3,0.1448003502654488,0.23503907486136605
128,10,3,0.2877232567234415,0.05629032717372968
128,10,3,0.38790963209973167,0.020669495333458864
128,10,3,0.3820448662821061,0.021917964911937527
128,10,3,0.2739416133646921,0.06460805835428139
128,10,3,0.13144874600920692,0.26861196231389767
128,10,3,0.03175731679439748,0.727913418897552
128,10,3,0.0008114905060920334,0.9919179318981851
128,10,3,0.0027112915625633186,0.9732513400356975
128,10,3,0.04597228691184002,0.6314586179441578
128,10,3,0.15856161397520013,0.20482155552836487
128,10,3,0.3010628542904992,0.04926070656020018
128,10,3,0.3926516212098428,0.01971222628584543
128,10,3,0.3750983290694675,0.023494632440814487
128,10,3,0.25980762113533135,0.07441660241090359
128,10,3,0.11857310494985357,0.30552274558808507
128,10,3,0.02577907875051699,0.7727568855923058
128,10,3,0.00034355730711180607,0.9965703217574086
128,10,3,0.004277261213901824,0.9581292322554241
128,10,3,0.05421648355372102,0.5814880627917567
128,10,3,0.17266079056071804,0.17788679652128922
128,10,3,0.3138725337974075,0.04333800401792239
128,10,3,0.3962375896179369,0.019017876073134897
128,10,3,0.36711842793248795,0.02544631654859943
128,10,3,0.24541202465443634,0.08593876712141751
128,10,3,0.10623374252751801,0.34564694146579783
128,10,3,0.020535537162646365,0.8143578653039888
128,10,3,0.00010205146092832753,0.9989800059386601
128,10,3,0.006336495006112681,0.9386008687316686
128,10,3,0.06321010104858661,0.5314739947208487
128,10,3,0.18702128711478738,0.15409085682606805
128,10,3,0.32606701025227297,0.03836268247218514
128,10,3,0.3986423459429958,0.018565997559953175
128,10,3,0.3581605487161937,0.027830980086396603
128,10,3,0.23084583195438968,0.09941439871287693
128,10,3,0.09448449633072889,0.3887398351684155
128,10,3,0.016003502619256853,0.8521139421364764
128,10,3,1.2775719002025214e-05,0.9998722509705821
128,10,3,0.008944809617003132,0.9144357266090487
128,10,3,0.07293680232647735,0.48221364161663477
128,10,3,0.20156230659321772,0.13323736183740809
128,10,3,0.3375643273599611,0.03419611377775442
128,10,3,0.3998489722204635,0.018343321490403193
128,10,3,0.34828657105528293,0.0307192522889026
128,10,3,0.21619952993095756,0.11509524231837037
128,10,3,0.08337229684492489,0.43442890676882295
128,10,3,0.012152438504512376,0.8855694584343677
128,10,3,7.346704069307097e-46,1.0
128,10,4,0.0,1.0
128,10,4,0.003791967260202025,0.9627902762227742
128,10,4,0.049432095862853374,0.6099849717287353
128,10,4,0.17611093792634508,0.17185410664933257
128,10,4,0.3325796273655603,0.03594388618561323
128,10,4,0.39979864230023154,0.018352555993141215
128,10,4,0.31899856572402896,0.04117246146155428
128,10,4,0.16039559207625811,0.20109940905664328
128,10,4,0.0413595331978379,0.6612684913419564
128,10,4,0.0025200440838580866,0.9751144396826644
128,10,4,4.053471628863977e-07,0.9999959465365864
128,10,4,0.005473520259550909,0.9467358079496446
128,10,4,0.05840644046536836,0.5576273313680974
128,10,4,0.19219528075331002,0.14632094630811557
128,10,4,0.3452102363856298,0.03167896560721764
128,10,4,0.39819081937775264,0.018650017514498986
128,10,4,0.3045947999302016,0.04755121209769729
128,10,4,0.1451559107414346,0.234204852768933
128,10,4,0.034173960702358425,0.7105331984769867
128,10,4,0.0015913979665681346,0.9842119786574969
128,10,4,6.472503658753756e-06,0.9999352770580325
128,10,4,0.007632288170173096,0.9265170028717137
128,10,4,0.06828573342731843,0.5051714844031178
128,10,4,0.2085328381642717,0.12426630669102268
128,10,4,0.35676993520954486,0.028220704957443252
128,10,4,0.3949913336223261,0.019256370532872127
128,10,4,0.28950167934952314,0.05529809643857487
128,10,4,0.13048831897393215,0.2712042126302047
128,10,4,0.027849781852157793,0.7569199189525754
128,10,4,0.0009423256969018891,0.9906210027841548
128,10,4,3.2657198262290675e-05,0.9996734813362027
128,10,4,0.010335619845734214,0.9018056944681769
128,10,4,0.07906087067552729,0.4535686209527394
128,10,4,0.2250000000000001,0.10539922456186429
128,10,4,0.3671471620642709,0.02543900582085584
128,10,4,0.3902322842914123,0.020194947231596958
128,10,4,0.2738564048753926,0.06466313336573118
128,10,4,0.11647804693753766,0.31199114612637985
128,10,4,0.022351575847610855,0.7997022896788748
128,10,4,0.0005131153020389841,0.9948819888579985
128,10,4,0.00010272857421799602,0.9989732417351794
128,10,4,0.013649133179836126,0.8724138824862925
128,10,4,0.09071002070659745,0.40369315494395136
128,10,4,0.24146675648856594,0.0893970527019643
128,10,4,0.37624074631313054,0.023227753049138156
128,10,4,0.38396127136445835,0.021501927135748142
128,10,4,0.25779824674303103,0.0759270348643423
128,10,4,0.10319836564780178,0.3562994833270114
128,10,4,0.017635219919889242,0.8383226747619402
128,10,4,0.0002492893283638486,0.9975102113944104
128,10,4,0.0002492893283638521,0.9975102113944107
128,10,4,0.017635219919889557,0.8383226747619377
128,10,4,0.10319836564780338,0.3562994833270058
128,10,4,0.2577982467430312,0.07592703486434216
128,10,4,0.38396127136445846,0.021501927135748115
128,10,4,0.37624074631313037,0.023227753049138197
128,10,4,0.2414667564885647,0.08939705270196537
128,10,4,0.09071002070659652,0.403693154943955
128,10,4,0.013649133179836064,0.8724138824862928
128,10,4,0.00010272857421799424,0.9989732417351794
128,10,4,0.0005131153020389901,0.9948819888579984
128,10,4,0.02235157584761095,0.7997022896788741
128,10,4,0.11647804693753863,0.31199114612637685
128,10,4,0.27385640487539364,0.06466313336573051
128,10,4,0.3902322842914121,0.020194947231597003
128,10,4,0.3671471620642709,0.025439005820855808
128,10,4,0.22499999999999976,0.10539922456186461
128,10,4,0.07906087067552714,0.4535686209527401
128,10,4,0.010335619845733997,0.9018056944681789
128,10,4,3.265719826228748e-05,0.9996734813362028
128,10,4,0.000942325696901928,0.9906210027841543
128,10,4,0.027849781852157886,0.7569199189525747
128,10,4,0.13048831897393245,0.2712042126302039
128,10,4,0.28950167934952425,0.05529809643857426
128,10,4,0.39499133362232625,0.019256370532872092
128,10,4,0.3567699352095441,0.028220704957443467
128,10,4,0.20853283816427184,0.12426630669102241
128,10,4,0.06828573342731857,0.5051714844031172
128,10,4,0.0076322881701730546,0.9265170028717142
128,10,4,6.472503658753173e-06,0.9999352770580325
128,10,4,0.00159139796656817,0.9842119786574965
128,10,4,0.0341739607023589,0.7105331984769834
128,10,4,0.14515591074143608,0.2342048527689296
128,10,4,0.30459479993020144,0.04755121209769735
128,10,4,0.39819081937775247,0.018650017514498997
128,10,4,0.3452102363856293,0.03167896560721782
128,10,4,0.1921952807533089,0.14632094630811723
128,10,4,0.05840644046536769,0.557627331368101
128,10,4,0.005473520259550955,0.9467358079496442
128,10,4,4.0534716288621107e-07,0.9999959465365864
128,10,4,0.0025200440838581066,0.9751144396826642
128,10,4,0.041359533197838125,0.661268491341955
128,10,4,0.16039559207625903,0.20109940905664145
128,10,4,0.31899856572402985,0.04117246146155392
128,10,4,0.39979864230023154,0.018352555993141208
128,10,4,0.33257962736556046,0.035943886185613165
128,10,4,0.1761109379263448,0.17185410664933298
128,10,4,0.049432095862853076,0.6099849717287372
128,10,4,0.0037919672602019466,0.962790276222775
128,10,4,8.997117622759771e-61,1.0
128,15,2,0.0,1.0
128,15,2,0.03894594849378829,0.5575577311333063
128,15,2,0.14061592493434502,0.12133027892624346
128,15,2,0.2654135926634844,0.01866315741987526
128,15,2,0.36473531628596667,0.004206897897703466
128,15,2,0.3998993084766371,0.002482498845378074
128,15,2,0.35721061894855755,0.004709567108371406
128,15,2,0.253294762738007,0.022383718410802868
128,15,2,0.12862275568162565,0.14524383398161822
128,15,2,0.03174929343376376,0.6211147686357469
128,15,2,0.0004026647056231264,0.9939782333690953
128,15,2,0.04679111137620439,0.49565920721060636
128,15,2,0.15284821289811454,0.10099106883048851
128,15,2,0.277269025138626,0.015622620591818463
128,15,2,0.3715966826469956,0.003795457812502419
128,15,2,0.3990943845146171,0.002512653864878819
128,15,2,0.349052889935151,0.005322600128713312
128,15,2,0.24096133361303806,0.02693254144915898
128,15,2,0.11691699739962265,0.17312265262203644
128,15,2,0.025230124586043047,0.6849209363347183
128,15,2,0.0016090374338409603,0.9761533719653903
128,15,2,0.055253192378986016,0.4365737825998404
128,15,2,0.16527036446661383,0.08382236119957355
128,15,2,0.288813322521155,0.013138612858566549
128,15,2,0.37776708973098483,0.003459931990727554
128,15,2,0.3974877777352788,0.002573942095378519
128,15,2,0.3402949775412638,0.0060698301078836525
128,15,2,0.228462967654657,0.03248604992663729
128,15,2,0.10554578504546318,0.20531974655480884
128,15,2,0.019414692342675833,0.7473509548225749
128,15,2,0.0036142605474586732,0.9472294646681675
128,15,2,0.06429811768857378,0.3811845014372452
128,15,2,0.17783236001979763,0.06942658606642074
128,15,2,0.30000000000000004,0.011108996538242297
128,15,2,0.38322169148641416,0.0031881152347589736
128,15,2,0.3950859573770813,0.0026683649814095195
128,15,2,0.33097214678905695,0.00698086669319993
128,15,2,0.2158499913713574,0.03925211815134844
128,15,2,0.09455490647789962,0.24211956679690022
128,15,2,0.014326413396785451,0.8066251627562527
128,15,2,0.006410259720728827,0.9083242180196932
128,15,2,0.07388946658309593,0.3301058234697662
128,15,2,0.1904836168352517,0.05742622189515524
128,15,2,0.31078401277322226,0.009449814270373717
128,15,2,0.38793852415718166,0.0029703429473137387
128,15,2,0.3918985947228994,0.0027990395994274366
128,15,2,0.32112193742753303,0.008092407023785601
128,15,2,0.20317319276696108,0.047472822408693244
128,15,2,0.08398861808576027,0.2837024585210717
128,15,2,0.009985776451810818,0.860891630836684
128,15,2,0.009985776451810889,0.8608916308366829
128,15,2,0.08398861808576102,0.2837024585210685
128,15,2,0.20317319276696263,0.04747282240869213
128,15,2,0.32112193742753314,0.008092407023785587
128,15,2,0.39189859472289945,0.0027990395994274314
128,15,2,0.38793852415718155,0.002970342947313744
128,15,2,0.3107840127732215,0.009449814270373827
128,15,2,0.19048361683525072,0.05742622189515611
128,15,2,0.07388946658309577,0.3301058234697672
128,15,2,0.00641025972072877,0.9083242180196942
128,15,2,0.014326413396785535,0.8066251627562517
128,15,2,0.09455490647789981,0.24211956679689947
128,15,2,0.2158499913713583,0.03925211815134795
128,15,2,0.33097214678905756,0.006980866693199868
128,15,2,0.39508595737708124,0.0026683649814095243
128,15,2,0.38322169148641416,0.0031881152347589736
128,15,2,0.2999999999999998,0.011108996538242327
128,15,2,0.17783236001979746,0.06942658606642092
128,15,2,0.06429811768857312,0.3811845014372489
128,15,2,0.003614260547458497,0.9472294646681702
128,15,2,0.019414692342676235,0.7473509548225706
128,15,2,0.10554578504546336,0.20531974655480822
128,15,2,0.2284629676546573,0.03248604992663718
128,15,2,0.3402949775412645,0.006069830107883582
128,15,2,0.39748777773527894,0.002573942095378512
128,15,2,0.37776708973098444,0.0034599319907275662
128,15,2,0.28881332252115505,0.013138612858566536
128,15,2,0.16527036446661403,0.08382236119957333
128,15,2,0.05525319237898588,0.43657378259984125
128,15,2,0.001609037433840888,0.9761533719653912
128,15,2,0.02523012458604333,0.6849209363347153
128,15,2,0.11691699739962347,0.17312265262203433
128,15,2,0.2409613336130393,0.026932541449158492
128,15,2,0.34905288993515093,0.005322600128713312
128,15,2,0.39909438451461704,0.002512653864878819
128,15,2,0.3715966826469953,0.003795457812502429
128,15,2,0.27726902513862517,0.015622620591818657
128,15,2,0.15284821289811368,0.10099106883048986
128,15,2,0.04679111137620459,0.4956592072106048
128,15,2,0.0004026647056230338,0.9939782333690967
128,15,2,0.03174929343376389,0.6211147686357457
128,15,2,0.12862275568162598,0.14524383398161755
128,15,2,0.2532947627380077,0.02238371841080267
128,15,2,0.3572106189485581,0.004709567108371368
128,15,2,0.3998993084766371,0.002482498845378074
128,15,2,0.3647353162859667,0.004206897897703461
128,15,2,0.2654135926634842,0.018663157419875325
128,15,2,0.14061592493434458,0.12133027892624428
128,15,2,0.03894594849378789,0.5575577311333096
128,15,2,5.999039130647432e-31,1.0
128,15,3,0.0,1.0
128,15,3,0.012152438504512565,0.8333624831983721
128,15,3,0.08337229684492527,0.2863373972889146
128,15,3,0.2161995299309578,0.03904685479490647
128,15,3,0.34828657105528277,0.00538413525214238
128,15,3,0.3998489722204635,0.0024843739486490562
128,15,3,0.3375643273599604,0.006323610764944321
128,15,3,0.2015623065932169,0.04863389326298088
128,15,3,0.07293680232647706,0.3348568891839975
128,15,3,0.008944809617003079,0.8744395219060941
128,15,3,1.2775719002029624e-05,0.9998083825759337
128,15,3,0.016003502619256753,0.786586533283818
128,15,3,0.09448449633072971,0.24237541699645754
128,15,3,0.23084583195439068,0.03134540858286805
128,15,3,0.35816054871619407,0.004642936573345518
128,15,3,0.39864234594299597,0.0025297490038085927
128,15,3,0.32606701025227314,0.00751386608703291
128,15,3,0.18702128711478594,0.06048745403804082
128,15,3,0.06321010104858596,0.38745656928725186
128,15,3,0.006336495006112575,0.9093298083960721
128,15,3,0.00010205146092833443,0.9984703991197965
128,15,3,0.020535537162646444,0.7348910239918128
128,15,3,0.10623374252751783,0.2032118723809974
128,15,3,0.24541202465443623,0.025193219961380478
128,15,3,0.36711842793248856,0.0040591713832763944
128,15,3,0.39623758961793687,0.002622666202072798
128,15,3,0.3138725337974066,0.009022011124447135
128,15,3,0.1726607905607177,0.07502665276230616
128,15,3,0.05421648355372088,0.4434158422972987
128,15,3,0.004277261213901692,0.9378559453006456
128,15,3,0.0003435573071118312,0.9948598961705694
128,15,3,0.025779078750517395,0.6793042398826041
128,15,3,0.11857310494985374,0.16887498454016459
128,15,3,0.2598076211353317,0.02030040754495063
128,15,3,0.3750983290694675,0.0036012476070548826
128,15,3,0.392651621209843,0.0027676012238107774
128,15,3,0.30106285429049834,0.010933292201146607
128,15,3,0.15856161397519913,0.09269653278656587
128,15,3,0.04597228691183988,0.5017846157364099
128,15,3,0.002711291562563295,0.9601465274198357
128,15,3,0.0008114905060920441,0.9879014258769392
128,15,3,0.03175731679439759,0.6210400217169918
128,15,3,0.13144874600920795,0.13921563873778176
128,15,3,0.27394161336469314,0.016422150741927127
128,15,3,0.38204486628210627,0.0032448927045330123
128,15,3,0.3879096320997315,0.0029716305160836236
128,15,3,0.28772325672344135,0.01335520809346975
128,15,3,0.1448003502654471,0.11394889119312528
128,15,3,0.038485812330129786,0.5614193293922466
128,15,3,0.0015777666192639058,0.9766113560349075
128,15,3,0.001577766619263922,0.9766113560349071
128,15,3,0.0384858123301303,0.5614193293922422
128,15,3,0.1448003502654488,0.11394889119312254
128,15,3,0.2877232567234415,0.013355208093469715
128,15,3,0.38790963209973167,0.0029716305160836128
128,15,3,0.3820448662821061,0.0032448927045330184
128,15,3,0.2739416133646921,0.016422150741927388
128,15,3,0.13144874600920692,0.1392156387377838
128,15,3,0.03175731679439748,0.6210400217169928
128,15,3,0.0008114905060920334,0.9879014258769392
128,15,3,0.0027112915625633186,0.9601465274198354
128,15,3,0.04597228691184002,0.5017846157364089
128,15,3,0.15856161397520013,0.09269653278656455
128,15,3,0.3010628542904992,0.010933292201146461
128,15,3,0.3926516212098428,0.0027676012238107826
128,15,3,0.3750983290694675,0.003601247607054879
128,15,3,0.25980762113533135,0.02030040754495072
128,15,3,0.11857310494985357,0.16887498454016492
128,15,3,0.02577907875051699,0.6793042398826082
128,15,3,0.00034355730711180607,0.9948598961705697
128,15,3,0.004277261213901824,0.9378559453006436
128,15,3,0.05421648355372102,0.4434158422972977
128,15,3,0.17266079056071804,0.07502665276230577
128,15,3,0.3138725337974075,0.009022011124447006
128,15,3,0.3962375896179369,0.0026226662020727956
128,15,3,0.36711842793248795,0.00405917138327643
128,15,3,0.24541202465443634,0.025193219961380457
128,15,3,0.10623374252751801,0.20321187238099694
128,15,3,0.020535537162646365,0.7348910239918137
128,15,3,0.00010205146092832753,0.9984703991197966
128,15,3,0.006336495006112681,0.9093298083960707
128,15,3,0.06321010104858661,0.38745656928724825
128,15,3,0.18702128711478738,0.0604874540380395
128,15,3,0.32606701025227297,0.00751386608703293
128,15,3,0.3986423459429958,0.002529749003808597
128,15,3,0.3581605487161937,0.004642936573345555
128,15,3,0.23084583195438968,0.03134540858286851
128,15,3,0.09448449633072889,0.24237541699646056
128,15,3,0.016003502619256853,0.7865865332838168
128,15,3,1.2775719002025214e-05,0.9998083825759339
128,15,3,0.008944809617003132,0.8744395219060933
128,15,3,0.07293680232647735,0.3348568891839958
128,15,3,0.20156230659321772,0.04863389326298025
128,15,3,0.3375643273599611,0.006323610764944248
128,15,3,0.3998489722204635,0.0024843739486490606
128,15,3,0.34828657105528293,0.00538413525214237
128,15,3,0.21619952993095756,0.03904685479490666
128,15,3,0.08337229684492489,0.28633739728891633
128,15,3,0.012152438504512376,0.8333624831983742
128,15,3,7.346704069307097e-46,1.0
128,15,4,0.0,1.0
128,15,4,0.003791967260202025,0.9447078913992655
128,15,4,0.049432095862853374,0.476407624156129
128,15,4,0.17611093792634508,0.0712426182367622
128,15,4,0.3325796273655603,0.006814555699315479
128,15,4,0.39979864230023154,0.0024862502319487863
128,15,4,0.31899856572402896,0.008354303481660554
128,15,4,0.16039559207625811,0.09018123771504531
128,15,4,0.0413595331978379,0.5377330680606541
128,15,4,0.0025200440838580866,0.962904866006288
128,15,4,4.053471628863977e-07,0.9999939198110412
128,15,4,0.005473520259550909,0.9211772532203691
128,15,4,0.05840644046536836,0.41640513643427574
128,15,4,0.19219528075331002,0.05597057284352431
128,15,4,0.3452102363856298,0.005638407870524135
128,15,4,0.39819081937775264,0.0025469408907211875
128,15,4,0.3045947999302016,0.010369131629618368
128,15,4,0.1451559107414346,0.11334277313720902
128,15,4,0.034173960702358425,0.5989306819396109
128,15,4,0.0015913979665681346,0.9764116885200018
128,15,4,6.472503658753756e-06,0.9999029171579628
128,15,4,0.007632288170173096,0.89182591986248
128,15,4,0.06828573342731843,0.3590527370543393
128,15,4,0.2085328381642717,0.043805645707969326
128,15,4,0.35676993520954486,0.004740801673511237
128,15,4,0.3949913336223261,0.002672155031192776
128,15,4,0.28950167934952314,0.013003650018924054
128,15,4,0.13048831897393215,0.1412357520326064
128,15,4,0.027849781852157793,0.6585289944041294
128,15,4,0.0009423256969018891,0.9859645430185492
128,15,4,3.2657198262290675e-05,0.9995102619868944
128,15,4,0.010335619845734214,0.8563858049284675
128,15,4,0.07906087067552729,0.30546714225969696
128,15,4,0.2250000000000001,0.03421811831166599
128,15,4,0.3671471620642709,0.00405742220877924
128,15,4,0.3902322842914123,0.0028698822889031304
128,15,4,0.2738564048753926,0.01644315376117126
128,15,4,0.11647804693753766,0.17426629754187226
128,15,4,0.022351575847610855,0.7151423696527133
128,15,4,0.0005131153020389841,0.9923328144462248
128,15,4,0.00010272857421799602,0.9984602580076481
128,15,4,0.013649133179836126,0.8148615987084555
128,15,4,0.09071002070659745,0.25649392198962134
128,15,4,0.24146675648856594,0.02672912865637271
