Dimension,Gamma,Perturbation Max,Scale,Nonlinear Factor,Frequency Shift,Iteration,Perturbation Magnitude,Quantum Coherence
32,10,0.3,4,2,0.0,26,0.04224759748534069,0.655422000747333
32,10,0.3,4,2,0.0,27,0.10732086200534482,0.34190969720222253
32,10,0.3,4,2,0.0,28,0.18337814009344713,0.15980812519209536
32,10,0.3,4,2,0.0,29,0.25084513353919735,0.08139419399241986
32,10,0.3,4,2,0.0,30,0.2923583620516001,0.05374075533599043
32,10,0.3,4,2,0.0,31,0.2972338735486598,0.05118346565658946
32,10,0.3,4,2,0.0,32,0.26421689375537033,0.07120665914973485
32,10,0.3,4,2,0.0,33,0.2018047581631962,0.13291471704856295
32,10,0.3,4,2,0.0,34,0.12606001574499343,0.28348384049686975
32,10,0.3,4,2,0.0,35,0.05647652972119047,0.5684935581240241
32,10,0.3,4,2,0.0,36,0.010962486398096894,0.8961702579896781
32,10,0.3,4,2,0.0,37,0.0012314979265130603,0.9877605397690257
32,10,0.3,4,2,0.0,38,0.029787956719806528,0.7423907425614076
32,10,0.3,4,2,0.0,39,0.08928249853164018,0.4094972933665292
32,10,0.3,4,2,0.0,40,0.16440345388615177,0.19319899890630704
32,10,0.3,4,2,0.0,41,0.23581749901832505,0.09459269836710381
32,10,0.3,4,2,0.0,42,0.28514533018536287,0.05776031667260593
32,10,0.3,4,2,0.0,43,0.2996918089125506,0.04994074436149723
32,10,0.3,4,2,0.0,44,0.27571321573377655,0.06347353971435182
32,10,0.3,4,2,0.0,45,0.21938074353612572,0.11149144300672592
32,10,0.3,4,2,0.0,46,0.145192263364252,0.23411972863555083
32,10,0.3,4,2,0.0,47,0.07224111475342126,0.48558003822110013
32,10,0.3,4,2,0.0,48,0.019302194381491784,0.82446388205777
32,10,0.3,4,2,0.0,49,7.198846956776917e-32,1.0
32,10,0.3,4,2,0.7853981633974483,0,0.15000000000000002,0.2231301601484298
32,10,0.3,4,2,0.7853981633974483,1,0.2236076328005906,0.10687703317934019
32,10,0.3,4,2,0.7853981633974483,2,0.27827141445080195,0.0618703542025085
32,10,0.3,4,2,0.7853981633974483,3,0.29992293243010326,0.04982545284066828
32,10,0.3,4,2,0.7853981633974483,4,0.28298989595595014,0.05901881665542399
32,10,0.3,4,2,0.7853981633974483,5,0.2318302351815823,0.0984405612713822
32,10,0.3,4,2,0.7853981633974483,6,0.15961053299710695,0.20268437153113603
32,10,0.3,4,2,0.7853981633974483,7,0.08491743913236628,0.4277679551343895
32,10,0.3,4,2,0.7853981633974483,8,0.02697416181045666,0.7635767632617967
32,10,0.3,4,2,0.7853981633974483,9,0.0006931330576202803,0.9930926356908998
32,10,0.3,4,2,0.7853981633974483,10,0.012838106547628068,0.8795181612716985
32,10,0.3,4,2,0.7853981633974483,11,0.06028342042631745,0.5472583939578001
32,10,0.3,4,2,0.7853981633974483,12,0.13081842574732397,0.270310425192661
32,10,0.3,4,2,0.7853981633974483,13,0.20629005073190612,0.12708482433579532
32,10,0.3,4,2,0.7853981633974483,14,0.2672747223702044,0.06906223504692471
32,10,0.3,4,2,0.7853981633974483,15,0.2980772675121675,0.05075360266424993
32,10,0.3,4,2,0.7853981633974483,16,0.2907702633074641,0.05460102447796357
32,10,0.3,4,2,0.7853981633974483,17,0.2472342592961683,0.08438694301501054
32,10,0.3,4,2,0.7853981633974483,18,0.1786737943052061,0.16750569252810868
32,10,0.3,4,2,0.7853981633974483,19,0.10273376729645686,0.3579586962057084
32,10,0.3,4,2,0.7853981633974483,20,0.03895830043870287,0.6773392631178784
32,10,0.3,4,2,0.7853981633974483,21,0.003760813172726475,0.9630902714756001
32,10,0.3,4,2,0.7853981633974483,22,0.006199822044500799,0.9398845593658602
32,10,0.3,4,2,0.7853981633974483,23,0.04564761740947693,0.6335121032130476
32,10,0.3,4,2,0.7853981633974483,24,0.11195181241357367,0.32643705886894414
32,10,0.3,4,2,0.7853981633974483,25,0.1880481875864262,0.1525165939809922
32,10,0.3,4,2,0.7853981633974483,26,0.25435238259052273,0.0785889774091986
32,10,0.3,4,2,0.7853981633974483,27,0.29380017795549895,0.052971471732076746
32,10,0.3,4,2,0.7853981633974483,28,0.29623918682727346,0.05169512125959142
32,10,0.3,4,2,0.7853981633974483,29,0.2610416995612974,0.07350388657330685
32,10,0.3,4,2,0.7853981633974483,30,0.19726623270354357,0.1390860702522297
32,10,0.3,4,2,0.7853981633974483,31,0.12132620569479484,0.2972261277598599
32,10,0.3,4,2,0.7853981633974483,32,0.05276574070383174,0.5899854478554568
32,10,0.3,4,2,0.7853981633974483,33,0.009229736692536043,0.911833959964569
32,10,0.3,4,2,0.7853981633974483,34,0.0019227324878323833,0.9809563411137563
32,10,0.3,4,2,0.7853981633974483,35,0.032725277629794956,0.720901493182724
32,10,0.3,4,2,0.7853981633974483,36,0.09370994926809369,0.39176249900863086
32,10,0.3,4,2,0.7853981633974483,37,0.16918157425267552,0.1841847880353818
32,10,0.3,4,2,0.7853981633974483,38,0.23971657957368256,0.09097543119951322
32,10,0.3,4,2,0.7853981633974483,39,0.2871618934523715,0.05660720899256574
32,10,0.3,4,2,0.7853981633974483,40,0.29930686694237985,0.050133357733769486
32,10,0.3,4,2,0.7853981633974483,41,0.2730258381895438,0.06520244036131562
32,10,0.3,4,2,0.7853981633974483,42,0.21508256086763358,0.11638802713079024
32,10,0.3,4,2,0.7853981633974483,43,0.14038946700289323,0.24563841795871103
32,10,0.3,4,2,0.7853981633974483,44,0.06816976481841809,0.505757664572941
32,10,0.3,4,2,0.7853981633974483,45,0.017010104044050362,0.8435795766380914
32,10,0.3,4,2,0.7853981633974483,46,7.70675698968188e-05,0.9992296211952738
32,10,0.3,4,2,0.7853981633974483,47,0.021728585549197908,0.8046999085362507
32,10,0.3,4,2,0.7853981633974483,48,0.07639236719940871,0.46583505255353924
32,10,0.3,4,2,0.7853981633974483,49,0.15000000000000016,0.22313016014842948
