Dimension,Gamma,Scale,Nonlinear Factor,Perturbation Magnitude,Quantum Coherence,Stable
32,10,1,6,1.3493515170493363e-96,1.0,True
32,10,2,1,0.0,1.0,True
32,10,2,1,0.0511508646738024,0.599590326141035,False
32,10,2,1,0.10146183356380296,0.3625407723231688,False
32,10,2,1,0.15010680195174966,0.22289197999561544,False
32,10,2,1,0.19628702080157512,0.14045470759998868,False
32,10,2,1,0.2392442121964863,0.09140618602945373,False
32,10,2,1,0.27827302024139455,0.061869360702157906,False
32,10,2,1,0.312732592987212,0.04383485815321463,False
32,10,2,1,0.34205710520213845,0.032693759769677595,False
32,10,2,1,0.3657650492063249,0.02579304254904783,False
32,10,2,1,0.3834671412146643,0.021608437573889153,False
32,10,2,1,0.39487271336578006,0.019279226041951467,False
32,10,2,1,0.39979448648027527,0.018353318708174075,False
32,10,2,1,0.39815164517967927,0.01865732494052015,False
32,10,2,1,0.38997116487272954,0.020247749068334254,False
32,10,2,1,0.37538736881990425,0.02342682166110558,False
32,10,2,1,0.35463972254920006,0.0288283147005024,False
32,10,2,1,0.32806890183878246,0.03760233917622179,False
32,10,2,1,0.2961111988301263,0.05176132716868527,False
32,10,2,1,0.2592913581231153,0.07480178121644507,False
32,10,2,1,0.2182139604842196,0.11279992499659575,False
32,10,2,1,0.17355349564702327,0.1763058590943119,False
32,10,2,1,0.12604328720944855,0.28353126715867355,False
32,10,2,1,0.07646345148054902,0.4655040347198943,False
32,10,2,1,0.025628087992285293,0.7739245583903145,True
32,10,2,1,0.025628087992285192,0.7739245583903154,True
32,10,2,1,0.07646345148054877,0.46550403471989543,False
32,10,2,1,0.1260432872094481,0.2835312671586749,False
32,10,2,1,0.17355349564702321,0.17630585909431204,False
32,10,2,1,0.21821396048421937,0.11279992499659605,False
32,10,2,1,0.25929135812311516,0.07480178121644523,False
32,10,2,1,0.2961111988301261,0.05176132716868538,False
32,10,2,1,0.32806890183878235,0.03760233917622183,False
32,10,2,1,0.35463972254919995,0.028828314700502438,False
32,10,2,1,0.3753873688199041,0.023426821661105632,False
32,10,2,1,0.3899711648727294,0.02024774906833428,False
32,10,2,1,0.39815164517967916,0.018657324940520175,False
32,10,2,1,0.39979448648027527,0.018353318708174093,False
32,10,2,1,0.39487271336578006,0.019279226041951477,False
32,10,2,1,0.38346714121466446,0.021608437573889104,False
32,10,2,1,0.36576504920632513,0.02579304254904777,False
32,10,2,1,0.3420571052021386,0.032693759769677505,False
32,10,2,1,0.312732592987212,0.04383485815321463,False
32,10,2,1,0.2782730202413948,0.06186936070215774,False
32,10,2,1,0.23924421219648676,0.09140618602945332,False
32,10,2,1,0.19628702080157545,0.1404547075999883,False
32,10,2,1,0.15010680195174986,0.222891979995615,False
32,10,2,1,0.101461833563803,0.3625407723231686,False
32,10,2,1,0.05115086467380266,0.5995903261410336,False
32,10,2,1,9.797174393178826e-17,0.9999999999999991,True
32,10,2,3,0.0,1.0,True
32,10,2,3,0.0008364480174143894,0.9916704047576149,True
32,10,2,3,0.006528120112503578,0.9368039959978652,True
32,10,2,3,0.021138839162230996,0.8094596184862497,True
32,10,2,3,0.04726664398111255,0.6233379572312214,False
32,10,2,3,0.08558631694238866,0.4249162580207209,False
32,10,2,3,0.13467696547351435,0.2600790502549437,False
32,10,2,3,0.19116107082865322,0.14784206427509325,False
32,10,2,3,0.2501358069035325,0.08197359719154283,False
32,10,2,3,0.3058346087071056,0.04696530754964704,False
32,10,2,3,0.35242319544177714,0.02947443638859261,False
32,10,2,3,0.384814465661635,0.021319254304853957,False
32,10,2,3,0.3993837761551265,0.01842885268986949,False
32,10,2,3,0.39448051918842547,0.01935498651089108,False
32,10,2,3,0.3706615219013503,0.024560514701692043,False
32,10,2,3,0.3306122818153221,0.03665802842019813,False
32,10,2,3,0.27876750808035067,0.06156417940150807,False
32,10,2,3,0.2206862179881362,0.11004541003439167,False
32,10,2,3,0.16227234607347327,0.1973604630122943,False
32,10,2,3,0.10895424229180184,0.3363703738721714,False
32,10,2,3,0.06494229202171968,0.5223471257673291,False
32,10,2,3,0.03267233051708509,0.721283290775328,True
32,10,2,3,0.012515239947390695,0.8823624207686563,True
32,10,2,3,0.0027940984893568346,0.9724457540975487,True
32,10,2,3,0.00010520312407664832,0.9989485219500911,True
32,10,2,3,0.0001052031240766471,0.998948521950091,True
32,10,2,3,0.002794098489356807,0.9724457540975489,True
32,10,2,3,0.01251523994739057,0.8823624207686575,True
32,10,2,3,0.032672330517085055,0.7212832907753282,True
32,10,2,3,0.06494229202171949,0.5223471257673302,False
32,10,2,3,0.10895424229180162,0.33637037387217206,False
32,10,2,3,0.16227234607347282,0.19736046301229518,False
32,10,2,3,0.22068621798813592,0.11004541003439205,False
32,10,2,3,0.27876750808035045,0.061564179401508184,False
32,10,2,3,0.3306122818153217,0.036658028420198274,False
32,10,2,3,0.37066152190135,0.02456051470169214,False
32,10,2,3,0.3944805191884252,0.01935498651089115,False
32,10,2,3,0.3993837761551265,0.0184288526898695,False
32,10,2,3,0.384814465661635,0.02131925430485395,False
32,10,2,3,0.3524231954417776,0.02947443638859249,False
32,10,2,3,0.30583460870710605,0.04696530754964683,False
32,10,2,3,0.2501358069035328,0.08197359719154254,False
32,10,2,3,0.1911610708286533,0.14784206427509314,False
32,10,2,3,0.13467696547351468,0.2600790502549427,False
32,10,2,3,0.08558631694238913,0.42491625802071886,False
32,10,2,3,0.04726664398111278,0.6233379572312199,False
32,10,2,3,0.02113883916223107,0.809459618486249,True
32,10,2,3,0.0065281201125035855,0.936803995997865,True
32,10,2,3,0.000836448017414402,0.9916704047576149,True
32,10,2,3,5.877363255445678e-48,1.0,True
32,10,2,6,0.0,1.0,True
32,10,2,6,1.749113214591157e-06,0.999982509020823,True
32,10,2,6,0.00010654088050818432,0.9989351585413759,True
32,10,2,6,0.001117126302816677,0.9888909038212339,True
32,10,2,6,0.005585339083093109,0.9456777707597545,True
32,10,2,6,0.01831254411940751,0.8326636988569823,True
32,10,2,6,0.04534471257288544,0.6354339512299358,False
32,10,2,6,0.09135638750089342,0.40109223124843113,False
32,10,2,6,0.15641980473820322,0.20925575910598768,False
32,10,2,6,0.23383701970757098,0.0964847613020118,False
32,10,2,6,0.3105052717134826,0.04482215560136321,False
32,10,2,6,0.37020543245612414,0.024672788456688598,False
32,10,2,6,0.39876850163982047,0.018542590264281896,False
32,10,2,6,0.38903720004792425,0.02043774177389589,False
32,10,2,6,0.34347490954556303,0.0322334967482176,False
32,10,2,6,0.27326120221783484,0.06504915772798804,False
32,10,2,6,0.19427830890332096,0.1433045649106585,False
32,10,2,6,0.1217560170247679,0.2959513577026607,False
32,10,2,6,0.06583078575047267,0.5177266609782403,False
32,10,2,6,0.029677567283451656,0.7432107160164425,True
32,10,2,6,0.010543753232585789,0.8999306876679083,True
32,10,2,6,0.002668702953544124,0.9736659225198695,True
32,10,2,6,0.0003915780773519096,0.9960918758988035,True
32,10,2,6,1.9517465920565363e-05,0.9998048443861292,True
32,10,2,6,2.7669243288716655e-08,0.9999997233076053,True
32,10,2,6,2.766924328871601e-08,0.9999997233076056,True
32,10,2,6,1.951746592056497e-05,0.9998048443861293,True
32,10,2,6,0.0003915780773519017,0.9960918758988039,True
32,10,2,6,0.0026687029535441176,0.9736659225198698,True
32,10,2,6,0.010543753232585724,0.8999306876679088,True
32,10,2,6,0.029677567283451535,0.7432107160164434,True
32,10,2,6,0.06583078575047233,0.517726660978242,False
32,10,2,6,0.12175601702476763,0.29595135770266157,False
32,10,2,6,0.19427830890332065,0.143304564910659,False
32,10,2,6,0.27326120221783423,0.06504915772798844,False
32,10,2,6,0.3434749095455623,0.03223349674821783,False
32,10,2,6,0.3890372000479237,0.02043774177389601,False
32,10,2,6,0.39876850163982047,0.018542590264281896,False
32,10,2,6,0.37020543245612414,0.024672788456688598,False
32,10,2,6,0.3105052717134834,0.04482215560136287,False
32,10,2,6,0.23383701970757165,0.09648476130201117,False
32,10,2,6,0.1564198047382036,0.2092557591059869,False
32,10,2,6,0.0913563875008935,0.4010922312484308,False
32,10,2,6,0.045344712572885665,0.6354339512299343,False
32,10,2,6,0.018312544119407716,0.8326636988569808,True
32,10,2,6,0.0055853390830931625,0.945677770759754,True
32,10,2,6,0.0011171263028166849,0.9888909038212339,True
32,10,2,6,0.0001065408805081846,0.9989351585413762,True
32,10,2,6,1.7491132145912095e-06,0.9999825090208231,True
32,10,2,6,8.635849709115752e-95,1.0,True
32,10,4,1,0.0,1.0,True
32,10,4,1,0.10146183356380296,0.3625407723231689,False
32,10,4,1,0.19628702080157512,0.1404547075999888,False
32,10,4,1,0.27827302024139455,0.06186936070215788,False
32,10,4,1,0.34205710520213845,0.03269375976967758,False
32,10,4,1,0.3834671412146643,0.021608437573889132,False
32,10,4,1,0.39979448648027527,0.018353318708174075,False
32,10,4,1,0.38997116487272954,0.020247749068334254,False
32,10,4,1,0.35463972254920006,0.028828314700502386,False
32,10,4,1,0.2961111988301263,0.05176132716868527,False
32,10,4,1,0.2182139604842196,0.11279992499659575,False
32,10,4,1,0.12604328720944855,0.2835312671586736,False
32,10,4,1,0.025628087992285293,0.7739245583903145,True
32,10,4,1,0.07646345148054877,0.46550403471989543,False
32,10,4,1,0.17355349564702321,0.17630585909431196,False
32,10,4,1,0.25929135812311516,0.07480178121644523,False
32,10,4,1,0.32806890183878235,0.03760233917622183,False
32,10,4,1,0.3753873688199041,0.023426821661105632,False
32,10,4,1,0.39815164517967916,0.018657324940520175,False
32,10,4,1,0.39487271336578006,0.019279226041951484,False
32,10,4,1,0.36576504920632513,0.02579304254904777,False
32,10,4,1,0.312732592987212,0.04383485815321463,False
32,10,4,1,0.23924421219648676,0.09140618602945332,False
32,10,4,1,0.15010680195174986,0.22289197999561494,False
32,10,4,1,0.05115086467380266,0.5995903261410336,False
32,10,4,1,0.051150864673802456,0.5995903261410347,False
32,10,4,1,0.15010680195174936,0.22289197999561614,False
32,10,4,1,0.23924421219648606,0.09140618602945397,False
32,10,4,1,0.31273259298721195,0.04383485815321463,False
32,10,4,1,0.3657650492063249,0.025793042549047816,False
32,10,4,1,0.39487271336577995,0.019279226041951484,False
32,10,4,1,0.3981516451796793,0.018657324940520133,False
32,10,4,1,0.3753873688199043,0.02342682166110557,False
32,10,4,1,0.3280689018387824,0.03760233917622181,False
32,10,4,1,0.2592913581231157,0.07480178121644473,False
32,10,4,1,0.17355349564702405,0.17630585909431049,False
32,10,4,1,0.07646345148054948,0.46550403471989216,False
32,10,4,1,0.02562808799228493,0.7739245583903174,True
32,10,4,1,0.12604328720944832,0.28353126715867416,False
32,10,4,1,0.21821396048421857,0.11279992499659695,False
32,10,4,1,0.29611119883012577,0.05176132716868557,False
32,10,4,1,0.35463972254919973,0.0288283147005025,False
32,10,4,1,0.3899711648727295,0.020247749068334264,False
32,10,4,1,0.39979448648027527,0.018353318708174075,False
32,10,4,1,0.38346714121466463,0.021608437573889056,False
32,10,4,1,0.34205710520213883,0.032693759769677436,False
32,10,4,1,0.27827302024139483,0.06186936070215771,False
32,10,4,1,0.1962870208015752,0.14045470759998865,False
32,10,4,1,0.10146183356380345,0.36254077232316695,False
32,10,4,1,1.9594348786357652e-16,0.9999999999999981,True
32,10,4,3,0.0,1.0,True
32,10,4,3,0.006528120112503578,0.9368039959978651,True
32,10,4,3,0.04726664398111255,0.6233379572312215,False
32,10,4,3,0.13467696547351435,0.2600790502549436,False
32,10,4,3,0.2501358069035325,0.08197359719154283,False
32,10,4,3,0.35242319544177714,0.029474436388592595,False
32,10,4,3,0.3993837761551265,0.01842885268986949,False
32,10,4,3,0.3706615219013503,0.024560514701692033,False
32,10,4,3,0.27876750808035067,0.061564179401508046,False
32,10,4,3,0.16227234607347327,0.1973604630122943,False
32,10,4,3,0.06494229202171968,0.5223471257673291,False
32,10,4,3,0.012515239947390695,0.8823624207686561,True
32,10,4,3,0.00010520312407664832,0.998948521950091,True
32,10,4,3,0.002794098489356807,0.972445754097549,True
32,10,4,3,0.032672330517085055,0.7212832907753283,True
32,10,4,3,0.10895424229180162,0.3363703738721722,False
32,10,4,3,0.22068621798813592,0.11004541003439205,False
32,10,4,3,0.3306122818153217,0.03665802842019829,False
32,10,4,3,0.3944805191884252,0.019354986510891133,False
32,10,4,3,0.384814465661635,0.02131925430485395,False
32,10,4,3,0.30583460870710605,0.04696530754964683,False
32,10,4,3,0.1911610708286533,0.14784206427509314,False
32,10,4,3,0.08558631694238913,0.4249162580207189,False
32,10,4,3,0.02113883916223107,0.809459618486249,True
32,10,4,3,0.000836448017414402,0.991670404757615,True
32,10,4,3,0.0008364480174143922,0.991670404757615,True
32,10,4,3,0.02113883916223086,0.8094596184862508,True
32,10,4,3,0.08558631694238839,0.42491625802072214,False
32,10,4,3,0.19116107082865313,0.14784206427509344,False
32,10,4,3,0.30583460870710555,0.04696530754964706,False
32,10,4,3,0.38481446566163474,0.021319254304854006,False
32,10,4,3,0.3944805191884256,0.01935498651089105,False
32,10,4,3,0.3306122818153223,0.03665802842019803,False
32,10,4,3,0.22068621798813612,0.1100454100343918,False
32,10,4,3,0.10895424229180228,0.33637037387216984,False
32,10,4,3,0.03267233051708551,0.7212832907753249,True
32,10,4,3,0.0027940984893568845,0.9724457540975482,True
32,10,4,3,0.0001052031240766438,0.998948521950091,True
32,10,4,3,0.012515239947390636,0.8823624207686567,True
32,10,4,3,0.06494229202171876,0.522347125767334,False
32,10,4,3,0.1622723460734723,0.1973604630122962,False
32,10,4,3,0.27876750808034995,0.06156417940150848,False
32,10,4,3,0.3706615219013501,0.0245605147016921,False
32,10,4,3,0.3993837761551265,0.01842885268986949,False
32,10,4,3,0.35242319544177797,0.02947443638859236,False
32,10,4,3,0.25013580690353326,0.08197359719154218,False
32,10,4,3,0.13467696547351474,0.2600790502549426,False
32,10,4,3,0.047266643981112605,0.6233379572312212,False
32,10,4,3,0.006528120112503671,0.9368039959978643,True
32,10,4,3,4.701890604356542e-47,1.0,True
32,10,4,6,0.0,1.0,True
32,10,4,6,0.00010654088050818432,0.9989351585413759,True
32,10,4,6,0.005585339083093109,0.9456777707597543,True
32,10,4,6,0.04534471257288544,0.6354339512299356,False
32,10,4,6,0.15641980473820322,0.20925575910598768,False
32,10,4,6,0.3105052717134826,0.04482215560136321,False
32,10,4,6,0.39876850163982047,0.018542590264281882,False
32,10,4,6,0.34347490954556303,0.0322334967482176,False
32,10,4,6,0.19427830890332096,0.14330456491065846,False
32,10,4,6,0.06583078575047267,0.5177266609782405,False
32,10,4,6,0.010543753232585789,0.8999306876679083,True
32,10,4,6,0.0003915780773519096,0.9960918758988035,True
32,10,4,6,2.7669243288716655e-08,0.9999997233076053,True
32,10,4,6,1.951746592056497e-05,0.9998048443861293,True
32,10,4,6,0.0026687029535441176,0.9736659225198697,True
32,10,4,6,0.029677567283451535,0.7432107160164434,True
32,10,4,6,0.12175601702476763,0.29595135770266146,False
32,10,4,6,0.27326120221783423,0.06504915772798847,False
32,10,4,6,0.3890372000479237,0.02043774177389601,False
32,10,4,6,0.37020543245612414,0.024672788456688598,False
32,10,4,6,0.23383701970757165,0.09648476130201113,False
32,10,4,6,0.0913563875008935,0.4010922312484308,False
32,10,4,6,0.018312544119407716,0.8326636988569808,True
32,10,4,6,0.0011171263028166849,0.9888909038212337,True
32,10,4,6,1.7491132145912095e-06,0.9999825090208232,True
32,10,4,6,1.7491132145911686e-06,0.9999825090208231,True
32,10,4,6,0.0011171263028166632,0.9888909038212339,True
32,10,4,6,0.01831254411940739,0.8326636988569834,True
32,10,4,6,0.09135638750089335,0.40109223124843135,False
32,10,4,6,0.23383701970757081,0.09648476130201199,False
32,10,4,6,0.3702054324561236,0.02467278845668874,False
32,10,4,6,0.3890372000479245,0.020437741773895835,False
32,10,4,6,0.27326120221783523,0.0650491577279878,False
32,10,4,6,0.12175601702476782,0.295951357702661,False
32,10,4,6,0.029677567283451903,0.7432107160164407,True
32,10,4,6,0.0026687029535441935,0.9736659225198689,True
32,10,4,6,1.951746592056606e-05,0.9998048443861293,True
32,10,4,6,2.7669243288714283e-08,0.9999997233076056,True
32,10,4,6,0.00039157807735190587,0.9960918758988038,True
32,10,4,6,0.010543753232585494,0.899930687667911,True
32,10,4,6,0.06583078575047191,0.5177266609782443,False
32,10,4,6,0.19427830890331993,0.14330456491065996,False
32,10,4,6,0.34347490954556253,0.03223349674821775,False
32,10,4,6,0.39876850163982047,0.018542590264281907,False
32,10,4,6,0.3105052717134841,0.04482215560136254,False
32,10,4,6,0.1564198047382042,0.20925575910598568,False
32,10,4,6,0.045344712572885706,0.635433951229934,False
32,10,4,6,0.005585339083093121,0.9456777707597543,True
32,10,4,6,0.00010654088050818739,0.9989351585413759,True
32,10,4,6,5.5269438138340816e-93,1.0,True
