ASOT-2772	url:https://digital.csic.es/bitstream/10261/15773/1/rockycfg.pdf	adjacent/split-complex	https://digital.csic.es/bitstream/10261/15773/1/RockyCFG.PDF
ASOT-2784	url:https://dspace.mit.edu/bitstream/handle/1721.1/78248/mit-csail-tr-2013-005.pdf	"Glover (2013) Tracking 3-D rotations with the Quaternion Bingham Filter"	https://dspace.mit.edu/bitstream/handle/1721.1/78248/MIT-CSAIL-TR-2013-005.pdf
ASOT-2785	url:https://dtecta.com/files/gdc13_vandenbergen_gino_math_tut.pdf	adjacent/dual-numbers	https://dtecta.com/files/GDC13_vandenBergen_Gino_Math_Tut.pdf
ASOT-2786	url:https://elib.mi.sanu.ac.rs/files/journals/flmt/223/flmn223p8441-8454.pdf	quaternions/hyperbolic-terminology	https://elib.mi.sanu.ac.rs/files/journals/flmt/223/flmn223p8441-8454.pdf
ASOT-2787	url:https://eprints.gla.ac.uk/205247/1/205247.pdf	"Krakow et al. (2017) On three-dimensional misorientation spaces (Glasgow mirror)"	https://eprints.gla.ac.uk/205247/1/205247.pdf
ASOT-2788	url:https://eprints.whiterose.ac.uk/id/eprint/154980/1/dtd_cl_final.pdf	quaternions/quad-quaternions	https://eprints.whiterose.ac.uk/id/eprint/154980/1/DTD_CL_final.pdf
ASOT-2789	url:https://faculty.etsu.edu/gardnerr/4127/notes-herstein/notes-cayley-dickson.pdf	m1/construction	https://faculty.etsu.edu/gardnerr/4127/notes-Herstein/notes-Cayley-Dickson.pdf
ASOT-2794	url:https://fs.unm.edu/dualnumbers.pdf	adjacent/dual-numbers	https://fs.unm.edu/DualNumbers.pdf
ASOT-2795	url:https://gaetan.chenevier.perso.math.cnrs.fr/coursihp/chenevier_lecture6.pdf	quaternions/arithmetic-orders	https://gaetan.chenevier.perso.math.cnrs.fr/coursIHP/chenevier_lecture6.pdf
ASOT-2796	url:https://github.com/ismail0098-lang/ysu-engine	"YSU-engine GPU Optimization Patterns: Technique Reference"	https://github.com/ismail0098-lang/YSU-engine
ASOT-2798	url:https://graphics.stanford.edu/courses/cs348a-17-winter/papers/quaternion.pdf	quaternions/real-hamilton	https://graphics.stanford.edu/courses/cs348a-17-winter/Papers/quaternion.pdf
ASOT-2799	url:https://iel.ucdavis.edu/publication/journal/j_ec1.pdf	adjacent/dual-numbers	https://iel.ucdavis.edu/publication/journal/j_EC1.pdf
ASOT-2800	url:https://ijgeometry.com/wp-content/uploads/2014/10/7.pdf	quaternions/split-coquaternions	https://ijgeometry.com/wp-content/uploads/2014/10/7.pdf
ASOT-2801	url:https://imath.kiev.ua/~complex/sotrudniki/shpakivskyi/papers/10.1007_s00006-013-0387-3%5b1%5d.pdf	quaternions/biquaternions	https://imath.kiev.ua/~complex/sotrudniki/Shpakivskyi/papers/10.1007_s00006-013-0387-3%5B1%5D.pdf
ASOT-2802	url:https://iopscience.iop.org/tdmrep.json	tdm-policy:	https://iopscience.iop.org/tdmrep.json
ASOT-2804	url:https://isogenyschool2020.co.uk/schedule/quaternionnotes%281%29.pdf	quaternions/general-field	https://isogenyschool2020.co.uk/schedule/QuaternionNotes%281%29.pdf
ASOT-2813	url:https://kconrad.math.uconn.edu/blurbs/ringtheory/quaternionalg.pdf	quaternions/scalar-extension	https://kconrad.math.uconn.edu/blurbs/ringtheory/quaternionalg.pdf
ASOT-2814	url:https://knowen-production.s3.amazonaws.com/uploads/attachment/file/29/tsai2008.pdf	"Tsai (2008) Icosahedral clusters and stability of quasicrystals"	https://knowen-production.s3.amazonaws.com/uploads/attachment/file/29/Tsai2008.pdf
ASOT-2836	url:https://linkinghub.elsevier.com/retrieve/static/p3p/ihub-p3p.xml	"p3p: CP=""NON DSP COR CUR ADM DEV TAI PSA PSD OUR IND UNI NAV STA PRE COM INT CNT"",policyref="""""	https://linkinghub.elsevier.com/retrieve/static/P3P/IHUB-p3p.xml
ASOT-2837	url:https://mat76.mat.uni-miskolc.hu/mnotes/download_article/364.pdf	quaternions/split-coquaternions	https://mat76.mat.uni-miskolc.hu/mnotes/download_article/364.pdf
ASOT-2838	url:https://math.berkeley.edu/~reb/courses/261/27.pdf	octonions/real-division	https://math.berkeley.edu/~reb/courses/261/27.pdf
ASOT-2839	url:https://math.colorado.edu/~rohi1040/expository/sumoffoursquares.pdf	quaternions/lipschitz	https://math.colorado.edu/~rohi1040/expository/sumoffoursquares.pdf
ASOT-2842	url:https://math.uni.lu/wiese/quatalg/wolter.pdf	quaternions/general-field	https://math.uni.lu/wiese/QuatAlg/Wolter.pdf
ASOT-2843	url:https://mesonpiold.cbpf.br/e2006/posgraduacao/pdf_p10/draft%20split.pdf	octonions/classification-two-real	https://mesonpiold.cbpf.br/e2006/posgraduacao/pdf_p10/draft%20split.pdf
ASOT-2844	url:https://mimp.materials.cmu.edu/rohrer/papers/2015_12.pdf	"Rowenhorst et al. (2015) Consistent representations of and conversions between 3D rotations"	https://mimp.materials.cmu.edu/rohrer/papers/2015_12.pdf
ASOT-2849	url:https://mtm.ufsc.br/~coloquio/20172/slides/selig.pdf	quaternions/dual-quaternions	https://mtm.ufsc.br/~coloquio/20172/slides/selig.pdf
ASOT-2858	url:https://nntdm.net/papers/nntdm-25/nntdm-25-1-137-149.pdf	octonions/dual-number-coeff	https://nntdm.net/papers/nntdm-25/NNTDM-25-1-137-149.pdf
ASOT-2860	url:https://openreview.net/pdf?id=v7hm3jpjke	quaternions/clifford-ga	https://openreview.net/pdf?id=V7hM3JpJKE
ASOT-2861	url:https://opensiuc.lib.siu.edu/context/math_misc/article/1039/viewcontent/octonions.pdf	octonions/real-division	https://opensiuc.lib.siu.edu/context/math_misc/article/1039/viewcontent/octonions.pdf
ASOT-2867	url:https://pajarito.materials.cmu.edu/lectures/l20-descriptions-of-orientation-tugceozturk_27750-12apr16.pdf	"CMU lecture Descriptions of Orientation"	https://pajarito.materials.cmu.edu/lectures/L20-Descriptions-of-Orientation-TugceOzturk_27750-12Apr16.pdf
ASOT-2868	url:https://paulsteinhardt.org/wp-content/uploads/2020/10/steinhardt_rendiconti-lincei-2012.pdf	"Steinhardt (2012) Quasicrystals: a brief history of the impossible"	https://paulsteinhardt.org/wp-content/uploads/2020/10/Steinhardt_Rendiconti-Lincei-2012.pdf
ASOT-2869	url:https://pdfs.semanticscholar.org/1c9b/af0f0e56f844c7a0d6d4b57726fb5ba633c3.pdf	quaternions/reduced-quaternions	https://pdfs.semanticscholar.org/1c9b/af0f0e56f844c7a0d6d4b57726fb5ba633c3.pdf
ASOT-2870	url:https://people.math.ethz.ch/~salamon/preprints/octonions.pdf	octonions/real-division	https://people.math.ethz.ch/~salamon/PREPRINTS/Octonions.pdf
ASOT-2871	url:https://people.maths.ox.ac.uk/joyce/theses/widdowsdphil.pdf	quaternions/tensor-tower	https://people.maths.ox.ac.uk/joyce/theses/WiddowsDPhil.pdf
ASOT-2879	url:https://real.mtak.hu/94961/1/2550.pdf	quaternions/biquaternions	https://real.mtak.hu/94961/1/2550.pdf
ASOT-2880	url:https://repo.pw.edu.pl/docstore/download/wutbf02dba4bb844d4e958c55ec5a66a9de/wut729391fd969a453c882f92ef89a09358.pdf	"Blaszczyk et al. (2020) Discrete octonion Fourier transform (WUT repository)"	https://repo.pw.edu.pl/docstore/download/WUTbf02dba4bb844d4e958c55ec5a66a9de/WUT729391fd969a453c882f92ef89a09358.pdf
ASOT-2881	url:https://repository.essex.ac.uk/5561/1/1001.0240v1.pdf	quaternions/biquaternions	https://repository.essex.ac.uk/5561/1/1001.0240v1.pdf
ASOT-2882	url:https://research.protocol.ai/publications/dioptics-a-common-generalization-of-open-games-and-gradient-basedlearners/dalrymple2019.pdf	2019).	https://research.protocol.ai/publications/dioptics-a-common-generalization-of-open-games-and-gradient-basedlearners/dalrymple2019.pdf
ASOT-2884	url:https://scipost.org/scipostphysproc.14.030/pdf	quaternions/tensor-tower	https://scipost.org/SciPostPhysProc.14.030/pdf
ASOT-2957	url:https://sites.esm.psu.edu/~mcd18/ebsd.pdf	"EBSD notes (Penn State) (quaternion formalism)"	https://sites.esm.psu.edu/~mcd18/EBSD.PDF
ASOT-2959	url:https://squoze.net/math/biquat.pdf	quaternions/clifford-ga	https://squoze.net/math/biquat.pdf
ASOT-2960	url:https://stephenmontgomerysmith.github.io/preprints/introduction.pdf	quaternions/dual-quaternions	https://stephenmontgomerysmith.github.io/preprints/introduction.pdf
ASOT-2962	url:https://users.cs.utah.edu/~ladislav/kavan06dual/kavan06dual.pdf	quaternions/dual-quaternions	https://users.cs.utah.edu/~ladislav/kavan06dual/kavan06dual.pdf
ASOT-2963	url:https://users.math.msu.edu/users/halljo/research/composition_2012-04-19.pdf	octonions/classification-two-real	https://users.math.msu.edu/users/halljo/research/composition_2012-04-19.pdf
ASOT-2964	url:https://vadim.sdsu.edu/amm-perplex.pdf	adjacent/split-complex	https://vadim.sdsu.edu/amm-perplex.pdf
ASOT-2967	url:https://web.ma.utexas.edu/users/allcock/research/oideals.pdf	octonions/integral-arithmetic	https://web.ma.utexas.edu/users/allcock/research/oideals.pdf
ASOT-2968	url:https://wkchan.faculty.wesleyan.edu/files/2019/04/quaternion-2012.pdf	quaternions/arithmetic-orders	https://wkchan.faculty.wesleyan.edu/files/2019/04/quaternion-2012.pdf
ASOT-2971	url:https://www.7stones.com/homepage/8lattice.pdf	octonions/integral-arithmetic	https://www.7stones.com/Homepage/8Lattice.pdf
ASOT-2972	url:https://www.academia.edu/83953289/lectures_in_ufo_	"2022). [Online]. Available:"	https://www.academia.edu/83953289/Lectures_in_UFO_
ASOT-2975	url:https://www.agner.org/optimize/instruction_tables.pdf	https://www.agner.org/optimize/instruction_tables.pdf	https://www.agner.org/optimize/instruction_tables.pdf
ASOT-2976	url:https://www.aimspress.com/aimspress-data/math/2022/3/pdf/math-07-03-181.pdf	quaternions/reduced-quaternions	https://www.aimspress.com/aimspress-data/math/2022/3/PDF/math-07-03-181.pdf
ASOT-2977	url:https://www.ams.org/journals/proc/2015-143-11/s0002-9939-2015-12826-2/s0002-9939-2015-12826-2.pdf	openpdf/core-cd	https://www.ams.org/journals/proc/2015-143-11/S0002-9939-2015-12826-2/S0002-9939-2015-12826-2.pdf
ASOT-2978	url:https://www.anstuocmath.ro/mathematics/pdf2/flaut.pdf	m2/identity-regime	https://www.anstuocmath.ro/mathematics/pdf2/flaut.pdf
ASOT-2980	url:https://www.ccas.ru/ca/_media/gevorkyan_2025_06_en.pdf	quaternions/dual-quaternions	https://www.ccas.ru/ca/_media/gevorkyan_2025_06_en.pdf
ASOT-2981	url:https://www.cirm-math.fr/reporga/2076/slides/elduque.pdf	"Elduque slides Triality / Hurwitz algebras"	https://www.cirm-math.fr/RepOrga/2076/Slides/Elduque.pdf
ASOT-2982	url:https://www.clear.rice.edu/comp360/lectures/old/quaternionweb.pdf	quaternions/real-hamilton	https://www.clear.rice.edu/comp360/lectures/old/QuaternionWeb.pdf
ASOT-2983	url:https://www.cmup.pt/sites/default/files/2024-09/1201.5817v2.pdf	quaternions/lipschitz	https://www.cmup.pt/sites/default/files/2024-09/1201.5817v2.pdf
ASOT-2985	url:https://www.dora.lib4ri.ch/empa/islandora/object/empa%3a2673/datastream/pdf/britton-2016-tutorial-%28published_version%29.pdf	"Britton et al. (2016) Tutorial: Crystal orientations and EBSD"	https://www.dora.lib4ri.ch/empa/islandora/object/empa%3A2673/datastream/PDF/Britton-2016-Tutorial-%28published_version%29.pdf
ASOT-2986	url:https://www.f08.uni-stuttgart.de/.content/media/downloads/mathematik/mathematische_berichte/2018/2018-003.pdf	"Kollross (2018) Octonions, triality, exceptional Lie algebra F4"	https://www.f08.uni-stuttgart.de/.content/media/downloads/Mathematik/mathematische_berichte/2018/2018-003.pdf
ASOT-2993	url:https://www.fields.utoronto.ca/programs/scientific/11-12/exceptional/alb.-alg.-ottawa-2012-vii-new.pdf	octonions/presentation-zorn	https://www.fields.utoronto.ca/programs/scientific/11-12/exceptional/Alb.-alg.-Ottawa-2012-Vii-new.pdf
ASOT-2994	url:https://www.garibaldibros.com/linked-files/gpr-solns.pdf	"Garibaldi-Petersson-Racine solutions/errata companion"	https://www.garibaldibros.com/linked-files/GPR-solns.pdf
ASOT-2995	url:https://www.gutenberg.org/files/25156/25156-pdf.pdf	octonions/general-fields-rings-schemes	https://www.gutenberg.org/files/25156/25156-pdf.pdf
ASOT-2999	url:https://www.i2m.univ-amu.fr/perso/david.kohel/alg/doc/algquat.pdf	quaternions/general-field	https://www.i2m.univ-amu.fr/perso/david.kohel/alg/doc/AlgQuat.pdf
ASOT-3000	url:https://www.imath.kiev.ua/~complex/sotrudniki/shpakivskyi/papers/equations-6-7.pdf	quaternions/hyperbolic-terminology	https://www.imath.kiev.ua/~complex/sotrudniki/Shpakivskyi/papers/EQUATIONS-6-7.pdf
ASOT-3003	url:https://www.iri.upc.edu/files/scidoc/1463-approaching-dual-quaternions-from-matrix-algebra.pdf	quaternions/dual-quaternions	https://www.iri.upc.edu/files/scidoc/1463-Approaching-Dual-Quaternions-from-Matrix-Algebra.pdf
ASOT-3004	url:https://www.jocm.us/uploadfile/2014/1023/20141023120423925.pdf	quaternions/quad-quaternions	https://www.jocm.us/uploadfile/2014/1023/20141023120423925.pdf
ASOT-3005	url:https://www.matfis.uniroma3.it/allegati/dottorato/tesi/cigliola/cigliola%20-%20phd_thesis.pdf	quaternions/signature-generalized	https://www.matfis.uniroma3.it/Allegati/Dottorato/TESI/cigliola/CIGLIOLA%20-%20PhD_Thesis.pdf
ASOT-3007	url:https://www.math.stonybrook.edu/~oleg/courses/mat150-spr16/lecture-5.pdf	quaternions/real-hamilton	https://www.math.stonybrook.edu/~oleg/courses/mat150-spr16/lecture-5.pdf
ASOT-3008	url:https://www.math.uni-bielefeld.de/lag/man/565.pdf	quaternions/tensor-tower	https://www.math.uni-bielefeld.de/lag/man/565.pdf
ASOT-3009	url:https://www.mathnet.ru/php/getft.phtml?jrnid=znsl&paperid=6841&what=fullt	openpdf/split-family	https://www.mathnet.ru/php/getFT.phtml?jrnid=znsl&paperid=6841&what=fullt
ASOT-3010	url:https://www.maths.tcd.ie/pub/histmath/people/hamilton/quatern2/quatern2.pdf	quaternions/real-hamilton	https://www.maths.tcd.ie/pub/HistMath/People/Hamilton/Quatern2/Quatern2.pdf
ASOT-3011	url:https://www.matrix-inst.org.au/wp_matrix2016/wp-content/uploads/2019/01/lackmann.pdf	"Lackmann The octonionic projective plane OP^2"	https://www.matrix-inst.org.au/wp_Matrix2016/wp-content/uploads/2019/01/Lackmann.pdf
ASOT-3012	url:https://www.neo-classical-physics.info/uploads/3/4/3/6/34363841/grunwald_-_dual_numbers_and_geometry.pdf	adjacent/dual-numbers	https://www.neo-classical-physics.info/uploads/3/4/3/6/34363841/grunwald_-_dual_numbers_and_geometry.pdf
ASOT-3016	url:https://www.phase-trans.msm.cam.ac.uk/2017/three-dimensional-misorientation.pdf	"Krakow et al. (2017) On three-dimensional misorientation spaces (Cambridge)"	https://www.phase-trans.msm.cam.ac.uk/2017/three-dimensional-misorientation.pdf
ASOT-3017	url:https://www.physi.uni-heidelberg.de/~vhollmeier/ga4p/materials/ga_lecture_notes.pdf	quaternions/clifford-ga	https://www.physi.uni-heidelberg.de/~vhollmeier/ga4p/materials/ga_lecture_notes.pdf
ASOT-3026	url:https://www.sci.utah.edu/~jmk/papers/quaternions.pdf	quaternions/real-hamilton	https://www.sci.utah.edu/~jmk/papers/Quaternions.pdf
ASOT-3031	url:https://www.utgjiu.ro/math/sma/v17/p17_12.pdf	adjacent/split-complex	https://www.utgjiu.ro/math/sma/v17/p17_12.pdf
ASOT-3034	url:https://www2.gwu.edu/~spwm/erin_alissa.pdf	quaternions/lipschitz	https://www2.gwu.edu/~spwm/erin_alissa.pdf
ASOT-3036	url:https://zenodo.org/api/records	"Input: Zenodo REST API"	https://zenodo.org/api/records
