r_au,mission,max_alignment,best_orient_idx
1.0,STEREO-A,0.7168515283708737,0
1.0,STEREO-A,0.6923249904882214,5
1.0,STEREO-A,0.6259002042870473,11
1.0,STEREO-A,0.7850679938114363,10
1.0,STEREO-A,0.8174025156419111,5
1.0,STEREO-A,0.9525781227149036,5
1.0,STEREO-A,0.7249990940606617,5
1.0,STEREO-A,0.7034799707437555,4
1.0,STEREO-A,0.5469611820284539,12
1.0,STEREO-A,0.5391993945322608,0
1.0,STEREO-A,0.574301859510588,8
1.0,STEREO-A,0.6647618862647607,3
1.0,STEREO-A,0.7730892958946537,0
1.0,STEREO-A,0.8873168919572743,6
1.0,STEREO-A,0.8410821050114196,3
1.0,STEREO-A,0.9906598149434914,4
1.0,STEREO-A,0.8710746448826,0
1.0,STEREO-A,0.9754173046751988,3
1.0,STEREO-A,0.9701515457018617,9
1.0,STEREO-A,0.9702169094384702,0
1.0,STEREO-A,0.9325601416325355,1
1.0,STEREO-A,0.904234334888675,0
1.0,STEREO-A,0.7453809004471706,18
1.0,STEREO-A,0.8052095956566792,0
1.0,STEREO-A,0.5366781878966098,0
1.0,STEREO-A,0.8938548989201749,0
1.0,STEREO-A,0.6603216376009957,0
1.0,STEREO-A,0.7443995487949342,0
1.0,STEREO-A,0.6373590191453423,2
1.0,STEREO-A,0.6266635405864895,2
1.0,STEREO-A,0.6726333497619461,2
1.0,STEREO-A,0.7302028301505654,0
1.0,STEREO-A,0.7799431882434266,13
1.0,STEREO-A,0.8438317695773373,3
1.0,STEREO-A,0.8241446097234576,0
1.0,STEREO-A,0.7837768836420825,0
1.0,STEREO-A,0.8016531662578835,0
1.0,STEREO-A,0.7443526971316253,0
1.0,STEREO-A,0.8280194479434919,4
1.0,STEREO-A,0.6301304273565429,0
1.0,STEREO-A,0.6832275894281192,0
1.0,STEREO-A,0.6009757837405423,2
1.0,STEREO-A,0.6180954269999509,1
1.0,STEREO-A,0.5361715320165885,1
1.0,STEREO-A,0.7263619051912817,3
1.0,STEREO-A,0.4952982643796014,0
1.0,STEREO-A,0.8704082764741777,1
1.0,STEREO-A,0.7304631293454741,1
1.0,STEREO-A,0.8903409320708836,5
1.0,STEREO-A,0.7379842761354948,2
1.0,STEREO-A,0.8641096117721393,11
1.0,STEREO-A,0.8307720188474084,6
1.0,STEREO-A,0.9215037105519602,0
1.0,STEREO-A,0.9672710247932198,0
1.0,STEREO-A,0.909457089938048,0
1.0,STEREO-A,0.8452835306723089,18
1.0,STEREO-A,0.8467198792432964,19
1.0,STEREO-A,0.7613131063884676,1
1.0,STEREO-A,0.9099339747438343,0
1.0,STEREO-A,0.8470458017369444,3
1.0,STEREO-A,0.9483065159381856,0
1.0,STEREO-A,0.8009704759935393,15
1.0,STEREO-A,0.7696461843690344,0
1.0,STEREO-A,0.735063473639552,1
1.0,STEREO-A,0.7869189513808377,0
1.0,STEREO-A,0.9081598283264422,3
1.0,STEREO-A,0.9311132045587405,3
1.0,STEREO-A,0.9717619322667423,2
1.0,STEREO-A,0.964044638970316,8
1.0,STEREO-A,0.9810065376116915,0
1.0,STEREO-A,0.9030596432556607,0
1.0,STEREO-A,0.9597730906702129,0
1.0,STEREO-A,0.8517516356415263,0
1.0,STEREO-A,0.8776206205984287,0
1.0,STEREO-A,0.9295575012681974,1
1.0,STEREO-A,0.912106421288852,0
1.0,STEREO-A,0.9737529102802185,0
1.0,STEREO-A,0.984722508939186,6
1.0,STEREO-A,0.932366644066157,0
1.0,STEREO-A,0.9802436951241968,3
1.0,STEREO-A,0.947262448657866,0
1.0,STEREO-A,0.8962039284530173,0
1.0,STEREO-A,0.9150578306273017,17
1.0,STEREO-A,0.8145373065915952,1
1.0,STEREO-A,0.7999917512044361,0
1.0,STEREO-A,0.758074696992064,0
1.0,STEREO-A,0.8493138985815141,0
1.0,STEREO-A,0.7167072929185295,0
1.0,STEREO-A,0.8420033643168392,2
1.0,STEREO-A,0.7448585093297503,2
1.0,STEREO-A,0.7198348909987977,15
1.0,STEREO-A,0.6357511894967417,4
1.0,STEREO-A,0.6675138627335346,0
1.0,STEREO-A,0.7145177614676302,1
1.0,STEREO-A,0.7112792318720085,0
1.0,STEREO-A,0.8158540997346628,13
1.0,STEREO-A,0.7312431562895547,2
1.0,STEREO-A,0.8114237275850843,0
1.0,STEREO-A,0.8253645794544617,4
1.0,STEREO-A,0.7858964417365395,13
1.0,STEREO-A,0.8137525014220766,3
1.0,STEREO-A,0.7874073704690283,12
1.0,STEREO-A,0.6476857110972737,0
1.0,STEREO-A,0.7731227728356449,4
1.0,STEREO-A,0.7834537645036121,1
1.0,STEREO-A,0.8837136042091555,1
1.0,STEREO-A,0.8881767532642253,0
1.0,STEREO-A,0.8678644152394928,5
1.0,STEREO-A,0.803574562782266,0
1.0,STEREO-A,0.7516869838887064,1
1.0,STEREO-A,0.7930191904124938,0
1.0,STEREO-A,0.6979772056966436,1
1.0,STEREO-A,0.8107312188343009,7
1.0,STEREO-A,0.8036577050751703,0
1.0,STEREO-A,0.7420737912333465,0
1.0,STEREO-A,0.7862220980442167,16
1.0,STEREO-A,0.8160030827522705,4
1.0,STEREO-A,0.6001567862028141,13
1.0,STEREO-A,0.8892004560526494,5
1.0,STEREO-A,0.608302277405687,10
1.0,STEREO-A,0.9287563385205547,4
1.0,STEREO-A,0.6924859299226735,1
1.0,STEREO-A,0.823604510320779,5
1.0,STEREO-A,0.5727400574345507,4
1.0,STEREO-A,0.834710874590994,12
1.0,STEREO-A,0.6284535210749803,0
1.0,STEREO-A,0.789645472969905,0
1.0,STEREO-A,0.7764939431911204,1
1.0,STEREO-A,0.6113499898882934,5
1.0,STEREO-A,0.7591343400538838,4
1.0,STEREO-A,0.6677343780841909,0
1.0,STEREO-A,0.7400050986012429,5
1.0,STEREO-A,0.6683417662927499,5
1.0,STEREO-A,0.6813179582734278,0
1.0,STEREO-A,0.6100799066625064,0
1.0,STEREO-A,0.6295311849086916,1
1.0,STEREO-A,0.5765068305238735,0
1.0,STEREO-A,0.6979554707869128,6
1.0,STEREO-A,0.6055402320857503,1
1.0,STEREO-A,0.7679823469577848,0
1.0,STEREO-A,0.791552515145267,0
1.0,STEREO-A,0.9067629737914265,8
1.0,STEREO-A,0.9071156187641629,0
1.0,STEREO-A,0.7937877912222714,3
1.0,STEREO-A,0.6932148094416906,3
1.0,STEREO-A,0.5987210531265891,0
1.0,STEREO-A,0.5654503892202724,9
1.0,STEREO-A,0.52930034540927,0
1.0,STEREO-A,0.5712178231311693,4
1.0,STEREO-A,0.5425778829005453,0
1.0,STEREO-A,0.581139963969447,1
1.0,STEREO-A,0.5120599386771504,9
1.0,STEREO-A,0.5067718241674803,9
1.0,STEREO-A,0.6297992797070802,0
1.0,STEREO-A,0.5817070934387013,2
1.0,STEREO-A,0.9230808861549936,5
1.0,STEREO-A,0.8794732056664348,1
1.0,STEREO-A,0.8010333697981176,0
1.0,STEREO-A,0.9250306369529298,3
1.0,STEREO-A,0.7677249808015427,7
1.0,STEREO-A,0.6493230315549676,0
1.0,STEREO-A,0.7005515264846487,2
1.0,STEREO-A,0.5083796672816399,0
1.0,STEREO-A,0.6030772434413161,6
1.0,STEREO-A,0.522624494740859,0
1.0,STEREO-A,0.6838781509125965,3
1.0,STEREO-A,0.5354247801801512,1
1.0,STEREO-A,0.6781551150522015,11
1.0,STEREO-A,0.5944160470879801,6
1.0,STEREO-A,0.705695519303433,16
1.0,STEREO-A,0.7619707035203623,3
1.0,STEREO-A,0.7038180536978632,1
1.0,STEREO-A,0.6953341789202904,1
1.0,STEREO-A,0.6929579476286453,1
1.0,STEREO-A,0.6552459369951672,0
1.0,STEREO-A,0.7729304733206523,2
1.0,STEREO-A,0.8032968033138036,1
1.0,STEREO-A,0.9155713326694694,0
1.0,STEREO-A,0.9273595675363808,9
1.0,STEREO-A,0.9524486302140289,1
1.0,STEREO-A,0.9058083416201772,2
1.0,STEREO-A,0.918616962460167,3
1.0,STEREO-A,0.8762761770421296,0
1.0,STEREO-A,0.8844124537369623,2
1.0,STEREO-A,0.9213017754912414,1
1.0,STEREO-A,0.9425608956405204,5
1.0,STEREO-A,0.8486726499774544,0
1.0,STEREO-A,0.9399434936511546,6
1.0,STEREO-A,0.8391088475033125,1
1.0,STEREO-A,0.9032880330201354,0
1.0,STEREO-A,0.9629043579379647,0
1.0,STEREO-A,0.766198527039964,0
1.0,STEREO-A,0.8940317113402536,2
1.0,STEREO-A,0.8233010330368469,7
1.0,STEREO-A,0.739068914718441,6
1.0,STEREO-A,0.9025643211717442,3
1.0,STEREO-A,0.5744061134976707,0
1.0,STEREO-A,0.8348079415663533,5
1.0,STEREO-A,0.8596681799696718,0
1.0,STEREO-A,0.8312492943155011,0
1.0,STEREO-A,0.828058636965207,8
1.0,STEREO-A,0.7476419471080101,3
1.0,STEREO-A,0.7021069605788965,0
1.0,STEREO-A,0.7506247120330235,4
1.0,STEREO-A,0.7433409520737548,9
1.0,STEREO-A,0.9042894828805736,6
1.0,STEREO-A,0.8077807069856577,0
1.0,STEREO-A,0.811871426431556,0
1.0,STEREO-A,0.7827715488200016,3
1.0,STEREO-A,0.8022046052960857,0
1.0,STEREO-A,0.7661431153078323,4
1.0,STEREO-A,0.8147052027067229,0
1.0,STEREO-A,0.8703571710508254,13
1.0,STEREO-A,0.7224179220325749,0
1.0,STEREO-A,0.7654935177639418,0
1.0,STEREO-A,0.6616635431824581,0
1.0,STEREO-A,0.6576028653328007,18
1.0,STEREO-A,0.720536172605895,0
1.0,STEREO-A,0.6820582828061462,0
1.0,STEREO-A,0.6236452753122301,0
1.0,STEREO-A,0.6282712047541869,0
1.0,STEREO-A,0.48969219634722655,4
1.0,STEREO-A,0.5647261251067764,2
1.0,STEREO-A,0.5596732947812059,0
1.0,STEREO-A,0.6367061831113761,1
1.0,STEREO-A,0.8116351260476807,1
1.0,STEREO-A,0.8222405329458646,7
1.0,STEREO-A,0.9669881957159232,4
1.0,STEREO-A,0.8976674582374081,0
1.0,STEREO-A,0.9789090367692211,0
1.0,STEREO-A,0.7707751444702974,5
1.0,STEREO-A,0.8613149533705075,0
1.0,STEREO-A,0.7359002209136098,0
1.0,STEREO-A,0.5299047825698495,0
1.0,STEREO-A,0.8944791359624955,0
1.0,STEREO-A,0.6819316486269406,3
1.0,STEREO-A,0.7587249230671586,12
1.0,STEREO-A,0.8546705211366324,15
1.0,STEREO-A,0.7801275973516383,1
1.0,STEREO-A,0.8045389106936048,12
1.0,STEREO-A,0.8904096745966406,4
1.0,STEREO-A,0.6595452062793287,0
1.0,STEREO-A,0.8638362545826791,0
1.0,STEREO-A,0.7337921154307414,12
1.0,STEREO-A,0.8290938847666435,0
1.0,STEREO-A,0.861323162951316,0
1.0,STEREO-A,0.6647498372832747,3
1.0,STEREO-A,0.7352087094964951,0
1.0,STEREO-A,0.48972488330977754,0
1.0,STEREO-A,0.6114053836882283,5
1.0,STEREO-A,0.6048873292098504,1
1.0,STEREO-A,0.5580757048100058,2
1.0,STEREO-A,0.5716035924556471,0
1.0,STEREO-A,0.5914293941374873,0
1.0,STEREO-A,0.6001326867951555,1
1.0,STEREO-A,0.8304642636111914,4
1.0,STEREO-A,0.8354223160500119,11
1.0,STEREO-A,0.8988434597141726,0
1.0,STEREO-A,0.9058380424549327,0
1.0,STEREO-A,0.8025430531567543,0
1.0,STEREO-A,0.8370923610970507,8
1.0,STEREO-A,0.8527049089211839,0
1.0,STEREO-A,0.8458103150836084,1
1.0,STEREO-A,0.9899735917868395,2
1.0,STEREO-A,0.9995093883944072,0
1.0,STEREO-A,0.990308820978881,7
1.0,STEREO-A,0.9915482133393336,0
1.0,STEREO-A,0.988881646084615,0
1.0,STEREO-A,0.9981714413875922,0
1.0,STEREO-A,0.957908766925614,0
1.0,STEREO-A,0.9046053260067943,0
1.0,STEREO-A,0.7763034701204132,1
1.0,STEREO-A,0.7728326239076458,1
1.0,STEREO-A,0.5979055198653993,8
1.0,STEREO-A,0.7720638924160779,0
1.0,STEREO-A,0.6022228864434971,1
1.0,STEREO-A,0.7873575778515459,0
1.0,STEREO-A,0.733124584390963,0
1.0,STEREO-A,0.6780893905141215,4
1.0,STEREO-A,0.7257161505586748,0
1.0,STEREO-A,0.6716908143822086,1
1.0,STEREO-A,0.6669690306794971,16
1.0,STEREO-A,0.6722716510145678,0
1.0,STEREO-A,0.5592328314156044,5
1.0,STEREO-A,0.5333427888617326,3
1.0,STEREO-A,0.5001476213626271,16
1.0,STEREO-A,0.5534770210722751,15
1.0,STEREO-A,0.5633116627745283,0
1.0,STEREO-A,0.7463437336844231,16
1.0,STEREO-A,0.7274117322801531,1
1.0,STEREO-A,0.6717832279424012,13
1.0,STEREO-A,0.7379408763802843,3
1.0,STEREO-A,0.608589212021303,5
1.0,STEREO-A,0.7235990896415132,2
1.0,STEREO-A,0.5992865761784911,0
1.0,STEREO-A,0.74669963614762,0
1.0,STEREO-A,0.5267591602439834,9
1.0,STEREO-A,0.7446993484872618,13
1.0,STEREO-A,0.6496575334661624,2
1.0,STEREO-A,0.5546879546713706,2
1.0,STEREO-A,0.7985291207278209,3
1.0,STEREO-A,0.4613187885585579,1
1.0,STEREO-A,0.8094334793084453,0
1.0,STEREO-A,0.5708348573571203,0
1.0,STEREO-A,0.6677758471720652,2
1.0,STEREO-A,0.6379189790665188,15
1.0,STEREO-A,0.7557512830725813,17
1.0,STEREO-A,0.6172201235545043,1
1.0,STEREO-A,0.9492416774722982,2
1.0,STEREO-A,0.7370598204465378,0
1.0,STEREO-A,0.7585747208649202,0
1.0,STEREO-A,0.7312511554790766,12
1.0,STEREO-A,0.5584423684534475,0
1.0,STEREO-A,0.5928982909351804,17
1.0,STEREO-A,0.603902521835846,5
1.0,STEREO-A,0.526266370168575,1
1.0,STEREO-A,0.6553192091581297,0
1.0,STEREO-A,0.5071679480453309,0
1.0,STEREO-A,0.6446511162268013,4
1.0,STEREO-A,0.5080989478422281,2
1.0,STEREO-A,0.6388382848302022,3
1.0,STEREO-A,0.5083205642023096,0
1.0,STEREO-A,0.5218238384567604,6
1.0,STEREO-A,0.5591106281333041,3
1.0,STEREO-A,0.554926815195233,6
1.0,STEREO-A,0.5620595137090957,0
1.0,STEREO-A,0.5249149792481862,3
1.0,STEREO-A,0.6012919469067933,0
1.0,STEREO-A,0.5423136434209598,0
1.0,STEREO-A,0.7473905377564344,9
1.0,STEREO-A,0.7815068746887148,3
1.0,STEREO-A,0.6869038318788524,7
1.0,STEREO-A,0.8635535876612626,0
1.0,STEREO-A,0.5761210428013122,3
1.0,STEREO-A,0.8001021805918287,4
1.0,STEREO-A,0.5525024412261247,1
1.0,STEREO-A,0.6391276565965189,6
1.0,STEREO-A,0.7460129174469594,1
1.0,STEREO-A,0.628589068724607,0
1.0,STEREO-A,0.7839219642906865,6
1.0,STEREO-A,0.8020893743153554,1
1.0,STEREO-A,0.8005836740607497,3
1.0,STEREO-A,0.8812157679410638,9
1.0,STEREO-A,0.965841327217981,15
1.0,STEREO-A,0.8201788577228002,13
1.0,STEREO-A,0.8682095616161074,0
1.0,STEREO-A,0.7475194532287542,11
1.0,STEREO-A,0.7093433801814374,3
1.0,STEREO-A,0.7256987529996596,7
1.0,STEREO-A,0.6613383359764824,5
1.0,STEREO-A,0.7000773849481614,6
1.0,STEREO-A,0.6558599481438308,0
1.0,STEREO-A,0.6980433581179865,2
1.0,STEREO-A,0.7418053507049651,1
1.0,STEREO-A,0.8008000647474061,1
1.0,STEREO-A,0.6029092928568218,8
1.0,STEREO-A,0.8708181479043589,4
1.0,STEREO-A,0.7476030480115763,3
1.0,STEREO-A,0.8971822775152982,6
1.0,STEREO-A,0.9447070368095402,0
1.0,STEREO-A,0.8859671524644377,3
1.0,STEREO-A,0.8747031392371416,8
1.0,STEREO-A,0.8863372872629044,0
1.0,STEREO-A,0.7700511787636783,13
1.0,STEREO-A,0.7868857835873118,0
1.0,STEREO-A,0.8109939325388094,10
1.0,STEREO-A,0.7472362563563886,1
1.0,STEREO-A,0.723281798009223,3
1.0,STEREO-A,0.8005036133934994,5
1.0,STEREO-A,0.6866843471026496,16
1.0,STEREO-A,0.8856613742598828,0
1.0,STEREO-A,0.8573755134143694,0
1.0,STEREO-A,0.9135786976192747,0
1.0,STEREO-A,0.90816320700284,0
1.0,STEREO-A,0.895486852469423,17
1.0,STEREO-A,0.9089473853660913,0
1.0,STEREO-A,0.894043693396308,5
1.0,STEREO-A,0.9090896564386576,8
1.0,STEREO-A,0.8571886492155664,15
1.0,STEREO-A,0.9351397857432683,0
1.0,STEREO-A,0.8253840142688277,0
1.0,STEREO-A,0.8653526326404811,1
1.0,STEREO-A,0.8853533971655925,0
1.0,STEREO-A,0.8089161908051349,0
1.0,STEREO-A,0.8592548233218988,3
1.0,STEREO-A,0.8134697398989889,10
1.0,STEREO-A,0.7892881674998822,7
1.0,STEREO-A,0.8168736680197257,2
1.0,STEREO-A,0.7706251263378017,0
1.0,STEREO-A,0.803801820070898,1
1.0,STEREO-A,0.7848664042295974,0
1.0,STEREO-A,0.6131446031006529,7
1.0,STEREO-A,0.6554494669166577,4
1.0,STEREO-A,0.6011863642137941,1
1.0,STEREO-A,0.5773431472789984,2
1.0,STEREO-A,0.8077469460373689,0
1.0,STEREO-A,0.765246084867287,0
1.0,STEREO-A,0.7636196439870042,0
1.0,STEREO-A,0.8783130013568069,20
1.0,STEREO-A,0.7685030680324776,13
1.0,STEREO-A,0.7889372629806529,3
1.0,STEREO-A,0.7806366257784698,13
1.0,STEREO-A,0.735585121432128,0
1.0,STEREO-A,0.8529762780311035,0
1.0,STEREO-A,0.8831481973651926,3
1.0,STEREO-A,0.8903386108863977,3
1.0,STEREO-A,0.7241736999834822,1
1.0,STEREO-A,0.8368867376912787,0
1.0,STEREO-A,0.5775283505738023,6
1.0,STEREO-A,0.8959144638361084,4
1.0,STEREO-A,0.7924737329150436,5
1.0,STEREO-A,0.8340672027257002,1
1.0,STEREO-A,0.6497909738699074,9
1.0,STEREO-A,0.6958256018460978,10
1.0,STEREO-A,0.5609853710295297,5
1.0,STEREO-A,0.6248073741995329,0
1.0,STEREO-A,0.5673755315249336,3
1.0,STEREO-A,0.6136138307101254,0
1.0,STEREO-A,0.6088439672690767,2
1.0,STEREO-A,0.7943972079078265,5
1.0,STEREO-A,0.8878404102279277,0
1.0,STEREO-A,0.9770838468212432,0
1.0,STEREO-A,0.9914864572983715,0
1.0,STEREO-A,0.9885396198060377,4
1.0,STEREO-A,0.9879951329423486,0
1.0,STEREO-A,0.9323466933618009,2
1.0,STEREO-A,0.8331613862119468,5
1.0,STEREO-A,0.694248454576518,1
1.0,STEREO-A,0.635142949226253,0
1.0,STEREO-A,0.5621430786873787,16
1.0,STEREO-A,0.5664847240484256,3
1.0,STEREO-A,0.6048056388301233,6
1.0,STEREO-A,0.7391178765025362,0
1.0,STEREO-A,0.7825590525944683,6
1.0,STEREO-A,0.7493512764424983,2
1.0,STEREO-A,0.7514053826892567,14
1.0,STEREO-A,0.7546952492710091,0
1.0,STEREO-A,0.6487130771984048,0
1.0,STEREO-A,0.9250106479318203,11
1.0,STEREO-A,0.9619081943125664,0
1.0,STEREO-A,0.8805068327438532,2
1.0,STEREO-A,0.744671914452164,0
1.0,STEREO-A,0.7380286196404972,3
1.0,STEREO-A,0.5430586111547507,1
1.0,STEREO-A,0.6148421867940361,3
1.0,STEREO-A,0.556272156728161,4
1.0,STEREO-A,0.5637838325717832,3
1.0,STEREO-A,0.5609580556132316,1
1.0,STEREO-A,0.5420720423414807,8
1.0,STEREO-A,0.6108465905221282,0
1.0,STEREO-A,0.6434649032345061,7
1.0,STEREO-A,0.6218858523829854,0
1.0,STEREO-A,0.6759157697251263,0
1.0,STEREO-A,0.5932748179116639,0
1.0,STEREO-A,0.7577932743792495,2
1.0,STEREO-A,0.7605637363118851,11
1.0,STEREO-A,0.897057492411551,0
1.0,STEREO-A,0.9084240981480313,4
1.0,STEREO-A,0.9515378443881339,1
1.0,STEREO-A,0.981557506292752,0
1.0,STEREO-A,0.8501353598061311,0
1.0,STEREO-A,0.8867460652892417,0
1.0,STEREO-A,0.823801598708929,0
1.0,STEREO-A,0.7796663990780536,1
1.0,STEREO-A,0.7971740560068237,9
1.0,STEREO-A,0.7489494073948689,4
1.0,STEREO-A,0.8558775017811798,4
1.0,STEREO-A,0.8751649069443825,5
1.0,STEREO-A,0.9951619283892212,0
1.0,STEREO-A,0.8349912025027774,4
1.0,STEREO-A,0.989698983767248,0
1.0,STEREO-A,0.7760696721877078,0
1.0,STEREO-A,0.990684219551577,0
1.0,STEREO-A,0.9650139674503316,5
1.0,STEREO-A,0.8857346916612868,4
1.0,STEREO-A,0.91448329194411,5
1.0,STEREO-A,0.772851132311506,6
1.0,STEREO-A,0.7727818067489384,3
1.0,STEREO-A,0.6441560779946762,5
1.0,STEREO-A,0.6945480082285798,15
1.0,STEREO-A,0.6655515503303123,1
1.0,STEREO-A,0.7634958758007968,1
1.0,STEREO-A,0.7116333099558417,0
1.0,STEREO-A,0.844798902908684,0
1.0,STEREO-A,0.6943803717110365,0
1.0,STEREO-A,0.7385262634592327,0
1.0,STEREO-A,0.8287035229706398,9
1.0,STEREO-A,0.7487493811643413,6
1.0,STEREO-A,0.8404933773106316,0
1.0,STEREO-A,0.7907055809854263,3
1.0,STEREO-A,0.7627763609776017,11
1.0,STEREO-A,0.715087830190295,5
1.0,STEREO-A,0.6734249988812657,5
1.0,STEREO-A,0.7903716193620572,0
1.0,STEREO-A,0.7081842833088767,0
1.0,STEREO-A,0.820572006042465,0
1.0,STEREO-A,0.5743053826160561,4
1.0,STEREO-A,0.7400754391835774,0
1.0,STEREO-A,0.5844796646894997,0
1.0,STEREO-A,0.8629047828668357,0
1.0,STEREO-A,0.7574089681643105,1
1.0,STEREO-A,0.7116142191556991,2
1.0,STEREO-A,0.6630257106572863,4
1.0,STEREO-A,0.5460958866892468,0
1.0,STEREO-A,0.676038689075546,0
1.0,STEREO-A,0.6327118974256116,12
1.0,STEREO-A,0.6914303715731204,9
1.0,STEREO-A,0.6809402231954259,0
1.0,STEREO-A,0.6582147767536338,3
1.0,STEREO-A,0.6518069412278422,1
1.0,STEREO-A,0.6174019382818942,2
1.0,STEREO-A,0.6730140544301748,6
1.0,STEREO-A,0.7349143846597834,0
1.0,STEREO-A,0.7066659712342335,2
1.0,STEREO-A,0.7899297622969111,1
1.0,STEREO-A,0.6575813530481559,0
1.0,STEREO-A,0.6872501613748824,6
1.0,STEREO-A,0.5219026819233799,0
1.0,STEREO-A,0.7007208906495729,16
1.0,STEREO-A,0.5834648344814207,5
1.0,STEREO-A,0.7156280059761363,4
1.0,STEREO-A,0.7811041842361583,3
1.0,STEREO-A,0.8077074742372141,1
1.0,STEREO-A,0.547358988409129,19
1.0,STEREO-A,0.8589879505449757,6
1.0,STEREO-A,0.6882851568140025,1
1.0,STEREO-A,0.8026552295640127,13
1.0,STEREO-A,0.7743039710484857,14
1.0,STEREO-A,0.7450715271353487,1
1.0,STEREO-A,0.84136906510698,0
1.0,STEREO-A,0.7321566649325514,0
1.0,STEREO-A,0.8398131297298778,3
1.0,STEREO-A,0.8117360689524501,1
1.0,STEREO-A,0.7531678882348699,13
1.0,STEREO-A,0.8304040459115928,3
1.0,STEREO-A,0.8536672846087415,1
1.0,STEREO-A,0.8815981915050106,3
1.0,STEREO-A,0.8783814674155435,0
1.0,STEREO-A,0.8948793411814951,0
1.0,STEREO-A,0.7988840242457054,0
1.0,STEREO-A,0.9340104205995621,1
1.0,STEREO-A,0.659770999379838,0
1.0,STEREO-A,0.8576973913957743,1
1.0,STEREO-A,0.6521053036717729,0
1.0,STEREO-A,0.701269059915131,0
1.0,STEREO-A,0.7301634945037004,1
1.0,STEREO-A,0.777085298861769,0
1.0,STEREO-A,0.9291400133887202,3
1.0,STEREO-A,0.7494750897943898,1
1.0,STEREO-A,0.7323746474322865,0
1.0,STEREO-A,0.5539102030949031,5
1.0,STEREO-A,0.5533811509759459,4
1.0,STEREO-A,0.5207357289328697,0
1.0,STEREO-A,0.47162104977925245,0
1.0,STEREO-A,0.6609119598740905,2
1.0,STEREO-A,0.660968919811123,0
1.0,STEREO-A,0.7073341456787333,0
1.0,STEREO-A,0.7965112140764167,2
1.0,STEREO-A,0.7806885857473537,4
1.0,STEREO-A,0.8541148783360816,11
1.0,STEREO-A,0.9394725158933502,1
1.0,STEREO-A,0.9687764250351739,2
1.0,STEREO-A,0.8367912759203232,1
1.0,STEREO-A,0.8011059539862018,4
1.0,STEREO-A,0.7197755797038019,19
1.0,STEREO-A,0.6960972996390663,0
1.0,STEREO-A,0.6716753181938151,1
1.0,STEREO-A,0.6819952617772781,6
1.0,STEREO-A,0.6575771881448739,6
1.0,STEREO-A,0.5457190059970596,0
1.0,STEREO-A,0.5945027100345213,0
1.0,STEREO-A,0.7007240072036026,1
1.0,STEREO-A,0.7136397611157631,5
1.0,STEREO-A,0.6961381490731549,0
1.0,STEREO-A,0.806533158032538,2
1.0,STEREO-A,0.647275866604355,5
1.0,STEREO-A,0.6078267311666706,0
1.0,STEREO-A,0.7065048901843768,0
1.0,STEREO-A,0.49731962427961984,0
1.0,STEREO-A,0.6616416533489825,5
1.0,STEREO-A,0.5409941621764297,2
1.0,STEREO-A,0.5905247484187867,1
1.0,STEREO-A,0.5453310904863062,0
1.0,STEREO-A,0.5758455591859399,0
1.0,STEREO-A,0.5683632634852148,0
1.0,STEREO-A,0.5183103679486047,0
1.0,STEREO-A,0.5451876445236232,6
1.0,STEREO-A,0.48257763905249973,0
1.0,STEREO-A,0.5540952837916595,0
1.0,STEREO-A,0.585468206447942,6
1.0,STEREO-A,0.7800791933338984,7
1.0,STEREO-A,0.81413582631806,2
1.0,STEREO-A,0.8244879550116652,6
1.0,STEREO-A,0.8162970863035648,10
1.0,STEREO-A,0.5648914694127654,0
1.0,STEREO-A,0.7811239472497734,0
1.0,STEREO-A,0.6654997963723449,18
1.0,STEREO-A,0.6417662995156954,2
1.0,STEREO-A,0.8934683786889446,9
1.0,STEREO-A,0.578868637189531,1
1.0,STEREO-A,0.6923643253118116,10
1.0,STEREO-A,0.6142989191596011,0
1.0,STEREO-A,0.5838697729688439,1
1.0,STEREO-A,0.6042852294795644,0
1.0,STEREO-A,0.6502480507764106,3
1.0,STEREO-A,0.517016372223583,1
1.0,STEREO-A,0.6847144674400714,3
1.0,STEREO-A,0.5116697017774982,1
1.0,STEREO-A,0.7920634189294348,3
1.0,STEREO-A,0.8128772443895033,11
1.0,STEREO-A,0.9638148748593746,16
1.0,STEREO-A,0.9420490801814875,14
1.0,STEREO-A,0.8966115929389343,1
1.0,STEREO-A,0.7209278517250638,0
1.0,STEREO-A,0.704210652571187,0
1.0,STEREO-A,0.5933409780912016,12
1.0,STEREO-A,0.6048695561089505,0
1.0,STEREO-A,0.8476905160737721,3
1.0,STEREO-A,0.8623970625877121,0
1.0,STEREO-A,0.9794429523238477,0
1.0,STEREO-A,0.959553308037469,0
1.0,STEREO-A,0.9611209678421929,15
1.0,STEREO-A,0.9141639084629112,8
1.0,STEREO-A,0.8956723495425609,0
1.0,STEREO-A,0.9125958350809024,1
1.0,STEREO-A,0.9174087146553226,4
1.0,STEREO-A,0.8631029439240456,4
1.0,STEREO-A,0.8700575706697437,2
1.0,STEREO-A,0.7978116216737098,0
1.0,STEREO-A,0.7588449075619402,5
1.0,STEREO-A,0.7819487872555873,0
1.0,STEREO-A,0.8202020999241747,2
1.0,STEREO-A,0.8989495438300394,0
1.0,STEREO-A,0.9238007712589051,3
1.0,STEREO-A,0.9877056903642509,0
1.0,STEREO-A,0.8057697616804192,2
1.0,STEREO-A,0.8669421150407711,0
1.0,STEREO-A,0.6546999871637008,1
