window_name,mission,product,year,doy,hour,r_au,lat_deg,lon_deg,density_cm3,speed_kms,temperature_k,bx,by,bz,b_mag,crs_flux,spectral_mean,spectral_peak,map_flux_mean,map_flux_std,event_score,event_mask,event_segment_id
fleet2016,Juno,Cruise support,2016,1,7,5.2706,-5.218,340.303,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,New Horizons,SWAP+support,2016,1,7,34.3144,5.38,94.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,OMNI,Hourly merged,2016,1,7,1.0,NaN,NaN,1.4,436.0,36742.0,3.2,-5.1,-8.9,10.9,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,STEREO-A,PLASTIC+MAG merged,2016,1,7,1.0,NaN,NaN,8.62,367.0,54300.0,-3.7,-4.383970093534591,5.379758936885025,7.86,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,Voyager 1,Merged support,2016,1,7,133.57,34.7,174.6,NaN,NaN,9999.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,Voyager 2,Merged support,2016,1,7,109.98,-31.3,217.9,NaN,NaN,9999.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,WIND,SWE+MFI merged,2016,1,7,1.0,NaN,NaN,1.5508571428571423,428.00000000000006,91949.88571428572,4.287,-5.054,-7.995,10.416,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,ACE,MAG hourly,2016,1,8,1.0,NaN,NaN,NaN,NaN,NaN,6.454,-5.497,-4.185,10.011,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,ACE,SWEPAM hourly,2016,1,8,1.0,NaN,NaN,1.0549,438.34,137690.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,IBEX,Orbit support,2016,1,8,0.0010228183570100788,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,Juno,Cruise support,2016,1,8,5.2707,-5.218,339.714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,New Horizons,SWAP+support,2016,1,8,34.3147,5.38,93.999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,OMNI,Hourly merged,2016,1,8,1.0,NaN,NaN,1.8,430.0,111970.0,4.0,-4.7,-7.9,10.1,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,STEREO-A,PLASTIC+MAG merged,2016,1,8,1.0,NaN,NaN,5.73,372.0,112000.0,-4.29,4.952410208711023,6.396126415624916,9.15,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,Voyager 1,Merged support,2016,1,8,133.57,34.7,174.6,NaN,NaN,9999.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,Voyager 2,Merged support,2016,1,8,109.98,-31.3,217.9,NaN,151.9,-31.3,0.12,0.026,0.09,0.12,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,Voyager 2,PWS low-rate spectra,2016,1,8,109.98,-31.3,217.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.469970917225964e-7,2.008e-6,NaN,NaN,,,
fleet2016,WIND,SWE+MFI merged,2016,1,8,1.0,NaN,NaN,1.7029032258064516,454.7870967741935,210660.09677419355,5.319,-6.079,-4.325,9.77,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,ACE,MAG hourly,2016,1,9,1.0,NaN,NaN,NaN,NaN,NaN,6.269,-7.588,1.456,10.217,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,ACE,SWEPAM hourly,2016,1,9,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,IBEX,Orbit support,2016,1,9,0.0009955318314374883,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,Juno,Cruise support,2016,1,9,5.2708,-5.218,339.125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,New Horizons,SWAP+support,2016,1,9,34.3151,5.38,93.408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,OMNI,Hourly merged,2016,1,9,1.0,NaN,NaN,1.0,452.0,151920.0,6.1,-6.7,-3.2,10.0,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,STEREO-A,PLASTIC+MAG merged,2016,1,9,1.0,NaN,NaN,5.93,375.0,135000.0,-4.13,7.228933108072887,2.764385305815318,8.77,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,Voyager 1,Merged support,2016,1,9,133.57,34.7,174.6,NaN,NaN,9999.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,Voyager 2,Merged support,2016,1,9,109.98,-31.3,217.9,NaN,150.6,-4.2,0.12,0.026,0.101,0.121,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,Voyager 2,PWS low-rate spectra,2016,1,9,109.98,-31.3,217.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.464627123786413e-7,2.214e-6,NaN,NaN,,,
fleet2016,WIND,SWE+MFI merged,2016,1,9,1.0,NaN,NaN,0.9782857142857143,443.6914285714286,160713.37142857144,6.518,-7.738,0.162,10.226,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,ACE,MAG hourly,2016,1,10,1.0,NaN,NaN,NaN,NaN,NaN,2.596,-7.011,4.711,9.219,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,ACE,SWEPAM hourly,2016,1,10,1.0,NaN,NaN,NaN,411.26,162095.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,IBEX,Orbit support,2016,1,10,0.0009682453058648977,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,Juno,Cruise support,2016,1,10,5.2708,-5.218,338.536,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,New Horizons,SWAP+support,2016,1,10,34.3154,5.38,92.817,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,OMNI,Hourly merged,2016,1,10,1.0,NaN,NaN,0.6,435.0,102710.0,6.2,-7.9,0.8,10.2,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,STEREO-A,PLASTIC+MAG merged,2016,1,10,1.0,NaN,NaN,8.32,388.0,187000.0,-4.71,4.565456838747014,1.830793230689396,6.81,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,Voyager 1,Merged support,2016,1,10,133.57,34.7,174.6,NaN,NaN,9999.9,0.443,0.138,-0.371,0.443,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,Voyager 1,PWS low-rate spectra,2016,1,10,133.57,34.7,174.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0187649839743573e-6,2.334e-6,NaN,NaN,,,
fleet2016,Voyager 2,Merged support,2016,1,10,109.98,-31.3,217.9,-0.021,182.0,-19.6,0.103,0.018,0.099,0.103,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,Voyager 2,PWS low-rate spectra,2016,1,10,109.98,-31.3,217.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.49405916262135e-7,2.065e-6,NaN,NaN,,,
fleet2016,WIND,SWE+MFI merged,2016,1,10,1.0,NaN,NaN,1.245277777777778,429.7472222222223,146212.55555555556,3.795,-7.326,4.211,9.735,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,ACE,MAG hourly,2016,1,11,1.0,NaN,NaN,NaN,NaN,NaN,1.725,-6.085,4.564,9.329,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,ACE,SWEPAM hourly,2016,1,11,1.0,NaN,NaN,NaN,407.52,134679.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,IBEX,Orbit support,2016,1,11,0.0009405324283302351,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,Juno,Cruise support,2016,1,11,5.2709,-5.218,337.946,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,New Horizons,SWAP+support,2016,1,11,34.3158,5.38,92.226,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,OMNI,Hourly merged,2016,1,11,1.0,NaN,NaN,0.9,426.0,110340.0,3.1,-7.0,4.7,9.5,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,STEREO-A,PLASTIC+MAG merged,2016,1,11,1.0,NaN,NaN,8.43,407.0,218000.0,-0.77,3.137197793464869,-0.7299246568510751,3.31,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,Voyager 1,Merged support,2016,1,11,133.57,34.7,174.6,NaN,NaN,9999.9,0.447,0.141,-0.374,0.447,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,Voyager 1,PWS low-rate spectra,2016,1,11,133.57,34.7,174.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.026303033980574e-6,2.207e-6,NaN,NaN,,,
fleet2016,Voyager 2,Merged support,2016,1,11,109.98,-31.3,217.9,-0.004,158.1,-29.1,0.097,0.013,0.096,0.098,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,Voyager 2,PWS low-rate spectra,2016,1,11,109.98,-31.3,217.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.457442330917891e-7,2.076e-6,NaN,NaN,,,
fleet2016,WIND,SWE+MFI merged,2016,1,11,1.0,NaN,NaN,2.3514705882352938,414.1470588235294,142316.73529411765,1.017,-5.987,6.179,9.127,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,ACE,MAG hourly,2016,1,12,1.0,NaN,NaN,NaN,NaN,NaN,5.469,-7.017,-1.374,9.661,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,ACE,SWEPAM hourly,2016,1,12,1.0,NaN,NaN,NaN,411.17,76285.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,IBEX,Orbit support,2016,1,12,0.0009119668468714294,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,Juno,Cruise support,2016,1,12,5.271,-5.219,337.357,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,New Horizons,SWAP+support,2016,1,12,34.3161,5.381,91.635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,OMNI,Hourly merged,2016,1,12,1.0,NaN,NaN,1.6,411.0,126140.0,1.3,-6.1,5.7,9.2,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,STEREO-A,PLASTIC+MAG merged,2016,1,12,1.0,NaN,NaN,6.74,418.0,267000.0,1.32,2.3722582478710263,-4.305042485900446,5.09,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,Voyager 1,Merged support,2016,1,12,133.57,34.7,174.6,NaN,NaN,9999.9,0.444,0.142,-0.369,0.444,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,Voyager 1,PWS low-rate spectra,2016,1,12,133.57,34.7,174.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.023522876213583e-6,2.27e-6,NaN,NaN,,,
fleet2016,Voyager 2,Merged support,2016,1,12,109.98,-31.3,217.9,-0.011,115.7,-39.8,0.094,0.015,0.092,0.095,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,Voyager 2,PWS low-rate spectra,2016,1,12,109.98,-31.3,217.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.480373483009706e-7,2.054e-6,NaN,NaN,,,
fleet2016,WIND,SWE+MFI merged,2016,1,12,1.0,NaN,NaN,1.7534615384615386,412.9115384615386,58089.192307692305,5.388,-7.34,-1.44,9.655,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,ACE,MAG hourly,2016,1,13,1.0,NaN,NaN,NaN,NaN,NaN,7.011,-5.517,-0.719,9.125,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,ACE,SWEPAM hourly,2016,1,13,1.0,NaN,NaN,NaN,415.12,98990.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,IBEX,Orbit support,2016,1,13,0.0008834012654126234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,Juno,Cruise support,2016,1,13,5.271,-5.219,336.768,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,New Horizons,SWAP+support,2016,1,13,34.3164,5.381,91.044,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
fleet2016,OMNI,Hourly merged,2016,1,13,1.0,NaN,NaN,1.2,414.0,141200.0,5.4,-7.3,-0.8,9.6,NaN,NaN,NaN,NaN,NaN,,,
