window_name,mission,product,year,doy,hour,r_au,lat_deg,lon_deg,density_cm3,speed_kms,temperature_k,bx,by,bz,b_mag,crs_flux,spectral_mean,spectral_peak,map_flux_mean,map_flux_std,event_score,event_mask,event_segment_id
outer2001,Cassini,Cruise hybrid,2001,105,14,5.608,-0.44,147.3,0.025,661.6,139393.5,0.03573410036795349,-0.4626262790535067,-0.88,0.99,NaN,NaN,NaN,NaN,NaN,,,
outer2001,OMNI,Hourly merged,2001,105,14,1.0,NaN,NaN,1.3,499.0,116590.0,2.1,-1.1,-1.9,3.4,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Ulysses,Merged mission support,2001,105,14,1.41,-23.4,256.8,NaN,453.1,-0.1,-0.6142796273539333,-1.7869416720805167,-1.37,3.0,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Cassini,Cruise hybrid,2001,105,15,5.608,-0.44,146.71,0.024,658.6,130144.7,0.01238711830283995,-0.5823629103060664,-0.85,1.02,NaN,NaN,NaN,NaN,NaN,,,
outer2001,OMNI,Hourly merged,2001,105,15,1.0,NaN,NaN,1.5,503.0,109480.0,0.9,-1.8,-0.8,3.0,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Ulysses,Merged mission support,2001,105,15,1.41,-23.4,256.8,NaN,459.2,-0.5,-0.8017585704806317,-3.0679770524990655,-0.45,3.25,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Cassini,Cruise hybrid,2001,105,16,5.608,-0.44,146.12,0.024,655.7,124400.4,-0.0659599541843301,-0.6543311733701834,-0.76,1.01,NaN,NaN,NaN,NaN,NaN,,,
outer2001,OMNI,Hourly merged,2001,105,16,1.0,NaN,NaN,1.7,505.0,164330.0,0.4,0.6,0.1,2.3,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Ulysses,Merged mission support,2001,105,16,1.41,-23.3,256.8,NaN,455.2,0.2,-0.7462448859899233,-2.218201652270119,0.56,2.45,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Cassini,Cruise hybrid,2001,105,17,5.609,-0.44,145.53,0.024,652.9,121441.3,-0.06912822268460991,-0.5954169033781851,-0.76,0.96,NaN,NaN,NaN,NaN,NaN,,,
outer2001,OMNI,Hourly merged,2001,105,17,1.0,NaN,NaN,1.9,504.0,185340.0,1.5,-0.1,-0.5,2.4,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Ulysses,Merged mission support,2001,105,17,1.41,-23.3,256.8,NaN,433.7,0.1,-0.704093302630048,-0.2867971777955839,0.04,1.67,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Cassini,Cruise hybrid,2001,105,18,5.609,-0.44,144.94,0.024,650.0,117716.2,-0.055726359716305185,-0.7061122947752495,-0.84,1.09,NaN,NaN,NaN,NaN,NaN,,,
outer2001,OMNI,Hourly merged,2001,105,18,1.0,NaN,NaN,2.2,508.0,69231.0,-0.1,-2.7,-0.5,2.9,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Ulysses,Merged mission support,2001,105,18,1.41,-23.3,256.8,NaN,431.8,0.5,-0.6162399717355029,0.17535192395701452,-1.08,2.09,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Cassini,Cruise hybrid,2001,105,19,5.609,-0.44,144.35,0.025,647.2,111425.4,-0.07465107377275315,-0.7217528781962528,-0.77,1.07,NaN,NaN,NaN,NaN,NaN,,,
outer2001,OMNI,Hourly merged,2001,105,19,1.0,NaN,NaN,1.9,497.0,34202.0,-0.3,-3.7,-0.3,3.8,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Ulysses,Merged mission support,2001,105,19,1.41,-23.2,256.8,NaN,422.8,0.6,0.3554101602686263,0.24532349658732114,0.09,1.28,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Cassini,Cruise hybrid,2001,105,20,5.609,-0.44,143.76,0.028,644.5,104010.1,-0.1256148046280598,-0.7634270894186649,-0.62,1.0,NaN,NaN,NaN,NaN,NaN,,,
outer2001,OMNI,Hourly merged,2001,105,20,1.0,NaN,NaN,2.2,487.0,28202.0,0.2,-4.1,-0.1,4.1,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Ulysses,Merged mission support,2001,105,20,1.41,-23.2,256.8,NaN,427.1,1.3,1.067079251422414,0.3454589283602033,0.16,1.75,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Cassini,Cruise hybrid,2001,105,21,5.609,-0.44,143.17,0.031,641.8,97287.6,-0.09542340287658935,-0.8280666483945915,-0.43,0.95,NaN,NaN,NaN,NaN,NaN,,,
outer2001,OMNI,Hourly merged,2001,105,21,1.0,NaN,NaN,1.7,492.0,29292.0,-0.7,-4.0,-0.8,4.2,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Ulysses,Merged mission support,2001,105,21,1.41,-23.2,256.8,NaN,431.2,1.7,2.15049780158465,1.0671266116912221,0.03,2.43,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Cassini,Cruise hybrid,2001,105,22,5.61,-0.44,142.59,0.036,639.1,92595.9,0.30232593351359727,0.03315162024897089,-0.56,0.86,NaN,NaN,NaN,NaN,NaN,,,
outer2001,OMNI,Hourly merged,2001,105,22,1.0,NaN,NaN,1.6,508.0,55357.0,-1.6,-3.7,-1.1,4.3,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Ulysses,Merged mission support,2001,105,22,1.41,-23.2,256.8,NaN,427.9,2.7,1.9531437744768356,0.7950027649149276,-1.06,2.43,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Cassini,Cruise hybrid,2001,105,23,5.61,-0.44,142.0,0.042,636.5,91397.2,0.15589662534359416,0.7030620471953234,-0.04,0.79,NaN,NaN,NaN,NaN,NaN,,,
outer2001,OMNI,Hourly merged,2001,105,23,1.0,NaN,NaN,1.8,502.0,40756.0,-1.6,-4.5,-1.1,4.9,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Ulysses,Merged mission support,2001,105,23,1.41,-23.1,256.8,NaN,430.5,2.6,1.4179066075325584,1.4032964235383456,-1.03,2.31,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Cassini,Cruise hybrid,2001,106,0,5.61,-0.44,141.41,0.047,633.9,95317.2,0.409701568171736,0.8500850692946091,-0.06,0.95,NaN,NaN,NaN,NaN,NaN,,,
outer2001,OMNI,Hourly merged,2001,106,0,1.0,NaN,NaN,1.3,491.0,56393.0,-1.0,-4.6,-1.3,5.1,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Ulysses,Merged mission support,2001,106,0,1.41,-23.1,256.8,NaN,431.6,1.5,1.586655021778483,1.6410441316019269,-0.4,2.36,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Cassini,Cruise hybrid,2001,106,1,5.61,-0.44,140.82,0.051,631.4,102799.8,0.43192129679365865,0.7832266551746592,-0.2,0.92,NaN,NaN,NaN,NaN,NaN,,,
outer2001,OMNI,Hourly merged,2001,106,1,1.0,NaN,NaN,1.7,491.0,95660.0,0.3,-3.5,-1.7,4.6,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Ulysses,Merged mission support,2001,106,1,1.41,-23.1,256.8,NaN,432.4,0.6,0.7914368139838639,2.2795016493679205,-0.42,2.48,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Cassini,Cruise hybrid,2001,106,2,5.61,-0.44,140.23,0.054,628.8,112647.4,0.38744929795614746,0.8094337783372327,0.11,0.93,NaN,NaN,NaN,NaN,NaN,,,
outer2001,OMNI,Hourly merged,2001,106,2,1.0,NaN,NaN,1.7,476.0,121580.0,3.5,-3.3,1.3,5.3,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Ulysses,Merged mission support,2001,106,2,1.41,-23.0,256.8,NaN,430.8,-0.1,0.5407133161340638,2.1739662163325595,-0.37,2.27,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Cassini,Cruise hybrid,2001,106,3,5.611,-0.44,139.64,0.058,626.3,123773.8,0.4056716627164873,0.7707337426562045,0.16,0.89,NaN,NaN,NaN,NaN,NaN,,,
outer2001,OMNI,Hourly merged,2001,106,3,1.0,NaN,NaN,1.5,475.0,151640.0,2.2,-1.6,2.0,4.1,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Ulysses,Merged mission support,2001,106,3,1.41,-23.0,256.8,NaN,420.7,-1.3,0.6813501503025587,1.6787679925119734,0.27,1.92,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Cassini,Cruise hybrid,2001,106,4,5.611,-0.44,139.05,0.061,623.8,135761.3,0.3183964145849677,0.8093971356382706,0.38,0.95,NaN,NaN,NaN,NaN,NaN,,,
outer2001,OMNI,Hourly merged,2001,106,4,1.0,NaN,NaN,1.7,489.0,163160.0,0.4,-2.6,0.5,3.9,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Ulysses,Merged mission support,2001,106,4,1.41,-23.0,256.8,NaN,418.5,0.1,0.8681354045213754,1.5117013327428497,-0.57,1.86,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Cassini,Cruise hybrid,2001,106,5,5.611,-0.44,138.46,0.065,621.2,148154.9,0.5493583986755586,0.755781284370436,0.08,0.94,NaN,NaN,NaN,NaN,NaN,,,
outer2001,OMNI,Hourly merged,2001,106,5,1.0,NaN,NaN,1.8,490.0,127840.0,-0.5,-1.9,2.0,4.2,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Ulysses,Merged mission support,2001,106,5,1.41,-23.0,256.8,NaN,425.0,0.0,0.8175276885086862,1.8214413189893448,-0.29,2.07,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Cassini,Cruise hybrid,2001,106,6,5.611,-0.44,137.87,0.068,618.3,156336.1,0.2530831593060553,0.7419224450545123,0.44,0.92,NaN,NaN,NaN,NaN,NaN,,,
outer2001,OMNI,Hourly merged,2001,106,6,1.0,NaN,NaN,1.9,460.0,129940.0,1.7,-0.4,2.7,3.9,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Ulysses,Merged mission support,2001,106,6,1.41,-22.9,256.9,NaN,429.9,-0.5,0.23045263167168417,2.225689013441814,0.58,2.46,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Cassini,Cruise hybrid,2001,106,7,5.612,-0.44,137.28,0.072,616.0,159492.5,0.1888968155158486,0.5878077858347672,0.33,0.79,NaN,NaN,NaN,NaN,NaN,,,
outer2001,OMNI,Hourly merged,2001,106,7,1.0,NaN,NaN,2.0,456.0,121110.0,1.4,-2.2,2.3,4.0,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Ulysses,Merged mission support,2001,106,7,1.41,-22.9,256.9,NaN,431.3,-0.1,0.30352982648690896,1.6131861778582244,1.02,2.4,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Cassini,Cruise hybrid,2001,106,8,5.612,-0.44,136.69,0.078,615.0,158912.3,0.318454404896158,0.23576851359380852,-0.47,0.61,NaN,NaN,NaN,NaN,NaN,,,
outer2001,OMNI,Hourly merged,2001,106,8,1.0,NaN,NaN,1.7,457.0,133970.0,1.1,-1.9,-0.8,3.7,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Ulysses,Merged mission support,2001,106,8,1.41,-22.9,256.9,NaN,424.1,1.4,-0.7087314721079885,1.8076779858270233,-0.7,2.58,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Cassini,Cruise hybrid,2001,106,9,5.612,-0.44,136.11,0.085,615.2,155987.9,0.32940123553958844,0.15490263401566984,-0.55,0.62,NaN,NaN,NaN,NaN,NaN,,,
outer2001,OMNI,Hourly merged,2001,106,9,1.0,NaN,NaN,1.8,454.0,127990.0,1.0,-2.6,-1.2,3.5,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Ulysses,Merged mission support,2001,106,9,1.41,-22.8,256.9,NaN,421.2,1.2,-0.7244141381500913,1.4314412864131945,-0.82,2.29,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Cassini,Cruise hybrid,2001,106,10,5.612,-0.44,135.52,0.094,616.7,154154.4,0.3718633253793171,0.32158617389097455,-0.54,0.75,NaN,NaN,NaN,NaN,NaN,,,
outer2001,OMNI,Hourly merged,2001,106,10,1.0,NaN,NaN,2.1,456.0,113440.0,0.2,-2.0,1.4,3.5,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Ulysses,Merged mission support,2001,106,10,1.41,-22.8,256.9,NaN,418.9,1.1,-1.422616154132789,0.8136112572970169,-1.73,2.66,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Cassini,Cruise hybrid,2001,106,11,5.612,-0.44,134.93,0.102,616.8,146773.9,0.3964632824060091,0.3954957214735112,-0.36,0.66,NaN,NaN,NaN,NaN,NaN,,,
outer2001,OMNI,Hourly merged,2001,106,11,1.0,NaN,NaN,1.9,441.0,118330.0,1.5,-2.7,0.0,3.6,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Ulysses,Merged mission support,2001,106,11,1.41,-22.8,256.9,NaN,413.5,-0.6,-1.642954233312027,1.2345045108229005,1.9,3.24,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Cassini,Cruise hybrid,2001,106,12,5.613,-0.44,134.34,0.104,615.4,140020.1,0.4496017206634823,0.3554691164875452,-0.24,0.64,NaN,NaN,NaN,NaN,NaN,,,
outer2001,OMNI,Hourly merged,2001,106,12,1.0,NaN,NaN,1.9,435.0,100840.0,1.5,-2.9,0.9,3.7,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Ulysses,Merged mission support,2001,106,12,1.4,-22.8,256.9,NaN,412.2,-0.3,-2.665446073476554,1.1644300019273033,-0.85,3.12,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Cassini,Cruise hybrid,2001,106,13,5.613,-0.44,133.75,0.104,613.3,132697.7,0.4450890749120747,0.3014891629792248,-0.22,0.6,NaN,NaN,NaN,NaN,NaN,,,
outer2001,OMNI,Hourly merged,2001,106,13,1.0,NaN,NaN,2.1,452.0,90741.0,-0.4,-2.8,-0.8,3.8,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Ulysses,Merged mission support,2001,106,13,1.4,-22.7,256.9,NaN,407.4,0.6,-2.25833929480671,0.0019051330487652174,-2.14,3.45,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Cassini,Cruise hybrid,2001,106,14,5.613,-0.44,133.16,0.103,611.4,124052.3,0.26671656774477637,0.15415016214862082,-0.35,0.56,NaN,NaN,NaN,NaN,NaN,,,
outer2001,OMNI,Hourly merged,2001,106,14,1.0,NaN,NaN,2.0,461.0,95338.0,-1.5,-2.3,1.1,3.6,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Ulysses,Merged mission support,2001,106,14,1.4,-22.7,256.9,NaN,403.1,0.6,-1.9869779096505586,-1.6115889012278215,-2.83,4.12,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Cassini,Cruise hybrid,2001,106,15,5.613,-0.44,132.57,0.101,609.6,114064.3,0.39074964899977127,0.535457478990214,-0.06,0.65,NaN,NaN,NaN,NaN,NaN,,,
outer2001,OMNI,Hourly merged,2001,106,15,1.0,NaN,NaN,2.2,439.0,76080.0,0.5,-2.6,-0.2,3.6,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Ulysses,Merged mission support,2001,106,15,1.4,-22.7,256.9,NaN,402.9,-0.5,-4.167028805186639,-0.611449864457267,-0.19,4.43,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Cassini,Cruise hybrid,2001,106,16,5.613,-0.44,131.98,0.1,608.9,99013.2,-0.24453591253260987,0.062467491400277686,0.5,0.59,NaN,NaN,NaN,NaN,NaN,,,
outer2001,OMNI,Hourly merged,2001,106,16,1.0,NaN,NaN,2.2,446.0,71530.0,-0.2,-2.4,-1.5,3.7,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Ulysses,Merged mission support,2001,106,16,1.4,-22.6,256.9,NaN,396.4,-0.7,-2.7110886623136383,-1.2377391748968956,1.69,3.75,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Cassini,Cruise hybrid,2001,106,17,5.614,-0.44,131.4,0.097,609.4,81148.1,-0.1512137369813719,0.18663977536454676,0.55,0.61,NaN,NaN,NaN,NaN,NaN,,,
outer2001,OMNI,Hourly merged,2001,106,17,1.0,NaN,NaN,2.2,443.0,60928.0,-0.7,-3.3,0.1,3.9,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Ulysses,Merged mission support,2001,106,17,1.4,-22.6,256.9,NaN,397.6,-0.5,-2.7057569978496994,-0.37653561396948976,1.64,3.34,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Cassini,Cruise hybrid,2001,106,18,5.614,-0.44,130.81,0.093,610.8,66605.3,-0.0030740556596332846,0.24837582447130693,0.51,0.57,NaN,NaN,NaN,NaN,NaN,,,
outer2001,OMNI,Hourly merged,2001,106,18,1.0,NaN,NaN,2.3,440.0,59864.0,-0.5,-3.0,-0.2,3.8,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Ulysses,Merged mission support,2001,106,18,1.4,-22.6,256.9,NaN,395.3,0.0,-2.2653842249782348,-0.1607305609389888,2.08,3.39,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Cassini,Cruise hybrid,2001,106,19,5.614,-0.44,130.22,0.083,613.1,55321.1,0.11929807766493614,0.32352429377938663,0.31,0.48,NaN,NaN,NaN,NaN,NaN,,,
outer2001,OMNI,Hourly merged,2001,106,19,1.0,NaN,NaN,2.2,415.0,79570.0,1.9,-1.9,-1.8,3.9,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Ulysses,Merged mission support,2001,106,19,1.4,-22.5,257.0,NaN,397.7,-1.3,-1.2989825659087717,-0.4698343255500426,3.52,3.82,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Cassini,Cruise hybrid,2001,106,20,5.614,-0.44,129.63,0.068,618.1,50340.4,0.19723339273232693,0.4360034274994815,0.31,0.57,NaN,NaN,NaN,NaN,NaN,,,
outer2001,OMNI,Hourly merged,2001,106,20,1.0,NaN,NaN,2.1,411.0,76135.0,1.8,-2.9,-0.1,3.8,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Ulysses,Merged mission support,2001,106,20,1.4,-22.5,257.0,NaN,398.8,-1.1,-1.0816134475173382,-0.41738752994029216,3.64,3.88,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Cassini,Cruise hybrid,2001,106,21,5.615,-0.44,129.04,0.057,621.7,48722.7,0.35118011598032767,0.5036591368575016,-0.01,0.68,NaN,NaN,NaN,NaN,NaN,,,
outer2001,OMNI,Hourly merged,2001,106,21,1.0,NaN,NaN,2.5,428.0,77847.0,0.1,-1.5,0.1,3.8,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Ulysses,Merged mission support,2001,106,21,1.4,-22.5,257.0,NaN,395.6,0.0,-2.6083918153337664,-0.22911162715981592,2.88,3.96,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Cassini,Cruise hybrid,2001,106,22,5.615,-0.44,128.45,0.051,622.2,49215.9,0.4362761135615747,0.576249210616039,-0.08,0.73,NaN,NaN,NaN,NaN,NaN,,,
outer2001,OMNI,Hourly merged,2001,106,22,1.0,NaN,NaN,2.3,428.0,56838.0,-0.4,-3.2,0.0,3.9,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Ulysses,Merged mission support,2001,106,22,1.4,-22.5,257.0,NaN,394.6,0.9,-3.4088540502847087,0.17121350372424615,1.22,3.71,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Cassini,Cruise hybrid,2001,106,23,5.615,-0.44,127.86,0.047,621.5,50500.5,0.44832411294203967,0.5638310826433155,-0.12,0.73,NaN,NaN,NaN,NaN,NaN,,,
outer2001,OMNI,Hourly merged,2001,106,23,1.0,NaN,NaN,2.6,430.0,64372.0,-0.8,-2.9,-1.9,3.9,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Ulysses,Merged mission support,2001,106,23,1.4,-22.4,257.0,NaN,386.7,0.4,-3.645002516861186,-0.3182085040906645,0.41,3.73,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Cassini,Cruise hybrid,2001,107,0,5.615,-0.44,127.27,0.045,619.8,51887.3,0.39044300587445635,0.5107389344505853,-0.37,0.73,NaN,NaN,NaN,NaN,NaN,,,
outer2001,OMNI,Hourly merged,2001,107,0,1.0,NaN,NaN,2.7,442.0,66578.0,-2.5,-1.6,-1.6,3.7,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Ulysses,Merged mission support,2001,107,0,1.4,-22.4,257.0,NaN,382.3,-0.3,-3.2035032133268575,-0.05066717087521022,-1.47,3.6,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Cassini,Cruise hybrid,2001,107,1,5.615,-0.44,126.68,0.044,618.0,52939.8,0.42350238942462937,0.4525988578770715,-0.41,0.74,NaN,NaN,NaN,NaN,NaN,,,
outer2001,OMNI,Hourly merged,2001,107,1,1.0,NaN,NaN,2.2,418.0,59800.0,0.4,-2.9,0.4,3.5,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Ulysses,Merged mission support,2001,107,1,1.4,-22.4,257.0,NaN,376.6,-0.7,-2.9464261689910622,-0.18185937062645874,-1.8,3.54,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Cassini,Cruise hybrid,2001,107,2,5.616,-0.45,126.09,0.044,616.3,54737.4,0.510459540767501,0.47109559246445065,-0.37,0.81,NaN,NaN,NaN,NaN,NaN,,,
outer2001,OMNI,Hourly merged,2001,107,2,1.0,NaN,NaN,2.6,408.0,42209.0,0.8,-3.2,-0.1,3.9,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Ulysses,Merged mission support,2001,107,2,1.4,-22.3,257.0,NaN,374.0,0.3,-1.0913947535286268,-0.8153879395540431,-2.96,3.5,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Cassini,Cruise hybrid,2001,107,3,5.616,-0.45,125.5,0.043,614.7,58316.2,0.544262049976482,0.3390852709207487,-0.57,0.85,NaN,NaN,NaN,NaN,NaN,,,
outer2001,OMNI,Hourly merged,2001,107,3,1.0,NaN,NaN,2.9,392.0,52840.0,2.4,-2.6,-1.2,4.1,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Ulysses,Merged mission support,2001,107,3,1.4,-22.3,257.0,NaN,374.6,-0.2,-1.184357809162564,-1.040238712928745,-3.43,3.78,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Cassini,Cruise hybrid,2001,107,4,5.616,-0.45,124.92,0.043,613.0,62988.2,0.4919712655952713,0.3434592753567546,-0.54,0.82,NaN,NaN,NaN,NaN,NaN,,,
outer2001,OMNI,Hourly merged,2001,107,4,1.0,NaN,NaN,2.9,395.0,51244.0,1.6,-1.1,-3.1,4.0,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Ulysses,Merged mission support,2001,107,4,1.4,-22.3,257.0,NaN,375.6,-0.2,-2.5964738148693476,-1.0221172773697815,-2.54,3.95,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Cassini,Cruise hybrid,2001,107,5,5.616,-0.45,124.33,0.044,611.2,66701.6,0.5202559654237501,0.35529386490763076,-0.57,0.84,NaN,NaN,NaN,NaN,NaN,,,
outer2001,OMNI,Hourly merged,2001,107,5,1.0,NaN,NaN,2.9,380.0,58456.0,2.9,-1.9,-2.0,4.1,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Ulysses,Merged mission support,2001,107,5,1.4,-22.2,257.0,NaN,369.6,-0.1,-2.699963834988671,-1.6037441472233862,-1.93,3.78,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Cassini,Cruise hybrid,2001,107,6,5.617,-0.45,123.74,0.046,609.4,67382.8,0.5821280173285054,0.35274207495163296,-0.55,0.88,NaN,NaN,NaN,NaN,NaN,,,
outer2001,OMNI,Hourly merged,2001,107,6,1.0,NaN,NaN,2.8,380.0,66615.0,2.9,-2.1,-1.4,4.1,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Ulysses,Merged mission support,2001,107,6,1.4,-22.2,257.0,NaN,374.8,-1.4,-3.219337532978946,-1.0527895557769522,-0.6,3.64,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Cassini,Cruise hybrid,2001,107,7,5.617,-0.45,123.15,0.048,607.4,65030.6,0.5180703789916113,0.230874603218908,-0.59,0.84,NaN,NaN,NaN,NaN,NaN,,,
outer2001,OMNI,Hourly merged,2001,107,7,1.0,NaN,NaN,2.8,376.0,76436.0,3.3,-1.9,-0.8,4.1,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Ulysses,Merged mission support,2001,107,7,1.4,-22.2,257.0,NaN,382.2,-2.0,1.4331323293141205,0.2951808372416526,2.78,3.79,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Cassini,Cruise hybrid,2001,107,8,5.617,-0.45,122.56,0.05,605.5,61961.2,0.4920889799165509,0.1955720732739939,-0.65,0.84,NaN,NaN,NaN,NaN,NaN,,,
outer2001,OMNI,Hourly merged,2001,107,8,1.0,NaN,NaN,3.1,373.0,66526.0,3.2,-2.2,-0.5,4.1,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Ulysses,Merged mission support,2001,107,8,1.4,-22.1,257.0,NaN,390.4,-1.9,-1.686506151521718,-0.6369434832694373,2.7,3.63,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Cassini,Cruise hybrid,2001,107,9,5.617,-0.45,121.97,0.051,603.5,60002.3,0.5036422555619837,0.2318285539195669,-0.64,0.85,NaN,NaN,NaN,NaN,NaN,,,
outer2001,OMNI,Hourly merged,2001,107,9,1.0,NaN,NaN,3.1,377.0,53321.0,2.4,-2.9,0.2,4.1,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Ulysses,Merged mission support,2001,107,9,1.4,-22.1,257.0,NaN,385.0,-3.2,-1.8962933339607198,0.23253299029629693,-0.96,3.01,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Cassini,Cruise hybrid,2001,107,10,5.617,-0.45,121.38,0.051,601.4,58728.1,0.4495716791310696,0.2039247540718649,-0.72,0.87,NaN,NaN,NaN,NaN,NaN,,,
outer2001,OMNI,Hourly merged,2001,107,10,1.0,NaN,NaN,3.9,379.0,37129.0,1.0,-1.9,-1.1,3.9,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Ulysses,Merged mission support,2001,107,10,1.4,-22.1,257.0,NaN,388.8,-3.1,-0.13564108035354433,0.2571021145780861,-0.08,3.41,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Cassini,Cruise hybrid,2001,107,11,5.618,-0.45,120.79,0.051,599.4,57350.7,0.717776147615427,0.299662146282037,-0.74,1.09,NaN,NaN,NaN,NaN,NaN,,,
outer2001,OMNI,Hourly merged,2001,107,11,1.0,NaN,NaN,3.8,379.0,31087.0,0.9,-3.0,-0.6,3.8,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Ulysses,Merged mission support,2001,107,11,1.4,-22.0,257.0,NaN,389.4,-4.4,1.1399753704352888,-0.663442653739512,4.14,4.59,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Cassini,Cruise hybrid,2001,107,12,5.618,-0.45,120.2,0.05,597.3,55109.9,1.4592067643886932,0.8724194053104738,-1.26,2.19,NaN,NaN,NaN,NaN,NaN,,,
outer2001,OMNI,Hourly merged,2001,107,12,1.0,NaN,NaN,5.0,371.0,36862.0,1.5,-1.0,-1.5,4.0,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Ulysses,Merged mission support,2001,107,12,1.4,-22.0,257.1,NaN,395.2,-3.6,4.7635614248504705,0.2836944688860823,1.72,5.2,NaN,NaN,NaN,NaN,NaN,,,
outer2001,Cassini,Cruise hybrid,2001,107,13,5.618,-0.45,119.61,0.05,595.3,51797.9,1.6196655609934265,0.9549782565754307,-1.3,2.31,NaN,NaN,NaN,NaN,NaN,,,
