k,k_minus_3,kolmogorov,kraichnan,calcagni,calcagni_d_S,cdt_d_S
0.08809371904473991,1442.6439512181582,56.89687603037517,1442.6439512181582,0.002097933185938217,3.5422508953372147,3.9999764974094956
0.08890965989529158,1403.2890847858744,56.0292851750903,1403.2890847858744,0.0021561710504272164,3.5406216927234127,3.99997391694278
0.0897331581458352,1365.0078065460161,55.17492376129132,1365.0078065460161,0.0022159807249238594,3.5389884248386982,3.999971080814764
0.09056428379445289,1327.770829355431,54.33359006010915,1327.770829355431,0.0022774030869378865,3.5373510938667136,3.9999679666601744
0.09140310748756232,1291.5496650148837,53.50508541873333,1291.5496650148837,0.0023404800255348475,3.535709702088535,3.999964550446189
0.09224970052592174,1256.316602474121,52.689214213506766,1256.316602474121,0.002405254464705501,3.5340642518830734,3.999960806373404
0.09310413487069075,1222.0446866314896,51.8857838037356,1222.0446866314896,0.002471770387223293,3.532414745727472,3.999956706772881
0.0939664831495469,1188.7076977119052,51.0946044862037,1188.7076977119052,0.0025400728589985272,3.530761186197503,3.9999522219992656
0.09483681866285923,1156.2801312073766,50.31548945038057,1156.2801312073766,0.002610208053938019,3.5291035759679574,3.999947320319957
0.09571521538991866,1124.7371783647516,49.54825473431232,1124.7371783647516,0.002682223279319018,3.5274419178130376,3.9999419678003476
0.09660174799522646,1094.0547072057432,48.79271918118521,1094.0547072057432,0.00275616700168643,3.5257762146067377,3.9999361281851304
0.09749649183484087,1064.2092440647252,48.048704396551344,1064.2092440647252,0.002832088873282339,3.524106469323229,3.999929762775707
0.09839952296278232,1035.1779556301763,47.31603470620699,1035.1779556301763,0.002910039759017011,3.5224326850372365,3.999922830303731
0.09931091813749796,1006.9386314760283,46.59453711471302,1006.9386314760283,0.0029900717639906576,3.5207548649244145,3.999915286800839
0.10023075482838655,979.469667069539,45.88404126454759,979.469667069539,0.0030722382615753635,3.5190730122617184,3.9999070854646264
0.10115911122238297,952.7500472427298,45.18437939588221,952.7500472427298,0.0031565939220665994,3.5173871304277715,3.9998981765209414
0.10209606623060465,926.7593301146892,44.495386306970595,926.7593301146892,0.003243194741914005,3.5156972229032295,3.9998885070825976
0.1030416994950588,901.477631452492,43.81689931514193,901.477631452492,0.0033320980735410456,3.5140032932711396,3.9998780210045894
0.10399609139541198,876.8856094587436,43.14875821838892,876.8856094587436,0.0034233626557633534,3.5123053452173,3.999866658735944
0.10495932305582277,852.9644499741022,42.49080525754115,852.9644499741022,0.0035170486448157746,3.5106033825306096,3.9998543571683247
0.105931476351837,829.6958520834912,41.84288507901584,829.6958520834912,0.0036132176459979302,3.508897409103417,3.999841049481544
0.10691263391734761,807.0620141149514,41.204844698136064,807.0620141149514,0.0037119327459485727,3.507187428931868,3.9998266649861356
0.10790287915161842,785.0456200204509,40.576533463008616,785.0456200204509,0.003813258545558855,3.5054734461162425,3.999811128963163
0.108902296226373,763.629826128225,39.95780301895274,763.629826128225,0.003917261193534806,3.503755464861295,3.9997943625014556
0.10991097009294973,742.7982482564915,39.34850727347082,742.7982482564915,0.004024008420619551,3.502033489476585,3.999776282332467
0.11092898648952228,722.534949178722,38.748502361753914,722.534949178722,0.004133569574485568,3.5003075243768054,3.999756800662985
0.11195643194838782,702.8244264308358,38.15764661271254,702.8244264308358,0.004246015655307796,3.498577574082109,3.999735825005913
0.11299339380332223,683.6516004510239,37.57580051552594,683.6516004510239,0.004361419352028186,3.4968436432184262,3.9997132580093773
0.11403996019700324,665.0018030431128,37.00282668670142,665.0018030431128,0.0044798550793224545,3.4951057365177807,3.9996889972844114
0.11509622008850323,646.8607661546325,36.43858983763546,646.8607661546325,0.004601399015280039,3.493363858818604,3.9996629352315027
0.11616226326085019,629.2146109610347,35.88295674267027,629.2146109610347,0.004726129139808138,3.491618015066037,3.999634958866273
0.11723818032865986,612.0498372476706,35.33579620763661,612.0498372476706,0.0048541252737709555,3.489868210312239,3.999604949644607
0.11832406274583786,595.3533130814371,34.79697903887694,595.3533130814371,0.004985469118875295,3.4881144497166794,3.9995727832875265
0.11942000281335319,579.1122647641765,34.26637801274061,579.1122647641765,0.00512024429831371,3.486356738546434,3.9995383296061426
0.12052609368708427,563.3142670601354,33.7438678455441,563.3142670601354,0.005258536398176637,3.484595082176474,3.9995014523270194
0.1216424293857368,547.9472336900291,33.22932516398974,547.9472336900291,0.005400433009644789,3.4828294860899494,3.9994620089182864
0.12276910479883592,532.9994080844097,32.722628476034956,532.9994080844097,0.005546023771973444,3.481059955878468,3.9994198504168668
0.12390621569479163,518.4593543892913,32.22365814220614,518.4593543892913,0.005695400416280121,3.47928649724237,3.9993748212571716
0.12505385872903907,504.3159487171365,31.7322963473498,504.3159487171365,0.005848656810147256,3.477509115990997,3.9993267591016455
0.12621213145225474,490.5583706365049,31.248427072814337,490.5583706365049,0.006005889003051747,3.4757278180429587,3.999275494673531
0.12738113231864784,477.176094893875,30.77193606905631,477.176094893875,0.006167195272632962,3.4739426094263903,3.9992208515922476
0.12856096069432957,464.15888336127796,30.30271082866398,464.15888336127796,0.0063326761718113436,3.472153496279208,3.999162646211772
0.12975171686575876,451.4967772036101,29.840640559792703,451.4967772036101,0.006502434576769203,3.4703604848493597,3.9991006874624193
0.1309535020482667,439.1800892596092,29.385616160004968,439.1800892596092,0.006676575735806053,3.4685635814950686,3.999034776696421
0.1321664183946605,427.199396630678,28.93753019050952,427.199396630678,0.006855207319080324,3.466762792685072,3.998964707537711
0.13339056900390586,415.54553347188784,28.49627685079342,415.54553347188784,0.00703843946924954,3.4649581249988577,3.9988902657363172
0.13462605792989105,404.2095839796305,28.061751953640595,404.2095839796305,0.007226384853021438,3.46314958512689,3.998811229027769
0.135872990190271,393.18287557057704,27.633852900531714,393.18287557057704,0.0074191587136277866,3.4613371798708368,3.9987273669979237
0.13713147177539448,382.4569722467005,27.21247865741881,382.4569722467005,0.007616878924233695,3.459520916143784,3.9986384409536204
0.13840160965731316,372.02366814130687,26.79752973086951,372.02366814130687,0.0078196660422943,3.4577008009704517,3.998544203799556
0.13968351179887398,361.87498124112824,26.388908144575122,361.87498124112824,0.008027643364871426,3.4558768414873997,3.998444399921788
0.1409772871628967,352.00314727966787,25.986517416216603,352.00314727966787,0.008240936984922632,3.4540490449432304,3.9983387650782527
0.14228304572143527,342.40061379714257,25.590262534683667,342.40061379714257,0.008459675848574936,3.452217418698784,3.9982270262966897
0.143600898465126,333.0600343624592,25.200049937640948,333.0600343624592,0.008683991813395863,3.450381970227331,3.998108901780351
0.14493095741262166,323.97426295281974,24.815787489436435,323.97426295281974,0.008914019707674187,3.448542707114755,3.9979841008218666
0.146273335620113,315.1363484866481,24.43738445934681,315.1363484866481,0.009149897390722863,3.4466996370597345,3.9978523237256316
0.14762814719093903,306.5395295056527,24.06475150015425,306.5395295056527,0.009391765814216947,3.444852767873914,3.9977132617390696
0.14899550728528543,298.1772290019674,23.697800627050245,298.1772290019674,0.009639769084578618,3.443002107482074,3.997566596993108
0.15037553212997376,290.0430493863995,23.33644519686078,290.0430493863995,0.009894054526422344,3.441147663922292,3.9974120024522004
0.15176833902834053,282.1307675939473,22.980599887588525,282.1307675939473,0.010154772747072428,3.4392894453460983,3.9972491418742155
0.15317404637020798,274.4343303228367,22.630180678266935,274.4343303228367,0.010422077702165524,3.4374274600186263,3.9970776697804817
0.15459277364194776,266.94784940343214,22.28510482912141,266.94784940343214,0.010696126762350995,3.435561716318758,3.99689723143629
0.15602464143663689,259.6655972934873,21.94529086203315,259.6655972934873,0.010977080781101276,3.433692222739259,3.996707462842116
0.1574697714643086,252.58200269627872,21.610658541300776,252.58200269627872,0.011265104163645009,3.431818987886914,3.9965079907358207
0.1589282865622978,245.6916462982792,21.28112885469535,245.6916462982792,0.011560364937035527,3.4299420204826494,3.9962984326060624
0.160400310705682,238.98925662310515,20.956623994804346,238.98925662310515,0.01186303482136687,3.4280613293616566,3.996078396717139
0.16188596901781985,232.4697059985648,20.637067340659925,232.4697059985648,0.012173289302150277,3.426176923473503,3.9958474821454644
0.16338538778098613,226.12800663372795,20.32238343964757,226.12800663372795,0.01249130770386316,3.424288811882238,3.9956052788278504
0.1648986944471065,219.95930680300737,20.01249798969037,219.95930680300737,0.01281727326468321,3.4223970037664984,3.995351367621757
0.16642601764859036,213.9588871343423,19.707337821705178,213.9588871343423,0.013151373212419765,3.420501508419599,3.9950853203776506
0.16796748720926533,208.12215699863404,19.40683088232606,208.12215699863404,0.013493798841655111,3.4186023352496226,3.9948067000235823
0.16952323415541204,202.44465099768047,19.110906216891387,202.44465099768047,0.013844745592107447,3.4166994937795003,3.994515060662084
0.17109339072690144,196.92202554791734,18.81949395269027,196.92202554791734,0.014204413128227967,3.4147929936470893,3.99420994767945
0.1726780903884356,191.55005555735272,18.532525282464384,191.55005555735272,0.014573005420044307,3.4128828446052384,3.9938908978674625
0.1742774678408919,186.32463119315614,18.249932448161534,186.32463119315614,0.014950730825261853,3.4109690565218536,3.9935574395575757
0.17589165903277326,181.2417547374239,17.971648724936752,181.2417547374239,0.015337802172635485,3.4090516393799515,3.993209092767573
0.1775208011717635,176.29753752872065,17.697608405397524,176.29753752872065,0.01573443684662305,3.4071306032777082,3.9928453693606705
0.17916503273639003,171.48819698705415,17.427746784089205,171.48819698705415,0.016140856873332502,3.4052059584285033,3.9924657732170297
0.18082449348779517,166.81005372000587,17.162000142216904,166.81005372000587,0.01655728900777455,3.4032777151609537,3.992069800417608
0.18249932448161524,162.2595287078088,16.900305732600525,162.2595287078088,0.016983964822431846,3.4013458839189434,3.9916569394402637
0.1841896680799711,157.83314056521192,16.642601764859048,157.83314056521192,0.017421120797156627,3.3994104752616456,3.991226671367995
0.18589566796356874,153.52750287804227,16.3888273908208,153.52750287804227,0.017868998410407712,3.397471499863537,3.990778470109191
0.18761746914391206,149.33932161242532,16.13892269015626,149.33932161242532,0.01832784423183803,3.395528968514407,3.990311802629721
0.18935521797562951,145.26539259467808,15.892828656229781,145.26539259467808,0.0187979100162439,3.3935828921193596,3.9898261291966977
0.1911090621689138,141.30259905995342,15.650487182167248,141.30259905995342,0.019279452798886598,3.3916332816988057,3.9893209036337
0.19287915080207776,137.44790926775391,15.411841047135999,137.44790926775391,0.019772734992197064,3.389680148388453,3.9887955735872382
0.19466563433422623,133.69837418249466,15.176833902834057,133.69837418249466,0.020278024483874155,3.3877235034392856,3.988249580804216
0.19646866461804455,130.05112521734102,14.945410260185442,130.05112521734102,0.02079559473638678,3.385763358217537,3.9876823614201222
0.19828839491270714,126.50337203959035,14.717515476238148,126.50337203959035,0.021325724887890214,3.3837997242046574,3.98709334625767
0.2001249798969037,123.05240043592624,14.493095741262174,123.05240043592624,0.021868699854566236,3.381832612997272,3.986481961135572
0.20197857568198785,119.69557023590447,14.272098066044041,119.69557023590447,0.022424810434397147,3.379862036307134,3.9858476271871384
0.2038493398252463,116.43031329208772,14.054470269375226,116.43031329208772,0.02299435341238304,3.377888005961069,3.9851897611883453
0.20573743134329125,113.2541315152813,13.840160965731325,113.2541315152813,0.023577631667211493,3.375910533900913,3.9845077758950196
0.20764301072557748,110.16459496336566,13.629119553139018,110.16459496336566,0.024174954279389312,3.3739296321834424,3.983801080388768
0.2095662399480433,107.15933998226718,13.421296201228188,107.15933998226718,0.02478663664084427,3.3719453129802988,3.9830690804312483
0.21150728248687947,104.2360673976403,13.216641839466062,104.2360673976403,0.025413000566006563,3.369957588577903,3.98231117882639
0.21346630333242445,101.39254075588153,13.015108145570897,101.39254075588153,0.026054374404377387,3.3679664713773643,3.981526775790129
0.21544346900318834,98.62658461312832,12.816647534102305,98.62658461312832,0.026711093154592934,3.365971973894383,3.9807152693272396
0.217438947560008,95.93608287093141,12.621213145225475,95.93608287093141,0.027383498579992404,3.363974108759141,3.9798760556147994
0.21945290862033137,93.31897715733244,12.428758833646874,93.31897715733244,0.028071939325695967,3.361972888716194,3.979008529391846
0.22148552337263594,90.77326525210236,12.23923915771851,90.77326525210236,0.02877677103720186,3.3599683266243447,3.9781120843547484
0.22353696459097955,88.29699955494091,12.05260936870843,88.29699955494091,0.029498356480507838,3.3579604354565165,3.977186113557819
0.22560740664968604,85.88828559546259,11.86882540023484,85.88828559546259,0.030237065663764325,3.35594922829962,3.976230009818682
0.227697025538168,83.54528058382867,11.687843857861235,83.54528058382867,0.030993275960466138,3.3539347183544064,3.9752431661279033
0.22980599887588513,81.26619200091949,11.509622008850327,81.26619200091949,0.031767372234187324,3.3519169189353177,3.974224976062385
0.23193450592744286,79.04927622696422,11.334117772074068,79.04927622696422,0.032559746964866236,3.349895843470329,3.9731748342020197
0.2340827276178293,76.89283720758314,11.161289708077664,76.89283720758314,0.033370800376644895,3.3478715055007817,3.9720921365490915
0.23625084654779463,74.7952251562183,10.991097009294979,74.7952251562183,0.034200940567268454,3.34584391868121,3.970976280949921
0.23843904700937205,72.7548352919623,10.823499490413223,72.7548352919623,0.03505058363904876,3.3438130967791597,3.9698266675182285
0.2406475150015424,70.77010661181895,10.658457578884553,70.77010661181895,0.03592015383139608,3.3417790536750003,3.9686426990597097
0.24287643824604518,68.83952069645495,10.495932305582276,68.83952069645495,0.03681008365492363,3.3397418033617265,3.9674237814972995
0.24512600620333386,66.96160054853223,10.335885295599677,66.96160054853223,0.037720814027126744,3.3377013599447567,3.966169324296614
0.2473964100886813,65.1349094627281,10.17827875918899,65.1349094627281,0.03865279440964141,3.335657737641718,3.9648787408910526
0.24968784288843268,63.35804992658252,10.023075482838655,63.35804992658252,0.03960648294708301,3.33361095078223,3.963551449106051
0.2520004993764092,61.62966255132945,9.870238820486607,61.62966255132945,0.040582346607468504,3.3315610138076757,3.962186871581976
0.25433457613046495,59.948425031894104,9.71973268486748,59.948425031894104,0.04158086132422346,3.3295079412709665,3.9607844361951594
0.25669027154919505,58.31305113526226,9.571521538991869,58.31305113526226,0.04260251213977444,3.3274517478363,3.9593435764765674
0.25906778586880075,56.72228971644551,9.425570387755407,56.72228971644551,0.04364779335072863,3.32539244827891,3.95786373202762
0.26146732118010924,55.17492376129125,9.28184476967586,55.17492376129125,0.044717208654639955,3.3233300574848075,3.9563443489326686
0.263889081445751,53.66976945540481,9.140310748756237,53.66976945540481,0.04581127129836173,3.3212645904505145,3.9547848801676584
0.2663332725174982,52.205675278469755,9.00093490647186,52.205675278469755,0.04693050422798581,3.3191960622827916,3.953184786004499
0.2688001021537606,50.781521123276775,8.863684333879783,50.781521123276775,0.048075440240365454,3.3171244881983553,3.951543534410692
0.2712897800372466,49.39621743878327,8.728526623848385,49.39621743878327,0.049246622136222225,3.3150498835235886,3.9498606014437545
0.27380251779278575,48.04870439655133,8.59542986340553,48.04870439655133,0.0504446028748326,3.3129722636942454,3.9481354716400068
0.27633852900531697,46.73795107992467,8.464362626203403,46.73795107992467,0.05166994573029283,3.3108916442551433,3.9463676383972928
0.2788980292380441,45.46295469532401,8.335293965098197,45.46295469532401,0.052923224449358576,3.3088080408598515,3.9445566043512117
0.281481236050758,44.22273980505902,8.208193404843012,44.22273980505902,0.054205023410854265,3.3067214692703724,3.942701881744463
0.2840883690183303,43.01635758106799,8.083030934892122,43.01635758106799,0.055515937786649705,3.3046319453568094,3.9408029927889068
0.28671964974937697,41.84288507901583,7.959777002314988,41.84288507901583,0.05685657370419676,3.302539485097034,3.9388594700199677
0.28937530190509503,40.701424532194416,7.838402504818348,40.701424532194416,0.05822754841062197,3.300444104576339,3.93687085664301
0.29205555121827464,39.5911026646846,7.718878783874651,39.5911026646846,0.05962949043836843,3.2983458199870888,3.93483670687134
0.2947606255124857,38.51107002325573,7.601177617955332,38.51107002325573,0.061063039772379625,3.2962446476283582,3.9327565862554983
0.29749075472144404,37.46050032748992,7.485271215867216,37.46050032748992,0.0625288480188189,3.294140603905565,3.9306300720035177
0.30024617090855493,36.43858983763547,7.371132210190586,36.43858983763547,0.06402757857531496,3.292033705330096,3.9284567532918526
0.30302710828663965,35.444556739704375,7.258733650817256,35.444556739704375,0.06555990680272657,3.289923968518921,3.9262362315666723
0.3058338032378433,34.47764054734465,7.148048998587213,34.47764054734465,0.06712652019841532,3.287811410194203,3.923968120835266
0.3086664943337273,33.53710152002933,7.039052119022304,33.53710152002933,0.06872811857101747,3.2856960471829013,3.9216520479472856
0.3115254223555488,32.62222009711668,6.931717276155406,32.62222009711668,0.07036541421670472,3.283577896416361,3.919287652865591
0.3144108303147265,31.732296347349784,6.826019126453795,31.732296347349784,0.0720391320969207,3.2814569749299016,3.9168745889264787
0.31732296347349764,30.86664943337276,6.72193271283507,30.86664943337276,0.0737500100175841,3.279333299862392,3.914412523089072
0.3202620693657652,30.024617090855497,6.619433458774394,30.024617090855497,0.07549879880974275,3.277206888455823,3.911901136173699
0.3232283978181379,29.20555512182749,6.518497162501584,29.20555512182749,0.07728626251166719,3.275077758054868,3.909340123089067
0.326222200971167,28.40883690183303,6.419099991286632,28.40883690183303,0.07911317855237007,3.2729459261064355,3.9067291930480867
0.3292437333007769,27.633852900531714,6.321218475812455,27.633852900531714,0.08098033793653417,3.2708114101592196,3.9040680697721957
0.33229325163989715,26.880010215376096,6.224829504633357,26.880010215376096,0.08288854543083708,3.268674227863235,3.9013564916840657
0.33537101520029305,26.146732118010924,6.129910318718044,26.146732118010924,0.08483861975165334,3.26653439696935,3.8985942120885753
0.3384772855945981,25.433457613046517,6.036438506075872,25.433457613046517,0.08683139375411833,3.2643919353288093,3.895780999341963
0.34161232685855286,24.73964100886813,5.944391996464953,24.73964100886813,0.08886771462253769,3.2622468608927493,3.8929166370090824
0.3447764054734464,24.06475150015426,5.853749056181057,24.06475150015426,0.09094844406212044,3.2600991917117064,3.890000924008695
0.34796979038876913,23.408272761782964,5.764488282925882,23.408272761782964,0.09307445849202112,3.2579489459351163,3.887033674746764
0.35119275304507297,22.7697025538168,5.676588600753638,22.7697025538168,0.09524664923966732,3.2557961418108077,3.8840147192377166
0.35444556739704336,22.148552337263624,5.590029255094679,22.148552337263624,0.09746592273635349,3.253640797684486,3.880943903213659
0.35772850993678734,21.544346900318835,5.504789807854972,21.544346900318835,0.09973320071408123,3.2514829319992113,3.8778210882215505
0.3610418597173337,20.956623994804346,5.420850132590365,20.956623994804346,0.10204942040362036,3.2493225632948683,3.874646151708353
0.36438589837635443,20.384933982524657,5.338190409754363,20.384933982524657,0.10441553473377205,3.2471597102076264,3.8714189870941795
0.36776091016010326,19.828839491270717,5.256791122018424,19.828839491270717,0.10683251253180674,3.2449943914693966,3.8681395038335014
0.3711671819475765,19.287915080207803,5.176633049663607,19.287915080207803,0.10930133872505443,3.2428266259072767,3.8648076274644554
0.3746050032748993,18.761746914391203,5.097697266042444,18.761746914391203,0.11182301454362274,3.240656432442992,3.861423299646341
0.3780746663599349,18.249932448161537,5.019965133110085,18.249932448161537,0.11439855772421378,3.238483830092326,3.8579864781853797
0.38157646612712487,17.75208011717637,4.943418297023511,17.75208011717637,0.11702900271501736,3.236308837964545,3.8544971370488414
0.38511070023255706,17.267809038843566,4.86803868380791,17.267809038843566,0.11971540088164881,3.234131475261816,3.850955266367649
0.3886776690892666,16.796748720926548,4.793808495089112,16.796748720926548,0.12245882071410565,3.231951761278617,3.84736087242758
0.39227767589277196,16.338538778098613,4.720710203891085,16.338538778098613,0.12526034803471428,3.229769715401135,3.8437139776492013
0.39591102664684585,15.892828656229792,4.6487265504975435,15.892828656229792,0.12812108620703377,3.2275853571066664,3.840014620556682
0.399578030189527,15.459277364194792,4.5778405383766225,15.459277364194792,0.13104215634569072,3.2253987059630007,3.836262855735641
0.40327899821937074,15.037553212997384,4.508035430167733,15.037553212997384,0.13402469752710902,3.223209781627803,3.8324587537801937
0.4070142453219437,14.627333562011314,4.439294743729593,14.627333562011314,0.13706986700110543,3.221018603847985,3.828602401229372
0.41078408899656466,14.22830457214353,4.3716022482485055,14.22830457214353,0.1401788404033173,3.2188251924590716,3.824693900493104
0.4145888496832911,13.840160965731323,4.304941960406017,13.840160965731323,0.14335281196842675,3.2166295673845617,3.8207333697679493
0.41842885079015824,13.4626057929891,4.239298140604968,13.4626057929891,0.14659299474415038,3.2144317486352754,3.816720942942788
0.42230441872066743,13.09535020482668,4.174655289253138,13.09535020482668,0.1499006208059546,3.2122317563087024,3.8126567694946716
0.4262158829015323,12.7381132318648,4.110998143103515,12.7381132318648,0.15327694147246493,3.210029610588336,3.8085410143750593
0.4301635758106795,12.390621569479167,4.048311671650394,12.390621569479167,0.1567232275215289,3.2078253317430048,3.804373857886659
0.43414783300550924,12.052609368708435,3.986581073580443,12.052609368708435,0.16024076940689558,3.2056189401261976,3.800155495551102
0.4381689931514192,11.723818032865989,3.925791773277843,11.723818032865989,0.16383087747547626,3.203410456175376,3.795886137967693
0.4422273980505899,11.403996019700333,3.865929417382765,11.403996019700333,0.16749488218514144,3.201199900411287,3.791566010663475
0.4463233926710395,11.092898648952243,3.806979871402289,11.092898648952243,0.1712341343230202,3.1989872934372645,3.7871953539348526
0.45045732517594583,10.790287915161844,3.7489292163730203,10.790287915161844,0.17505000522425676,3.196772655938523,3.7827744226810327
0.4546295469532399,10.495932305582286,3.6917637455746046,10.495932305582286,0.17894388699118377,3.1945560086814497,3.7783034862295337
0.4588404126454759,10.209606623060465,3.6354699612933197,10.209606623060465,0.18291719271287346,3.1923373725128843,3.7737828281540198
0.46309028017997395,9.9310918137498,3.580034571635071,9.9310918137498,0.18697135668501705,3.1901167683593963,3.769212746084736
0.4673795107992461,9.660174799522657,3.5254444873869293,9.660174799522657,0.19110783463009653,3.187894217226552,3.764593551511795
0.4717084690917017,9.396648314954698,3.4716868189265626,9.396648314954698,0.19532810391779834,3.1856697401981773,3.759925569581589
0.4760775230226368,9.14031074875624,3.418748873178791,9.14031074875624,0.19963366378562566,3.183443358435614,3.75520913888661
0.48048704396551317,8.890965989529159,3.3666181506185207,8.890965989529159,0.20402603555966686,3.181215093176969,3.7504446112489256
0.48493740673352353,8.64842327573173,3.315282342319427,8.64842327573173,0.20850676287546693,3.1789849657363556,3.745632351497609
0.4894289896114529,8.412497049736128,3.2647293270475832,8.412497049736128,0.21307741189896268,3.176752997503132,3.740772737240382
0.4939621743878321,8.183006815867394,3.2149471683994557,8.183006815867394,0.21773957154742718,3.174519209941129,3.7358661586297495
0.4985373463873894,7.95977700231499,3.1659241119835237,7.95977700231499,0.22249485371037808,3.1722836245878754,3.730913018123908
0.5031548945038055,7.742636826811268,3.1176485826448554,7.742636826811268,0.22734489347040246,3.1700462630538153,3.7259137302426883
0.5078152112327673,7.531420165974378,3.0701091817320454,7.531420165974378,0.23229134932384354,3.1678071470215183,3.7208687213188245
0.512518692705333,7.325965428215239,3.0232946844057804,7.325965428215239,0.2373359034013054,3.165566298244886,3.7157784292448057
0.5172657387216019,7.126115430111752,2.9771940369884837,7.126115430111752,0.24248026168791822,3.16332373854835,3.710643303215599
0.5220567527846975,6.931717276155411,2.9317963543543635,6.931717276155411,0.24772615424331734,3.161079489826067,3.705463803467502
0.5268921421350674,6.742622241778343,2.8870909173592367,6.742622241778343,0.25307533542128335,3.158833574041102,3.700240401013399
0.5317723177850969,6.558685659571436,2.8430671703095802,6.558685659571436,0.2585295840889874,3.156586013224616,3.6949735773746926
0.5366976945540476,6.379766808606281,2.799714718470142,6.379766808606281,0.2640907038457948,3.154336829475033,3.6896638243101645
0.5416686911033152,6.205728806776506,2.757023325609585,6.205728806776506,0.26976052324156474,3.152086044957218,3.68431164354204
0.546685729972018,6.036438506075875,2.7149829115835327,6.036438506075875,0.2755408959944023,3.1498336819016357,3.6789175464795068
0.5517492376129126,5.871766390733256,2.6735835499544827,5.871766390733256,0.2814337012077986,3.1475797626035114,3.6734820539399466
0.5568596444286411,5.711586478126438,2.6328154656480227,5.711586478126438,0.2874408435871092,3.145324309421982,3.668005695868138
0.5620173848083188,5.555776222398877,2.592669032644751,5.555776222398877,0.29356425365531724,3.1430673447792445,3.662489011053669
0.5672228971644544,5.404216420705917,2.553134771707436,5.404216420705917,0.2998058879680171,3.1408088911596987,3.656932546846816
0.5724766239702178,5.256791122018429,2.5142033481427997,5.256791122018429,0.30616772932757325,3.1385489711090804,3.6513368588731256
0.5777790117970504,5.113387538414327,2.475865569597438,5.113387538414327,0.3126517869963888,3.136287607233597,3.645702510746936
0.5831305113526222,4.973895958790068,2.438112383887371,4.973895958790068,0.31926009690922963,3.1340248221990494,3.6400300737840747
0.5885315775191451,4.838209664925954,2.4009348768606524,4.838209664925954,0.3259947218845506,3.1317606387299555,3.634320126713961
0.5939826693920356,4.706224849841285,2.36432427029261,4.706224849841285,0.33285775183475785,3.1294950796086645,3.6285732553913346
0.5994842503189409,4.577840538376623,2.328271919813141,4.577840538376623,0.3398513039753598,3.1272281676744678,3.622790052507833
0.6050367879391221,4.452958509942657,2.2927693128656506,4.452958509942657,0.34697752303293733,3.1249599258227048,3.616971117303632
0.610640754223204,4.331483223376403,2.2578080666970894,4.331483223376403,0.35423858145188414,3.1226903770038636,3.6111170552793626
0.6162966255132942,4.213321743847287,2.223379926378645,4.213321743847287,0.36163667959985385,3.1204195442226776,3.605228477908496
0.6220048825634712,4.098383671757263,2.1894767628566223,4.098383671757263,0.36917404597185516,3.118147450537214,3.5993060023504206
0.62776601058065,3.986581073580446,2.1560905710330323,3.986581073580446,0.3768529373929385,3.1158741190579655,3.5933502511643773
0.633580499265825,3.877828414589459,2.1232134678754595,3.877828414589459,0.384675639219413,3.1135995729469266,3.587361852024464
0.639448842855694,3.772042493417001,2.0908376905557513,3.772042493417001,0.3926444655385324,3.1113238354166746,3.5813414374358867
0.6453715401646702,3.669142378402492,2.0589555946170788,3.669142378402492,0.40076175936659836,3.109046929729441,3.575289644452628
0.6513490946272803,3.5690493456752312,2.02755965216896,3.5690493456752312,0.4090298928454113,3.1067688791961827,3.5692071143967175
0.6573820143409586,3.471686818926565,1.9966424501097952,3.471686818926565,0.41745126743701966,3.1044897071756408,3.563094492579265
0.6634708121092348,3.3769803108250915,1.9661966883765127,3.3769803108250915,0.4260283141166991,3.1022094370734075,3.5569524280234193
0.6696160054853219,3.2848573660300477,1.9362151782209085,3.2848573660300477,0.4347634935641079,3.099928092340977,3.5507815731894126
0.675818116816111,3.1952475057592125,1.9066908405122527,3.1952475057592125,0.4436592963525605,3.097645696474799,3.5445825837018328
0.6820776732865685,3.108082173869066,1.8776167040658032,3.108082173869066,0.45271824313635123,3.095362273015329,3.538356118079281
0.6883952069645496,3.0232946844057818,1.848985903996781,3.0232946844057818,0.4619428848360829,3.093077845546069,3.5321028374665437
0.6947712548460236,2.940820170587064,1.8207916800994635,2.940820170587064,0.4713358028219285,3.0907924376926066,3.525823405369417
0.701206358900718,2.8605955351757455,1.7930273752509913,2.8605955351757455,0.48089960909477103,3.0885060731216587,3.519518487392317
0.707701066118189,2.782559402207125,1.7656864338395017,2.782559402207125,0.49063694646517253,3.0862187755400963,3.513188750978787
0.7142559285543126,2.706652070033243,1.7387624002162518,2.706652070033243,0.5005504887300953,3.0839305686939777,3.506834865155035
0.7208715033782136,2.632815465648024,1.7122489171713222,2.632815465648024,0.5106429408473376,3.0816414763675746,3.5004575002765974
0.7275483529196228,2.56099310025846,1.6861397244325813,2.56099310025846,0.5209170391076106,3.0793515223823924,3.4940573277782483
0.7342870447166762,2.4911300260677915,1.6604286571875313,2.4911300260677915,0.5313755513042049,3.0770607305961923,3.487635019927252
0.741088151564157,2.4231727942376002,1.6351096446276878,2.4231727942376002,0.5420212769001969,3.0747691249020033,3.4811912495800463
0.7479522515621821,2.357069413996729,1.610176708515172,2.357069413996729,0.5528570471931211,3.0724767292271387,3.4747266899424654
0.7548799281653436,2.292769312865649,1.5856239617711374,2.292769312865649,0.5638857254770737,3.0701835675322036,3.468242014333567
