Time,mms1_fgm_b_gse_srvy_l2_clean_0,mms1_fgm_b_gse_srvy_l2_clean_1,mms1_fgm_b_gse_srvy_l2_clean_2,mms1_fgm_b_gse_srvy_l2_clean_3
2024-01-01T00:00:32.625971609Z,3.72738e+00,-3.31868e+00,-1.18242e+00,5.12885e+00
2024-01-01T00:00:32.688472531Z,3.73843e+00,-3.30800e+00,-1.17635e+00,5.12859e+00
2024-01-01T00:00:32.750973452Z,3.74593e+00,-3.30414e+00,-1.17213e+00,5.13061e+00
2024-01-01T00:00:32.813474374Z,3.73928e+00,-3.31559e+00,-1.17824e+00,5.13455e+00
2024-01-01T00:00:32.875975296Z,3.72675e+00,-3.30046e+00,-1.19774e+00,5.12018e+00
2024-01-01T00:00:32.938476218Z,3.72145e+00,-3.30219e+00,-1.18566e+00,5.11463e+00
2024-01-01T00:00:33.000977140Z,3.72378e+00,-3.28494e+00,-1.21813e+00,5.11285e+00
2024-01-01T00:00:33.063478062Z,3.70793e+00,-3.30282e+00,-1.21457e+00,5.11200e+00
2024-01-01T00:00:33.125978984Z,3.71780e+00,-3.29545e+00,-1.19222e+00,5.10915e+00
2024-01-01T00:00:33.188479905Z,3.72149e+00,-3.28968e+00,-1.18558e+00,5.10657e+00
2024-01-01T00:00:33.250980827Z,3.72424e+00,-3.30020e+00,-1.18305e+00,5.11477e+00
2024-01-01T00:00:33.313481749Z,3.71228e+00,-3.28989e+00,-1.18238e+00,5.09926e+00
2024-01-01T00:00:33.375982671Z,3.71065e+00,-3.29966e+00,-1.16341e+00,5.10001e+00
2024-01-01T00:00:33.438483593Z,3.73558e+00,-3.30595e+00,-1.14910e+00,5.11901e+00
2024-01-01T00:00:33.500984515Z,3.71550e+00,-3.30921e+00,-1.12483e+00,5.10109e+00
2024-01-01T00:00:33.563485437Z,3.70587e+00,-3.30633e+00,-1.12128e+00,5.09142e+00
2024-01-01T00:00:33.625986359Z,3.71762e+00,-3.31485e+00,-1.12118e+00,5.10548e+00
2024-01-01T00:00:33.688487280Z,3.70724e+00,-3.30595e+00,-1.12253e+00,5.09245e+00
2024-01-01T00:00:33.750988202Z,3.74563e+00,-3.32410e+00,-1.09598e+00,5.12646e+00
2024-01-01T00:00:33.813489124Z,3.73903e+00,-3.31990e+00,-1.11569e+00,5.12317e+00
2024-01-01T00:00:33.875990046Z,3.72109e+00,-3.33603e+00,-1.13180e+00,5.12412e+00
2024-01-01T00:00:33.938490968Z,3.72017e+00,-3.33193e+00,-1.10654e+00,5.11526e+00
2024-01-01T00:00:34.000991890Z,3.72553e+00,-3.31918e+00,-1.09369e+00,5.10810e+00
2024-01-01T00:00:34.063492812Z,3.73593e+00,-3.32768e+00,-1.09538e+00,5.12157e+00
2024-01-01T00:00:34.125993733Z,3.73685e+00,-3.30644e+00,-1.08217e+00,5.10566e+00
2024-01-01T00:00:34.188494655Z,3.71060e+00,-3.31778e+00,-1.07045e+00,5.09137e+00
2024-01-01T00:00:34.250995577Z,3.70502e+00,-3.33265e+00,-1.08621e+00,5.10036e+00
2024-01-01T00:00:34.313496499Z,3.69960e+00,-3.32740e+00,-1.07769e+00,5.09117e+00
2024-01-01T00:00:34.375997421Z,3.70516e+00,-3.32124e+00,-1.08696e+00,5.09316e+00
2024-01-01T00:00:34.438498343Z,3.71083e+00,-3.30998e+00,-1.08513e+00,5.08957e+00
2024-01-01T00:00:34.500999265Z,3.70508e+00,-3.33684e+00,-1.06061e+00,5.09775e+00
2024-01-01T00:00:34.563500186Z,3.68538e+00,-3.33332e+00,-1.05619e+00,5.08021e+00
2024-01-01T00:00:34.626001108Z,3.67834e+00,-3.31617e+00,-1.07263e+00,5.06732e+00
2024-01-01T00:00:34.688502030Z,3.66775e+00,-3.31206e+00,-1.06877e+00,5.05613e+00
2024-01-01T00:00:34.751002952Z,3.65758e+00,-3.32456e+00,-1.07807e+00,5.05893e+00
2024-01-01T00:00:34.813503874Z,3.65980e+00,-3.32972e+00,-1.09214e+00,5.06695e+00
2024-01-01T00:00:34.876004796Z,3.66901e+00,-3.33201e+00,-1.10359e+00,5.07759e+00
2024-01-01T00:00:34.938505718Z,3.65996e+00,-3.32441e+00,-1.10985e+00,5.06743e+00
2024-01-01T00:00:35.001006640Z,3.65841e+00,-3.33341e+00,-1.09749e+00,5.06952e+00
2024-01-01T00:00:35.063507561Z,3.66287e+00,-3.36346e+00,-1.09158e+00,5.09127e+00
2024-01-01T00:00:35.126008483Z,3.63169e+00,-3.36542e+00,-1.07634e+00,5.06692e+00
2024-01-01T00:00:35.188509405Z,3.62635e+00,-3.35352e+00,-1.04957e+00,5.04957e+00
2024-01-01T00:00:35.251010327Z,3.63999e+00,-3.36301e+00,-1.05320e+00,5.06642e+00
2024-01-01T00:00:35.313511249Z,3.65200e+00,-3.36567e+00,-1.04362e+00,5.07484e+00
2024-01-01T00:00:35.376012171Z,3.62644e+00,-3.37026e+00,-1.01563e+00,5.05383e+00
2024-01-01T00:00:35.438513093Z,3.62425e+00,-3.40022e+00,-1.00420e+00,5.07002e+00
2024-01-01T00:00:35.501014014Z,3.63228e+00,-3.41324e+00,-9.96380e-01,5.08295e+00
2024-01-01T00:00:35.563514936Z,3.62565e+00,-3.39804e+00,-9.75552e-01,5.06396e+00
2024-01-01T00:00:35.626015858Z,3.62693e+00,-3.39587e+00,-9.54210e-01,5.05935e+00
2024-01-01T00:00:35.688516780Z,3.60772e+00,-3.40562e+00,-9.50757e-01,5.05152e+00
2024-01-01T00:00:35.751017702Z,3.60813e+00,-3.40420e+00,-9.60558e-01,5.05271e+00
2024-01-01T00:00:35.813518624Z,3.62152e+00,-3.43667e+00,-9.60071e-01,5.08408e+00
2024-01-01T00:00:35.876019546Z,3.63660e+00,-3.42138e+00,-9.46586e-01,5.08200e+00
2024-01-01T00:00:35.938520467Z,3.65179e+00,-3.45037e+00,-9.51211e-01,5.11325e+00
2024-01-01T00:00:36.001021389Z,3.65316e+00,-3.45735e+00,-9.31861e-01,5.11539e+00
2024-01-01T00:00:36.063522311Z,3.63197e+00,-3.45228e+00,-9.16211e-01,5.09401e+00
2024-01-01T00:00:36.126023233Z,3.63869e+00,-3.46603e+00,-9.07237e-01,5.10651e+00
2024-01-01T00:00:36.188524155Z,3.63483e+00,-3.48219e+00,-8.91596e-01,5.11201e+00
2024-01-01T00:00:36.251025077Z,3.63692e+00,-3.49054e+00,-8.83353e-01,5.11775e+00
2024-01-01T00:00:36.313525999Z,3.62555e+00,-3.46430e+00,-8.77385e-01,5.09075e+00
2024-01-01T00:00:36.376026921Z,3.62310e+00,-3.46950e+00,-8.84990e-01,5.09387e+00
2024-01-01T00:00:36.438527842Z,3.63031e+00,-3.47871e+00,-8.74033e-01,5.10338e+00
2024-01-01T00:00:36.501028764Z,3.63125e+00,-3.49055e+00,-8.48620e-01,5.10785e+00
2024-01-01T00:00:36.563529686Z,3.63289e+00,-3.49193e+00,-8.36350e-01,5.10793e+00
2024-01-01T00:00:36.626030608Z,3.64125e+00,-3.48386e+00,-8.37568e-01,5.10857e+00
2024-01-01T00:00:36.688531530Z,3.62517e+00,-3.47968e+00,-8.21286e-01,5.09162e+00
2024-01-01T00:00:36.751032452Z,3.62030e+00,-3.50039e+00,-7.62334e-01,5.09318e+00
2024-01-01T00:00:36.813533374Z,3.61572e+00,-3.53412e+00,-7.23498e-01,5.10753e+00
2024-01-01T00:00:36.876034295Z,3.63192e+00,-3.53539e+00,-7.09059e-01,5.11787e+00
2024-01-01T00:00:36.938535217Z,3.63583e+00,-3.55270e+00,-6.90869e-01,5.13013e+00
2024-01-01T00:00:37.001036139Z,3.61011e+00,-3.55939e+00,-6.87151e-01,5.11608e+00
2024-01-01T00:00:37.063537061Z,3.59888e+00,-3.56563e+00,-6.50052e-01,5.10766e+00
2024-01-01T00:00:37.126037983Z,3.59307e+00,-3.54514e+00,-6.44536e-01,5.08857e+00
2024-01-01T00:00:37.188538905Z,3.56351e+00,-3.53824e+00,-6.41708e-01,5.06256e+00
2024-01-01T00:00:37.251039827Z,3.55184e+00,-3.53391e+00,-6.07687e-01,5.04711e+00
2024-01-01T00:00:37.313540748Z,3.57618e+00,-3.54433e+00,-6.10825e-01,5.07193e+00
2024-01-01T00:00:37.376041670Z,3.58049e+00,-3.55328e+00,-6.04823e-01,5.08051e+00
2024-01-01T00:00:37.438542592Z,3.56840e+00,-3.56010e+00,-6.08006e-01,5.07715e+00
2024-01-01T00:00:37.501043514Z,3.56940e+00,-3.55924e+00,-5.94838e-01,5.07569e+00
2024-01-01T00:00:37.563544436Z,3.58119e+00,-3.54911e+00,-5.86320e-01,5.07591e+00
2024-01-01T00:00:37.626045358Z,3.57606e+00,-3.55074e+00,-5.74850e-01,5.07212e+00
2024-01-01T00:00:37.688546280Z,3.58867e+00,-3.55278e+00,-5.73395e-01,5.08228e+00
2024-01-01T00:00:37.751047202Z,3.59046e+00,-3.56716e+00,-5.67305e-01,5.09292e+00
2024-01-01T00:00:37.813548123Z,3.59046e+00,-3.56225e+00,-5.78306e-01,5.09073e+00
2024-01-01T00:00:37.876049045Z,3.60919e+00,-3.56454e+00,-5.81224e-01,5.10588e+00
2024-01-01T00:00:37.938549967Z,3.61711e+00,-3.55869e+00,-5.65507e-01,5.10564e+00
2024-01-01T00:00:38.001050889Z,3.61768e+00,-3.54994e+00,-5.62508e-01,5.09962e+00
2024-01-01T00:00:38.063551811Z,3.61317e+00,-3.54239e+00,-5.67306e-01,5.09170e+00
2024-01-01T00:00:38.126052733Z,3.61606e+00,-3.55583e+00,-5.86506e-01,5.10527e+00
2024-01-01T00:00:38.188553655Z,3.62703e+00,-3.53447e+00,-5.95204e-01,5.09922e+00
2024-01-01T00:00:38.251054576Z,3.62841e+00,-3.56261e+00,-6.00216e-01,5.12033e+00
2024-01-01T00:00:38.313555498Z,3.61419e+00,-3.56421e+00,-6.02545e-01,5.11166e+00
2024-01-01T00:00:38.376056420Z,3.60648e+00,-3.54023e+00,-5.66097e-01,5.08531e+00
2024-01-01T00:00:38.438557342Z,3.61209e+00,-3.54419e+00,-5.42305e-01,5.08946e+00
2024-01-01T00:00:38.501058264Z,3.60507e+00,-3.54488e+00,-5.54120e-01,5.08623e+00
2024-01-01T00:00:38.563559186Z,3.60153e+00,-3.53974e+00,-5.60118e-01,5.08080e+00
2024-01-01T00:00:38.626060108Z,3.60337e+00,-3.52477e+00,-5.45319e-01,5.07007e+00
2024-01-01T00:00:38.688561030Z,3.60409e+00,-3.52959e+00,-5.43484e-01,5.07374e+00
2024-01-01T00:00:38.751061951Z,3.59377e+00,-3.54412e+00,-5.39081e-01,5.07608e+00
2024-01-01T00:00:38.813562873Z,3.60701e+00,-3.53598e+00,-5.30905e-01,5.07893e+00
2024-01-01T00:00:38.876063795Z,3.59924e+00,-3.53177e+00,-5.19702e-01,5.06932e+00
2024-01-01T00:00:38.938564717Z,3.60724e+00,-3.53705e+00,-5.33386e-01,5.08010e+00
2024-01-01T00:00:39.001065639Z,3.61708e+00,-3.53388e+00,-5.30108e-01,5.08454e+00
2024-01-01T00:00:39.063566561Z,3.60980e+00,-3.53571e+00,-5.28026e-01,5.08042e+00
2024-01-01T00:00:39.126067483Z,3.61368e+00,-3.54780e+00,-5.47582e-01,5.09367e+00
2024-01-01T00:00:39.188568404Z,3.59512e+00,-3.57850e+00,-5.72073e-01,5.10469e+00
2024-01-01T00:00:39.251069326Z,3.60389e+00,-3.57264e+00,-5.82918e-01,5.10799e+00
2024-01-01T00:00:39.313570248Z,3.60047e+00,-3.56312e+00,-5.87190e-01,5.09941e+00
2024-01-01T00:00:39.376071170Z,3.57665e+00,-3.58423e+00,-5.90442e-01,5.09782e+00
2024-01-01T00:00:39.438572092Z,3.56579e+00,-3.56816e+00,-6.08524e-01,5.08103e+00
2024-01-01T00:00:39.501073014Z,3.55433e+00,-3.57764e+00,-6.20494e-01,5.08112e+00
2024-01-01T00:00:39.563573936Z,3.55035e+00,-3.58834e+00,-6.11714e-01,5.08482e+00
2024-01-01T00:00:39.626074857Z,3.55183e+00,-3.56598e+00,-5.92242e-01,5.06779e+00
2024-01-01T00:00:39.688575779Z,3.54838e+00,-3.56258e+00,-6.02683e-01,5.06421e+00
2024-01-01T00:00:39.751076701Z,3.53067e+00,-3.56984e+00,-5.98403e-01,5.05643e+00
2024-01-01T00:00:39.813577623Z,3.53764e+00,-3.58479e+00,-5.98259e-01,5.07184e+00
2024-01-01T00:00:39.876078545Z,3.53480e+00,-3.60446e+00,-6.06742e-01,5.08479e+00
2024-01-01T00:00:39.938579467Z,3.53954e+00,-3.60112e+00,-6.06593e-01,5.08570e+00
2024-01-01T00:00:40.001080389Z,3.54176e+00,-3.58706e+00,-5.99339e-01,5.07645e+00
2024-01-01T00:00:40.063581311Z,3.53593e+00,-3.59015e+00,-5.94736e-01,5.07402e+00
2024-01-01T00:00:40.126082232Z,3.55265e+00,-3.57664e+00,-5.97208e-01,5.07645e+00
2024-01-01T00:00:40.188583154Z,3.53608e+00,-3.58191e+00,-5.94197e-01,5.06824e+00
2024-01-01T00:00:40.251084076Z,3.52887e+00,-3.59313e+00,-6.16753e-01,5.07384e+00
2024-01-01T00:00:40.313584998Z,3.51403e+00,-3.61115e+00,-6.13867e-01,5.07599e+00
2024-01-01T00:00:40.376085920Z,3.51113e+00,-3.61374e+00,-6.22607e-01,5.07689e+00
2024-01-01T00:00:40.438586842Z,3.51360e+00,-3.60293e+00,-6.07486e-01,5.06908e+00
2024-01-01T00:00:40.501087764Z,3.50183e+00,-3.59620e+00,-6.26973e-01,5.05851e+00
2024-01-01T00:00:40.563588685Z,3.51254e+00,-3.60829e+00,-6.14240e-01,5.07296e+00
2024-01-01T00:00:40.626089607Z,3.51262e+00,-3.62063e+00,-6.03098e-01,5.08047e+00
2024-01-01T00:00:40.688590529Z,3.49906e+00,-3.62404e+00,-5.83377e-01,5.07124e+00
2024-01-01T00:00:40.751091451Z,3.48839e+00,-3.61327e+00,-5.79900e-01,5.05578e+00
2024-01-01T00:00:40.813592373Z,3.49842e+00,-3.62178e+00,-5.85347e-01,5.06940e+00
2024-01-01T00:00:40.876093295Z,3.49326e+00,-3.61891e+00,-5.92204e-01,5.06459e+00
2024-01-01T00:00:40.938594217Z,3.49468e+00,-3.62508e+00,-5.95339e-01,5.07034e+00
2024-01-01T00:00:41.001095138Z,3.48571e+00,-3.63631e+00,-5.99085e-01,5.07265e+00
2024-01-01T00:00:41.063596060Z,3.48489e+00,-3.63515e+00,-5.99166e-01,5.07127e+00
2024-01-01T00:00:41.126096982Z,3.47362e+00,-3.62117e+00,-6.15930e-01,5.05552e+00
2024-01-01T00:00:41.188597904Z,3.48177e+00,-3.64323e+00,-6.11422e-01,5.07639e+00
2024-01-01T00:00:41.251098826Z,3.48578e+00,-3.64223e+00,-6.05743e-01,5.07774e+00
2024-01-01T00:00:41.313599748Z,3.48439e+00,-3.63375e+00,-6.07905e-01,5.07096e+00
2024-01-01T00:00:41.376100670Z,3.48051e+00,-3.65068e+00,-5.93948e-01,5.07879e+00
2024-01-01T00:00:41.438601592Z,3.48362e+00,-3.65508e+00,-5.95360e-01,5.08426e+00
2024-01-01T00:00:41.501102513Z,3.48025e+00,-3.63403e+00,-5.92464e-01,5.06649e+00
2024-01-01T00:00:41.563603435Z,3.47513e+00,-3.62883e+00,-6.00614e-01,5.06021e+00
2024-01-01T00:00:41.626104357Z,3.48025e+00,-3.62307e+00,-6.11199e-01,5.06086e+00
2024-01-01T00:00:41.688605279Z,3.48059e+00,-3.64905e+00,-5.92553e-01,5.07752e+00
2024-01-01T00:00:41.751106201Z,3.50180e+00,-3.64621e+00,-5.89750e-01,5.08972e+00
2024-01-01T00:00:41.813607123Z,3.48978e+00,-3.61697e+00,-6.00666e-01,5.06180e+00
2024-01-01T00:00:41.876108045Z,3.47828e+00,-3.63601e+00,-5.87658e-01,5.06600e+00
2024-01-01T00:00:41.938608966Z,3.47717e+00,-3.63317e+00,-5.76012e-01,5.06186e+00
2024-01-01T00:00:42.001109888Z,3.46687e+00,-3.62783e+00,-5.74077e-01,5.05074e+00
2024-01-01T00:00:42.063610810Z,3.47485e+00,-3.64225e+00,-5.82000e-01,5.06747e+00
2024-01-01T00:00:42.126111732Z,3.46912e+00,-3.63383e+00,-5.69218e-01,5.05604e+00
2024-01-01T00:00:42.188612654Z,3.46700e+00,-3.63590e+00,-5.59661e-01,5.05501e+00
2024-01-01T00:00:42.251113576Z,3.45596e+00,-3.63410e+00,-5.48763e-01,5.04495e+00
2024-01-01T00:00:42.313614498Z,3.46058e+00,-3.64329e+00,-5.64681e-01,5.05648e+00
2024-01-01T00:00:42.376115420Z,3.48090e+00,-3.65111e+00,-5.63120e-01,5.07586e+00
2024-01-01T00:00:42.438616341Z,3.46530e+00,-3.66474e+00,-5.57236e-01,5.07436e+00
2024-01-01T00:00:42.501117263Z,3.45096e+00,-3.66504e+00,-5.49341e-01,5.06393e+00
2024-01-01T00:00:42.563618185Z,3.43817e+00,-3.67099e+00,-5.41564e-01,5.05871e+00
2024-01-01T00:00:42.626119107Z,3.45378e+00,-3.67755e+00,-5.58012e-01,5.07586e+00
2024-01-01T00:00:42.688620029Z,3.43536e+00,-3.68598e+00,-5.58133e-01,5.06949e+00
2024-01-01T00:00:42.751120951Z,3.44026e+00,-3.68296e+00,-5.45005e-01,5.06918e+00
2024-01-01T00:00:42.813621873Z,3.43898e+00,-3.66499e+00,-5.35576e-01,5.05426e+00
2024-01-01T00:00:42.876122794Z,3.44696e+00,-3.66747e+00,-5.32692e-01,5.06119e+00
2024-01-01T00:00:42.938623716Z,3.46054e+00,-3.66178e+00,-5.27966e-01,5.06584e+00
2024-01-01T00:00:43.001124638Z,3.44408e+00,-3.68823e+00,-5.11326e-01,5.07209e+00
2024-01-01T00:00:43.063625560Z,3.44391e+00,-3.67602e+00,-5.12103e-01,5.06319e+00
2024-01-01T00:00:43.126126482Z,3.44373e+00,-3.66394e+00,-5.00830e-01,5.05317e+00
2024-01-01T00:00:43.188627404Z,3.44279e+00,-3.66999e+00,-4.91710e-01,5.05603e+00
2024-01-01T00:00:43.251128326Z,3.43805e+00,-3.67007e+00,-4.82415e-01,5.05196e+00
2024-01-01T00:00:43.313629247Z,3.45880e+00,-3.67709e+00,-4.76170e-01,5.07060e+00
2024-01-01T00:00:43.376130169Z,3.46124e+00,-3.67563e+00,-4.77221e-01,5.07131e+00
2024-01-01T00:00:43.438631091Z,3.45572e+00,-3.67707e+00,-4.62938e-01,5.06726e+00
2024-01-01T00:00:43.501132013Z,3.45654e+00,-3.68564e+00,-4.71100e-01,5.07479e+00
2024-01-01T00:00:43.563632935Z,3.47097e+00,-3.65408e+00,-4.59273e-01,5.06072e+00
2024-01-01T00:00:43.626133857Z,3.46544e+00,-3.65391e+00,-4.62109e-01,5.05706e+00
2024-01-01T00:00:43.688634779Z,3.46834e+00,-3.66756e+00,-4.77492e-01,5.07035e+00
2024-01-01T00:00:43.751135701Z,3.48234e+00,-3.64039e+00,-4.77781e-01,5.06038e+00
2024-01-01T00:00:43.813636622Z,3.49257e+00,-3.65849e+00,-4.75429e-01,5.08022e+00
2024-01-01T00:00:43.876137544Z,3.49414e+00,-3.65107e+00,-4.59409e-01,5.07448e+00
2024-01-01T00:00:43.938638466Z,3.47247e+00,-3.64867e+00,-4.60677e-01,5.05796e+00
2024-01-01T00:00:44.001139388Z,3.46821e+00,-3.64986e+00,-4.64668e-01,5.05627e+00
2024-01-01T00:00:44.063640310Z,3.47674e+00,-3.64219e+00,-4.79102e-01,5.05794e+00
2024-01-01T00:00:44.126141232Z,3.48494e+00,-3.63881e+00,-4.43319e-01,5.05790e+00
2024-01-01T00:00:44.188642154Z,3.47903e+00,-3.62547e+00,-4.20957e-01,5.04231e+00
2024-01-01T00:00:44.251143075Z,3.46860e+00,-3.64111e+00,-4.33996e-01,5.04750e+00
2024-01-01T00:00:44.313643997Z,3.46004e+00,-3.64719e+00,-4.30911e-01,5.04575e+00
2024-01-01T00:00:44.376144919Z,3.45813e+00,-3.65805e+00,-4.34190e-01,5.05257e+00
2024-01-01T00:00:44.438645841Z,3.46826e+00,-3.65297e+00,-4.16612e-01,5.05436e+00
2024-01-01T00:00:44.501146763Z,3.48165e+00,-3.66709e+00,-4.08488e-01,5.07309e+00
2024-01-01T00:00:44.563647685Z,3.47139e+00,-3.68079e+00,-3.97453e-01,5.07511e+00
2024-01-01T00:00:44.626148607Z,3.48670e+00,-3.68688e+00,-3.83289e-01,5.08892e+00
2024-01-01T00:00:44.688649528Z,3.47752e+00,-3.69133e+00,-3.90284e-01,5.08639e+00
2024-01-01T00:00:44.751150450Z,3.47086e+00,-3.68822e+00,-4.04309e-01,5.08068e+00
2024-01-01T00:00:44.813651372Z,3.48467e+00,-3.69733e+00,-3.95194e-01,5.09601e+00
2024-01-01T00:00:44.876152294Z,3.50672e+00,-3.69174e+00,-3.79150e-01,5.10586e+00
2024-01-01T00:00:44.938653216Z,3.50320e+00,-3.68196e+00,-3.90198e-01,5.09720e+00
2024-01-01T00:00:45.001154138Z,3.51283e+00,-3.65470e+00,-4.01486e-01,5.08507e+00
2024-01-01T00:00:45.063655060Z,3.54630e+00,-3.65570e+00,-4.13166e-01,5.10991e+00
2024-01-01T00:00:45.126155982Z,3.54116e+00,-3.65734e+00,-4.18311e-01,5.10793e+00
2024-01-01T00:00:45.188656903Z,3.53316e+00,-3.66130e+00,-4.06291e-01,5.10425e+00
2024-01-01T00:00:45.251157825Z,3.53759e+00,-3.65433e+00,-3.98610e-01,5.10172e+00
2024-01-01T00:00:45.313658747Z,3.52482e+00,-3.64125e+00,-4.08235e-01,5.08426e+00
2024-01-01T00:00:45.376159669Z,3.54403e+00,-3.64270e+00,-4.06323e-01,5.09848e+00
2024-01-01T00:00:45.438660591Z,3.53929e+00,-3.64036e+00,-3.92323e-01,5.09242e+00
2024-01-01T00:00:45.501161513Z,3.55082e+00,-3.61866e+00,-4.02776e-01,5.08579e+00
2024-01-01T00:00:45.563662435Z,3.53987e+00,-3.61720e+00,-4.00603e-01,5.07694e+00
2024-01-01T00:00:45.626163356Z,3.54628e+00,-3.62202e+00,-4.04280e-01,5.08513e+00
2024-01-01T00:00:45.688664278Z,3.54442e+00,-3.63199e+00,-3.86597e-01,5.08957e+00
2024-01-01T00:00:45.751165200Z,3.54874e+00,-3.64189e+00,-3.82245e-01,5.09931e+00
2024-01-01T00:00:45.813666122Z,3.55518e+00,-3.64237e+00,-3.92894e-01,5.10495e+00
2024-01-01T00:00:45.876167044Z,3.54267e+00,-3.63199e+00,-3.98528e-01,5.08927e+00
2024-01-01T00:00:45.938667966Z,3.54036e+00,-3.62329e+00,-4.01596e-01,5.08170e+00
2024-01-01T00:00:46.001168888Z,3.53195e+00,-3.63264e+00,-4.23853e-01,5.08433e+00
2024-01-01T00:00:46.063669809Z,3.54122e+00,-3.61918e+00,-4.20269e-01,5.08088e+00
2024-01-01T00:00:46.126170731Z,3.53681e+00,-3.62892e+00,-4.09511e-01,5.08387e+00
2024-01-01T00:00:46.188671653Z,3.53551e+00,-3.62636e+00,-3.90597e-01,5.07965e+00
2024-01-01T00:00:46.251172575Z,3.53332e+00,-3.62144e+00,-3.77626e-01,5.07364e+00
2024-01-01T00:00:46.313673497Z,3.51969e+00,-3.63314e+00,-3.68509e-01,5.07186e+00
2024-01-01T00:00:46.376174419Z,3.51767e+00,-3.62250e+00,-3.57428e-01,5.06204e+00
2024-01-01T00:00:46.438675341Z,3.52797e+00,-3.65378e+00,-3.24588e-01,5.08941e+00
2024-01-01T00:00:46.501176263Z,3.51983e+00,-3.65189e+00,-3.24468e-01,5.08240e+00
2024-01-01T00:00:46.563677184Z,3.52269e+00,-3.64995e+00,-3.05711e-01,5.08182e+00
2024-01-01T00:00:46.626178106Z,3.53595e+00,-3.64509e+00,-3.15510e-01,5.08814e+00
2024-01-01T00:00:46.688679028Z,3.52043e+00,-3.62979e+00,-2.86595e-01,5.06467e+00
2024-01-01T00:00:46.751179950Z,3.52046e+00,-3.64161e+00,-2.63949e-01,5.07195e+00
2024-01-01T00:00:46.813680872Z,3.51111e+00,-3.64265e+00,-2.49702e-01,5.06549e+00
2024-01-01T00:00:46.876181794Z,3.51406e+00,-3.65882e+00,-2.32292e-01,5.07834e+00
2024-01-01T00:00:46.938682716Z,3.51584e+00,-3.65306e+00,-2.31460e-01,5.07539e+00
2024-01-01T00:00:47.001183637Z,3.49761e+00,-3.67872e+00,-2.21318e-01,5.08088e+00
2024-01-01T00:00:47.063684559Z,3.49770e+00,-3.69416e+00,-2.15807e-01,5.09189e+00
2024-01-01T00:00:47.126185481Z,3.49318e+00,-3.66942e+00,-2.12232e-01,5.07070e+00
2024-01-01T00:00:47.188686403Z,3.50583e+00,-3.69255e+00,-1.90347e-01,5.09529e+00
2024-01-01T00:00:47.251187325Z,3.48553e+00,-3.68634e+00,-1.94454e-01,5.07699e+00
2024-01-01T00:00:47.313688247Z,3.49544e+00,-3.67933e+00,-2.00942e-01,5.07898e+00
2024-01-01T00:00:47.376189169Z,3.49356e+00,-3.70246e+00,-1.75332e-01,5.09352e+00
2024-01-01T00:00:47.438690091Z,3.50020e+00,-3.68864e+00,-1.71437e-01,5.08791e+00
2024-01-01T00:00:47.501191012Z,3.48983e+00,-3.70161e+00,-1.53222e-01,5.08963e+00
2024-01-01T00:00:47.563691934Z,3.50034e+00,-3.69998e+00,-1.70878e-01,5.09622e+00
2024-01-01T00:00:47.626192856Z,3.49363e+00,-3.72035e+00,-1.75101e-01,5.10658e+00
2024-01-01T00:00:47.688693778Z,3.49372e+00,-3.70396e+00,-1.68765e-01,5.09450e+00
2024-01-01T00:00:47.751194700Z,3.49065e+00,-3.69428e+00,-1.79509e-01,5.08572e+00
2024-01-01T00:00:47.813695622Z,3.49643e+00,-3.71495e+00,-1.74237e-01,5.10453e+00
2024-01-01T00:00:47.876196544Z,3.50644e+00,-3.71594e+00,-1.76772e-01,5.11220e+00
2024-01-01T00:00:47.938697465Z,3.49636e+00,-3.70886e+00,-1.76112e-01,5.10012e+00
2024-01-01T00:00:48.001198387Z,3.48809e+00,-3.70957e+00,-1.64624e-01,5.09458e+00
2024-01-01T00:00:48.063699309Z,3.49592e+00,-3.70954e+00,-1.60945e-01,5.09981e+00
2024-01-01T00:00:48.126200231Z,3.48889e+00,-3.70967e+00,-1.64557e-01,5.09521e+00
2024-01-01T00:00:48.188701153Z,3.48889e+00,-3.69628e+00,-1.57134e-01,5.08523e+00
2024-01-01T00:00:48.251202075Z,3.50311e+00,-3.72423e+00,-1.61393e-01,5.11544e+00
2024-01-01T00:00:48.313702997Z,3.48949e+00,-3.70971e+00,-1.65289e-01,5.09566e+00
2024-01-01T00:00:48.376203918Z,3.49546e+00,-3.71325e+00,-1.29312e-01,5.10129e+00
2024-01-01T00:00:48.438704840Z,3.51020e+00,-3.73115e+00,-1.13204e-01,5.12404e+00
2024-01-01T00:00:48.501205762Z,3.53630e+00,-3.73276e+00,-1.45605e-01,5.14394e+00
2024-01-01T00:00:48.563706684Z,3.52575e+00,-3.72572e+00,-1.64833e-01,5.13216e+00
2024-01-01T00:00:48.626207606Z,3.54174e+00,-3.71780e+00,-1.80373e-01,5.13795e+00
2024-01-01T00:00:48.688708528Z,3.53878e+00,-3.71818e+00,-1.89050e-01,5.13650e+00
2024-01-01T00:00:48.751209450Z,3.53717e+00,-3.71902e+00,-2.10867e-01,5.13684e+00
2024-01-01T00:00:48.813710372Z,3.55442e+00,-3.70458e+00,-2.18233e-01,5.13862e+00
2024-01-01T00:00:48.876211293Z,3.55722e+00,-3.68733e+00,-2.38842e-01,5.12906e+00
2024-01-01T00:00:48.938712215Z,3.56236e+00,-3.66336e+00,-2.83561e-01,5.11772e+00
