dim,phi,l_grav,l_avt,action
4096,0.726,-1.1743937341380077,-5.123785547529948,-6.298179281667956
4096,0.727,-1.1724398594595489,-5.153022495605967,-6.325462355065516
4096,0.728,-1.1704759077248768,-5.182342621343652,-6.352818529068529
4096,0.729,-1.1685018557788527,-5.211745924743005,-6.380247780521858
4096,0.73,-1.166517680257194,-5.241232405804026,-6.40775008606122
4096,0.731,-1.1645233575843086,-5.270802064526713,-6.435325422111021
4096,0.732,-1.1625188639710948,-5.300454900911066,-6.462973764882161
4096,0.733,-1.1605041754127097,-5.330190914957089,-6.490695090369798
4096,0.734,-1.1584792676863014,-5.360010106664778,-6.51848937435108
4096,0.735,-1.1564441163487065,-5.389912476034134,-6.54635659238284
4096,0.736,-1.1543986967341133,-5.419898023065158,-6.574296719799271
4096,0.737,-1.1523429839516879,-5.4499667477578475,-6.602309731709536
4096,0.738,-1.150276952883162,-5.480118650112206,-6.6303956029953675
4096,0.739,-1.148200578180386,-5.51035373012823,-6.6585543083086165
4096,0.74,-1.1461138342628407,-5.540671987805921,-6.686785822068762
4096,0.741,-1.1440166953151127,-5.571073423145281,-6.7150901184603935
4096,0.742,-1.141909135284327,-5.601558036146309,-6.743467171430636
4096,0.743,-1.139791127877541,-5.632125826809001,-6.771916954686542
4096,0.744,-1.1376626465590973,-5.662776795133362,-6.800439441692459
4096,0.745,-1.1355236645479332,-5.69351094111939,-6.8290346056673235
4096,0.746,-1.1333741548148464,-5.7243282647670855,-6.857702419581932
4096,0.747,-1.1312140900797198,-5.755228766076448,-6.886442856156168
4096,0.748,-1.1290434428086988,-5.786212445047478,-6.915255887856176
4096,0.749,-1.1268621852113239,-5.817279301680174,-6.944141486891498
4096,0.75,-1.1246702892376166,-5.848429335974538,-6.973099625212155
4096,0.751,-1.1224677265751195,-5.879662547930569,-7.002130274505689
4096,0.752,-1.120254468645884,-5.9109789375482675,-7.0312334061941515
4096,0.753,-1.1180304866034136,-5.942378504827634,-7.060408991431047
4096,0.754,-1.115795751329554,-5.973861249768666,-7.089657001098219
4096,0.755,-1.1135502334313307,-6.005427172371365,-7.118977405802696
4096,0.756,-1.1112939032377378,-6.037076272635733,-7.148370175873471
4096,0.757,-1.10902673079647,-6.068808550561767,-7.177835281358236
4096,0.758,-1.1067486858706024,-6.100624006149469,-7.207372692020072
4096,0.759,-1.1044597379352121,-6.132522639398838,-7.23698237733405
4096,0.76,-1.1021598561739456,-6.164504450309873,-7.266664306483818
4096,0.761,-1.0998490094755262,-6.196569438882577,-7.296418448358103
4096,0.762,-1.0975271664302033,-6.228717605116947,-7.326244771547151
4096,0.763,-1.0951942953261404,-6.260948949012985,-7.356143244339125
4096,0.764,-1.0928503641457428,-6.29326347057069,-7.386113834716433
4096,0.765,-1.0904953405619193,-6.325661169790061,-7.41615651035198
4096,0.766,-1.088129191934284,-6.358142046671101,-7.446271238605385
4096,0.767,-1.0857518853052865,-6.390706101213807,-7.476457986519094
4096,0.768,-1.0833633873962818,-6.42335333341818,-7.506716720814461
4096,0.769,-1.080963664603525,-6.45608374328422,-7.537047407887745
4096,0.77,-1.0785526829941008,-6.488897330811929,-7.567450013806029
4096,0.771,-1.0761304083017782,-6.521794096001304,-7.597924504303082
4096,0.772,-1.0736968059227947,-6.554774038852345,-7.628470844775141
4096,0.773,-1.0712518409115628,-6.587837159365055,-7.659089000276618
4096,0.774,-1.0687954779763034,-6.620983457539431,-7.689778935515735
4096,0.775,-1.0663276814745972,-6.654212933375476,-7.720540614850073
4096,0.776,-1.0638484154088605,-6.687525586873186,-7.751374002282047
4096,0.777,-1.0613576434217369,-6.720921418032565,-7.782279061454302
4096,0.778,-1.0588553287914046,-6.75440042685361,-7.813255755645015
4096,0.779,-1.0563414344268014,-6.7879626133363224,-7.844304047763124
4096,0.78,-1.0538159228627606,-6.821607977480703,-7.875423900343463
4096,0.781,-1.0512787562550572,-6.855336519286748,-7.906615275541805
4096,0.782,-1.0487298963753646,-6.889148238754463,-7.937878135129828
4096,0.783,-1.046169304606117,-6.923043135883845,-7.9692124404899625
4096,0.784,-1.0435969419352753,-6.957021210674893,-8.000618152610167
4096,0.785,-1.0410127689509978,-6.991082463127609,-8.032095232078607
4096,0.786,-1.0384167458362088,-7.0252268932419915,-8.063643639078201
4096,0.787,-1.0358088323630663,-7.059454501018042,-8.095263333381109
4096,0.788,-1.033188987887323,-7.093765286455759,-8.126954274343081
4096,0.789,-1.0305571713425845,-7.128159249555143,-8.158716420897727
4096,0.79,-1.0279133412344512,-7.162636390316195,-8.190549731550647
4096,0.791,-1.0252574556345546,-7.1971967087389155,-8.22245416437347
4096,0.792,-1.022589472174475,-7.2318402048233015,-8.254429676997777
4096,0.793,-1.0199093480395425,-7.266566878569353,-8.286476226608896
4096,0.794,-1.0172170399625151,-7.301376729977075,-8.31859376993959
4096,0.795,-1.014512504217139,-7.336269759046462,-8.3507822632636
4096,0.796,-1.011795696611576,-7.371245965777517,-8.383041662389093
4096,0.797,-1.0090665724817056,-7.406305350170239,-8.415371922651945
4096,0.798,-1.0063250866842923,-7.4414479122246275,-8.44777299890892
4096,0.799,-1.0035711935900187,-7.476673651940685,-8.480244845530704
4096,0.8,-1.0008048470763757,-7.511982569318408,-8.512787416394783
4096,0.801,-0.9980260005204145,-7.547374664357798,-8.545400664878212
4096,0.802,-0.9952346067913488,-7.582849937058858,-8.578084543850206
4096,0.803,-0.9924306182430073,-7.618408387421582,-8.61083900566459
4096,0.804,-0.9896139867061333,-7.654050015445974,-8.643664002152107
4096,0.805,-0.9867846634805257,-7.689774821132034,-8.67655948461256
4096,0.806,-0.9839425993270179,-7.725582804479761,-8.70952540380678
4096,0.807,-0.9810877444592907,-7.761473965489155,-8.742561709948445
4096,0.808,-0.9782200485355157,-7.797448304160216,-8.775668352695732
4096,0.809,-0.9753394606498218,-7.833505820492945,-8.808845281142768
4096,0.81,-0.9724459293235843,-7.869646514487341,-8.842092443810925
4096,0.811,-0.9695394024965294,-7.905870386143403,-8.875409788639931
4096,0.812,-0.9666198275176481,-7.942177435461133,-8.908797262978782
4096,0.813,-0.9636871511359189,-7.978567662440526,-8.942254813576445
4096,0.814,-0.9607413194908279,-8.01504106708159,-8.975782386572417
4096,0.815,-0.9577822781026879,-8.051597649384323,-9.00937992748701
4096,0.816,-0.954809971862745,-8.08823740934872,-9.043047381211466
4096,0.817,-0.9518243450230695,-8.124960346974786,-9.076784691997856
4096,0.818,-0.9488253411862266,-8.16176646226252,-9.110591803448747
4096,0.819,-0.9458129032947176,-8.19865575521192,-9.144468658506637
4096,0.82,-0.9427869736201885,-8.235628225822987,-9.178415199443176
4096,0.821,-0.9397474937523969,-8.272683874095723,-9.212431367848119
4096,0.822,-0.9366944045879322,-8.309822700030123,-9.246517104618055
4096,0.823,-0.9336276463186818,-8.347044703626192,-9.280672349944874
4096,0.824,-0.9305471584200355,-8.38434988488393,-9.314897043303965
4096,0.825,-0.9274528796388208,-8.421738243803333,-9.349191123442154
4096,0.826,-0.9243447479809623,-8.459209780384406,-9.383554528365368
4096,0.827,-0.9212227006988574,-8.496764494627142,-9.417987195325999
4096,0.828,-0.9180866742784564,-8.534402386531546,-9.452489060810002
4096,0.829,-0.9149366044260454,-8.57212345609762,-9.487060060523666
4096,0.83,-0.9117724260547169,-8.609927703325358,-9.521700129380076
4096,0.831,-0.9085940732705206,-8.647815128214765,-9.556409201485286
4096,0.832,-0.9054014793582881,-8.685785730765838,-9.591187210124126
4096,0.833,-0.9021945767671182,-8.72383951097858,-9.626034087745698
4096,0.834,-0.8989732970955122,-8.761976468852989,-9.660949765948502
4096,0.835,-0.8957375710761539,-8.800196604389063,-9.695934175465217
4096,0.836,-0.8924873285603161,-8.838499917586805,-9.730987246147121
4096,0.837,-0.889222498501888,-8.876886408446216,-9.766108906948105
4096,0.838,-0.8859430089410105,-8.915356076967294,-9.801299085908305
4096,0.839,-0.8826487869873052,-8.953908923150037,-9.836557710137342
4096,0.84,-0.879339758802686,-8.99254494699445,-9.871884705797136
4096,0.841,-0.8760158495837419,-9.031264148500526,-9.907279998084269
4096,0.842,-0.8726769835436745,-9.070066527668272,-9.942743511211948
4096,0.843,-0.8693230838937771,-9.108952084497686,-9.978275168391463
4096,0.844,-0.865954072824443,-9.147920818988766,-10.01387489181321
4096,0.845,-0.862569871485684,-9.186972731141513,-10.049542602627197
4096,0.846,-0.8591703999671466,-9.226107820955928,-10.085278220923074
4096,0.847,-0.8557555772776089,-9.265326088432008,-10.121081665709617
4096,0.848,-0.8523253213239386,-9.304627533569759,-10.156952854893698
4096,0.849,-0.8488795488894992,-9.344012156369176,-10.192891705258676
4096,0.85,-0.8454181756119818,-9.383479956830259,-10.228898132442241
4096,0.851,-0.8419411159606446,-9.423030934953008,-10.264972050913652
4096,0.852,-0.8384482832129421,-9.462665090737428,-10.30111337395037
4096,0.853,-0.8349395894305212,-9.502382424183512,-10.337322013614033
4096,0.854,-0.8314149454345626,-9.542182935291262,-10.373597880725825
4096,0.855,-0.8278742607804477,-9.582066624060682,-10.409940884841129
4096,0.856,-0.8243174437317236,-9.622033490491768,-10.446350934223492
4096,0.857,-0.8207444012333461,-9.662083534584522,-10.482827935817868
4096,0.858,-0.8171550388841728,-9.702216756338943,-10.519371795223115
4096,0.859,-0.8135492609086801,-9.74243315575503,-10.55598241666371
4096,0.86,-0.8099269701278771,-9.782732732832786,-10.592659702960663
4096,0.861,-0.8062880679293893,-9.82311548757221,-10.629403555501598
4096,0.862,-0.8026324542366787,-9.863581419973299,-10.666213874209978
4096,0.863,-0.7989600274773714,-9.904130530036056,-10.703090557513427
4096,0.864,-0.7952706845506599,-9.94476281776048,-10.74003350231114
4096,0.865,-0.791564320793747,-9.98547828314657,-10.777042603940316
4096,0.866,-0.7878408299472922,-10.026276926194328,-10.81411775614162
4096,0.867,-0.784100104119828,-10.067158746903756,-10.851258851023584
4096,0.868,-0.7803420337511043,-10.108123745274847,-10.888465779025951
4096,0.869,-0.7765665075743211,-10.149171921307609,-10.92573842888193
4096,0.87,-0.7727734125772074,-10.190303275002035,-10.963076687579242
4096,0.871,-0.7689626339619029,-10.231517806358129,-11.000480440320032
4096,0.872,-0.7651340551035917,-10.27281551537589,-11.037949570479483
4096,0.873,-0.7612875575078464,-10.31419640205532,-11.075483959563165
4096,0.874,-0.7574230207666257,-10.355660466396415,-11.11308348716304
4096,0.875,-0.7535403225128735,-10.39720770839918,-11.150748030912053
4096,0.876,-0.7496393383736673,-10.438838128063608,-11.188477466437275
4096,0.877,-0.7457199419218503,-10.480551725389706,-11.226271667311556
4096,0.878,-0.7417820046260946,-10.52234850037747,-11.264130505003564
4096,0.879,-0.7378253957993215,-10.564228453026905,-11.302053848826226
4096,0.88,-0.7338499825454192,-10.606191583338003,-11.340041565883421
4096,0.881,-0.7298556297041818,-10.648237891310767,-11.37809352101495
4096,0.882,-0.7258421997943973,-10.690367376945204,-11.416209576739602
4096,0.883,-0.7218095529550057,-10.732580040241304,-11.45438959319631
4096,0.884,-0.7177575468842439,-10.77487588119907,-11.492633428083314
4096,0.885,-0.7136860367766913,-10.817254899818506,-11.530940936595197
4096,0.886,-0.7095948752581256,-10.859717096099606,-11.569311971357731
4096,0.887,-0.705483912318091,-10.902262470042377,-11.607746382360467
4096,0.888,-0.7013529952400789,-10.944891021646812,-11.646244016886891
4096,0.889,-0.6972019685292135,-10.987602750912918,-11.684804719442132
4096,0.89,-0.6930306738373323,-11.03039765784069,-11.723428331678022
4096,0.891,-0.6888389498853384,-11.073275742430127,-11.762114692315466
4096,0.892,-0.6846266323827058,-11.116237004681231,-11.800863637063937
4096,0.893,-0.6803935539439988,-11.159281444594006,-11.839674998538005
4096,0.894,-0.6761395440022725,-11.202409062168446,-11.878548606170718
4096,0.895,-0.671864428719203,-11.245619857404552,-11.917484286123756
4096,0.896,-0.6675680308917932,-11.288913830302327,-11.95648186119412
4096,0.897,-0.6632501698554888,-11.332290980861767,-11.995541150717257
4096,0.898,-0.6589106613835323,-11.375751309082876,-12.034661970466408
4096,0.899,-0.6545493175823665,-11.419294814965655,-12.073844132548022
4096,0.9,-0.6501659467828964,-11.462921498510095,-12.113087445292992
4096,0.901,-0.6457603534274003,-11.506631359716208,-12.152391713143608
4096,0.902,-0.6413323379518688,-11.550424398583981,-12.19175673653585
4096,0.903,-0.6368816966635421,-11.594300615113427,-12.23118231177697
4096,0.904,-0.6324082216133944,-11.638260009304538,-12.270668230917932
4096,0.905,-0.6279117004633049,-11.682302581157318,-12.310214281620622
4096,0.906,-0.6233919163476347,-11.726428330671762,-12.349820247019396
4096,0.907,-0.6188486477289106,-11.77063725784788,-12.389485905576791
4096,0.908,-0.614281668247302,-11.814929362685659,-12.429211030932962
4096,0.909,-0.6096907465635508,-11.859304645185105,-12.468995391748656
4096,0.91,-0.605075646194996,-11.90376310534622,-12.508838751541216
4096,0.911,-0.600436125344309,-11.948304743169004,-12.548740868513313
4096,0.912,-0.5957719367205291,-11.992929558653453,-12.588701495373982
4096,0.913,-0.5910828273519639,-12.03763755179957,-12.628720379151535
4096,0.914,-0.5863685383904844,-12.082428722607352,-12.668797260997836
4096,0.915,-0.5816288049067162,-12.127303071076804,-12.70893187598352
4096,0.916,-0.5768633556755907,-12.17226059720792,-12.749123952883512
4096,0.917,-0.5720719129516821,-12.217301301000706,-12.789373213952388
4096,0.918,-0.567254192233716,-12.26242518245516,-12.829679374688876
4096,0.919,-0.562409902017586,-12.307632241571278,-12.870042143588865
4096,0.92,-0.5575387435371746,-12.352922478349067,-12.91046122188624
4096,0.921,-0.5526404104922094,-12.39829589278852,-12.950936303280729
4096,0.922,-0.5477145887623386,-12.443752484889641,-12.99146707365198
4096,0.923,-0.5427609561065415,-12.489292254652431,-13.032053210758972
4096,0.924,-0.5377791818469193,-12.534915202076885,-13.072694383923803
4096,0.925,-0.5327689265358407,-12.580621327163009,-13.11339025369885
4096,0.926,-0.5277298416053325,-12.626410629910799,-13.154140471516131
4096,0.927,-0.5226615689975134,-12.672283110320254,-13.194944679317768
4096,0.928,-0.5175637407747736,-12.71823876839138,-13.235802509166154
4096,0.929,-0.512435978708295,-12.764277604124173,-13.276713582832468
4096,0.93,-0.5072778938433826,-12.81039961751863,-13.317677511362014
4096,0.931,-0.5020890860399532,-12.856604808574756,-13.35869389461471
4096,0.932,-0.49686914348638134,-12.90289317729255,-13.399762320778931
4096,0.933,-0.49161764218474086,-12.949264723672012,-13.440882365856753
4096,0.934,-0.48633414540530767,-12.995719447713137,-13.482053593118446
4096,0.935,-0.48101820310799637,-13.042257349415932,-13.523275552523929
4096,0.936,-0.4756693513281835,-13.088878428780395,-13.56454778010858
4096,0.937,-0.4702871115241375,-13.135582685806524,-13.605869797330662
4096,0.938,-0.46487098988300557,-13.182370120494314,-13.647241110377319
4096,0.939,-0.45942047658201274,-13.229240732843778,-13.68866120942579
4096,0.94,-0.45393504500120907,-13.276194522854908,-13.730129567856117
4096,0.941,-0.44841415088371506,-13.323231490527705,-13.771645641411421
4096,0.942,-0.4428572314390218,-13.370351635862173,-13.813208867301196
4096,0.943,-0.43726370438443485,-13.417554958858306,-13.85481866324274
4096,0.944,-0.43163296691923236,-13.464841459516105,-13.896474426435338
4096,0.945,-0.42596439462552876,-13.512211137835571,-13.9381755324611
4096,0.946,-0.42025734028917905,-13.559663993816706,-13.979921334105885
4096,0.947,-0.4145111326333173,-13.607200027459504,-14.02171116009282
4096,0.948,-0.4087250749562846,-13.654819238763972,-14.063544313720257
4096,0.949,-0.40289844366475003,-13.702521627730109,-14.105420071394859
4096,0.95,-0.39703048669174534,-13.750307194357912,-14.147337681049658
4096,0.951,-0.3911204217881006,-13.798175938647383,-14.189296360435483
4096,0.952,-0.38516743467435727,-13.84612786059852,-14.231295295272878
4096,0.953,-0.3791706770386196,-13.894162960211322,-14.27333363724994
4096,0.954,-0.37312926436394694,-13.942281237485794,-14.31541050184974
4096,0.955,-0.3670422735667508,-13.990482692421935,-14.357524965988686
4096,0.956,-0.3609087404251881,-14.03876732501974,-14.399676065444927
4096,0.957,-0.3547276567736735,-14.087135135279214,-14.441862792052888
4096,0.958,-0.34849796743630257,-14.135586123200351,-14.484084090636653
4096,0.959,-0.3422185668680866,-14.184120288783161,-14.526338855651247
4096,0.96,-0.3358882954683461,-14.232737632027634,-14.56862592749598
4096,0.961,-0.32950593552525975,-14.281438152933777,-14.610944088459037
4096,0.962,-0.3230702067442497,-14.330221851501584,-14.653292058245833
4096,0.963,-0.3165797613054119,-14.379088727731059,-14.695668489036471
4096,0.964,-0.31003317838630245,-14.428038781622206,-14.738071960008508
4096,0.965,-0.3034289580757725,-14.477072013175016,-14.780500971250788
4096,0.966,-0.29676551459179057,-14.526188422389492,-14.822953936981282
4096,0.967,-0.29004116870081537,-14.575388009265636,-14.865429177966451
4096,0.968,-0.2832541392176387,-14.624670773803452,-14.907924913021091
4096,0.969,-0.27640253344189025,-14.674036716002929,-14.95043924944482
4096,0.97,-0.26948433635953367,-14.723485835864077,-14.992970172223611
4096,0.971,-0.2624973984033058,-14.77301813338689,-15.035515531790196
4096,0.972,-0.2554394215233693,-14.82263360857137,-15.07807303009474
4096,0.973,-0.24830794326607467,-14.872332261417519,-15.120640204683594
4096,0.974,-0.24110031849149882,-14.922114091925334,-15.163214410416833
4096,0.975,-0.23381369827506224,-14.971979100094815,-15.205792798369878
4096,0.976,-0.22644500542921633,-15.021927285925965,-15.248372291355182
4096,0.977,-0.21899090593993586,-15.071958649418782,-15.290949555358718
4096,0.978,-0.21144777542840565,-15.122073190573266,-15.333520966001672
4096,0.979,-0.20381165950515118,-15.172270909389418,-15.376082568894569
4096,0.98,-0.1960782265594641,-15.222551805867237,-15.418630032426702
4096,0.981,-0.18824271108870713,-15.272915880006725,-15.461158591095431
4096,0.982,-0.18029984507184127,-15.323363131807875,-15.503662976879717
4096,0.983,-0.17224377405703345,-15.373893561270696,-15.54613733532773
4096,0.984,-0.16406795345376649,-15.424507168395182,-15.58857512184895
4096,0.985,-0.15576501882219282,-15.475203953181339,-15.630968972003531
4096,0.986,-0.14732662145864994,-15.525983915629158,-15.673310537087808
4096,0.987,-0.13874321682858162,-15.576847055738648,-15.71559027256723
4096,0.988,-0.1300037876195754,-15.627793373509803,-15.757797161129378
4096,0.989,-0.12109547401298548,-15.678822868942628,-15.799918342955614
4096,0.99,-0.11200306870969477,-15.729935542037117,-15.841938610746812
4096,0.991,-0.10270830853018603,-15.781131392793275,-15.883839701323462
4096,0.992,-0.09318884844420919,-15.832410421211101,-15.92559926965531
4096,0.993,-0.083416717083787,-15.883772627290591,-15.967189344374379
4096,0.994,-0.07335587750026831,-15.935218011031749,-16.008573888532016
4096,0.995,-0.06295813189433352,-15.986746572434578,-16.04970470432891
4096,0.996,-0.052155665966795335,-16.03835831149907,-16.090513977465864
4096,0.997,-0.04084584892835985,-16.09005322822523,-16.13089907715359
4096,0.998,-0.02885442972435225,-16.141831322613058,-16.17068575233741
4096,0.999,-0.015814510224464187,-16.193692594662554,-16.209507104887017
4096,1,0,-16.245637044373716,-16.245637044373716
8192,0,0,-6.335798447305749,-6.335798447305749
8192,0.001,-0.015814510224464173,-6.302052576820189,-6.317867087044653
8192,0.002,-0.028854429724352232,-6.268396815468101,-6.297251245192453
8192,0.003,-0.040845848928359824,-6.234831163249486,-6.275677012177845
8192,0.004,-0.0521556659667953,-6.2013556201643425,-6.253511286131138
8192,0.005,-0.0629581318943335,-6.167970186212673,-6.230928318107007
8192,0.006,-0.07335587750026827,-6.134674861394476,-6.208030738894744
8192,0.007,-0.08341671708378696,-6.101469645709751,-6.184886362793538
8192,0.008,-0.09318884844420913,-6.068354539158501,-6.16154338760271
8192,0.009,-0.10270830853018596,-6.035329541740722,-6.138037850270908
8192,0.01,-0.11200306870969469,-6.002394653456415,-6.114397722166109
8192,0.011,-0.1210954740129854,-5.969549874305582,-6.090645348318568
8192,0.012,-0.13000378761957532,-5.936795204288223,-6.066798991907798
8192,0.013,-0.13874321682858154,-5.904130643404335,-6.042873860232916
8192,0.014,-0.14732662145864986,-5.87155619165392,-6.01888281311257
8192,0.015,-0.15576501882219274,-5.839071849036978,-5.994836867859171
8192,0.016,-0.1640679534537664,-5.80667761555351,-5.970745569007277
8192,0.017,-0.17224377405703334,-5.774373491203513,-5.946617265260547
8192,0.018,-0.1802998450718412,-5.7421594759869885,-5.92245932105883
8192,0.019,-0.18824271108870705,-5.710035569903939,-5.8982782809926455
8192,0.02,-0.196078226559464,-5.678001772954362,-5.8740799995138255
8192,0.021,-0.20381165950515107,-5.646058085138256,-5.8498697446434065
8192,0.022,-0.21144777542840554,-5.614204506455624,-5.82565228188403
8192,0.023,-0.21899090593993578,-5.582441036906465,-5.801431942846401
8192,0.024,-0.22644500542921622,-5.550767676490778,-5.777212681919994
8192,0.025,-0.23381369827506213,-5.519184425208564,-5.752998123483626
8192,0.026,-0.2411003184914987,-5.487691283059823,-5.728791601551321
8192,0.027,-0.24830794326607455,-5.456288250044555,-5.704596193310629
8192,0.028,-0.2554394215233692,-5.424975326162759,-5.680414747686128
8192,0.029,-0.26249739840330566,-5.393752511414435,-5.656249909817741
8192,0.03,-0.2694843363595335,-5.362619805799586,-5.632104142159119
8192,0.031,-0.27640253344189014,-5.331577209318208,-5.607979742760098
8192,0.032,-0.28325413921763853,-5.300624721970304,-5.583878861187943
8192,0.033,-0.2900411687008152,-5.269762343755873,-5.559803512456688
8192,0.034,-0.29676551459179046,-5.2389900746749145,-5.535755589266705
8192,0.035,-0.3034289580757724,-5.208307914727428,-5.5117368728032
8192,0.036,-0.3100331783863023,-5.1777158639134155,-5.4877490422997175
8192,0.037,-0.3165797613054117,-5.147213922232876,-5.463793683538287
8192,0.038,-0.3230702067442496,-5.116802089685808,-5.439872296430058
8192,0.039,-0.3295059355252596,-5.086480366272213,-5.4159863017974725
8192,0.04,-0.335888295468346,-5.056248751992092,-5.392137047460437
8192,0.041,-0.3422185668680865,-5.0261072468454415,-5.368325813713528
8192,0.042,-0.34849796743630246,-4.996055850832266,-5.344553818268569
8192,0.043,-0.35472765677367335,-4.966094563952562,-5.320822220726235
8192,0.044,-0.36090874042518795,-4.93622338620633,-5.297132126631518
8192,0.045,-0.3670422735667506,-4.906442317593573,-5.273484591160323
8192,0.046,-0.3731292643639468,-4.876751358114288,-5.249880622478235
8192,0.047,-0.37917067703861945,-4.847150507768475,-5.2263211848070945
8192,0.048,-0.3851674346743571,-4.817639766556136,-5.202807201230493
8192,0.049,-0.3911204217881004,-4.788219134477269,-5.1793395562653695
8192,0.05,-0.3970304866917452,-4.758888611531875,-5.15591909822362
8192,0.051,-0.40289844366474986,-4.729648197719953,-5.132546641384703
8192,0.052,-0.4087250749562844,-4.700497893041504,-5.1092229679977885
8192,0.053,-0.41451113263331707,-4.67143769749653,-5.085948830129847
8192,0.054,-0.4202573402891789,-4.642467611085026,-5.0627249513742045
8192,0.055,-0.4259643946255286,-4.613587633806996,-5.039552028432524
8192,0.056,-0.43163296691923214,-4.584797765662439,-5.0164307325816715
8192,0.057,-0.4372637043844347,-4.556098006651355,-4.9933617110357895
8192,0.058,-0.44285723143902156,-4.527488356773742,-4.970345588212764
8192,0.059,-0.4484141508837146,-4.4989688160296035,-4.9473829669133185
8192,0.06,-0.45393504500120896,-4.470539384418937,-4.924474429420146
8192,0.061,-0.4594204765820123,-4.442200061941744,-4.901620538523757
8192,0.062,-0.46487098988300535,-4.413950848598023,-4.878821838481028
8192,0.063,-0.47028711152413766,-4.385791744387775,-4.856078855911912
8192,0.064,-0.47566935132818394,-4.357722749311001,-4.833392100639185
8192,0.065,-0.4810182031079965,-4.329743863367699,-4.810762066475696
8192,0.066,-0.48633414540530806,-4.301855086557868,-4.788189231963177
8192,0.067,-0.491617642184741,-4.274056418881512,-4.765674061066253
8192,0.068,-0.4968691434863818,-4.246347860338629,-4.743217003825011
8192,0.069,-0.5020890860399534,-4.2187294109292175,-4.720818496969171
8192,0.07,-0.507277893843383,-4.191201070653279,-4.698478964496662
8192,0.071,-0.5124359787082953,-4.163762839510813,-4.676198818219108
8192,0.072,-0.5175637407747737,-4.136414717501821,-4.653978458276595
8192,0.073,-0.5226615689975134,-4.109156704626301,-4.631818273623814
8192,0.074,-0.5277298416053327,-4.081988800884253,-4.609718642489586
8192,0.075,-0.5327689265358408,-4.054911006275679,-4.58767993281152
8192,0.076,-0.5377791818469194,-4.0279233208005785,-4.565702502647498
8192,0.077,-0.5427609561065416,-4.001025744458949,-4.543786700565491
8192,0.078,-0.5477145887623387,-3.9742182772507935,-4.521932866013132
8192,0.079,-0.5526404104922094,-3.9475009191761097,-4.500141329668319
8192,0.08,-0.5575387435371748,-3.9208736702349003,-4.478412413772075
8192,0.081,-0.5624099020175861,-3.8943365304271618,-4.456746432444747
8192,0.082,-0.567254192233716,-3.867889499752898,-4.435143691986614
8192,0.083,-0.5720719129516822,-3.841532578212106,-4.413604491163788
8192,0.084,-0.5768633556755907,-3.815265765804787,-4.3921291214803775
8192,0.085,-0.5816288049067163,-3.7890890625309406,-4.370717867437657
8192,0.086,-0.5863685383904844,-3.7630024683905683,-4.349371006781053
8192,0.087,-0.591082827351964,-3.7370059833836673,-4.328088810735632
8192,0.088,-0.5957719367205293,-3.71109960751024,-4.306871544230769
8192,0.089,-0.6004361253443091,-3.6852833407702845,-4.285719466114593
8192,0.09,-0.6050756461949961,-3.6595571831638014,-4.264632829358797
8192,0.091,-0.6096907465635508,-3.6339211346907923,-4.243611881254343
8192,0.092,-0.614281668247302,-3.6083751953512557,-4.222656863598558
8192,0.093,-0.6188486477289106,-3.5829193651451914,-4.201768012874102
8192,0.094,-0.6233919163476347,-3.5575536440726,-4.180945560420235
8192,0.095,-0.627911700463305,-3.532278032133482,-4.160189732596787
8192,0.096,-0.6324082216133944,-3.5070925293278368,-4.139500750941231
8192,0.097,-0.6368816966635421,-3.4819971356556634,-4.118878832319205
8192,0.098,-0.6413323379518688,-3.4569918511169635,-4.0983241890688324
8192,0.099,-0.6457603534274003,-3.432076675711736,-4.077837029139136
8192,0.1,-0.6501659467828964,-3.407251609439981,-4.057417556222878
8192,0.101,-0.6545493175823665,-3.3825166523017,-4.0370659698840665
8192,0.102,-0.6589106613835323,-3.357871804296891,-4.016782465680423
8192,0.103,-0.6632501698554889,-3.3333170654255544,-3.9965672352810433
8192,0.104,-0.6675680308917931,-3.308852435687691,-3.9764204665794844
8192,0.105,-0.671864428719203,-3.284477915083301,-3.956342343802504
8192,0.106,-0.6761395440022725,-3.2601935036123835,-3.936333047614656
8192,0.107,-0.6803935539439989,-3.2359992012749386,-3.9163927552189373
8192,0.108,-0.6846266323827059,-3.211895008070966,-3.8965216404536718
8192,0.109,-0.6888389498853386,-3.1878809240004675,-3.876719873885806
8192,0.11,-0.6930306738373323,-3.1639569490634405,-3.856987622900773
8192,0.111,-0.6972019685292136,-3.1401230832598865,-3.8373250517891
8192,0.112,-0.7013529952400789,-3.116379326589806,-3.817732321829885
8192,0.113,-0.705483912318091,-3.0927256790531983,-3.798209591371289
8192,0.114,-0.7095948752581257,-3.0691621406500618,-3.7787570159081874
8192,0.115,-0.7136860367766914,-3.0456887113803996,-3.759374748157091
8192,0.116,-0.7177575468842439,-3.0223053912442097,-3.7400629381284536
8192,0.117,-0.7218095529550059,-2.999012180241493,-3.720821733196499
8192,0.118,-0.7258421997943973,-2.9758090783722486,-3.701651278166646
8192,0.119,-0.7298556297041818,-2.952696085636477,-3.682551715340659
8192,0.12,-0.7338499825454192,-2.9296732020341785,-3.6635231845795975
8192,0.121,-0.7378253957993215,-2.906740427565353,-3.6445658233646743
8192,0.122,-0.7417820046260946,-2.8838977622299997,-3.625679766856094
8192,0.123,-0.7457199419218503,-2.86114520602812,-3.6068651479499705
