order,charge,z,q2,u,ub,d,db,s,sb,c,b,g
0,positive,7.77000000000000024e-1,9.99990000000000000e4,2.86009055671601620e-2,3.16561002869195605e-3,3.83413258754337904e-3,2.15393441522178028e-2,2.70646098250185499e-3,3.40547044771019047e-2,3.09298001890782968e-3,1.52302617497489614e-3,3.02338454092390815e-3
0,negative,7.77000000000000024e-1,9.99990000000000000e4,3.16561002869195605e-3,2.86009055671601620e-2,2.15393441522178028e-2,3.83413258754337904e-3,3.40547044771019047e-2,2.70646098250185499e-3,3.09298001890782968e-3,1.52302617497489614e-3,3.02338454092390815e-3
0,average,7.77000000000000024e-1,9.99990000000000000e4,1.58832577979260599e-2,1.58832577979260599e-2,1.26867383698805909e-2,1.26867383698805909e-2,1.83805827298018781e-2,1.83805827298018781e-2,3.09298001890782968e-3,1.52302617497489614e-3,3.02338454092390815e-3
0,sum,7.77000000000000024e-1,9.99990000000000000e4,3.17665155958521198e-2,3.17665155958521198e-2,2.53734767397611818e-2,2.53734767397611818e-2,3.67611654596037563e-2,3.67611654596037563e-2,6.18596003781565935e-3,3.04605234994979228e-3,6.04676908184781630e-3
0,positive,9.74999999999999978e-1,1.00000000000000000e0,3.68366421631338313e-4,1.37443651835310614e-5,2.27523000818283521e-5,2.69395369168110542e-4,1.09257532959993169e-5,4.39935917291035795e-4,2.82574125355195524e-22,3.15748721046547919e-22,9.75220031225660679e-4
0,negative,9.74999999999999978e-1,1.00000000000000000e0,1.37443651835310614e-5,3.68366421631338313e-4,2.69395369168110542e-4,2.27523000818283521e-5,4.39935917291035795e-4,1.09257532959993169e-5,2.82574125355195524e-22,3.15748721046547919e-22,9.75220031225660679e-4
0,average,9.74999999999999978e-1,1.00000000000000000e0,1.91055393407434701e-4,1.91055393407434701e-4,1.46073834624969433e-4,1.46073834624969433e-4,2.25430835293517556e-4,2.25430835293517556e-4,2.82574125355195524e-22,3.15748721046547919e-22,9.75220031225660679e-4
0,sum,9.74999999999999978e-1,1.00000000000000000e0,3.82110786814869401e-4,3.82110786814869401e-4,2.92147669249938867e-4,2.92147669249938867e-4,4.50861670587035111e-4,4.50861670587035111e-4,5.65148250710391047e-22,6.31497442093095838e-22,1.95044006245132136e-3
0,positive,9.74999999999999978e-1,1.25000000000000000e0,3.21670449432745551e-4,1.23786460215311468e-5,2.02242667394029600e-5,2.35368621536155239e-4,9.96684409714830382e-6,3.83999547358060671e-4,-4.25762498853048537e-22,-1.56563111681718495e-22,7.23067508393996153e-4
0,negative,9.74999999999999978e-1,1.25000000000000000e0,1.23786460215311468e-5,3.21670449432745551e-4,2.35368621536155239e-4,2.02242667394029600e-5,3.83999547358060671e-4,9.96684409714830382e-6,-4.25762498853048537e-22,-1.56563111681718495e-22,7.23067508393996153e-4
0,average,9.74999999999999978e-1,1.25000000000000000e0,1.67024547727138349e-4,1.67024547727138349e-4,1.27796444137779106e-4,1.27796444137779106e-4,1.96983195727604501e-4,1.96983195727604501e-4,-4.25762498853048537e-22,-1.56563111681718495e-22,7.23067508393996153e-4
0,sum,9.74999999999999978e-1,1.25000000000000000e0,3.34049095454276698e-4,3.34049095454276698e-4,2.55592888275558213e-4,2.55592888275558213e-4,3.93966391455209002e-4,3.93966391455209002e-4,-8.51524997706097074e-22,-3.13126223363436990e-22,1.44613501678799231e-3
0,positive,9.74999999999999978e-1,1.00000000000000000e1,1.21665236836034828e-4,4.79454599425501810e-6,7.70033144531866420e-6,8.91204397841220024e-5,4.00998392246782864e-6,1.45173041135139715e-4,1.03719783367034635e-7,3.03029607283460193e-22,7.57608949877785831e-5
0,negative,9.74999999999999978e-1,1.00000000000000000e1,4.79454599425501810e-6,1.21665236836034828e-4,8.91204397841220024e-5,7.70033144531866420e-6,1.45173041135139715e-4,4.00998392246782864e-6,1.03719783367034635e-7,3.03029607283460193e-22,7.57608949877785831e-5
0,average,9.74999999999999978e-1,1.00000000000000000e1,6.32298914151449196e-5,6.32298914151449196e-5,4.84103856147203367e-5,4.84103856147203367e-5,7.45915125288037719e-5,7.45915125288037719e-5,1.03719783367034635e-7,3.03029607283460193e-22,7.57608949877785831e-5
0,sum,9.74999999999999978e-1,1.00000000000000000e1,1.26459782830289839e-4,1.26459782830289839e-4,9.68207712294406734e-5,9.68207712294406734e-5,1.49183025057607544e-4,1.49183025057607544e-4,2.07439566734069269e-7,6.06059214566920386e-22,1.51521789975557166e-4
0,positive,9.74999999999999978e-1,1.00000000000000000e2,5.76711238472601626e-5,2.12994073562965697e-6,3.49856568308062820e-6,4.22384973166611437e-5,1.80158697965946356e-6,6.88671151902083949e-5,4.63001965953222911e-8,2.79689377903773489e-8,1.22334271921754968e-5
0,negative,9.74999999999999978e-1,1.00000000000000000e2,2.12994073562965697e-6,5.76711238472601626e-5,4.22384973166611437e-5,3.49856568308062820e-6,6.88671151902083949e-5,1.80158697965946356e-6,4.63001965953222911e-8,2.79689377903773489e-8,1.22334271921754968e-5
0,average,9.74999999999999978e-1,1.00000000000000000e2,2.99005322914449115e-5,2.99005322914449115e-5,2.28685314998708876e-5,2.28685314998708876e-5,3.53343510849339293e-5,3.53343510849339293e-5,4.63001965953222911e-8,2.79689377903773489e-8,1.22334271921754968e-5
0,sum,9.74999999999999978e-1,1.00000000000000000e2,5.98010645828898229e-5,5.98010645828898229e-5,4.57370629997417752e-5,4.57370629997417752e-5,7.06687021698678585e-5,7.06687021698678585e-5,9.26003931906445823e-8,5.59378755807546978e-8,2.44668543843509935e-5
0,positive,9.74999999999999978e-1,1.00000000000000000e5,1.36368511218416855e-5,4.44585174012738267e-7,7.58410002727611341e-7,9.97556145350149398e-6,3.71940537736147622e-7,1.62898332386627965e-5,9.27577430516312142e-9,5.76162740979456548e-9,3.52437841272933552e-7
0,negative,9.74999999999999978e-1,1.00000000000000000e5,4.44585174012738267e-7,1.36368511218416855e-5,9.97556145350149398e-6,7.58410002727611341e-7,1.62898332386627965e-5,3.71940537736147622e-7,9.27577430516312142e-9,5.76162740979456548e-9,3.52437841272933552e-7
0,average,9.74999999999999978e-1,1.00000000000000000e5,7.04071814792721230e-6,7.04071814792721230e-6,5.36698572811455309e-6,5.36698572811455309e-6,8.33088688819947204e-6,8.33088688819947204e-6,9.27577430516312142e-9,5.76162740979456548e-9,3.52437841272933552e-7
0,sum,9.74999999999999978e-1,1.00000000000000000e5,1.40814362958544246e-5,1.40814362958544246e-5,1.07339714562291062e-5,1.07339714562291062e-5,1.66617737763989441e-5,1.66617737763989441e-5,1.85515486103262428e-8,1.15232548195891310e-8,7.04875682545867103e-7
0,positive,9.74999999999999978e-1,1.10000000000000009e0,3.48421406504646530e-4,1.31610324449159808e-5,2.16725139486471685e-5,2.54861696042188890e-4,1.05161792454822457e-5,4.16044097677543859e-4,-1.99741249422673788e-23,1.14012549707884192e-22,8.67519395703554639e-4
0,negative,9.74999999999999978e-1,1.10000000000000009e0,1.31610324449159808e-5,3.48421406504646530e-4,2.54861696042188890e-4,2.16725139486471685e-5,4.16044097677543859e-4,1.05161792454822457e-5,-1.99741249422673788e-23,1.14012549707884192e-22,8.67519395703554639e-4
0,average,9.74999999999999978e-1,1.10000000000000009e0,1.80791219474781256e-4,1.80791219474781256e-4,1.38267104995418036e-4,1.38267104995418036e-4,2.13280138461513052e-4,2.13280138461513052e-4,-1.99741249422673788e-23,1.14012549707884192e-22,8.67519395703554639e-4
0,sum,9.74999999999999978e-1,1.10000000000000009e0,3.61582438949562511e-4,3.61582438949562511e-4,2.76534209990836072e-4,2.76534209990836072e-4,4.26560276923026104e-4,4.26560276923026104e-4,-3.99482498845347576e-23,2.28025099415768384e-22,1.73503879140710928e-3
0,positive,9.74999999999999978e-1,3.70000000000000000e1,7.76812551165991687e-5,2.96348674008466460e-6,4.78906296983619458e-6,5.68832482714034398e-5,2.47928125824078575e-6,9.27216498882708386e-5,6.42227039170713621e-8,3.82638417049051233e-8,2.56557795342204765e-5
0,negative,9.74999999999999978e-1,3.70000000000000000e1,2.96348674008466460e-6,7.76812551165991687e-5,5.68832482714034398e-5,4.78906296983619458e-6,9.27216498882708386e-5,2.47928125824078575e-6,6.42227039170713621e-8,3.82638417049051233e-8,2.56557795342204765e-5
0,average,9.74999999999999978e-1,3.70000000000000000e1,4.03223709283419133e-5,4.03223709283419133e-5,3.08361556206198189e-5,3.08361556206198189e-5,4.76004655732558155e-5,4.76004655732558155e-5,6.42227039170713621e-8,3.82638417049051233e-8,2.56557795342204765e-5
0,sum,9.74999999999999978e-1,3.70000000000000000e1,8.06447418566838266e-5,8.06447418566838266e-5,6.16723112412396378e-5,6.16723112412396378e-5,9.52009311465116311e-5,9.52009311465116311e-5,1.28445407834142724e-7,7.65276834098102467e-8,5.13115590684409530e-5
0,positive,9.74999999999999978e-1,1.77700000000000000e3,2.86317543777974333e-5,9.97084541954157085e-7,1.66448024579392581e-6,2.09523133177933870e-5,8.36630588743656980e-7,3.41839324012060432e-5,2.12087660895734924e-8,1.30426392507207486e-8,2.15850138368516686e-6
0,negative,9.74999999999999978e-1,1.77700000000000000e3,9.97084541954157085e-7,2.86317543777974333e-5,2.09523133177933870e-5,1.66448024579392581e-6,3.41839324012060432e-5,8.36630588743656980e-7,2.12087660895734924e-8,1.30426392507207486e-8,2.15850138368516686e-6
0,average,9.74999999999999978e-1,1.77700000000000000e3,1.48144194598757952e-5,1.48144194598757952e-5,1.13083967817936573e-5,1.13083967817936573e-5,1.75102814949748518e-5,1.75102814949748518e-5,2.12087660895734924e-8,1.30426392507207486e-8,2.15850138368516686e-6
0,sum,9.74999999999999978e-1,1.77700000000000000e3,2.96288389197515904e-5,2.96288389197515904e-5,2.26167935635873145e-5,2.26167935635873145e-5,3.50205629899497036e-5,3.50205629899497036e-5,4.24175321791469847e-8,2.60852785014414973e-8,4.31700276737033371e-6
0,positive,9.74999999999999978e-1,9.99990000000000000e4,1.36368743798843974e-5,4.44586027518893416e-7,7.58411389675113141e-7,9.97557852362458511e-6,3.71941231209897252e-7,1.62898609242686829e-5,9.27579199792310964e-9,5.76163826616838103e-9,3.52439378986089623e-7
0,negative,9.74999999999999978e-1,9.99990000000000000e4,4.44586027518893416e-7,1.36368743798843974e-5,9.97557852362458511e-6,7.58411389675113141e-7,1.62898609242686829e-5,3.71941231209897252e-7,9.27579199792310964e-9,5.76163826616838103e-9,3.52439378986089623e-7
0,average,9.74999999999999978e-1,9.99990000000000000e4,7.04073020370164542e-6,7.04073020370164542e-6,5.36699495664984913e-6,5.36699495664984913e-6,8.33090107773928922e-6,8.33090107773928922e-6,9.27579199792310964e-9,5.76163826616838103e-9,3.52439378986089623e-7
0,sum,9.74999999999999978e-1,9.99990000000000000e4,1.40814604074032908e-5,1.40814604074032908e-5,1.07339899132996983e-5,1.07339899132996983e-5,1.66618021554785784e-5,1.66618021554785784e-5,1.85515839958462193e-8,1.15232765323367621e-8,7.04878757972179246e-7
1,positive,5.00000000000000028e-2,1.00000000000000000e0,3.15792999999999990e-1,3.10907000000000044e-1,2.86224999999999952e-1,3.27174999999999994e-1,2.44800000000000045e-1,5.52700000000000080e-1,2.58750000000000075e-17,-3.73200000000000079e-17,1.12900000000000014e-1
1,negative,5.00000000000000028e-2,1.00000000000000000e0,3.10907000000000044e-1,3.15792999999999990e-1,3.27174999999999994e-1,2.86224999999999952e-1,5.52700000000000080e-1,2.44800000000000045e-1,2.58750000000000075e-17,-3.73200000000000079e-17,1.12900000000000014e-1
1,average,5.00000000000000028e-2,1.00000000000000000e0,3.13350000000000017e-1,3.13350000000000017e-1,3.06699999999999973e-1,3.06699999999999973e-1,3.98750000000000049e-1,3.98750000000000049e-1,2.58750000000000075e-17,-3.73200000000000079e-17,1.12900000000000014e-1
1,sum,5.00000000000000028e-2,1.00000000000000000e0,6.26700000000000035e-1,6.26700000000000035e-1,6.13399999999999945e-1,6.13399999999999945e-1,7.97500000000000098e-1,7.97500000000000098e-1,5.17500000000000151e-17,-7.46400000000000158e-17,2.25800000000000028e-1
1,positive,5.00000000000000028e-2,1.25000000000000000e0,3.63450000000000051e-1,3.58050000000000090e-1,3.33270000000000011e-1,3.74529999999999974e-1,2.90499999999999980e-1,6.06999999999999984e-1,-2.25150000000000008e-17,-1.57699999999999985e-17,2.12699999999999972e-1
1,negative,5.00000000000000028e-2,1.25000000000000000e0,3.58050000000000090e-1,3.63450000000000051e-1,3.74529999999999974e-1,3.33270000000000011e-1,6.06999999999999984e-1,2.90499999999999980e-1,-2.25150000000000008e-17,-1.57699999999999985e-17,2.12699999999999972e-1
1,average,5.00000000000000028e-2,1.25000000000000000e0,3.60750000000000071e-1,3.60750000000000071e-1,3.53899999999999992e-1,3.53899999999999992e-1,4.48749999999999982e-1,4.48749999999999982e-1,-2.25150000000000008e-17,-1.57699999999999985e-17,2.12699999999999972e-1
1,sum,5.00000000000000028e-2,1.25000000000000000e0,7.21500000000000141e-1,7.21500000000000141e-1,7.07799999999999985e-1,7.07799999999999985e-1,8.97499999999999964e-1,8.97499999999999964e-1,-4.50300000000000015e-17,-3.15399999999999970e-17,4.25399999999999945e-1
1,positive,5.00000000000000028e-2,1.00000000000000000e1,8.02074999999999982e-1,7.84924999999999984e-1,7.61009999999999964e-1,8.09989999999999988e-1,7.10849999999999982e-1,1.07315000000000005e0,1.05950000000000011e0,-7.80000000000000010e-18,1.07899999999999996e0
1,negative,5.00000000000000028e-2,1.00000000000000000e1,7.84924999999999984e-1,8.02074999999999982e-1,8.09989999999999988e-1,7.61009999999999964e-1,1.07315000000000005e0,7.10849999999999982e-1,1.05950000000000011e0,-7.80000000000000010e-18,1.07899999999999996e0
1,average,5.00000000000000028e-2,1.00000000000000000e1,7.93499999999999983e-1,7.93499999999999983e-1,7.85499999999999976e-1,7.85499999999999976e-1,8.92000000000000015e-1,8.92000000000000015e-1,1.05950000000000011e0,-7.80000000000000010e-18,1.07899999999999996e0
1,sum,5.00000000000000028e-2,1.00000000000000000e1,1.58699999999999997e0,1.58699999999999997e0,1.57099999999999995e0,1.57099999999999995e0,1.78400000000000003e0,1.78400000000000003e0,2.11900000000000022e0,-1.56000000000000002e-17,2.15799999999999992e0
1,positive,5.00000000000000028e-2,1.00000000000000000e2,1.10702499999999993e0,1.07597499999999990e0,1.05246499999999998e0,1.11053499999999983e0,1.00005000000000011e0,1.38395000000000024e0,1.32650000000000023e0,1.90300000000000025e0,1.56899999999999995e0
1,negative,5.00000000000000028e-2,1.00000000000000000e2,1.07597499999999990e0,1.10702499999999993e0,1.11053499999999983e0,1.05246499999999998e0,1.38395000000000024e0,1.00005000000000011e0,1.32650000000000023e0,1.90300000000000025e0,1.56899999999999995e0
1,average,5.00000000000000028e-2,1.00000000000000000e2,1.09149999999999991e0,1.09149999999999991e0,1.08149999999999991e0,1.08149999999999991e0,1.19200000000000017e0,1.19200000000000017e0,1.32650000000000023e0,1.90300000000000025e0,1.56899999999999995e0
1,sum,5.00000000000000028e-2,1.00000000000000000e2,2.18299999999999983e0,2.18299999999999983e0,2.16299999999999981e0,2.16299999999999981e0,2.38400000000000034e0,2.38400000000000034e0,2.65300000000000047e0,3.80600000000000049e0,3.13799999999999990e0
1,positive,5.00000000000000028e-2,1.00000000000000000e5,1.44533000000000000e0,1.38467000000000007e0,1.36461000000000010e0,1.44138999999999995e0,1.31075000000000030e0,1.71325000000000016e0,1.60100000000000020e0,2.01100000000000012e0,1.82799999999999985e0
1,negative,5.00000000000000028e-2,1.00000000000000000e5,1.38467000000000007e0,1.44533000000000000e0,1.44138999999999995e0,1.36461000000000010e0,1.71325000000000016e0,1.31075000000000030e0,1.60100000000000020e0,2.01100000000000012e0,1.82799999999999985e0
1,average,5.00000000000000028e-2,1.00000000000000000e5,1.41500000000000004e0,1.41500000000000004e0,1.40300000000000002e0,1.40300000000000002e0,1.51200000000000023e0,1.51200000000000023e0,1.60100000000000020e0,2.01100000000000012e0,1.82799999999999985e0
1,sum,5.00000000000000028e-2,1.00000000000000000e5,2.83000000000000007e0,2.83000000000000007e0,2.80600000000000005e0,2.80600000000000005e0,3.02400000000000047e0,3.02400000000000047e0,3.20200000000000040e0,4.02200000000000024e0,3.65599999999999969e0
1,positive,5.00000000000000028e-2,1.10000000000000009e0,3.36148494085234950e-1,3.31042951857234646e-1,3.06319093611429116e-1,3.47401502348160862e-1,2.64319610543996331e-1,5.75892885175908198e-1,5.20642332113817152e-18,-2.81154571723605694e-17,1.55527070728464778e-1
1,negative,5.00000000000000028e-2,1.10000000000000009e0,3.31042951857234646e-1,3.36148494085234950e-1,3.47401502348160862e-1,3.06319093611429116e-1,5.75892885175908198e-1,2.64319610543996331e-1,5.20642332113817152e-18,-2.81154571723605694e-17,1.55527070728464778e-1
1,average,5.00000000000000028e-2,1.10000000000000009e0,3.33595722971234798e-1,3.33595722971234798e-1,3.26860297979794989e-1,3.26860297979794989e-1,4.20106247859952264e-1,4.20106247859952264e-1,5.20642332113817152e-18,-2.81154571723605694e-17,1.55527070728464778e-1
1,sum,5.00000000000000028e-2,1.10000000000000009e0,6.67191445942469596e-1,6.67191445942469596e-1,6.53720595959589978e-1,6.53720595959589978e-1,8.40212495719904529e-1,8.40212495719904529e-1,1.04128466422763430e-17,-5.62309143447211387e-17,3.11054141456929556e-1
1,positive,5.00000000000000028e-2,3.70000000000000000e1,9.94186168708501072e-1,9.68908910575505877e-1,9.45391802777552415e-1,9.99703276506454519e-1,8.93638295132198390e-1,1.27012503547320854e0,1.22845984850815326e0,1.84552614680310212e0,1.40357844040930546e0
1,negative,5.00000000000000028e-2,3.70000000000000000e1,9.68908910575505877e-1,9.94186168708501072e-1,9.99703276506454519e-1,9.45391802777552415e-1,1.27012503547320854e0,8.93638295132198390e-1,1.22845984850815326e0,1.84552614680310212e0,1.40357844040930546e0
1,average,5.00000000000000028e-2,3.70000000000000000e1,9.81547539642003475e-1,9.81547539642003475e-1,9.72547539642003467e-1,9.72547539642003467e-1,1.08188166530270347e0,1.08188166530270347e0,1.22845984850815326e0,1.84552614680310212e0,1.40357844040930546e0
1,sum,5.00000000000000028e-2,3.70000000000000000e1,1.96309507928400695e0,1.96309507928400695e0,1.94509507928400693e0,1.94509507928400693e0,2.16376333060540693e0,2.16376333060540693e0,2.45691969701630653e0,3.69105229360620424e0,2.80715688081861092e0
1,positive,5.00000000000000028e-2,1.77700000000000000e3,1.31403870454531724e0,1.26862668358553421e0,1.24719629111606145e0,1.31446909701479009e0,1.19320129111606121e0,1.58946409701478997e0,1.50094208848092991e0,1.99127027172744175e0,1.79643114903937917e0
1,negative,5.00000000000000028e-2,1.77700000000000000e3,1.26862668358553421e0,1.31403870454531724e0,1.31446909701479009e0,1.24719629111606145e0,1.58946409701478997e0,1.19320129111606121e0,1.50094208848092991e0,1.99127027172744175e0,1.79643114903937917e0
1,average,5.00000000000000028e-2,1.77700000000000000e3,1.29133269406542572e0,1.29133269406542572e0,1.28083269406542577e0,1.28083269406542577e0,1.39133269406542559e0,1.39133269406542559e0,1.50094208848092991e0,1.99127027172744175e0,1.79643114903937917e0
1,sum,5.00000000000000028e-2,1.77700000000000000e3,2.58266538813085145e0,2.58266538813085145e0,2.56166538813085154e0,2.56166538813085154e0,2.78266538813085118e0,2.78266538813085118e0,3.00188417696185983e0,3.98254054345488351e0,3.59286229807875834e0
1,positive,5.00000000000000028e-2,9.99990000000000000e4,1.44532979081166713e0,1.38466982367231783e0,1.36460982651779306e0,1.44138980632409686e0,1.31074982009252672e0,1.71324981274936450e0,1.60099986231570912e0,2.01100002753685869e0,1.82800009178952738e0
1,negative,5.00000000000000028e-2,9.99990000000000000e4,1.38466982367231783e0,1.44532979081166713e0,1.44138980632409686e0,1.36460982651779306e0,1.71324981274936450e0,1.31074982009252672e0,1.60099986231570912e0,2.01100002753685869e0,1.82800009178952738e0
1,average,5.00000000000000028e-2,9.99990000000000000e4,1.41499980724199248e0,1.41499980724199248e0,1.40299981642094496e0,1.40299981642094496e0,1.51199981642094561e0,1.51199981642094561e0,1.60099986231570912e0,2.01100002753685869e0,1.82800009178952738e0
1,sum,5.00000000000000028e-2,9.99990000000000000e4,2.82999961448398496e0,2.82999961448398496e0,2.80599963284188991e0,2.80599963284188991e0,3.02399963284189122e0,3.02399963284189122e0,3.20199972463141824e0,4.02200005507371738e0,3.65600018357905476e0
1,positive,9.50000000000000011e-2,1.00000000000000000e0,4.52609999999999957e-1,4.69689999999999941e-1,4.41754999999999953e-1,4.66845000000000010e-1,3.74699999999999978e-1,8.19299999999999917e-1,1.27249999999999997e-17,-1.19999999999999993e-17,2.83399999999999985e-1
1,negative,9.50000000000000011e-2,1.00000000000000000e0,4.69689999999999941e-1,4.52609999999999957e-1,4.66845000000000010e-1,4.41754999999999953e-1,8.19299999999999917e-1,3.74699999999999978e-1,1.27249999999999997e-17,-1.19999999999999993e-17,2.83399999999999985e-1
1,average,9.50000000000000011e-2,1.00000000000000000e0,4.61149999999999949e-1,4.61149999999999949e-1,4.54299999999999982e-1,4.54299999999999982e-1,5.96999999999999975e-1,5.96999999999999975e-1,1.27249999999999997e-17,-1.19999999999999993e-17,2.83399999999999985e-1
1,sum,9.50000000000000011e-2,1.00000000000000000e0,9.22299999999999898e-1,9.22299999999999898e-1,9.08599999999999963e-1,9.08599999999999963e-1,1.19399999999999995e0,1.19399999999999995e0,2.54499999999999994e-17,-2.39999999999999986e-17,5.66799999999999971e-1
1,positive,9.50000000000000011e-2,1.25000000000000000e0,5.08127500000000065e-1,5.15872499999999956e-1,4.88534999999999942e-1,5.20464999999999955e-1,4.21400000000000108e-1,8.71600000000000041e-1,-8.54500000000000037e-18,-6.76499999999999983e-18,3.97100000000000009e-1
1,negative,9.50000000000000011e-2,1.25000000000000000e0,5.15872499999999956e-1,5.08127500000000065e-1,5.20464999999999955e-1,4.88534999999999942e-1,8.71600000000000041e-1,4.21400000000000108e-1,-8.54500000000000037e-18,-6.76499999999999983e-18,3.97100000000000009e-1
1,average,9.50000000000000011e-2,1.25000000000000000e0,5.12000000000000011e-1,5.12000000000000011e-1,5.04499999999999948e-1,5.04499999999999948e-1,6.46500000000000075e-1,6.46500000000000075e-1,-8.54500000000000037e-18,-6.76499999999999983e-18,3.97100000000000009e-1
1,sum,9.50000000000000011e-2,1.25000000000000000e0,1.02400000000000002e0,1.02400000000000002e0,1.00899999999999990e0,1.00899999999999990e0,1.29300000000000015e0,1.29300000000000015e0,-1.70900000000000007e-17,-1.35299999999999997e-17,7.94200000000000017e-1
1,positive,9.50000000000000011e-2,1.00000000000000000e1,8.32020000000000093e-1,7.81980000000000008e-1,7.58550000000000169e-1,8.31450000000000133e-1,6.92550000000000221e-1,1.16145000000000009e0,9.71500000000000030e-1,-6.90499999999999985e-18,9.89600000000000035e-1
1,negative,9.50000000000000011e-2,1.00000000000000000e1,7.81980000000000008e-1,8.32020000000000093e-1,8.31450000000000133e-1,7.58550000000000169e-1,1.16145000000000009e0,6.92550000000000221e-1,9.71500000000000030e-1,-6.90499999999999985e-18,9.89600000000000035e-1
1,average,9.50000000000000011e-2,1.00000000000000000e1,8.07000000000000051e-1,8.07000000000000051e-1,7.95000000000000151e-1,7.95000000000000151e-1,9.27000000000000157e-1,9.27000000000000157e-1,9.71500000000000030e-1,-6.90499999999999985e-18,9.89600000000000035e-1
1,sum,9.50000000000000011e-2,1.00000000000000000e1,1.61400000000000010e0,1.61400000000000010e0,1.59000000000000030e0,1.59000000000000030e0,1.85400000000000031e0,1.85400000000000031e0,1.94300000000000006e0,-1.38099999999999997e-17,1.97920000000000007e0
1,positive,9.50000000000000011e-2,1.00000000000000000e2,9.71105000000000107e-1,8.86895000000000211e-1,8.66585000000000050e-1,9.62415000000000131e-1,8.03950000000000276e-1,1.27105000000000024e0,1.07249999999999979e0,1.31949999999999990e0,1.14500000000000024e0
1,negative,9.50000000000000011e-2,1.00000000000000000e2,8.86895000000000211e-1,9.71105000000000107e-1,9.62415000000000131e-1,8.66585000000000050e-1,1.27105000000000024e0,8.03950000000000276e-1,1.07249999999999979e0,1.31949999999999990e0,1.14500000000000024e0
1,average,9.50000000000000011e-2,1.00000000000000000e2,9.29000000000000159e-1,9.29000000000000159e-1,9.14500000000000091e-1,9.14500000000000091e-1,1.03750000000000031e0,1.03750000000000031e0,1.07249999999999979e0,1.31949999999999990e0,1.14500000000000024e0
1,sum,9.50000000000000011e-2,1.00000000000000000e2,1.85800000000000032e0,1.85800000000000032e0,1.82900000000000018e0,1.82900000000000018e0,2.07500000000000062e0,2.07500000000000062e0,2.14499999999999957e0,2.63899999999999979e0,2.29000000000000048e0
1,positive,9.50000000000000011e-2,1.00000000000000000e5,1.02675000000000005e0,8.98250000000000104e-1,8.84100000000000108e-1,1.00690000000000013e0,8.29250000000000154e-1,1.26975000000000016e0,1.07349999999999990e0,1.20399999999999996e0,1.00099999999999989e0
1,negative,9.50000000000000011e-2,1.00000000000000000e5,8.98250000000000104e-1,1.02675000000000005e0,1.00690000000000013e0,8.84100000000000108e-1,1.26975000000000016e0,8.29250000000000154e-1,1.07349999999999990e0,1.20399999999999996e0,1.00099999999999989e0
1,average,9.50000000000000011e-2,1.00000000000000000e5,9.62500000000000133e-1,9.62500000000000133e-1,9.45500000000000118e-1,9.45500000000000118e-1,1.04950000000000010e0,1.04950000000000010e0,1.07349999999999990e0,1.20399999999999996e0,1.00099999999999989e0
1,sum,9.50000000000000011e-2,1.00000000000000000e5,1.92500000000000027e0,1.92500000000000027e0,1.89100000000000024e0,1.89100000000000024e0,2.09900000000000020e0,2.09900000000000020e0,2.14699999999999980e0,2.40799999999999992e0,2.00199999999999978e0
1,positive,9.50000000000000011e-2,1.10000000000000009e0,4.76322909811298156e-1,4.89415698335845029e-1,4.61735905497771271e-1,4.89747440205012763e-1,3.94646735501195334e-1,8.41638635261509949e-1,3.64005216037629402e-18,-9.76400084906299450e-18,3.31964107633531569e-1
1,negative,9.50000000000000011e-2,1.10000000000000009e0,4.89415698335845029e-1,4.76322909811298156e-1,4.89747440205012763e-1,4.61735905497771271e-1,8.41638635261509949e-1,3.94646735501195334e-1,3.64005216037629402e-18,-9.76400084906299450e-18,3.31964107633531569e-1
1,average,9.50000000000000011e-2,1.10000000000000009e0,4.82869304073571592e-1,4.82869304073571592e-1,4.75741672851392017e-1,4.75741672851392017e-1,6.18142685381352641e-1,6.18142685381352641e-1,3.64005216037629402e-18,-9.76400084906299450e-18,3.31964107633531569e-1
1,sum,9.50000000000000011e-2,1.10000000000000009e0,9.65738608147143185e-1,9.65738608147143185e-1,9.51483345702784034e-1,9.51483345702784034e-1,1.23628537076270528e0,1.23628537076270528e0,7.28010432075258804e-18,-1.95280016981259890e-17,6.63928215267063138e-1
1,positive,9.50000000000000011e-2,3.70000000000000000e1,9.25757959075049097e-1,8.54114198299253724e-1,8.33258868093798233e-1,9.20779163619804386e-1,7.68817589667541212e-1,1.23788393940326125e0,1.04218251321400102e0,1.31991943981245008e0,1.10902376982100193e0
1,negative,9.50000000000000011e-2,3.70000000000000000e1,8.54114198299253724e-1,9.25757959075049097e-1,9.20779163619804386e-1,8.33258868093798233e-1,1.23788393940326125e0,7.68817589667541212e-1,1.04218251321400102e0,1.31991943981245008e0,1.10902376982100193e0
1,average,9.50000000000000011e-2,3.70000000000000000e1,8.89936078687151411e-1,8.89936078687151411e-1,8.77019015856801309e-1,8.77019015856801309e-1,1.00335076453540117e0,1.00335076453540117e0,1.04218251321400102e0,1.31991943981245008e0,1.10902376982100193e0
1,sum,9.50000000000000011e-2,3.70000000000000000e1,1.77987215737430282e0,1.77987215737430282e0,1.75403803171360262e0,1.75403803171360262e0,2.00670152907080235e0,2.00670152907080235e0,2.08436502642800203e0,2.63983887962490016e0,2.21804753964200385e0
